name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
MarketCap,"32,904,097,091","43,236,746,038","52,503,557,486","42,710,632,615","42,878,228,388","37,377,926,627","28,014,600,756","19,789,063,518","20,917,115,143","16,773,728,681","47,733,227,413","47,764,153,624","49,364,818,814","56,301,725,313","51,911,844,449","54,654,225,470","52,707,484,579","47,860,988,921","53,387,162,863","50,048,795,685","50,281,927,769","53,708,146,186","55,830,579,645","65,050,308,394","68,156,839,028","64,262,782,668","60,163,735,436","56,846,289,657","53,535,439,553","60,896,623,141","56,597,586,290","51,098,788,771","51,674,058,407","50,947,999,904","47,262,199,250","46,000,702,539","48,962,759,788","49,160,556,185","48,992,695,536","46,048,493,446","47,180,072,482","44,146,948,198","37,881,973,847","32,311,613,802","34,124,446,311","31,430,379,806","29,545,083,666","27,163,720,629","23,645,212,658","24,253,465,828","22,802,977,281","19,670,156,436","14,455,508,170","8,840,476,928","11,997,285,565","21,903,570,485","20,228,026,432","20,880,909,015","19,372,562,299","22,300,628,900","20,784,951,408","24,851,814,430","22,428,685,823","20,053,312,758","18,343,817,737","18,583,442,773","17,254,360,156","16,649,490,658","16,280,302,641","13,307,567,647","14,402,635,005","11,164,208,155","10,702,706,838","12,017,708,428","9,457,064,326","8,336,835,783","7,380,369,107","6,770,425,191","6,321,449,396","6,628,887,499","6,500,778,589","5,742,514,087","5,097,606,324","4,707,024,273","5,238,170,835","4,467,965,977","4,086,583,272","4,018,961,948","3,854,837,638","4,167,731,448","3,931,217,316","3,892,532,527","4,401,432,754","4,751,835,762","4,753,173,000","4,961,645,500","3,694,535,000","3,756,916,750","3,583,879,632","3,420,912,000","5,076,192,000","2,950,403,500","3,003,156,000","2,460,928,500","1,434,720,000","1,354,200,000","1,422,525,000","1,477,814,625","1,433,079,750","1,238,103,750","1,096,391,000","1,158,557,500","1,241,071,125","1,194,432,500","926,493,750"
EnterpriseValue,"58,105,370,091","68,572,526,038","78,200,422,486","68,204,675,615","68,654,271,388","63,647,257,627","52,631,596,756","44,313,518,518","45,309,391,143","40,826,814,681","70,772,378,413","70,651,640,624","72,156,647,814","79,135,673,313","74,937,220,449","77,487,892,470","76,030,894,579","71,054,219,921","76,332,273,863","73,026,107,685","72,960,903,769","76,168,596,186","78,137,834,645","87,133,537,394","90,371,235,028","86,107,554,668","81,979,743,436","78,395,307,657","74,439,742,553","81,181,396,141","77,026,092,290","71,378,257,771","73,891,608,407","72,864,057,904","68,937,004,250","67,637,049,539","70,750,044,788","71,133,764,185","70,965,903,536","68,652,071,446","69,855,364,482","62,535,354,198","55,829,816,847","50,259,456,802","51,000,363,311","48,526,257,806","46,267,500,666","42,270,863,629","37,064,165,658","38,855,634,828","37,521,265,281","34,639,370,436","29,809,348,170","25,373,145,928","29,691,818,565","39,880,613,485","38,164,604,432","36,777,195,015","34,948,971,299","37,402,734,900","36,621,280,408","38,675,328,430","35,927,404,823","34,926,007,758","33,216,512,737","31,936,626,773","32,239,916,156","31,635,046,658","31,224,339,641","28,622,992,647","29,531,631,005","22,069,065,155","21,600,787,838","22,399,786,428","19,555,312,326","18,790,624,783","17,545,127,107","16,981,756,191","16,284,655,396","16,768,374,499","15,950,248,589","15,201,600,087","14,556,692,324","13,802,596,273","14,395,812,835","13,851,986,977","4,103,859,272","4,034,630,948","3,870,506,638","13,776,096,448","13,424,971,316","12,454,625,527","12,963,525,754","13,313,928,762","13,315,266,000","12,707,545,500","8,922,535,000","9,086,616,750","8,661,879,632","8,141,812,000","9,004,892,000","6,697,403,500","6,685,156,000","6,016,028,500","3,430,320,000","3,335,000,000","3,408,625,000","3,303,314,625","3,258,579,750","3,198,103,750","2,797,291,000","2,859,457,500","2,748,971,125","2,612,232,500","2,384,393,750"
PeRatio,"14.767","19.234","25.979","28.44","37.068","31.691","19.382","11.367","10.585","8.056","19.995","20.809","20.884","23.152","22.701","24.346","25.364","24.736","30.289","28.701","27.651","29.307","30.267","36.769","38.053","35.321","36.412","38.275","37.531","44.063","38.42","34.041","37.535","38.679","37.851","38.402","45.774","33.593","33.494","30.121","30.824","41.862","43.124","36.783","40.786","39.985","47.376","55.533","63.583","133.175","76","50.679","34.75","17.948","28.412","53.005","42.805","45.768","41.76","48.544","43.074","50.799","58.89","56.994","52.164","56.47","57.187","55.313","51.779","41.493","44.91","33.105","33.829","38.702","30.288","31.81","26.917","17.478","17.653","21.655","43.341","37.942","34.105","9.72","27.105","22.655",,,,"23.762","22.938","21.784","24.399","27.166","27.941","32.337","32.5","32.009","30.267","27.731","30.189","29.95","30.693","27.419","23.333","21.412","30.469","32.532","32.212","32.072","110.227","116.477","166.406","197.115","205.682"
ForwardPeRatio,"16.667","24.272","24.51","23.202","29.94","27.397","20.408","14.793","23.256","8.85","24.57","21.368","24.155","25.126","22.124","23.923","25.575","22.989","25.575","22.727","24.814","26.882","26.316","31.056","35.971","30.769","33.67","33.113","29.24","34.014","33.898","29.499","30.03","29.851","21.692","25.317","32.68","23.042","39.841","33.333","32.258","39.37","39.063","35.587","37.879","36.9","40.323",,"28.571",,,,,"14.903","24.331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.913","2.787","1.898","2.597","3.378","3.091",,,,"1.867","10.907","3.731","4.218","3.718","2.995","3.24","5.825","3.623","4.031","2.941","2.744","2.77","2.707","0.254",,,,,,,"10.257","8.929","9.094","14.194","10.319","12.051","15.547","10.969","18.956","15.856","5.303","6.475","4.965","5.184","6.238","7.611","9.656",,"5.507",,,,,"2.98","4.861",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"6.36","8.448","10.569","8.873","9.124","7.623","5.261","3.728","3.716","2.935","8.006","8.397","8.642","9.971","9.259","9.763","9.463","8.681","9.684","9.181","9.316","9.897","10.272","12.004","12.47","12.23","11.647","11.202","10.909","12.481","10.378","9.52","9.794","9.841","9.252","9.1","9.734","9.849","9.82","9.899","10.394","9.931","8.903","7.594","8.204","7.756","7.324","6.941","6.117","6.235","5.675","4.673","3.259","2.083","3.172","5.752","5.358","5.638","5.322","6.443","6.096","7.411","6.822","6.165","5.642","5.796","5.338","5.163","5.264","4.588","5.111","4.408","4.239","4.77","3.806","3.95","3.196","3.024","2.807","3.002","3.157","2.769","2.489","2.319","2.605","2.188","8.532","4.124","3.914","2.183","2.09","2.07","2.564","3.046","2.556","4.091","3.631","4.841","4.837","5.161","5.583","4.658","4.95","2.814","2.772","2.481","2.566","2.406","2.382","2.476","2.496","2.638","2.764","2.92","2.258"
PbRatio,"10.238","13.024","15.737","13.389","14.188","12.47","16.376","9.959","9.778","6.753","18.149","16.602","15.522","17.303","15.539","16.427","15.197","13.121","14.65","13.588","12.373","12.587","12.13","14.211","14.99","14.514","13.835","12.923","10.942","12.061","11.371","9.847","8.863","8.777","8.171","7.945","8.448","8.381","8.352","7.959","7.826","9.589","8.353","7.03","7.184","6.626","6.174","5.707","5.204","5.524","5.168","4.546","3.455","2.845","4.589","8.525","7.675","7.645","6.878","7.612","6.808","8.03","7.398","6.467","5.916","5.872","8.789","8.481","6.612","5.467","6.541","6.179","5.784","6.583","5.101","5.198","4.493","4.028","3.55","3.736","4.384","4.203","3.731","3.056","3.341","3.055","499.277","462.747","443.85","2.479","2.494","1.197","1.337","1.434","1.766","1.477","2.287","2.413","2.302","2.216","2.743","2.331","2.301","1.868","6.639","5.815","9.831","9.892","9.592","16.442","7.624","8.057","10.123","7.947","31.407"
EnterprisesValueRevenueRatio,"11.233","52.914","58.969","52.605","54.742","51.33","46.518","41.779","42.663","30.167","47.542","49.876","51.644","54.47","51.301","54.995","54.763","50.76","53.466","52.026","53.587","56.599","54.796","64.202","68.704","64.417","59.379","59.384","55.177","66.748","59.382","57.81","62.515","55.41","48.675","51.938","57.215","58.544","52.785","55.878","58.798","55.887","47.663","46.781","48.998","47.581","41.321","43.165","39.702","42.003","36.493","37.451","32.989","27.625","28.846","42.626","41.351","41.078","33.748","41.231","42.785","45.386","38.755","42.658","41.586","40.547","36.783","40.209","41.288","37.817","35.382","35.398","35.907","38.335","30.355","33.165","30.981","31","26.09","30.446","30.879","30.752","25.443","27.647","29.521","28.28","2.038","1,414.667","1,493.827","28.93","28.186","25.433","27.753","28.975","28.712","38.968","28.727","29.782","27.368","30.505","36.472","27.55","25.313","29.204","24.948","23.619","21.808","23.937","24.913","24.191","20.705","24.672","24.588","24.69","24.43"
EnterprisesValueEBITDARatio,"12.092","68.837","67.598","49.93","53.375","61.294","62.177","62.14","54.923","39.734","62.851","59.841","62.779","67.024","53.987","65.258","64.022","56.307","62.764","63.895","73.372","70.428","76.451","76.532","84.201","77.156","67.032","76.02","67.58","83.977","74.797","83.361","67.709","72.375","63.362","67.779","69.305","74.512","68.429","75.006","80.093","74.053","56.813","58.875","67.862","65.242","91.481","53.721","55.627","58.803","60.373","53.265","61.536","40.444","44.364","66.318","68.457","63.409","45.745","61.991","64.913","68.544","58.547","65.562","63.705","62.787","56.217","62.805","63.042","58.519","55.755","55.43","55.492","60.595","44.013","52.457","49.36","48.704","39.422","46.688","46.585","48.162","43.319","42.314","45.216","43.6","3.072","-2,498.223","-2,197.903","44.361","-11.603","15.067","16.358","16.937","-19.228","22.921","16.684","16.896","15.47","18.682","21.615","16.181","16.159","16.295","14.088","13.69","12.824","14.153","14.534","13.679","12.617","14.093","14.229","14.369","7.312"
