name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
		PayablesAndAccruedExpenses,"37,260,000","37,642,000","36,040,000","32,249,000","25,476,000","19,265,000"
			Payables,"3,566,000","5,628,000","3,023,000","4,283,000","4,349,000","2,530,000"
				AccountsPayable,"3,566,000","5,628,000","3,023,000","4,283,000","4,349,000","2,530,000"
			CurrentAccruedExpenses,"33,694,000","32,014,000","33,017,000","27,966,000","21,127,000","16,735,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,"5,841,000",
		CurrentDebtAndCapitalLeaseObligation,"3,242,000","2,938,000","3,245,000","2,860,000","2,812,000","2,651,000"
			CurrentCapitalLeaseObligation,"3,242,000","2,938,000","3,245,000","2,860,000","2,812,000","2,651,000"
		CurrentDeferredLiabilities,"199,716,000","184,496,000","170,149,000","137,406,000","127,047,000","112,469,000"
			CurrentDeferredRevenue,"199,716,000","184,496,000","170,149,000","137,406,000","127,047,000","112,469,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"103,004,000","95,335,000","82,374,000","95,808,000","88,573,000","86,984,000"
		LongTermDebtAndCapitalLeaseObligation,"11,875,000","10,484,000","9,765,000","9,008,000","9,284,000","9,766,000"
			LongTermCapitalLeaseObligation,"11,875,000","10,484,000","9,765,000","9,008,000","9,284,000","9,766,000"
		NonCurrentDeferredLiabilities,"87,366,000","81,278,000","70,425,000","84,541,000","77,010,000","73,227,000"
			NonCurrentDeferredRevenue,"87,366,000","81,278,000","70,425,000","84,541,000","77,010,000","73,227,000"
		OtherNonCurrentLiabilities,"3,763,000","3,573,000","2,184,000","2,259,000","2,279,000","3,991,000"
TotalEquityGrossMinorityInterest,"225,095,000","217,267,000","172,105,000","174,906,000","24,684,000","-3,159,000"
	StockholdersEquity,"225,095,000","217,267,000","172,105,000","174,906,000","24,684,000","-3,159,000"
		CapitalStock,"3,000","3,000","2,000","2,000","0","0"
			PreferredStock,"0","0","0","0",,
			CommonStock,"3,000","3,000","2,000","2,000","0","0"
		AdditionalPaidInCapital,"397,785,000","391,803,000","350,693,000","351,124,000","184,325,000","158,483,000"
		RetainedEarnings,"-171,788,000","-173,148,000","-177,546,000","-175,966,000","-159,103,000","-161,303,000"
		GainsLossesNotAffectingRetainedEarnings,"-905,000","-1,391,000","-1,044,000","-254,000","-538,000","-339,000"
TotalCapitalization,"225,095,000","217,267,000","172,105,000","174,906,000","24,684,000","-3,159,000"
CommonStockEquity,"225,095,000","217,267,000","172,105,000","174,906,000","24,684,000","-3,159,000"
CapitalLeaseObligations,"15,117,000","13,422,000","13,010,000","11,868,000","12,096,000","12,417,000"
NetTangibleAssets,"100,107,000","92,872,000","106,805,000","109,263,000","-40,792,000","-30,272,000"
WorkingCapital,"141,828,000","131,140,000","137,158,000","155,938,000","-97,000","9,162,000"
InvestedCapital,"225,095,000","217,267,000","172,105,000","174,906,000","24,684,000","-3,159,000"
TangibleBookValue,"100,107,000","92,872,000","106,805,000","109,263,000","-40,792,000","-30,272,000"
TotalDebt,"15,117,000","13,422,000","13,010,000","11,868,000","12,096,000","12,417,000"
ShareIssued,"174,812,590","174,272,709","171,357,859","169,407,047","167,233,817","167,233,817"
OrdinarySharesNumber,"174,812,590","174,272,709","171,357,859","169,407,047","167,233,817","167,233,817"
