name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
		OtherCurrentAssets,"44,132,000",,,,"51,072,000","32,697,000",,,"30,845,000","31,238,000","34,720,000",,,,,,"28,983,000",,,,"40,853,000",,,,"28,842,000","43,559,000",,"45,923,000","50,413,000","66,157,000","66,515,000","65,142,000","74,554,000","68,760,000","64,944,000","72,413,000","63,950,000","58,317,000","58,068,000","51,167,000",,"26,445,000","26,993,000","35,659,000",,"34,191,000","39,398,000","40,674,000",,"31,576,000","31,999,000","32,074,000",,,,,,,,,,,,,,,,,,,,,"1,859,000","2,102,000","31,910,000","2,488,000","2,681,000","2,661,000","2,478,000","2,700,000","2,783,000","16,975,000","12,052,000","5,616,000","5,680,000","30,765,000","30,123,000","31,857,000","29,633,000","47,500,000","47,500,000","48,300,000","52,200,000","45,800,000","41,900,000","42,200,000","48,800,000","41,300,000","34,800,000","34,500,000","32,100,000","32,500,000","33,300,000","30,100,000","28,500,000","28,900,000","29,500,000","30,500,000","30,100,000","26,900,000","27,400,000","26,400,000","25,100,000","15,300,000","16,100,000","15,500,000","16,100,000","14,100,000","14,400,000","13,400,000","11,600,000","11,200,000","10,200,000","11,400,000"
	TotalNonCurrentAssets,"1,103,703,000","1,101,921,000","1,102,251,000","1,109,819,000","1,126,377,000","649,720,000","657,895,000","673,763,000","663,471,000","655,174,000","622,752,000","644,332,000","698,646,000","711,740,000","712,906,000","690,151,000","716,162,000","722,001,000","717,774,000","723,293,000","728,680,000","809,859,000","822,439,000","827,796,000","831,042,000","835,059,000","918,220,000","919,050,000","915,140,000","924,314,000","917,586,000","907,426,000","891,202,000","884,561,000","892,165,000","888,258,000","864,907,000","875,491,000","877,755,000","387,936,000","384,006,000","380,600,000","382,622,000","385,137,000","384,433,000","377,371,000","375,515,000","374,079,000","374,517,000","308,105,000","308,169,000","295,789,000","267,300,000","268,456,000","259,242,000","254,419,000","249,516,000","238,276,000","187,689,000","175,038,000","169,064,000","151,355,000","147,627,000","134,957,000","128,139,000","121,038,000","120,163,000","120,997,000","124,146,000","128,318,000","123,280,000","120,716,000","125,945,000","130,572,000","132,818,000","134,958,000","135,953,000","127,996,000","129,584,000","133,117,000","132,086,000","127,368,000","127,506,000","127,521,000","126,150,000","139,445,000","141,581,000","137,430,000","139,192,000","136,700,000","124,600,000","123,800,000","125,100,000","135,800,000","135,400,000","143,300,000","145,500,000","171,600,000","182,000,000","170,600,000","155,800,000","148,600,000","142,000,000","131,900,000","128,900,000","125,200,000","126,000,000","124,400,000","122,900,000","116,000,000","109,400,000","104,900,000","100,600,000","93,900,000","94,100,000","91,300,000","84,800,000","76,500,000","74,700,000","70,900,000","66,300,000","66,600,000","64,600,000","53,500,000"
		NetPPE,"258,482,000","238,841,000","223,747,000","214,782,000","217,559,000","240,009,000","240,405,000","242,969,000","253,399,000","268,104,000","264,238,000","276,748,000","343,979,000","351,108,000","344,560,000","315,873,000","332,156,000","330,026,000","320,221,000","321,953,000","323,862,000","335,957,000","339,843,000","339,666,000","337,634,000","332,772,000","328,233,000","328,882,000","321,948,000","323,491,000","311,999,000","294,100,000","271,437,000","260,105,000","258,267,000","254,976,000","256,953,000","263,128,000","239,160,000","166,240,000","161,657,000","157,703,000","156,866,000","156,978,000","155,528,000","156,116,000","157,297,000","157,365,000","153,298,000","154,006,000","152,954,000","150,387,000","137,807,000","129,470,000","124,905,000","119,078,000","116,484,000","110,439,000","103,792,000","95,330,000","90,775,000","84,050,000","80,757,000","79,920,000","75,266,000","70,294,000","67,075,000","67,910,000","69,337,000","72,684,000","72,224,000","73,810,000","78,030,000","79,320,000","81,345,000","82,923,000","83,987,000","81,756,000","82,926,000","85,846,000","84,877,000","83,700,000","82,410,000","82,109,000","83,251,000","82,256,000","82,121,000","80,305,000","81,608,000","83,100,000","84,200,000","82,200,000","83,000,000","83,500,000","81,100,000","82,800,000","84,200,000","107,700,000","112,000,000","106,700,000","103,600,000","102,200,000","95,900,000","87,800,000","86,400,000","84,500,000","84,900,000","82,300,000","82,100,000","78,300,000","76,400,000","71,900,000","68,300,000","64,600,000","63,300,000","61,200,000","56,000,000","52,000,000","49,700,000","48,600,000","46,800,000","46,000,000","46,000,000","44,300,000"
			GrossPPE,"869,147,000",,,,"817,258,000",,,,"832,434,000",,,,"933,222,000",,,,"873,446,000",,,,"807,482,000",,,,"786,458,000",,,,"731,762,000",,,,"701,855,000","676,388,000","662,735,000","641,476,000","632,720,000","619,501,000","590,946,000","518,155,000","510,534,000","496,508,000","490,069,000","485,118,000","475,684,000","474,180,000","469,499,000","451,392,000","443,101,000","441,049,000","434,539,000","420,652,000","397,863,000","386,094,000","378,816,000","371,233,000","364,298,000","348,719,000","333,309,000","320,756,000","310,854,000","301,723,000","300,862,000","294,041,000","283,476,000","277,863,000","272,908,000","270,154,000","272,618,000","280,073,000","272,623,000","268,321,000","269,121,000","266,502,000","258,690,000","252,217,000","244,499,000","237,111,000","231,087,000","229,286,000","218,819,000","212,945,000","217,020,000","208,092,000","203,883,000","194,046,000","193,911,000","189,158,000","185,432,000","184,100,000","180,200,000","172,100,000","178,100,000","179,700,000","172,500,000","170,100,000","170,300,000","200,400,000","208,300,000","200,100,000","190,700,000","188,300,000","177,500,000","164,900,000","160,800,000","158,300,000","154,100,000","147,600,000","143,000,000","134,800,000","129,200,000","120,900,000","113,400,000","107,300,000","103,300,000","97,800,000","90,200,000","84,300,000","79,900,000","76,400,000","72,100,000","70,300,000","68,000,000","64,200,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"82,898,000","80,242,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"5,165,000",,,,"5,116,000",,,,"4,779,000",,,,"7,337,000",,,,"7,450,000",,,,"7,389,000",,,,"7,905,000",,,,"9,468,000",,,,"7,168,000",,,,,,"79,418,000","55,533,000","59,816,000","55,159,000","55,127,000","52,544,000","52,359,000","51,945,000","50,969,000","49,292,000","49,292,000","48,249,000","45,009,000","43,611,000","42,540,000","42,487,000","43,631,000","43,765,000","43,873,000","43,265,000","46,984,000","46,266,000","41,649,000",,,,"39,570,000",,,,"36,579,000",,,,"33,966,000",,,,"32,426,000",,,,"31,116,000",,,,"29,132,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"104,546,000",,,,"107,322,000",,,,"101,296,000",,,,"118,821,000",,,,"114,646,000",,,,"109,933,000",,,,"117,132,000",,,,"118,384,000",,,,"83,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"353,683,000",,,,"332,561,000",,,,"355,886,000",,,,"434,080,000",,,,"425,949,000",,,,"383,446,000",,,,"365,568,000",,,,"339,603,000",,,,"348,464,000",,,,"308,933,000","297,824,000","511,528,000","462,622,000","450,718,000","441,349,000","434,942,000","432,574,000","423,325,000","422,235,000","418,530,000","402,100,000","393,809,000","392,800,000","389,530,000","377,041,000","355,323,000","343,607,000","335,185,000","327,468,000","320,425,000","305,454,000","286,325,000","274,490,000","269,205,000",,,,"243,906,000",,"272,908,000","270,154,000","236,039,000",,,,"235,155,000",,,,"212,073,000",,,,"187,703,000",,,,"174,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"405,753,000",,,,"372,259,000",,,,"370,473,000",,,,"372,984,000",,,,"325,401,000",,,,"306,714,000",,,,"295,853,000",,,,"264,307,000",,,,"262,784,000",,,,"240,889,000","241,435,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-610,665,000",,,,"-599,699,000",,,,"-579,035,000",,,,"-589,243,000",,,,"-541,290,000",,,,"-483,620,000",,,,"-448,824,000",,,,"-409,814,000",,,,"-430,418,000","-416,283,000","-404,468,000","-386,500,000","-375,767,000","-356,373,000","-351,786,000","-351,915,000","-348,877,000","-338,805,000","-333,203,000","-328,140,000","-320,156,000","-318,064,000","-312,202,000","-294,027,000","-289,803,000","-287,043,000","-281,585,000","-270,265,000","-260,056,000","-256,624,000","-253,911,000","-252,155,000","-247,814,000","-238,280,000","-229,517,000","-225,426,000","-220,079,000","-217,673,000","-220,105,000","-214,121,000","-208,210,000","-207,569,000","-205,833,000","-202,244,000","-203,281,000","-207,389,000","-200,399,000","-194,511,000","-191,091,000","-187,182,000","-177,345,000","-169,294,000","-160,512,000","-155,355,000","-148,161,000","-143,440,000","-133,942,000","-129,245,000","-134,610,000","-125,983,000","-120,632,000","-111,790,000","-111,790,000","-108,853,000","-103,824,000","-101,000,000","-96,000,000","-89,900,000","-95,100,000","-96,200,000","-91,400,000","-87,300,000","-86,100,000","-92,700,000","-96,300,000","-93,400,000","-87,100,000","-86,100,000","-81,600,000","-77,100,000","-74,400,000","-73,800,000","-69,200,000","-65,300,000","-60,900,000","-56,500,000","-52,800,000","-49,000,000","-45,100,000","-42,700,000","-40,000,000","-36,600,000","-34,200,000","-32,300,000","-30,200,000","-27,800,000","-25,300,000","-24,300,000","-22,000,000","-19,900,000"
		GoodwillAndOtherIntangibleAssets,"777,548,000","792,150,000","805,839,000","820,002,000","831,927,000","335,224,000","341,804,000","354,818,000","343,758,000","318,369,000","324,581,000","331,480,000","338,512,000","345,447,000","352,327,000","359,633,000","367,984,000","375,032,000","380,504,000","384,350,000","388,381,000","452,741,000","460,997,000","466,710,000","472,298,000","481,754,000","571,260,000","576,060,000","578,898,000","586,211,000","593,845,000","601,797,000","607,927,000","612,316,000","618,738,000","620,607,000","594,862,000","594,979,000","620,086,000","209,961,000","211,607,000","212,380,000","214,429,000","216,599,000","217,156,000","210,917,000","206,927,000","201,953,000","206,645,000","145,751,000","147,029,000","136,738,000","121,687,000","119,370,000","119,651,000","120,306,000","118,555,000","115,981,000","72,822,000","69,762,000","68,815,000","59,475,000","59,409,000","41,946,000","41,428,000","41,069,000","43,594,000","43,227,000","44,020,000","44,862,000","45,722,000","41,161,000","42,026,000","42,196,000","42,258,000","42,316,000","42,349,000","37,843,000","38,083,000","38,874,000","38,372,000","30,440,000","31,467,000","31,451,000","30,268,000","4,739,000","4,836,000","1,788,000","1,832,000",,,,,,,,,,,,,,,,,,,,,"14,000,000","10,100,000","9,500,000","9,300,000","9,400,000","9,400,000","9,300,000","7,600,000",,,,"6,900,000",,,
			Goodwill,"467,287,000","468,199,000","468,590,000","466,314,000","466,444,000","215,508,000","214,594,000","217,298,000","210,652,000","211,062,000","211,041,000","211,140,000","210,819,000","210,723,000","210,844,000","210,903,000","211,395,000","211,086,000","211,125,000","210,930,000","210,841,000","267,314,000","268,546,000","268,589,000","267,840,000","266,945,000","333,575,000","334,187,000","334,310,000","334,990,000","336,301,000","337,237,000","336,768,000","337,029,000","341,673,000","341,509,000","330,474,000","321,284,000","322,114,000","115,048,000","115,058,000","115,320,000","115,582,000","115,707,000","115,367,000","111,268,000","112,383,000","117,739,000","120,543,000","71,255,000","72,157,000","64,730,000","56,426,000","55,434,000","54,556,000","54,786,000","54,222,000","55,828,000","35,242,000","34,703,000","34,958,000","33,548,000","33,494,000","18,625,000","18,483,000",,,,,,,,,,,,,,,,"14,168,000",,"12,771,000","12,388,000","14,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"310,261,000","323,951,000","337,249,000","353,688,000","365,483,000","119,716,000","127,210,000","137,520,000","133,106,000","107,307,000","113,540,000","120,340,000","127,693,000","134,724,000","141,483,000","148,730,000","156,589,000","163,946,000","169,379,000","173,420,000","177,540,000","185,427,000","192,451,000","198,121,000","204,458,000","214,809,000","237,685,000","241,873,000","244,588,000","251,221,000","257,544,000","264,560,000","271,159,000","275,287,000","277,065,000","279,098,000","264,388,000","273,695,000","297,972,000","94,913,000","96,549,000","97,060,000","98,847,000","100,892,000","101,789,000","99,649,000","94,544,000","84,214,000","86,102,000","74,496,000","74,872,000","72,008,000","65,261,000","63,936,000","65,095,000","65,520,000","64,333,000","60,153,000","37,580,000","35,059,000","33,857,000","25,927,000","25,915,000","23,321,000","22,945,000","41,069,000","43,594,000","43,227,000","44,020,000","44,862,000","45,722,000","41,161,000","42,026,000","42,196,000","42,258,000","42,316,000","42,349,000","37,843,000","38,083,000","38,874,000","24,204,000","30,440,000","18,696,000","19,063,000","15,842,000","4,739,000","4,836,000","1,788,000","1,832,000",,,,,,,,,,,,,,,,,,,,,"14,000,000","10,100,000","9,500,000","9,300,000","9,400,000","9,400,000","9,300,000","7,600,000",,,,"6,900,000",,,
		NonCurrentDeferredAssets,"4,468,000","6,050,000","6,064,000","6,197,000","6,009,000","4,558,000","4,306,000","4,088,000","3,930,000","4,428,000","4,328,000","4,622,000","4,359,000","3,702,000","3,765,000","3,774,000","3,961,000","4,510,000","4,478,000","4,399,000","3,988,000","7,575,000","7,942,000","7,572,000","7,055,000","5,290,000","3,053,000","3,080,000","3,023,000","1,031,000","1,071,000","1,119,000","1,184,000","1,751,000","1,751,000","1,751,000","1,751,000","733,000","1,974,000","656,000","23,000","757,000","1,353,000","1,357,000","1,291,000","937,000","1,372,000","5,433,000","4,910,000","2,814,000","2,551,000","3,765,000","3,007,000","14,784,000","9,894,000","9,954,000","9,244,000","6,728,000","5,798,000","5,200,000","4,513,000","3,759,000","3,181,000","2,153,000","1,237,000","224,000","207,000","219,000","102,000",,,,,"2,997,000","3,022,000","3,022,000","2,954,000","1,636,000","1,897,000","1,842,000","2,275,000","8,489,000","8,138,000","8,173,000","1,737,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"4,468,000","6,050,000","6,064,000","6,197,000","6,009,000","4,558,000","4,306,000","4,088,000","3,930,000","4,428,000","4,328,000","4,622,000","4,359,000","3,702,000","3,765,000","3,774,000","3,961,000","4,510,000","4,478,000","4,399,000","3,988,000","7,575,000","7,942,000","7,572,000","7,055,000","5,290,000","3,053,000","3,080,000","3,023,000","1,031,000","1,071,000","1,119,000","1,184,000","1,751,000","1,751,000","1,751,000","1,751,000","733,000","1,974,000","656,000","23,000","757,000","1,353,000","1,357,000","1,291,000","937,000","1,372,000","5,433,000","4,910,000","2,814,000","2,551,000","3,765,000","3,007,000","14,784,000","9,894,000","9,954,000","9,244,000","6,728,000","5,798,000","5,200,000","4,513,000","3,759,000","3,181,000","2,153,000","1,237,000","224,000","207,000","219,000","102,000",,,,,"2,997,000","3,022,000","3,022,000","2,954,000","1,636,000","1,897,000","1,842,000","2,275,000","8,489,000","8,138,000","8,173,000","1,737,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"63,205,000","64,880,000","66,601,000","68,838,000","70,882,000","69,929,000","71,380,000","71,888,000","62,384,000","64,273,000","29,605,000","31,482,000","11,796,000","11,483,000","12,254,000","10,871,000","12,061,000","12,433,000","12,571,000","12,591,000","12,449,000","13,586,000","13,657,000","13,848,000","14,055,000","15,243,000","15,674,000","11,028,000","11,271,000","13,581,000","10,671,000","10,410,000","10,654,000","10,389,000","13,409,000","10,924,000","11,341,000","16,651,000","16,535,000","11,079,000","10,719,000","9,760,000","9,974,000","10,203,000","10,458,000","9,401,000","9,919,000","9,328,000","9,664,000","5,534,000","5,635,000","4,899,000","4,799,000","4,832,000","4,792,000","5,081,000","5,233,000","5,128,000","5,277,000","4,746,000","4,961,000","4,071,000","4,280,000","10,938,000","10,208,000","9,451,000","9,287,000","9,641,000","10,687,000","10,772,000","5,334,000","5,745,000","5,889,000","6,059,000","6,193,000","6,697,000","6,663,000","6,761,000","6,678,000","6,555,000","6,562,000","4,739,000","5,491,000","5,788,000","10,894,000","52,450,000","54,624,000","55,337,000","55,752,000","53,600,000","40,400,000","41,600,000","42,100,000","52,300,000","54,300,000","60,500,000","61,300,000","63,900,000","70,000,000","63,900,000","52,200,000","46,400,000","46,100,000","44,100,000","42,500,000","40,700,000","41,100,000","42,100,000","40,800,000","23,700,000","22,900,000","23,500,000","23,000,000","19,900,000","21,400,000","20,800,000","21,200,000","24,500,000","25,000,000","22,300,000","12,600,000","20,600,000","18,600,000","9,200,000"
TotalLiabilitiesNetMinorityInterest,"1,110,310,000","1,100,601,000","1,102,948,000","1,117,107,000","1,088,253,000","598,916,000","750,251,000","824,604,000","680,001,000","663,169,000","606,787,000","668,644,000","606,899,000","584,508,000","564,373,000","567,109,000","484,910,000","488,907,000","469,910,000","478,612,000","499,099,000","535,524,000","585,712,000","601,831,000","597,563,000","616,870,000","642,064,000","635,764,000","659,295,000","640,237,000","653,827,000","661,659,000","676,290,000","662,673,000","687,773,000","705,252,000","692,735,000","695,215,000","682,589,000","170,656,000","178,504,000","142,540,000","145,445,000","140,950,000","147,128,000","134,864,000","143,345,000","132,639,000","167,536,000","129,132,000","134,862,000","128,090,000","109,809,000","106,560,000","103,895,000","114,299,000","114,762,000","91,832,000","100,964,000","101,549,000","93,087,000","96,524,000","104,442,000","106,399,000","104,893,000","104,163,000","111,973,000","113,293,000","112,622,000","120,835,000","117,869,000","121,751,000","127,645,000","132,336,000","134,539,000","133,746,000","135,971,000","144,658,000","142,484,000","136,306,000","128,097,000","133,134,000","144,675,000","134,408,000","129,798,000","141,238,000","133,472,000","129,053,000","142,667,000","149,800,000","133,600,000","125,700,000","134,500,000","131,500,000","132,200,000","132,200,000","142,000,000","140,300,000","135,500,000","119,400,000","98,200,000","78,400,000","73,700,000","70,300,000","70,800,000","73,500,000","83,600,000","86,400,000","87,300,000","74,200,000","72,200,000","64,400,000","69,900,000","57,400,000","58,100,000","51,200,000","53,600,000","46,400,000","50,300,000","52,100,000","54,200,000","61,900,000","54,100,000","46,300,000"
	CurrentLiabilities,"442,266,000","355,411,000","288,470,000","228,339,000","253,495,000","194,384,000","338,568,000","407,827,000","274,822,000","256,692,000","240,066,000","293,665,000","235,759,000","211,282,000","189,167,000","193,995,000","384,703,000","324,178,000","254,999,000","205,523,000","211,179,000","216,221,000","198,664,000","198,973,000","185,551,000","175,334,000","188,105,000","169,765,000","189,092,000","164,340,000","165,056,000","165,868,000","216,928,000","189,008,000","198,188,000","187,795,000","180,144,000","177,610,000","156,194,000","121,906,000","130,744,000","109,368,000","110,806,000","103,019,000","108,671,000","105,530,000","113,751,000","102,013,000","136,497,000","107,145,000","112,823,000","104,052,000","92,863,000","85,534,000","87,186,000","97,280,000","97,677,000","80,382,000","89,935,000","86,115,000","82,017,000","85,949,000","88,115,000","89,582,000","88,116,000","86,070,000","87,899,000","89,143,000","87,922,000","94,945,000","86,629,000","90,228,000","95,843,000","102,354,000","98,940,000","98,144,000","100,375,000","109,580,000","100,686,000","94,202,000","84,098,000","88,999,000","94,236,000","84,101,000","79,447,000","72,092,000","73,817,000","71,551,000","88,475,000","90,500,000","66,900,000","60,500,000","69,100,000","65,400,000","66,900,000","66,800,000","78,400,000","73,900,000","68,800,000","69,300,000","73,600,000","56,200,000","52,500,000","48,500,000","46,400,000","48,100,000","45,900,000","43,000,000","49,100,000","48,400,000","48,000,000","43,200,000","48,600,000","43,600,000","42,600,000","36,400,000","38,500,000","33,600,000","38,600,000","33,500,000","37,500,000","36,800,000","35,700,000","32,000,000"
		PayablesAndAccruedExpenses,"120,819,000","90,221,000","86,036,000","83,503,000","121,550,000","78,106,000","78,297,000","84,868,000","116,772,000","96,723,000","96,297,000","92,144,000","129,007,000","114,390,000","106,989,000","111,221,000","133,056,000","104,562,000","79,128,000","71,323,000","94,965,000","90,404,000","82,821,000","81,129,000","80,637,000","79,631,000","87,149,000","85,027,000","107,564,000","97,612,000","103,360,000","106,784,000","118,702,000","90,934,000","93,884,000","94,760,000","104,764,000","100,606,000","50,417,000","42,058,000","43,500,000","36,436,000","35,120,000","34,237,000","34,356,000","50,566,000","56,637,000","50,995,000","120,367,000","57,312,000","56,136,000","46,605,000","92,151,000","48,634,000","50,005,000","49,164,000","44,833,000","49,369,000","34,479,000","33,675,000","32,872,000","62,701,000","66,193,000","67,356,000","42,799,000","60,274,000","60,256,000","62,885,000","61,310,000","65,083,000","58,331,000","59,581,000","63,025,000","61,338,000","60,552,000","59,511,000","61,370,000","64,702,000","60,088,000","57,833,000","52,742,000","54,779,000","61,056,000","55,698,000","57,009,000","9,726,000","11,078,000","8,323,000","17,224,000","14,200,000","13,400,000","9,500,000","10,700,000","11,500,000","13,900,000","15,100,000","21,700,000","21,700,000","26,400,000","22,600,000","27,900,000","19,200,000","19,000,000","12,100,000","16,900,000","16,700,000","17,300,000","15,200,000","15,600,000","39,400,000","39,100,000","36,900,000","14,700,000","37,500,000","33,500,000","31,100,000","13,200,000","28,600,000","28,200,000","24,300,000","9,100,000","30,600,000","29,500,000","25,300,000"
			Payables,"72,279,000","51,175,000","44,969,000","49,131,000","73,950,000","42,979,000","49,071,000","48,459,000","67,301,000","52,298,000","57,449,000","60,792,000","75,807,000","62,579,000","57,857,000","65,393,000","63,537,000","41,496,000","41,764,000","39,389,000","51,431,000","48,848,000","42,013,000","36,799,000","44,839,000","41,427,000","44,297,000","44,935,000","56,449,000","49,584,000","47,520,000","57,289,000","63,789,000","46,353,000","49,783,000","53,237,000","59,067,000","59,709,000","50,417,000","42,058,000","43,500,000","36,436,000","35,120,000","34,237,000","34,356,000","24,428,000","26,307,000","23,418,000","25,590,000","23,740,000","24,804,000","23,448,000","20,652,000","17,201,000","20,292,000","21,300,000","19,724,000","15,790,000","17,665,000","17,740,000","17,187,000","16,514,000","17,293,000","15,477,000","14,217,000","14,734,000","13,252,000","15,123,000","11,111,000","12,305,000","15,105,000","13,344,000","14,249,000","13,922,000","13,682,000","14,759,000","13,677,000","11,296,000","11,927,000","12,309,000","12,536,000","12,054,000","12,254,000","11,923,000","13,350,000","9,726,000","11,078,000","8,323,000","17,224,000","14,200,000","13,400,000","9,500,000","10,700,000","11,500,000","13,900,000","15,100,000","21,700,000","21,700,000","26,400,000","22,600,000","27,900,000","19,200,000","19,000,000","12,100,000","16,900,000","16,700,000","17,300,000","15,200,000","15,600,000","39,400,000","39,100,000","36,900,000","14,700,000","37,500,000","33,500,000","31,100,000","13,200,000","28,600,000","28,200,000","24,300,000","9,100,000","30,600,000","29,500,000","25,300,000"
				AccountsPayable,"58,371,000","51,175,000","44,969,000","49,131,000","50,293,000","42,979,000","49,071,000","48,459,000","50,730,000","52,298,000","57,449,000","60,792,000","63,361,000","62,579,000","57,857,000","65,393,000","55,265,000","41,496,000","41,764,000","39,389,000","42,973,000","48,848,000","42,013,000","36,799,000","39,674,000","39,636,000","42,088,000","42,155,000","48,425,000","46,830,000","44,173,000","55,213,000","53,562,000","43,106,000","45,380,000","47,915,000","49,893,000","53,077,000","42,987,000","33,978,000","35,425,000","28,891,000","29,759,000","28,155,000","28,323,000","19,608,000","21,628,000","23,418,000","25,590,000","23,740,000","24,804,000","23,448,000","20,652,000","17,201,000","20,292,000","21,300,000","19,724,000","15,790,000","17,665,000","17,740,000","17,187,000","16,514,000","17,293,000","15,477,000","14,217,000","14,734,000","13,252,000","15,123,000","11,111,000","12,305,000","15,105,000","13,344,000","14,249,000","13,922,000","13,682,000","14,759,000","13,677,000","11,296,000","11,927,000","12,309,000","12,536,000","12,054,000","12,254,000","11,923,000","13,350,000","9,726,000","11,078,000","8,323,000","17,224,000","14,200,000","13,400,000","9,500,000","10,700,000","11,500,000","13,900,000","15,100,000","21,700,000","21,700,000","26,400,000","22,600,000","27,900,000","19,200,000","19,000,000","12,100,000","16,900,000","16,700,000","17,300,000","15,200,000","15,600,000","39,400,000","39,100,000","36,900,000","14,700,000","37,500,000","33,500,000","31,100,000","13,200,000","28,600,000","28,200,000","24,300,000","9,100,000","30,600,000","29,500,000","25,300,000"
				TotalTaxPayable,"13,908,000",,,,"23,657,000",,,,"16,571,000",,,,"12,446,000",,,,"8,272,000",,,,"8,458,000",,,,"5,165,000","1,791,000","2,209,000","2,780,000","8,024,000","2,754,000","3,347,000","2,076,000","10,227,000","3,247,000","4,403,000","5,322,000","9,174,000","6,632,000","7,430,000","8,080,000","8,075,000","7,545,000","5,361,000","6,082,000","6,033,000","4,820,000","4,679,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"1,791,000","2,209,000","2,780,000","3,819,000","2,754,000","3,347,000","2,076,000","3,113,000","3,247,000","4,403,000","5,322,000","4,053,000","6,632,000",,,,,,,,"4,820,000","4,679,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
