name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,090,000","4,801,000","21,146,000","28,758,000","31,441,000","31,260,000","36,107,000","32,614,000","38,067,000","28,180,000","24,016,000","24,911,000","15,690,000","25,350,000","22,969,000","22,520,000","23,746,000","23,611,000","18,649,000","15,653,000","10,410,000","9,155,000","5,393,000","3,678,000","4,981,000","3,037,000","3,085,000","2,306,000","1,692,000","1,485,000","1,428,000","1,192,000","1,685,000","1,098,000","587,000","869,000","793,000","977,478","599,673","490,660","465,189","959,399","187,905","200,000",,"100,000","100,000",,"100,000","100,000",,"100,000","100,000","100,000","100,000","100,000","100,000","700,000","100,000","100,000","100,000","200,000","100,000","100,000","100,000",,"600,000",,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000","15,000","20,000","4,000",,,,,,,"932,000",,,,,,,,,,"3,196,000","3,859,000","3,012,000","650,000","1,814,000","1,805,000","1,533,000","1,375,000","1,652,000","2,081,000","1,877,000","2,221,000","1,713,000","1,509,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"306,885,000","81,404,000","78,601,000","78,059,000","68,821,000","74,188,000","67,551,000","69,458,000","67,027,000","73,391,000","81,158,000","83,237,000","74,830,000","73,674,000","56,309,000","54,905,000","53,060,000","51,010,000","48,278,000","51,718,000","51,675,000","50,348,000","40,878,000","51,230,000","35,868,000","38,063,000","33,540,000","38,047,000","32,471,000","32,280,000","31,003,000","42,729,000","34,074,000","33,094,000",,,,,,"3,150,000","3,666,000","-10,526,000","3,630,000","3,796,000","43,000","-19,844,000","4,923,000","8,373,000","8,397,000","6,472,000","8,457,000","8,072,000","10,906,000",,,"-51,520,000",,,"-5,998,000","-151,479,000","-1,190,000","123,634,000","796,000","2,857,000","2,370,000","-17,649,000","523,000","344,000","93,000",,,,"68,000","312,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-82,288,000","-121,033,000","25,292,000","97,796,000","-84,343,000","-109,136,000","-96,234,000","2,595,000","-25,353,000","-112,586,000","59,910,000","19,028,000","49,439,000","24,307,000","27,212,000","7,028,000","29,732,000","28,288,000","21,744,000","26,716,000","16,451,000","29,442,000","30,056,000","-19,737,000","-2,468,000","-19,048,000","-9,882,000","36,193,000","27,930,000","18,918,000","40,809,000","-32,118,000","-21,961,000","-11,951,000","-18,042,000","-7,867,000","-892,000","2,191,000","-4,465,000","-7,367,000","-5,894,000","-7,271,000","-428,297,000","-8,422,000","-6,709,000","-23,377,000","-13,792,000","-49,858,000","-18,437,000","-7,192,000","-85,215,000","-146,435,000","-9,028,000","-425,846,000","-15,570,000","60,957,000","-2,441,000","-33,770,000","-9,653,000","74,062,000","-13,066,000","-133,552,000","-5,663,000","1,191,000","933,000","22,310,000","1,780,000","6,834,000","6,111,000","3,983,000","621,000","813,000","1,208,000","1,853,000","-1,330,000","2,457,000","850,000","634,000","-1,164,000","-1,322,000","-1,342,000","105,000","489,841","805,156","935,643","469,018","-555,072","-523,189","-500,000","-500,000","-1,600,000","-600,000","-200,000","-500,000","-600,000","-500,000","-200,000","-300,000","-800,000","-700,000","-100,000","-800,000","-1,100,000","-500,000","-600,000","-600,000","-800,000","-600,000","-200,000","-1,700,000","0","-700,000","100,000","100,000","200,000","-4,500,000","0","100,000","100,000"
NetNonOperatingInterestIncomeExpense,"-64,736,000","-16,394,000","-15,782,000","-15,374,000","-17,186,000","-18,151,000","-17,611,000","-17,523,000","-16,414,000","-18,674,000","-17,503,000","-18,348,000","-20,278,000","-18,710,000","-10,422,000","-10,425,000","-10,544,000","-8,377,000","-6,132,000","-7,419,000","-9,139,000","-8,942,000","-6,555,000","-11,232,000","-6,106,000","-4,613,000","-4,387,000","-4,387,000","-5,825,000","-5,557,000","-5,803,000","-7,076,000","-3,397,000","-3,507,000","-9,665,000","-3,935,000","-2,975,000","-2,896,000","-1,056,000","-2,604,000","-2,258,000","-10,794,000","-6,727,000","-7,997,000","-6,806,000","-7,821,000","-7,567,000","-9,556,000","-10,560,000","-10,674,000","-9,706,000","-15,775,000","-16,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675,000","1,023,000","108,000","648,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"64,736,000","16,394,000","15,782,000","15,374,000","17,186,000","18,151,000","17,611,000","17,523,000","16,414,000","18,674,000","17,503,000","18,348,000","20,278,000","18,710,000","10,422,000","10,425,000","10,544,000","8,377,000","6,132,000","7,419,000","9,139,000","8,942,000","6,555,000","11,232,000","6,106,000","4,613,000","4,387,000","4,387,000","5,825,000","5,557,000","5,803,000","7,076,000","3,397,000","3,507,000","12,831,000","2,912,000","2,975,000","2,896,000","1,056,000","2,604,000","2,258,000",,"6,727,000","7,997,000",,,"7,567,000","9,556,000","10,560,000","11,349,000","10,729,000","15,883,000","17,074,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,"10,422,000","10,425,000","10,544,000","8,377,000","6,132,000",,"9,139,000","8,942,000","6,555,000","11,232,000","6,106,000","4,613,000","4,387,000","4,387,000","5,825,000",,,,,,"9,700,000","1,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-8,513,000","-61,000","-1,596,000","-34,000","-6,822,000","65,060,000","-17,938,000","765,000","-1,509,000","-109,324,000","-7,655,000","-86,999,000","-2,797,000","-9,274,000","-3,456,000","-2,066,000","-2,518,000","-4,692,000","312,000","227,000","108,000","7,934,000","-9,609,000","3,238,000","-12,998,000","5,324,000","-51,282,000","-16,597,000","-28,989,000","-12,834,000","-3,688,000","-412,000","683,000","925,000","-14,914,000","-2,818,000","-5,346,000","-3,461,000","-6,075,000","-32,000","31,000","655,000","5,051,000","3,695,000","-11,379,000","-5,153,000","7,124,000","3,767,000","13,280,000","-20,661,000","-5,787,000","-18,008,000","-4,563,000","-12,768,000","63,824,000","-34,448,000","-20,097,000","-16,509,000","9,132,000","4,780,000","-322,000","1,474,000","-19,716,000","-818,000","24,865,000","-40,618,000","-705,000","-505,000","-276,000","34,000","-815,000","43,000","-53,000","-292,000","753,000","-1,484,000","10,000","11,000","-2,536,000","9,000","1,000","3,000","-1,470,159","29,854","9,689","-72,084","0","-110,238",,,"-1,000,000","-100,000","1,000,000","100,000",,,"100,000","300,000",,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,"0",,,"4,270,000","-134,000","-826,000","-957,000","-1,282,000","2,197,000","-1,067,000","-74,000","745,000","537,000","-975,000","-547,000","-689,000","-515,000","657,000","1,176,000","1,644,000","-932,000","-1,023,000","3,313,000","-5,022,000","315,000","2,401,000","140,000","1,577,000","-3,469,000","-1,390,000","-3,015,000","-1,830,000",,,,,,"3,331,000","-11,393,000",,,,"17,272,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,"0","0","0","0","0","0","-1,874,000","-45,031,000","-4,910,000","-85,633,000","491,000","301,000","5,190,000","1,050,000","-2,352,000","5,576,000","6,718,000","553,000","2,352,000","8,746,000","-7,222,000","3,659,000","-16,948,000","-1,871,000","-49,852,000","-1,355,000","-2,950,000","-1,826,000","1,475,000","835,000","760,000","-221,000","-1,169,000","-907,000","1,495,000","-2,360,000","-1,325,000","7,000","2,000","50,000","80,000","131,000","83,000","845,000","-90,000","991,000","-8,000",,"-454,000","-3,617,000","747,000","562,000","2,122,000","800,000",,"-444,000","51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-8,402,000","-63,000","-1,541,000","-12,000","-6,786,000","64,999,000","-17,898,000","155,000","-90,000","-68,587,000","-2,780,000","-623,000","-4,508,000","-8,380,000","-11,028,000","-2,134,000","-749,000","-11,132,000","-6,971,000","0","-1,804,000","-253,000","-1,714,000","-1,022,000","2,707,000","5,505,000","-406,000","-14,174,000","-29,194,000","-5,990,000","-5,470,000","-3,484,000","-122,000","-386,000","-10,287,000","-549,000","-3,867,000",,,"-39,000","29,000","980,000","4,971,000","233,000","-69,000","-24,142,000","7,214,000","2,776,000","13,288,000","-5,188,000","-5,333,000","-14,391,000","-5,310,000","-13,330,000","61,702,000","-35,248,000","-20,097,000","-16,065,000","9,081,000","4,780,000","-322,000","1,474,000","-19,716,000","-818,000","24,865,000","-40,618,000","-705,000","-505,000","-276,000","34,000","-815,000","43,000","-53,000","-292,000","753,000","-1,484,000","10,000","11,000","-2,536,000","9,000","1,000","3,000","-1,470,159","29,854","9,689","-72,084","0","-110,238",,,"-1,000,000","-100,000","1,000,000","100,000",,,"100,000","300,000",,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"-288,000","63,000","0","1,000","-352,000","438,000","14,000","-155,000","90,000","665,000","379,000","623,000","818,000","2,884,000","6,804,000","2,134,000","749,000","11,132,000","142,000","0","0","253,000","1,714,000","1,022,000","-2,707,000","-5,505,000","-34,000","4,535,000","9,965,000","5,990,000","5,470,000","2,860,000","122,000","386,000","2,800,000",,,,"556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"1,838,000","0",,,,"0","0","67,922,000",,,,,,,,,,,,,"0",,,,"0","9,639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"1,838,000","0","0","0","17,884,000","0","0","67,922,000",,,,,,,,,,,,,"0",,,,"0","9,639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0","9,000","6,628,000","-525,000",,,,,"2,401,000",,"3,690,000","5,496,000","4,224,000",,,,"6,829,000","-649,000","1,804,000","-130,000","141,000","-969,000","-3,619,000","-6,222,000","440,000","4,300,000","19,229,000","9,947,000","-104,446,000",,"31,732,000","29,097,000","493,000","549,000","3,867,000","-729,000","4,194,000",,,,,"-233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-215,000","0","297,000","-2,000","-510,000","64,912,000",,,,,,,,,,,,,,,,,,,,,,"0",,,"0","-624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-111,000","2,000","-55,000","-22,000","-36,000","61,000","-40,000","610,000","455,000","24,000","169,000","83,000","2,177,000","87,000","185,000","85,000","657,000","119,000","28,000","649,000","107,000","130,000","-158,000","-56,000","67,000","46,000","-92,000","-45,000","-158,000","4,000","-8,000","-164,000","-95,000","-45,000","11,000","28,000","41,000","729,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-155,537,000","-137,488,000","7,914,000","82,388,000","-108,351,000","-62,227,000","-131,783,000","-14,163,000","-43,276,000","-240,584,000","34,752,000","-86,319,000","26,364,000","-3,677,000","13,334,000","-5,463,000","16,670,000","15,219,000","15,924,000","19,524,000","7,420,000","28,434,000","13,892,000","-27,731,000","-21,572,000","-18,337,000","-65,551,000","15,209,000","-6,884,000","527,000","31,318,000","-39,606,000","-24,675,000","-14,533,000","-42,621,000","-14,620,000","-9,213,000","-4,166,000","-11,596,000","-10,003,000","-8,121,000","-17,410,000","-429,973,000","-12,724,000","-24,894,000","-36,351,000","-14,235,000","-55,647,000","-15,717,000","-38,527,000","-100,708,000","-180,218,000","-30,017,000","-451,476,000","40,970,000","-29,973,000","-25,950,000","-47,638,000","-11,957,000","-77,687,000","-22,156,000","-16,696,000","-20,752,000","-4,451,000","22,143,000","-20,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
