name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005
			OtherReceivables,,"41,374,000","39,717,000","27,446,000","40,494,000","19,161,000","17,546,000",,,"16,745,000","20,786,000","17,246,000","14,144,000","16,000,000",,"9,513,000","12,285,000","13,195,000","0","0","0","6,352,000","0","0","0","4,190,000","0","0","0","7,447,000",,"0","0","16,461,000","0","0","0","12,722,000","331,000","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0"
			ReceivablesAdjustmentsAllowances,,"-116,000","-116,000","-122,000","-313,000","-308,000","-745,000",,,"-720,000","-389,000","-306,000","-306,000","-306,000",,"-388,000","-407,000","-411,000",,,,"-429,000",,,,"-485,000",,,,,,,,,,,,,"-331,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,097,000","1,247,000","2,025,000","1,784,000","1,887,000","3,311,000","3,898,000","3,336,000","2,758,000","1,965,000","3,322,000","4,867,000","3,457,000","4,389,000","8,776,000","3,145,000","4,903,000","13,520,000","10,780,000","8,887,000","8,346,000","3,552,000","7,818,000","7,950,000","2,033,000","2,901,000","3,922,000","2,414,000","2,197,000","3,345,000","5,747,000","5,075,000","3,977,000","4,885,000","12,422,000","7,754,000","9,875,000","10,277,000","9,493,000","10,337,000","10,707,000","14,711,000","19,466,000","9,294,000","9,662,000","7,309,000","13,422,000","15,013,000","10,956,000","32,612,000","13,073,000","11,112,000","13,133,000","7,132,000","7,575,000","4,535,000","5,064,000","11,918,000","9,829,000","5,548,000","4,915,000","7,078,000","4,051,000","4,318,000"
			RawMaterials,,,,,,,,,,,,,,,,,"6,344,000","15,004,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,"2,108,000","2,874,000","2,649,000","2,739,000","4,162,000","4,757,000",,"3,619,000","2,825,000","3,806,000","5,387,000","3,977,000","4,909,000","9,692,000","4,072,000",,"15,004,000","12,379,000","10,570,000","10,028,000","5,224,000","9,292,000","9,408,000","3,490,000","4,358,000","5,285,000","3,779,000","3,562,000",,"5,820,000","5,148,000","4,394,000","5,302,000","12,840,000","8,171,000",,,,"10,657,000","11,018,000",,,"9,548,000",,,,"15,294,000",,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,"-861,000","-849,000","-865,000","-852,000","-851,000","-859,000",,"-861,000","-860,000","-484,000","-520,000","-520,000","-520,000","-916,000","-927,000","-1,441,000","-1,484,000","-1,599,000","-1,683,000","-1,682,000","-1,672,000","-1,474,000","-1,458,000","-1,457,000","-1,457,000","-1,363,000","-1,365,000","-1,365,000",,"-73,000","-73,000","-417,000","-417,000","-418,000","-417,000",,,,"-320,000","-311,000",,,"-254,000",,,,"-281,000",,,,,,,,,,,,,,,,
		PrepaidAssets,"4,898,000","3,329,000","5,440,000","5,451,000","3,985,000","3,059,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,"192,000","5,000","12,000","250,000","636,000","673,000","1,045,000","491,000","1,108,000","244,000","290,000","1,129,000","3,981,000","2,071,000","235,000","197,000",,"186,000","113,000","129,000","654,000","734,000","825,000","2,815,000","3,434,000","2,395,000","2,267,000","792,000","1,051,000","576,000","3,579,000","1,418,000","1,741,000","5,473,000","4,163,000","6,402,000","6,103,000","3,059,000","2,457,000","217,000","1,186,000","2,658,000","2,054,000","1,603,000","2,931,000","7,619,000","2,086,000","2,831,000","4,065,000","2,864,000",,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"715,000","595,000","813,000","1,004,000","2,169,000","40,000","107,000",,"341,000","528,000","842,000","192,000","423,000","423,000","423,000","423,000",,,,"0","1,190,000","1,190,000","1,190,000","1,190,000","2,086,000","2,831,000","4,065,000","2,864,000",,,,,,,,,,
		OtherCurrentAssets,"2,773,000","732,000","941,000","760,000","778,000","781,000","2,717,000","2,586,000","2,548,000","2,914,000","2,151,000","2,128,000","2,005,000","1,985,000","2,330,000","1,982,000","1,440,000","1,439,000","1,020,000","1,576,000","2,027,000","1,521,000","3,236,000","2,711,000","2,451,000","3,105,000","4,724,000","4,854,000","4,369,000","6,144,000","1,256,000","1,441,000","1,692,000","1,271,000","3,405,000","3,315,000","1,814,000","2,254,000","2,174,000","2,258,000","2,347,000","2,942,000","3,031,000","3,413,000","2,871,000","2,878,000","3,085,000","3,576,000","2,801,000","3,294,000","4,842,000","6,454,000","2,497,000","2,604,000","6,892,000","3,874,000","6,989,000","3,770,000","3,909,000","3,317,000","3,650,000","6,635,000","6,721,000","1,804,000"
	TotalNonCurrentAssets,"56,286,000","54,367,000","50,367,000","41,691,000","41,074,000","39,703,000","39,765,000","38,442,000","37,873,000","37,447,000","37,578,000","36,679,000","37,122,000","33,257,000","32,901,000","32,700,000","32,719,000","32,271,000","32,083,000","32,255,000","31,448,000","31,794,000","32,069,000","32,327,000","33,188,000","34,121,000","37,597,000","38,016,000","38,711,000","39,382,000","41,114,000","42,598,000","36,225,000","36,151,000","31,962,000","28,140,000","27,448,000","27,044,000","29,297,000","30,119,000","30,927,000","31,959,000","32,854,000","7,227,000","7,470,000","7,758,000","8,039,000","8,096,000","8,328,000","8,524,000","9,404,000","10,636,000","10,449,000","10,060,000","7,072,000","7,294,000","7,595,000","7,773,000","7,834,000","8,132,000","8,475,000","8,802,000","9,222,000","10,765,000"
		NetPPE,"15,528,000","15,993,000","15,367,000","25,893,000","25,168,000","23,861,000","23,795,000","22,460,000","21,976,000","21,546,000","21,657,000","20,801,000","21,250,000","17,426,000","17,024,000","16,796,000","16,814,000","16,344,000","16,255,000","16,407,000","15,789,000","16,117,000","16,302,000","16,578,000","16,898,000","17,262,000","17,712,000","18,043,000","18,481,000","18,913,000","19,339,000","19,689,000","14,328,000","14,618,000","3,256,000","3,540,000","3,792,000","3,883,000","3,985,000","4,267,000","4,517,000","4,847,000","5,107,000","5,223,000","5,457,000","5,742,000","6,165,000","6,239,000","6,470,000","6,681,000","6,818,000","6,970,000","6,972,000","6,859,000","7,038,000","7,271,000","7,468,000","7,646,000","7,738,000","7,978,000","8,268,000","8,534,000","8,891,000","9,321,000"
			GrossPPE,"50,354,000","50,050,000","49,172,000","64,760,000","63,116,000","60,752,000","59,566,000","22,460,000","55,479,000","54,016,000","53,203,000","51,422,000","50,852,000","46,091,000","44,930,000","43,944,000","43,261,000","42,185,000","41,656,000","38,278,000","40,233,000","40,140,000","40,032,000","39,914,000","40,000,000","40,628,000","45,112,000","44,987,000","44,951,000","44,903,000","45,069,000","44,920,000","39,103,000","38,934,000","27,356,000","27,270,000","27,191,000","26,918,000","26,618,000","26,516,000","26,634,000","25,841,000","25,709,000","25,482,000","25,619,000","25,692,000","25,835,000","25,521,000","25,362,000","25,248,000","25,038,000","24,890,000","24,596,000","24,138,000","23,974,000","23,855,000","23,858,000","23,675,000","23,802,000","23,782,000","23,809,000","23,696,000","23,674,000","23,631,000"
				Properties,,"0",,,,"0",,,,"0",,,"49,006,000","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"14,065,000",,,,"14,362,000",,,,"14,362,000",,,,"14,146,000",,,,"14,126,000",,,,"14,432,000",,"14,399,000"
				MachineryFurnitureEquipment,,"15,420,000",,,,"25,827,000",,,,"18,709,000",,,,"12,756,000",,,,"8,964,000",,,,"6,912,000",,,,"7,381,000",,,,"11,623,000",,,,"11,008,000",,,"27,191,000","10,829,000",,,,"9,873,000",,,,"9,497,000",,,,"9,106,000",,,,"8,472,000",,,,"8,124,000",,,,"7,956,000",,"8,135,000"
				OtherProperties,"50,354,000","31,636,000","49,172,000","64,760,000","63,116,000","32,256,000","59,566,000","22,460,000","55,479,000","32,771,000","53,203,000","51,422,000","50,852,000","30,832,000",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,"0","14,148,000",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0"
				Leases,,"2,994,000",,,,"2,669,000",,,,"2,536,000",,,,"2,503,000",,,,"33,221,000",,,,"33,228,000",,,,"33,247,000",,,,"33,280,000",,,,"27,926,000",,,,"1,941,000",,,,"1,903,000",,,,"1,833,000",,,,"1,780,000",,,,"1,520,000",,,,"1,425,000",,,,"1,308,000",,"1,097,000"
			AccumulatedDepreciation,"-34,826,000","-34,057,000","-33,805,000","-38,867,000","-37,948,000","-36,891,000","-35,771,000",,"-33,503,000","-32,470,000","-31,546,000","-30,621,000","-29,602,000","-28,665,000","-27,906,000","-27,148,000","-26,447,000","-25,841,000","-25,401,000","-21,871,000","-24,444,000","-24,023,000","-23,730,000","-23,336,000","-23,102,000","-23,366,000","-27,400,000","-26,944,000","-26,470,000","-25,990,000","-25,730,000","-25,231,000","-24,775,000","-24,316,000","-24,100,000","-23,730,000","-23,399,000","-23,035,000","-22,633,000","-22,249,000","-22,117,000","-20,994,000","-20,602,000","-20,259,000","-20,162,000","-19,950,000","-19,670,000","-19,282,000","-18,892,000","-18,567,000","-18,220,000","-17,920,000","-17,624,000","-17,279,000","-16,936,000","-16,584,000","-16,390,000","-16,029,000","-16,064,000","-15,804,000","-15,541,000","-15,162,000","-14,783,000","-14,310,000"
		GoodwillAndOtherIntangibleAssets,"39,535,000","37,121,000","33,744,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","15,480,000","16,045,000","16,609,000","17,173,000","17,737,000","18,302,000","18,866,000","19,430,000","19,995,000","20,559,000","21,123,000","21,688,000","22,252,000","22,816,000","23,380,000","23,945,000","24,509,000","25,215,000","25,780,000",,,,,,,,,,,,,,,,,,,,,
			Goodwill,"17,922,000","17,922,000","16,642,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","14,916,000","15,058,000","15,058,000",,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"21,613,000","19,199,000","17,102,000",,,,,,,,,,,,,,,,,,,,,,"564,000","1,129,000","1,693,000","2,257,000","2,821,000","3,386,000","3,950,000","4,514,000","5,079,000","5,643,000","6,207,000","6,772,000","7,336,000","7,900,000","8,464,000","9,029,000","9,593,000","10,157,000","10,722,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,189,000","1,646,000","1,299,000","1,000","1,594,000","2,141,000","627,000",,"7,261,000","2,566,000","1,055,000","0","1,617,000","1,617,000","1,617,000","1,617,000","1,665,000","1,665,000","1,665,000","1,665,000","1,556,000","1,556,000","1,556,000","1,556,000","2,462,000","3,554,000","3,361,000","3,169,000",,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,189,000","1,646,000","1,299,000","1,000","1,594,000","2,141,000","627,000",,"7,261,000","2,566,000","1,055,000",,"1,617,000","1,617,000","1,617,000","1,617,000","1,665,000","1,665,000","1,665,000","1,665,000","1,556,000","1,556,000","1,556,000","1,556,000","2,462,000","3,554,000","3,361,000","3,169,000",,,,,,,,,,
		OtherNonCurrentAssets,"1,223,000","1,253,000","1,256,000","882,000","990,000","926,000","1,054,000","1,066,000","981,000","985,000","1,005,000","962,000","956,000","915,000","961,000","988,000","989,000","1,011,000","912,000","932,000","743,000","761,000","851,000","833,000","810,000","814,000","1,087,000","1,154,000","1,194,000","2,166,000","1,315,000","1,338,000","1,275,000","974,000","322,000","346,000","349,000","345,000","315,000","290,000","284,000","280,000","302,000","339,000","348,000","351,000","318,000","301,000","302,000","287,000","124,000","112,000","116,000","32,000","34,000","23,000","127,000","127,000","96,000","154,000","207,000","268,000","331,000","1,444,000"
TotalLiabilitiesNetMinorityInterest,"68,960,000","65,827,000","71,176,000","55,394,000","68,276,000","56,713,000","219,639,000","221,399,000","215,419,000","214,314,000","218,933,000","210,577,000","205,246,000","206,592,000","200,757,000","193,028,000","207,030,000","210,458,000","206,659,000","194,349,000","194,507,000","186,775,000","194,742,000","187,539,000","181,079,000","184,347,000","185,169,000","182,985,000","181,024,000","182,306,000","186,536,000","181,042,000","172,406,000","188,017,000","188,780,000","168,618,000","172,059,000","175,951,000","183,515,000","191,917,000","198,917,000","194,191,000","204,092,000","166,204,000","186,541,000","180,600,000","182,418,000","183,635,000","171,799,000","213,853,000","179,488,000","189,195,000","178,749,000","172,686,000","196,068,000","170,629,000","178,930,000","188,475,000","195,431,000","184,159,000","168,566,000","175,242,000","170,100,000","139,066,000"
	CurrentLiabilities,"55,053,000","50,941,000","54,410,000","38,658,000","50,993,000","38,946,000","57,401,000","59,710,000","54,292,000","37,303,000","42,713,000","40,407,000","35,759,000","39,103,000","34,060,000","27,143,000","41,969,000","46,225,000","40,409,000","28,981,000","28,880,000","33,641,000","42,386,000","33,487,000","24,144,000","24,770,000","29,657,000","27,347,000","29,420,000","30,209,000","32,456,000","27,505,000","28,104,000","35,151,000","49,872,000","36,058,000","41,330,000","37,075,000","44,793,000","39,649,000","47,311,000","42,707,000","56,751,000","33,582,000","56,255,000","45,785,000","50,843,000","51,533,000","40,388,000","82,303,000","45,948,000","51,377,000","42,545,000","41,755,000","63,962,000","43,791,000","53,240,000","60,034,000","71,417,000","61,985,000","44,720,000","51,763,000","49,694,000","32,882,000"
		PayablesAndAccruedExpenses,"35,223,000","34,548,000","35,102,000","21,036,000","31,765,000","20,899,000","16,863,000","19,638,000","15,183,000","15,050,000","23,166,000","22,113,000","17,525,000","21,779,000","19,885,000","13,630,000","27,540,000","25,693,000","22,568,000","18,753,000","14,740,000","15,317,000","25,577,000","17,439,000","11,584,000","12,678,000","16,302,000","15,554,000","18,190,000","17,816,000","20,491,000","15,452,000","15,152,000","23,290,000","35,245,000","23,481,000","28,735,000","23,138,000","28,465,000","26,219,000","25,715,000","21,947,000","33,935,000","20,297,000","46,292,000","35,813,000","38,699,000","43,666,000","31,224,000","67,713,000","35,258,000","40,262,000","34,880,000","33,913,000","50,217,000","34,365,000","39,675,000","48,797,000","59,114,000","52,313,000","32,972,000","39,395,000","38,181,000","23,510,000"
			Payables,,"9,248,000",,,,"14,699,000",,,,"13,550,000",,,,,,,"27,540,000",,,,,,,,,,,,,,,,,,,"23,481,000","28,735,000","23,138,000","28,465,000","26,219,000","25,715,000","21,947,000","33,935,000","20,297,000","40,668,000","28,933,000","32,149,000","38,357,000","26,377,000","61,799,000","28,449,000","34,742,000","28,486,000","26,905,000","42,152,000","26,434,000","32,412,000","40,765,000","52,363,000","46,300,000","27,243,000","34,597,000","33,083,000","19,053,000"
				AccountsPayable,,"9,248,000",,,,"14,700,000",,,,"13,500,000",,,,,,,"27,540,000",,,,,,,,,,,,,,,,,,,"23,481,000","28,735,000","23,138,000","28,465,000","26,219,000","25,715,000","21,947,000","33,935,000","20,297,000","40,668,000","28,933,000","32,149,000","38,357,000","26,377,000",,,,,,,,,,"52,363,000","46,300,000","27,243,000","34,597,000","33,083,000","19,053,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,"0","0","0","0","0","0","0",,,,,,,,,,"0","0",,"0","0","0"
			CurrentAccruedExpenses,,"25,300,000",,,,"6,200,000",,,,"1,500,000",,,,,,,,,"5,439,000","4,956,000","5,760,000","8,071,000","8,068,000","5,857,000","5,276,000","4,755,000","5,060,000","4,972,000","4,675,000","4,203,000",,"4,977,000","5,664,000","5,941,000","6,638,000","6,884,000","6,343,000","4,965,000","8,470,000","6,851,000","6,095,000",,"7,023,000","5,931,000","5,624,000","6,880,000","6,550,000","5,309,000","4,847,000","5,914,000","6,809,000","5,520,000","6,394,000","7,008,000","8,065,000","7,931,000","7,263,000","8,032,000","6,751,000","6,013,000","5,729,000","4,798,000","5,098,000","4,457,000"
				InterestPayable,,,,,,,,,,,,,,,,,,"7,456,000","5,439,000","4,956,000","5,760,000","8,071,000","8,068,000","5,857,000","5,276,000","4,755,000","5,060,000","4,972,000","4,675,000","4,203,000",,"4,977,000","5,664,000","5,941,000","6,638,000","6,884,000","6,343,000","4,965,000","8,470,000","6,851,000","6,095,000",,"7,023,000","5,931,000",,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"8,702,000","6,557,000","7,955,000","7,811,000","7,261,000","8,474,000","11,231,000","12,275,000","11,588,000","12,187,000","10,361,000","9,965,000","9,213,000","9,082,000","6,713,000","6,606,000","7,127,000","7,456,000","5,439,000","4,956,000","5,760,000","8,071,000","8,068,000","5,857,000","5,276,000","4,755,000","5,060,000","4,972,000","4,675,000","4,203,000","6,246,000","4,977,000","5,664,000","5,941,000","6,638,000","6,884,000","6,343,000","4,965,000","8,470,000","6,851,000","6,095,000","8,091,000","7,023,000","5,931,000",,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,010,000","2,025,000","2,032,000","2,055,000","2,028,000","2,016,000","18,229,000","17,969,000","17,722,000","1,224,000","1,196,000","1,168,000","1,142,000","1,115,000","1,089,000","1,063,000","1,038,000","1,013,000","988,000","964,000","940,000","3,947,000","3,848,000","5,697,000","2,250,000","2,227,000","2,211,000","2,198,000","2,185,000","3,072,000","1,754,000","1,734,000","1,520,000","1,345,000","1,803,000","1,737,000","1,675,000","1,616,000","1,529,000","1,476,000","2,817,000","4,886,000","6,942,000","1,355,000","1,360,000","1,320,000","1,290,000","1,261,000","859,000","832,000","800,000","768,000","679,000","645,000","619,000","594,000","640,000","618,000","597,000","596,000","596,000","594,000","594,000","536,000"
			CurrentDebt,,,,,,,"16,919,000","16,688,000","16,470,000",,,,,,,,,,,,,"3,029,000","2,953,000","4,825,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","2,300,000","1,000,000","1,000,000","844,000","688,000","375,000","375,000","375,000","375,000","375,000","375,000","1,755,000","3,853,000","5,936,000","375,000","375,000","375,000","375,000","375,000",,,,,,,,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,380,000","3,478,000","5,561,000",,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,,"16,919,000","16,688,000","16,470,000",,,,,,,,,,,,,,,"4,825,000","1,400,000",,"1,400,000","1,400,000",,,,"1,000,000",,"688,000","375,000","375,000","375,000","375,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,"3,029,000","2,953,000",,,"1,400,000",,,"1,400,000","2,300,000","1,000,000",,"844,000",,,,,,"375,000","375,000","375,000","375,000","375,000","375,000","375,000","375,000","375,000","375,000",,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"2,010,000","2,025,000","2,032,000","2,055,000","2,028,000","2,016,000","1,310,000","1,281,000","1,252,000","1,224,000","1,196,000","1,168,000","1,142,000","1,115,000","1,089,000","1,063,000","1,038,000","1,013,000","988,000","964,000","940,000","918,000","895,000","872,000","850,000","827,000","811,000","798,000","785,000","772,000","754,000","734,000","676,000","657,000","1,428,000","1,362,000","1,300,000","1,241,000","1,154,000","1,101,000","1,062,000","1,033,000","1,006,000","980,000","985,000","945,000","915,000","886,000","859,000","832,000","800,000","768,000","679,000","645,000","619,000","594,000","640,000","618,000","597,000","596,000","596,000","594,000","594,000","536,000"
