name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"76,000","2,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,"-320,000","-52,000","485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"3,993,000","834,000","842,000","707,000","1,610,000","1,150,000","826,000","868,000","1,579,000","850,000","990,000","981,000","1,517,000","915,000","1,064,000","769,000","1,351,000","1,041,000","987,000","786,000","917,000","643,000","657,000","675,000","768,000","865,000","462,000","666,000","623,000","739,000","637,000","579,000","819,000","677,000","539,000","534,000","629,000","760,000","667,000","627,000","698,000","853,000","566,000","565,000","636,000","716,000","460,000","463,000","467,000","276,000","242,000","249,000","198,000","85,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","0","-122,000","-27,000","-92,000","-235,000","-266,000","-230,000","-209,000","-337,000","-266,000","11,000","-256,000","-193,000","-91,000","-100,000",,,,,,,,,,,,,,,,"5,000","4,000","-13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-54,948,000","-14,027,000","-14,592,000","-8,434,000","-17,895,000","-13,212,000","-4,736,000","-10,081,000","-9,690,000","-4,380,000","-6,754,000","-11,711,000","-5,020,000","-3,138,000","-822,000","-2,550,000","-1,068,000","-920,000","-1,136,000","-673,000","-1,071,000","-846,000","-1,148,000","-1,031,000","-814,000","-1,154,000","-900,000","-337,000","-1,142,000","-139,000","-570,000","-417,000","-1,184,000","-2,216,000","-298,000","-2,483,000","339,000","-408,000","943,000","-2,664,000","-1,119,000","-444,000","-739,000","-1,011,000","-1,247,000","-775,000","-774,000","-894,000","-646,000","-544,000","-487,000","5,141,000",,,"46,715,000","-31,651,000","1,926,000","1,560,000","1,460,000","704,000","400,000","957,000","2,249,000","194,000","4,407,000","-4,356,000","3,171,000","5,788,000","-2,837,000","5,388,000","-3,762,000","-3,167,000","3,665,000","-2,406,000","1,555,000","13,719,000","10,621,000","-8,865,000","-15,228,000","1,680,000","5,182,000","1,224,000","404,000","1,479,000","706,000","602,000","774,000","339,000","393,000","655,000","1,181,000","1,000,000","800,000","900,000","1,600,000","800,000","700,000","600,000","200,000","600,000","300,000","500,000","100,000","500,000","700,000","100,000","400,000","200,000","400,000","200,000","300,000","1,000,000","100,000","300,000","1,000,000","1,500,000","2,600,000","1,900,000","4,300,000","2,600,000","3,800,000","2,200,000","15,000,000"
		ChangeInWorkingCapital,"59,923,000","25,974,000","-1,392,000","8,731,000","26,610,000","31,977,000","37,970,000","-15,918,000","-45,225,000","-70,800,000","18,433,000","102,526,000","-79,275,000","-2,994,000","7,595,000","337,000","-3,170,000","947,000","6,113,000","11,678,000","-13,157,000","12,301,000","29,846,000","1,550,000","-12,373,000","-20,644,000","572,000","1,925,000","4,881,000","-5,322,000","3,349,000","8,495,000","-4,605,000","-4,586,000","7,603,000","27,430,000","26,840,000","10,319,000","-299,000","-21,600,000","1,248,000","-7,414,000","2,419,000","-19,550,000","-17,120,000","24,270,000","-10,182,000","7,214,000","-24,841,000","10,218,000","-30,250,000","18,013,000","16,501,000","-15,729,000","-19,296,000","-2,557,000","-480,000","5,071,000","-4,493,000","5,931,000","563,000","622,000","-8,162,000","-2,635,000","-4,518,000","4,193,000","-4,993,000","6,646,000","-6,430,000","3,791,000","-2,079,000","-2,111,000","-3,783,000","397,000","-7,187,000","7,777,000","-12,310,000","10,922,000","-9,230,000","8,139,000","-3,014,000","3,574,000","-5,818,000","6,710,000","-4,778,000","-644,000","2,995,000","1,222,000","4,342,000","-13,890,000","8,075,000","400,000","-3,300,000","3,000,000","-34,000,000","1,400,000","-2,000,000","4,400,000","-6,400,000","4,800,000","-3,400,000","3,800,000","-4,800,000","900,000","-3,300,000","4,200,000","-3,600,000","2,500,000","1,300,000","2,600,000","2,100,000","-800,000","100,000","3,700,000",,"1,300,000","500,000","2,100,000","700,000","200,000","1,000,000","1,300,000","-14,000,000"
			ChangeInOtherCurrentAssets,"69,469,000","46,805,000","76,865,000","-62,693,000","8,492,000","70,901,000","54,567,000","-9,259,000","-39,431,000","-151,830,000","17,774,000","-30,576,000","-28,769,000","1,721,000","12,682,000","-10,588,000","-4,185,000","2,594,000","15,461,000","-4,412,000","-9,411,000","18,384,000","49,671,000","3,221,000","-14,810,000","-30,455,000","-502,000","-11,743,000","13,001,000","3,056,000","-12,938,000","4,340,000","-10,000","1,991,000","7,844,000","3,370,000","26,765,000","10,924,000","8,021,000","-7,367,000","-8,604,000","3,570,000","-2,960,000","-22,795,000","-19,824,000","12,454,000","8,546,000","-2,849,000","-26,523,000","5,218,000","-38,046,000","4,603,000","45,834,000","-250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-43,884,000","-38,582,000","-86,770,000","79,556,000","1,912,000","-53,201,000","-13,024,000","2,317,000","-5,614,000","92,461,000","-21,385,000","65,234,000","-19,338,000","-5,228,000","-8,966,000","11,622,000","6,619,000","-2,175,000","-10,002,000","12,281,000","2,088,000","-8,192,000","-27,052,000","-1,301,000","7,853,000","11,762,000","-4,485,000","14,562,000","-7,061,000","-5,292,000","10,578,000","834,000","4,568,000","-8,722,000","-1,752,000","621,000","-3,023,000","-11,862,000","-1,332,000","4,909,000","9,200,000","-8,369,000","3,796,000","12,864,000","6,308,000","-8,097,000","-11,953,000","16,266,000","9,249,000","332,000","-9,817,000","2,868,000","-6,307,000","-1,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-687,000","-236,000","-216,000","-65,000","-170,000","-431,000","-226,000","-71,000","-294,000","-68,000","-216,000","-24,000","-102,000","-333,000","77,000","17,000","3,000","-277,000","-26,000","-5,000","-4,000","-485,000","5,000","-10,000","-36,000","-407,000","98,000","35,000","5,000","-494,000",,,,,,,,,,,,,,,,,"-179,000",,,"-1,228,000","16,919,000","-164,000","-20,346,000","121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-172,274,000","-283,631,000","578,723,000","-530,742,000","63,376,000","-174,493,000","-37,849,000","18,109,000","-376,333,000","-92,138,000","34,102,000","72,289,000","-19,498,000","-66,733,000","-127,433,000","-60,132,000","-130,510,000","-69,436,000","-109,774,000","-15,879,000","-65,931,000","-125,185,000","-67,219,000","-66,097,000","-77,733,000","-27,837,000","-65,500,000","-74,179,000","-76,147,000","10,285,000","-17,158,000","-94,619,000","-64,472,000","-110,857,000","-63,036,000","-102,556,000","-35,930,000","-7,074,000","5,057,000","-59,244,000","-88,609,000","-122,875,000","-72,456,000","20,997,000","-56,240,000","-82,129,000","-118,715,000","-19,142,000","-43,602,000","17,675,000","12,789,000","-9,397,000","150,380,000","45,308,000","-169,745,000","-92,003,000","-42,834,000","104,788,000","-80,635,000","-101,289,000","109,187,000","55,448,000","126,485,000","15,067,000","19,217,000","55,092,000","-5,561,000","-11,532,000","27,705,000","-62,049,000","-53,759,000","-56,517,000","-149,417,000","-99,578,000","-6,620,000","-30,780,000","-85,403,000","-61,572,000","22,847,000","-37,839,000","-70,796,000","16,845,000","-54,412,000","-106,909,000","-70,212,000","-5,113,000","-103,496,000","147,173,000","-46,015,000","-19,023,000","-8,055,000","-44,100,000","20,200,000","-20,800,000","-5,900,000","-52,800,000","-98,200,000","-6,600,000","-8,600,000","-98,800,000","-130,500,000","-30,300,000","-44,300,000","-7,000,000","-32,600,000","-51,000,000","-19,900,000","-1,900,000","-1,800,000","-17,200,000","-30,300,000","-28,600,000","-23,100,000","-24,800,000","-52,500,000","-2,100,000","-2,300,000","-4,700,000","9,500,000","-8,200,000","5,900,000","41,500,000","-27,900,000"
	CashFlowFromContinuingInvestingActivities,"-172,274,000","-283,631,000","578,723,000","-530,742,000","63,376,000","-174,493,000","-37,849,000","18,109,000","-376,333,000","-92,138,000","34,102,000","72,289,000","-19,498,000","-66,733,000","-127,433,000","-60,132,000","-130,510,000","-69,436,000","-109,774,000","-15,879,000","-65,931,000","-125,185,000","-67,219,000","-66,097,000","-77,733,000","-27,837,000","-65,500,000","-74,179,000","-76,147,000","10,285,000","-17,158,000","-94,619,000","-64,472,000","-110,857,000","-63,036,000","-102,556,000","-35,930,000","-7,074,000","5,057,000","-59,244,000","-88,609,000","-122,875,000","-72,456,000","20,997,000","-56,240,000","-82,129,000","-118,715,000","-19,142,000","-43,602,000","17,675,000","12,789,000","-9,397,000","150,380,000","45,308,000","-169,745,000","-92,003,000","-42,834,000","104,788,000","-80,635,000","-101,289,000","109,187,000","55,448,000","126,485,000","15,067,000","19,217,000","55,092,000","-5,561,000","-11,532,000","27,705,000","-62,049,000","-53,759,000","-56,517,000","-149,417,000","-99,578,000","-6,620,000","-30,780,000","-85,403,000","-61,572,000","22,847,000","-37,839,000","-70,796,000","16,845,000","-54,412,000","-106,909,000","-70,212,000","-5,113,000","-103,496,000","147,173,000","-46,015,000","-19,023,000","-8,055,000","-44,100,000","20,200,000","-20,800,000","-5,900,000","-52,800,000","-98,200,000","-6,600,000","-8,600,000","-98,800,000","-130,500,000","-30,300,000","-44,300,000","-7,000,000","-32,600,000","-51,000,000","-19,900,000","-1,900,000","-1,800,000","-17,200,000","-30,300,000","-28,600,000","-23,100,000","-24,800,000","-52,500,000","-2,100,000","-2,300,000","-4,700,000","9,500,000","-8,200,000","5,900,000","41,500,000","-27,900,000"
		NetPPEPurchaseAndSale,"-30,846,000","-8,335,000","-8,995,000","-9,070,000","-4,446,000","-2,520,000","1,509,000","-2,837,000","-3,423,000","-1,740,000","-1,051,000","-4,792,000","-3,244,000","-3,700,000","-890,000","-2,383,000","-2,893,000","-2,751,000","-2,050,000","-4,460,000","-6,834,000","-5,430,000","-4,054,000","-2,007,000","-1,239,000","-2,750,000","-3,642,000","-1,423,000","-2,723,000","-1,467,000","-1,536,000","-1,767,000","-1,457,000","-1,699,000","-3,162,000","-1,881,000","-2,743,000","-1,478,000","-1,312,000","-1,025,000","-1,108,000","-2,751,000","-1,888,000","-2,719,000","-1,219,000","-1,995,000","-1,880,000","-1,506,000","-1,527,000","-2,072,000","951,000","-49,000","-868,000","-1,444,000","-2,204,000","-1,350,000","-2,542,000","-2,065,000","-1,916,000","-1,016,000","-726,000","-2,167,000","-1,195,000","-965,000","-1,373,000","-656,000","-1,854,000","-1,334,000","-1,027,000","-1,180,000","-681,000","-1,422,000","-1,175,000","-1,510,000","-1,215,000","-1,309,000","-2,233,000","-857,000","-861,000","-984,000","-2,196,000","-1,015,000","-1,261,000","-166,000","-1,454,000","-1,256,000","-4,146,000","-3,020,000","-1,356,000","-791,000","-245,000","-200,000","-700,000","-1,100,000","-700,000","-2,500,000","-1,500,000","-300,000","-1,300,000","-500,000","-1,300,000","-1,100,000","-900,000","-1,100,000","-1,000,000","-700,000","-900,000","-500,000","-1,300,000","-800,000","-800,000","-500,000","-400,000","-800,000","-600,000","200,000","-300,000","-200,000","-300,000","-200,000",,,"300,000"
			PurchaseOfPPE,"-31,011,000","-8,335,000","-9,086,000","-9,144,000","-4,446,000","-2,524,000","-4,303,000","-3,097,000","-3,437,000","-1,749,000","-4,830,000","-4,796,000","-3,244,000","-3,713,000","-2,983,000","-2,416,000","-2,904,000","-2,803,000","-6,437,000","-4,461,000","-8,725,000","-5,457,000","-4,373,000","-2,019,000","-1,253,000","-2,750,000","-3,642,000","-2,309,000","-3,056,000","-1,481,000","-1,691,000","-2,072,000","-1,460,000","-2,455,000","-3,172,000","-1,900,000","-2,743,000","-1,478,000","-1,312,000","-1,062,000","-1,127,000","-2,762,000","-2,384,000","-2,719,000","-1,219,000","-1,995,000","-1,880,000","-1,506,000","-1,528,000","-2,108,000","-3,535,000","-754,000","-868,000","-1,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
