name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			DeferredIncomeTax,"-19,926,000","-6,848,000",,,,,,,,,,,,,,,,,,,,,,,,,"3,980,000","0","0","0","-4,002,000","0","0","65,000",,,,,"-20,814,000",,,,"-9,061,000",,,,,,,,,,,,,,,,,,,,"5,455,000","0","0","263,000","-45,000","0","0","-64,000",,,,,"-1,223,000","0",,,"194,000","0","27,000","31,000","-264,000","356,000","1,025,000","691,000",,"-890,000","-4,565,000","1,770,000",
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000","668,000","664,000","635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,"9,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"8,023,000","2,115,000","1,913,000","2,556,000","1,439,000","2,267,000","9,266,000","2,329,000","2,180,000","928,000","9,281,000","918,000","-25,000","1,028,000","230,000","1,230,000","1,170,000","705,000","589,000","993,000","1,075,000","951,000","300,000","393,000","1,478,000","800,000","1,073,000","232,000","1,598,000","923,000","1,090,000","1,576,000","1,045,000","353,000","1,226,000","709,000","895,000","778,000","938,000","1,376,000","524,000","425,000","-102,000","458,000","70,000","852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-396,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"19,484,000","4,832,000","4,435,000","4,110,000","6,107,000","4,890,000","4,679,000","4,253,000","4,775,000","3,955,000","5,194,000","1,555,000","1,673,000","2,163,000","1,183,000","1,291,000","2,081,000","1,507,000","1,257,000","1,465,000","1,800,000","1,148,000","1,129,000","1,259,000","1,226,000","1,161,000","1,271,000","902,000","1,020,000","4,410,000","1,501,000","1,579,000","1,717,000","1,445,000","1,071,000","1,080,000","998,000","957,000","991,000","992,000","1,044,000","974,000","1,032,000","1,233,000","1,256,000","1,281,000","1,354,000","1,392,000","1,394,000","1,299,000","941,000","1,207,000","865,000","746,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,921,000","1,226,000","1,514,000","-998,000","-281,000","2,425,000","6,982,000","-2,868,000","1,521,000","9,754,000","17,201,000",,,,"407,000","0","285,000","318,000","13,001,000","-13,000,000","0","132,000","53,000","14,747,000","1,022,000","-13,498,000","880,000","742,000","996,000","518,000","1,102,000","610,000","896,000","897,000","921,000","779,000","743,000","739,000","-12,133,000","6,661,000","6,346,000","1,862,000","6,230,000","5,300,000","1,256,000","1,281,000","60,000","-901,000","-547,000","200,000","2,880,000","377,000","551,000","967,000","240,102,000","1,554,000","384,000","3,039,000","2,042,000","1,005,000","1,214,000","354,000","10,332,000","1,090,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-77,342,000","-25,384,000","-10,064,000","-8,817,000","-33,077,000","1,329,000","-10,437,000","-5,368,000","5,233,000","-18,170,000","-29,186,000","4,939,000","2,527,000","-13,593,000","-3,049,000","3,506,000","-14,772,000","-14,894,000","-11,079,000","4,338,000","2,054,000","3,144,000","2,020,000","-7,959,000","5,267,000","-10,371,000","1,219,000","-1,714,000","-8,015,000","-587,000","3,239,000","-17,408,000","-5,940,000","11,987,000","4,531,000","-2,407,000","-10,536,000","-5,276,000","-6,154,000","-5,488,000","-6,619,000","903,000","9,551,000","4,753,000","2,175,000","72,000","-13,732,000","-5,638,000","-2,954,000","1,502,000","-829,000","-6,105,000","3,254,000","3,463,000","10,613,000","6,746,000","5,277,000","-9,466,000","8,681,000","266,000","-1,020,000","-7,750,000","-4,809,000","8,015,000","-16,396,000","-8,811,000","-5,953,000","6,823,000","-8,526,000","5,316,000","-7,122,000","1,148,000","-364,000","-7,770,000","-2,934,000","2,294,000","5,509,000","-2,988,000","-1,589,000","-1,852,000","1,419,000","-1,408,000","-3,480,000","8,052,000","3,994,000","-2,942,000","-5,190,000","-7,400,000","-4,201,000","-7,092,000","-3,800,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,559,000","2,448,000","-8,591,000","4,215,000","5,031,000","-7,997,000","-13,961,000","2,184,000","-2,769,000","11,656,000","3,159,000","5,383,000","-13,276,000","-1,709,000","-1,437,000","-5,393,000","-5,741,000","-13,245,000","489,000","6,270,000","13,642,000","11,346,000","9,028,000","-6,890,000","6,887,000","8,074,000","3,138,000","2,213,000","-494,000","7,420,000","-23,404,000","-8,618,000","-4,386,000","6,932,000","-8,185,000","-30,000","-5,099,000","1,226,000","93,000","-7,557,000","1,679,000","1,554,000","4,617,000","-1,879,000","3,028,000","-2,469,000","982,000","-2,820,000","60,000","12,398,000","4,569,000","-2,886,000","-5,086,000","-5,105,000","-3,633,000","-5,340,000","-1,200,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,559,000","2,448,000","-8,591,000","4,215,000","5,031,000","-7,997,000","-13,961,000","2,184,000","-2,240,000","11,656,000","3,159,000","5,383,000","-15,576,000","-1,709,000","-1,437,000","-5,393,000","-6,710,000","-13,245,000","489,000","6,270,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,798,000","259,000","-2,713,000","-8,102,000","3,049,000","-4,694,000","-1,908,000","-3,148,000","6,450,000","-1,335,000","353,000","-5,503,000","64,000","-245,000","-2,619,000","-2,777,000","433,000","4,575,000","2,262,000","-348,000","-1,011,000","2,597,000","896,000","-6,769,000","2,155,000","-1,062,000","-1,159,000","-5,329,000","451,000","-2,627,000","-3,334,000","-1,569,000","484,000","141,000","510,000","2,567,000","-781,000","-2,223,000","-816,000","-3,433,000","-2,201,000","1,300,000","3,030,000","179,000","-2,545,000","-3,874,000","-1,829,000","2,033,000","1,276,000","1,321,000","35,000","-1,565,000","-3,786,000","-4,374,000","-2,838,000","-1,402,000","-1,700,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,385,000","-1,837,000","-231,000","-934,000","3,332,000","-2,363,000","-746,000","-1,588,000","-1,470,000","-2,250,000","-1,329,000","660,000","345,000","-1,045,000","950,000","324,000","763,000","-1,903,000","1,694,000","153,000","7,207,000","-2,732,000","-937,000","-2,723,000","-2,255,000","-200,000","296,000","-180,000","118,000","877,000","-119,000","-553,000","1,781,000","-2,031,000","334,000","542,000","1,206,000","-1,000","502,000","284,000","-1,520,000","971,000","-187,000","418,000","-1,104,000","979,000","-1,292,000","-80,000","-511,000","94,000","80,000","116,000",,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,624,000","-1,675,000","1,172,000","2,215,000","-12,680,000","4,538,000","2,153,000","4,936,000","151,000","-3,368,000","-355,000","1,228,000","-1,280,000","-1,270,000","1,040,000","6,364,000","653,000","2,150,000","-101,000","-697,000","-3,995,000","-5,294,000","478,000","3,240,000","4,704,000","-2,131,000","-3,204,000","-2,695,000","-4,207,000","-744,000","4,455,000","58,000","-611,000","1,212,000","-734,000","-74,000","-2,851,000","2,659,000","-2,147,000","2,137,000","2,224,000","172,000","-419,000","-1,371,000","-1,832,000","985,000","1,407,000","-425,000","-614,000","-812,000","-713,000","-587,000","-1,217,000","1,678,000","673,000","213,000","800,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,624,000","-1,675,000","1,172,000","2,215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,624,000","-1,675,000","1,172,000","2,215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-76,000",,,,,"-72,000","-137,000","55,000","108,000","-2,300,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,501,000","-1,454,000","-186,000","-2,895,000","-12,331,000","5,004,000","7,778,000","-1,441,000","7,109,000","-31,000","348,000","-1,706,000","435,000","-1,314,000","-1,041,000","3,670,000","792,000","2,478,000","-1,059,000","-1,844,000","-5,810,000","911,000","-4,254,000","3,600,000","-10,625,000","-787,000","1,908,000","-1,739,000","-639,000","3,091,000","6,029,000","1,891,000","-3,963,000","569,000","-451,000","2,311,000","403,000","-513,000","2,004,000","799,000","-3,116,000","-1,703,000","-1,532,000","-335,000","864,000","2,527,000","2,075,000","-40,000","-3,691,000","-4,949,000","23,000","1,980,000","4,971,000","538,000","1,542,000","-671,000","2,100,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,"-13,593,000","26,323,000","3,506,000","-14,772,000","-14,894,000","-4,076,000","4,338,000","2,054,000","3,144,000","7,902,000","-7,959,000","5,267,000","-10,371,000","12,267,000","-1,714,000","-8,015,000","-587,000","11,221,000",,"-5,940,000","11,987,000","-7,088,000","-148,000","13,000","225,000","7,445,000","24,000","65,000","-40,000","80,000","81,000","-1,000","10,000","-20,000","-55,000","153,000","-686,000","2,271,000","-160,000","-31,000","-71,000","580,000","-82,000","66,000","76,000","7,815,000","-3,628,000","-1,999,000","-20,000","-38,000","-2,000","-23,000","-20,000",,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-114,744,000","-33,300,000","-30,865,000","-34,530,000","-16,049,000","-60,349,000","1,108,000","-57,055,000","9,948,000","-2,600,000","-981,000","12,780,000","1,472,000","-9,167,000","-336,000","53,164,000","-14,884,000","-4,172,000","-21,782,000","-2,403,000","-9,519,000","1,182,000","-5,822,000","12,277,000","12,719,000","5,295,000","4,378,000","-6,405,000","3,099,000","-10,149,000","222,000","7,472,000","4,784,000","-41,006,000","-12,613,000","14,413,000","-12,892,000","-18,932,000","-8,329,000","9,818,000","-2,331,000","-14,092,000","-46,005,000","-20,138,000","-4,620,000","-445,000","1,154,000","-396,000","3,395,000","-6,927,000","6,243,000","-9,574,000","3,011,000","2,007,000","-6,993,000","-1,155,000","6,314,000","-3,875,000","-50,778,000","29,145,000","-260,000","-18,593,000","980,000","7,692,000","-9,873,000","4,805,000","1,821,000","3,547,000","1,172,000","9,477,000","-11,772,000","-1,402,000","31,000","-1,002,000","-542,000","-1,618,000","-6,450,000","-500,000","-1,078,000","-25,412,000","-568,000","-29,426,000","-83,000","-386,000","-1,372,000","-590,000","-777,000","-207,000","-203,000","-185,000","-300,000"
	CashFlowFromContinuingInvestingActivities,"-114,744,000","-33,300,000","-30,865,000","-34,530,000","-16,049,000","-60,349,000","1,108,000","-57,055,000","9,948,000","-2,600,000","-981,000","12,780,000","1,472,000","-9,167,000","-336,000","53,164,000","-14,884,000","-4,172,000","-21,782,000","-2,403,000","-9,519,000","1,182,000","-5,822,000","12,277,000","12,719,000","5,295,000","4,378,000","-6,405,000","3,099,000","-10,149,000","222,000","7,472,000","4,784,000","-41,006,000","-12,613,000","14,413,000","-12,892,000","-18,932,000","-8,329,000","9,818,000","-2,331,000","-14,092,000","-46,005,000","-20,138,000","-4,620,000","-445,000","1,154,000","-396,000","3,395,000","-6,927,000","6,243,000","-9,574,000","3,011,000","2,007,000","-6,993,000","-1,155,000","6,314,000","-3,875,000","-50,778,000","29,145,000","-260,000","-18,593,000","980,000","7,692,000","-9,873,000","4,805,000","1,821,000","3,547,000","1,172,000","9,477,000","-11,772,000","-1,402,000","31,000","-1,002,000","-542,000","-1,618,000","-6,450,000","-500,000","-1,078,000","-25,412,000","-568,000","-29,426,000","-83,000","-386,000","-1,372,000","-590,000","-777,000","-207,000","-203,000","-185,000","-300,000"
		NetPPEPurchaseAndSale,"-10,658,000","-2,494,000","-863,000","-1,618,000","-5,683,000","-3,875,000","-438,000","-782,000","-1,612,000","-997,000","-2,601,000","-1,547,000","-1,334,000","-1,320,000","-3,415,000","-1,949,000","-736,000","-1,442,000","-2,763,000","-2,146,000","-3,577,000","-1,724,000","-764,000","811,000","-659,000","-1,514,000","-1,112,000","-503,000","-672,000","-1,072,000","-642,000","-422,000","-630,000","-390,000","-878,000","-1,517,000","43,000","-2,528,000","-1,146,000","-374,000","-404,000","-505,000","-256,000","-207,000","-510,000","-649,000","-1,121,000","-2,272,000","-293,000","-677,000","-244,000","-44,000","-115,000","-184,000","-538,000","-109,000","-946,000","-1,403,000","-398,000","-249,000","-197,000","-875,000","-109,000","-2,094,000","-1,884,000","-2,807,000","-1,646,000","-526,000","-374,000","-131,000","-829,000","-310,000","-400,000","-230,000","-399,000","-41,000","-56,000","-160,000","-163,000","-148,000","-194,000","-113,000","-83,000","-386,000","-1,372,000","-590,000","-777,000","-207,000","-203,000","-185,000","-300,000"
			PurchaseOfPPE,"-10,658,000","-2,494,000","-863,000","-1,618,000","-5,683,000","-3,875,000","-438,000","-782,000","-1,612,000","-997,000","-2,601,000","-1,547,000","-1,334,000","-1,320,000","-3,415,000","-1,949,000","-736,000","-1,442,000","-2,763,000","-2,146,000","-3,577,000","-1,724,000","-764,000","-354,000","-659,000","-1,514,000","-1,112,000","-503,000","-672,000","-1,072,000","-642,000","-422,000","-630,000","-390,000","-878,000","-1,517,000","43,000","-2,528,000","-1,146,000","-374,000","-404,000","-505,000","-256,000","-207,000","-510,000","-649,000","-1,121,000","-2,272,000","-293,000","-677,000","-244,000","-44,000","-115,000","-184,000","-538,000","-109,000","-946,000","-1,403,000","-398,000","-249,000","-197,000","-875,000","-109,000","-2,094,000","-1,884,000","-2,807,000","-1,646,000","-526,000","-374,000","-131,000","-829,000","-310,000","-400,000","-230,000","-399,000","-41,000","-56,000","-160,000","-163,000","-148,000","-194,000","-113,000","-83,000","-386,000","-1,372,000","-590,000","-777,000","-207,000","-210,000","-194,000","-400,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","7,000","9,000",
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,"304,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,"304,000",,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
