name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"253,485,000","65,104,000","62,768,000","78,095,000","47,518,000","28,017,000","59,683,000","41,172,000","28,113,000","13,013,000","57,033,000","11,717,000","3,874,000","27,319,000","43,766,000","49,505,000","10,118,000","44,257,000","12,348,000","16,802,000","6,008,000","34,259,000","34,345,000","12,468,000","27,726,000","15,836,000","6,527,000","23,989,000","10,019,000","10,295,000","12,255,000","16,867,000","2,786,000","21,756,000","14,072,000","40,909,000","34,879,000","6,282,000","20,260,000","2,702,000","7,329,000","22,499,000","9,086,000","2,160,000","18,844,000","37,620,000","8,463,000","12,098,000","20,372,000","15,714,000","30,790,000","-5,358,000","-5,265,000","6,724,000","267,000","25,746,000","11,085,000","4,955,000","8,088,000","26,940,000","5,286,000","3,526,000","21,998,000","4,130,000","6,131,000","10,800,000","14,298,000","14,356,000","3,559,000","10,162,000","-15,416,000","15,986,000","9,015,000","8,608,000","4,653,000","27,117,000","8,788,000","8,803,000","-1,896,000","-10,167,000","6,726,000","8,504,000","5,047,000","10,915,000","61,000","-5,199,000","-2,156,000","8,135,000","968,000","4,154,000","15,000,000","-4,300,000","4,600,000","10,500,000","300,000","10,900,000","9,200,000","-8,800,000","5,900,000","-100,000","-3,400,000","8,900,000","-2,100,000","3,700,000","8,700,000","-1,500,000","1,600,000","400,000","900,000","2,200,000"
	CashFlowFromContinuingOperatingActivities,"253,485,000","65,104,000","62,768,000","78,095,000","47,518,000","28,017,000","59,683,000","41,172,000","28,113,000","13,013,000","57,033,000","11,717,000","3,874,000","27,319,000","43,766,000","49,505,000","10,118,000","44,257,000","12,348,000","16,802,000","6,008,000","34,259,000","34,345,000","12,468,000","27,726,000","15,836,000","6,527,000","23,989,000","10,019,000","10,295,000","12,255,000","16,867,000","2,786,000","21,756,000","14,072,000","40,909,000","34,879,000","6,282,000","20,260,000","2,702,000","7,329,000","22,499,000","9,086,000","2,160,000","18,844,000","37,620,000","8,463,000","12,098,000","20,372,000","15,714,000","30,790,000","-5,358,000","-5,265,000","6,724,000","267,000","25,746,000","11,085,000","4,955,000","8,088,000","26,940,000","5,286,000","3,526,000","21,998,000","4,130,000","6,131,000","10,800,000","14,298,000","14,356,000","3,559,000","10,162,000","-15,416,000","15,986,000","9,015,000","8,608,000","4,653,000","27,117,000","8,788,000","8,803,000","-1,896,000","-10,167,000","6,726,000","8,504,000","5,047,000","10,915,000","61,000","-5,199,000","-2,156,000","8,135,000","968,000","4,154,000","15,000,000","-4,300,000","4,600,000","10,500,000","300,000","10,900,000","9,200,000","-8,800,000","5,900,000","-100,000","-3,400,000","8,900,000","-2,100,000","3,700,000","8,700,000","-1,500,000","1,600,000","400,000","900,000","2,200,000"
		NetIncomeFromContinuingOperations,"203,578,000","43,935,000","45,404,000","56,976,000","57,263,000","75,464,000","56,662,000","44,642,000","-14,338,000","9,987,000","28,457,000","29,383,000","28,276,000","30,317,000","25,566,000","29,234,000","24,399,000","21,665,000","8,267,000","15,089,000","14,741,000","15,112,000","13,316,000","13,474,000","10,647,000","10,813,000","12,802,000","10,995,000","10,333,000","11,225,000","9,148,000","11,142,000","6,982,000","10,928,000","9,613,000","12,089,000","12,162,000","10,558,000","9,881,000","10,990,000","7,207,000","8,476,000","7,258,000","11,257,000","8,296,000","7,291,000","8,276,000","8,484,000","6,259,000","501,000","-3,218,000","-13,574,000","-280,000","2,217,000","-3,436,000","5,359,000","5,651,000","8,205,000","8,367,000","8,181,000","8,169,000","7,545,000","8,314,000","8,122,000","8,095,000","8,340,000","7,978,000","9,467,000","7,797,000","7,856,000","-5,744,000","6,417,000","6,393,000","7,301,000","6,784,000","8,214,000","8,763,000","8,305,000","8,742,000","8,257,000","7,158,000","6,556,000","6,022,000","5,952,000","5,867,000","5,305,000","5,424,000","4,126,000","4,200,000","5,020,000","4,100,000","4,700,000","4,400,000","4,300,000","4,100,000","4,300,000","3,800,000","3,900,000","3,400,000","3,500,000","3,100,000","3,200,000","3,200,000","3,300,000","2,500,000","2,500,000","2,000,000","2,600,000","2,200,000","2,100,000"
		OperatingGainsLosses,"-23,792,000","-2,702,000","-4,484,000","-6,405,000","-10,201,000","-10,683,000","-15,603,000","-10,274,000","-3,577,000","-4,431,000","-4,569,000","-1,613,000","-4,237,000","-2,395,000","-5,935,000","-2,217,000","-802,000","-2,935,000","-748,000","-1,210,000","-3,640,000","922,000","-1,429,000","-944,000","-2,160,000","-1,276,000","-637,000","-665,000","-1,000,000","-595,000","-622,000","-507,000","-418,000","-397,000","-459,000","-1,098,000","-1,589,000","-1,578,000","8,849,000","-14,198,000","-7,419,000","7,383,000","-1,527,000","-10,891,000","-91,000","11,791,000","-3,006,000","-3,884,000","-6,625,000","3,358,000","-1,783,000","3,553,000","-9,000","-3,286,000","-243,000","-543,000","-659,000","-1,298,000","-894,000","-760,000","-779,000","-638,000","-861,000","-786,000","-670,000","-662,000","-1,593,000","-2,987,000","-1,714,000","-746,000","-837,000","-852,000","-1,137,000","-997,000","-978,000","-2,012,000","-3,721,000","-8,000","-2,456,000","-1,791,000","-738,000","-971,000","-842,000","-714,000","-747,000","-651,000","699,000","-929,000","114,000","-161,000","1,500,000","-1,100,000","100,000","-600,000","-2,800,000","1,100,000","-1,500,000","-200,000","-1,600,000","300,000","-300,000","-300,000","-200,000","-300,000","-100,000","-200,000","300,000",,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000","0","0","0","19,000","-5,000","5,000","-93,000","102,000","0","32,000","-14,000","0","-23,000",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-162,000","-8,000","-34,000","-49,000","-71,000","-58,000","-35,000","-51,000","-212,000","-169,000","-57,000","-15,000","-5,000","0","-45,000","-82,000","0","-63,000","2,000","0","-1,273,000","-2,000","-13,000","0","-150,000","-1,769,000","-16,000","-1,000",,,"3,000","-8,000","0","0","3,000","0","-62,000","-56,000","0","-296,000","-90,000","-73,000","-9,000","-231,000","-32,000","-20,000","-473,000","-25,000","-95,000","-203,000","-211,000","-15,000","-30,000","-162,000","-1,000","-9,000","-79,000","-574,000","-15,000","-22,000",,,"0","0",,,"-661,000","-1,761,000","-825,000","-15,000","-65,000","-138,000","-109,000","-228,000","-339,000","-106,000","-543,000","-8,000","-995,000","-791,000","3,000","-233,000","-69,000","-147,000","0","-130,000","-12,000","-218,000","-55,000","8,000",,,,,,"-200,000","-200,000","-200,000",,"-200,000",,,,,,,,,,
		DepreciationAmortizationDepletion,"14,085,000","3,025,000","3,745,000","3,859,000","3,456,000","3,462,000","4,958,000","5,606,000","5,882,000","3,427,000","3,392,000","3,282,000","3,398,000","3,326,000","3,251,000","3,166,000","3,109,000","2,990,000","2,037,000","1,972,000","1,987,000","1,980,000","2,018,000","2,043,000","1,992,000","1,905,000","1,883,000","1,918,000","1,821,000","1,683,000","1,742,000","1,742,000","1,758,000","1,915,000","1,988,000","2,004,000","2,017,000","2,012,000","2,003,000","1,964,000","1,944,000","1,936,000","1,922,000","1,882,000","1,844,000","1,840,000","1,870,000","1,887,000","1,965,000","1,964,000","1,978,000","2,728,000","2,504,000","2,617,000","417,000","4,940,000","2,765,000","2,715,000","2,843,000","2,781,000","2,631,000","2,393,000","2,371,000","2,228,000","2,194,000","2,066,000","1,811,000","1,676,000","1,696,000","1,653,000","3,408,000","2,403,000","1,657,000","1,549,000","1,923,000","1,744,000","1,511,000","1,540,000","1,578,000","1,492,000","1,512,000","1,470,000","1,540,000","1,515,000","1,593,000","1,577,000","1,412,000","1,441,000","1,393,000","1,453,000","1,300,000","700,000","600,000","600,000","600,000","800,000","700,000","600,000","600,000","600,000","500,000","500,000","400,000","600,000","400,000","400,000","400,000","300,000","400,000","400,000"
			DepreciationAndAmortization,"14,085,000","3,025,000","3,745,000","3,859,000","3,456,000","3,462,000","4,958,000","5,606,000","5,882,000","3,427,000","3,392,000","3,282,000","3,398,000","3,326,000","3,251,000","3,166,000","3,109,000","2,990,000","2,037,000","1,972,000","1,987,000","1,980,000","2,018,000","2,043,000","1,992,000","1,905,000","1,883,000","1,918,000","1,821,000","1,683,000","1,742,000","1,742,000","1,758,000","1,915,000","1,988,000","2,004,000","2,017,000","2,012,000","2,003,000","1,964,000","1,944,000","1,936,000","1,922,000","1,882,000","1,844,000","1,840,000","1,870,000","1,887,000","1,965,000","1,964,000","1,978,000","2,728,000","2,504,000","2,617,000","417,000","4,940,000","2,765,000","2,715,000","2,843,000","2,781,000","2,631,000","2,393,000","2,371,000","2,228,000","2,194,000","2,066,000","1,811,000","1,676,000","1,696,000","1,653,000","3,408,000","2,403,000","1,657,000","1,549,000","1,923,000","1,744,000","1,511,000","1,540,000","1,578,000","1,492,000","1,512,000","1,470,000","1,540,000","1,515,000","1,593,000","1,577,000","1,412,000","1,441,000","1,393,000","1,453,000","1,300,000","700,000","600,000","600,000","600,000","800,000","700,000","600,000","600,000","600,000","500,000","500,000","400,000","600,000","400,000","400,000","400,000","300,000","400,000","400,000"
		DeferredTax,"4,786,000","3,932,000","-3,191,000","1,708,000","2,337,000","9,551,000","-6,574,000","-1,985,000","-15,965,000","-5,177,000","1,281,000","-1,322,000","742,000","1,110,000","-1,255,000","4,599,000","4,249,000","-1,639,000","7,035,000","711,000","127,000","25,000","-297,000","586,000","-566,000","626,000","-1,415,000","1,296,000","-553,000","669,000","-311,000","90,000","289,000","740,000","403,000","-56,000","1,890,000","1,111,000","1,618,000","1,123,000","-449,000","1,641,000","1,309,000","2,925,000","1,158,000","1,286,000","1,431,000","1,277,000","-951,000","-2,237,000","-1,369,000","-2,035,000","209,000","-4,042,000","-5,116,000","-1,786,000","-2,140,000","-1,475,000","-157,000","-655,000","-949,000","-960,000","-2,346,000","1,314,000","62,000","-16,000","-1,353,000","0",,,"1,477,000","-201,000",,,"-810,000","-192,000",,,"-1,596,000","0",,,"869,000","383,000",,,"576,000","586,000","624,000","-442,000","0","-100,000","-100,000","-200,000","-200,000","0","300,000","-200,000",,,,"100,000","0","100,000","0","100,000","0","200,000",,
			DeferredIncomeTax,"4,786,000","3,932,000","-3,191,000","1,708,000","2,337,000","9,551,000","-6,574,000","-1,985,000","-15,965,000","-5,177,000","1,281,000","-1,322,000","742,000","1,110,000","-1,255,000","4,599,000","4,249,000","-1,639,000","7,035,000","711,000","127,000","25,000","-297,000","586,000","-566,000","626,000","-1,415,000","1,296,000","-553,000","669,000","-311,000","90,000","289,000","740,000","403,000","-56,000","1,890,000","1,111,000","1,618,000","1,123,000","-449,000","1,641,000","1,309,000","2,925,000","1,158,000","1,286,000","1,431,000","1,277,000","-951,000","-2,237,000","-1,369,000","-2,035,000","209,000","-4,042,000","-5,116,000","-1,786,000","-2,140,000","-1,475,000","-157,000","-655,000","-949,000","-960,000","-2,346,000","1,314,000","62,000","-16,000","-1,353,000","0",,,"1,477,000","-201,000",,,"-810,000","-192,000",,,"-1,596,000","0",,,"869,000","383,000",,,"576,000","586,000","624,000","-442,000","0","-100,000","-100,000","-200,000","-200,000","0","300,000","-200,000",,,,"100,000","0","100,000","0","100,000","0","200,000",,
