name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"1,175,000,000","290,000,000","307,000,000","287,000,000","291,000,000","265,000,000","297,000,000","252,000,000","213,000,000","267,000,000","329,000,000","315,000,000","307,000,000","291,000,000","230,000,000","366,000,000","372,000,000","357,000,000","414,000,000","379,000,000","381,000,000","357,000,000","404,000,000","380,000,000","397,000,000","362,000,000","467,000,000","446,000,000","458,000,000","427,000,000","529,000,000","564,000,000","525,000,000","482,000,000","583,000,000","849,000,000","1,120,000,000","1,018,000,000","1,077,000,000","965,000,000","1,753,000,000","1,462,000,000","1,485,000,000","1,322,000,000","1,927,000,000","1,758,000,000","1,569,000,000","1,933,000,000","2,582,000,000","1,781,000,000","1,766,000,000","1,477,000,000","2,433,000,000","2,405,000,000","2,485,000,000","2,093,000,000","3,091,000,000","2,581,000,000","2,510,000,000","2,119,000,000","3,821,000,000","3,204,000,000","3,360,000,000","2,889,000,000","4,197,000,000","3,553,000,000","3,868,000,000","2,832,000,000","3,765,000,000","3,364,000,000","3,469,000,000","2,919,000,000","3,778,000,000","3,447,000,000","3,352,000,000","2,740,000,000","3,435,000,000","3,354,000,000","3,339,000,000","2,707,000,000","3,359,000,000","3,308,000,000","3,592,000,000","2,975,000,000","3,560,000,000","3,590,000,000","3,749,000,000","3,095,000,000","3,799,000,000","3,580,000,000","3,610,000,000","3,100,000,000","3,563,000,000","3,391,000,000","3,541,000,000","2,911,000,000","3,779,000,000","3,773,000,000","3,853,000,000","3,133,000,000","4,314,000,000","4,149,000,000","4,117,000,000","3,388,000,000","4,092,000,000","3,813,000,000","3,938,000,000","3,137,000,000","3,848,000,000","3,529,000,000","3,425,000,000","3,592,000,000","4,480,000,000","4,077,000,000","4,265,000,000","4,442,000,000","5,404,000,000","5,179,000,000","5,190,000,000","4,410,000,000","5,082,000,000","4,926,000,000","4,989,000,000","4,422,000,000","5,151,000,000","4,774,000,000","4,872,000,000","4,111,000,000","4,886,000,000","5,112,000,000","4,500,000,000","3,900,000,000","4,543,000,000","5,029,000,000","4,134,000,000","3,328,300,000","3,529,000,000","3,914,000,000","3,207,000,000","2,655,000,000","3,025,500,000","3,484,500,000","2,694,600,000","2,345,400,000","2,816,500,000","3,231,700,000"
	OperatingRevenue,"1,175,000,000","290,000,000","307,000,000","287,000,000","291,000,000","265,000,000","297,000,000","252,000,000","213,000,000","267,000,000","329,000,000","315,000,000","307,000,000","291,000,000","230,000,000","366,000,000","372,000,000","357,000,000","414,000,000","379,000,000","381,000,000","357,000,000","404,000,000","380,000,000","397,000,000","362,000,000","467,000,000","446,000,000","458,000,000","427,000,000","529,000,000","564,000,000","525,000,000","482,000,000","583,000,000","849,000,000","1,120,000,000","1,018,000,000","1,077,000,000","965,000,000","1,753,000,000","1,462,000,000","1,485,000,000","1,322,000,000","1,927,000,000","1,758,000,000","1,569,000,000","1,933,000,000","2,582,000,000","1,781,000,000","1,766,000,000","1,477,000,000","2,433,000,000","2,405,000,000","2,485,000,000","2,093,000,000","3,091,000,000","2,581,000,000","2,510,000,000","2,119,000,000","3,821,000,000","3,204,000,000","3,360,000,000","2,889,000,000","4,197,000,000","3,553,000,000","3,686,000,000","2,832,000,000","3,765,000,000","3,364,000,000","3,469,000,000","2,919,000,000","3,778,000,000","3,447,000,000","3,352,000,000","2,740,000,000","3,435,000,000","3,354,000,000","3,339,000,000","2,707,000,000","3,359,000,000","3,308,000,000","3,592,000,000","2,975,000,000","3,560,000,000","3,590,000,000","3,749,000,000","3,095,000,000","3,799,000,000","3,580,000,000","3,610,000,000","3,100,000,000","3,563,000,000","3,391,000,000","3,541,000,000","2,911,000,000","3,779,000,000","3,773,000,000","3,853,000,000","3,133,000,000","4,314,000,000","4,149,000,000","4,117,000,000","3,388,000,000","4,092,000,000","3,813,000,000","3,938,000,000","3,137,000,000","3,848,000,000","3,529,000,000","3,425,000,000","3,592,000,000","4,480,000,000","4,077,000,000","4,265,000,000","4,442,000,000","5,404,000,000","5,179,000,000","5,190,000,000","4,410,000,000","5,082,000,000","4,926,000,000","4,989,000,000","4,422,000,000","5,151,000,000","4,774,000,000","4,872,000,000","4,111,000,000","4,886,000,000","5,112,000,000","4,500,000,000","3,900,000,000","4,543,000,000","5,029,000,000","4,134,000,000","3,328,300,000","3,529,000,000","3,914,000,000","3,207,000,000","2,655,000,000","3,025,500,000","3,484,500,000","2,694,600,000","2,345,400,000","2,816,500,000","3,231,700,000"
CostOfRevenue,"1,018,000,000","257,000,000","274,000,000","244,000,000","243,000,000","225,000,000","250,000,000","221,000,000","192,000,000","231,000,000","282,000,000","262,000,000","265,000,000","251,000,000","228,000,000","301,000,000","312,000,000","303,000,000","320,000,000","292,000,000","290,000,000","274,000,000","299,000,000","288,000,000","297,000,000","276,000,000","348,000,000","347,000,000","372,000,000","350,000,000","420,000,000","408,000,000","423,000,000","396,000,000","450,000,000","664,000,000","933,000,000","858,000,000","902,000,000","927,000,000","1,409,000,000","1,255,000,000","1,274,000,000","1,197,000,000","1,550,000,000","1,282,000,000","1,266,000,000","1,138,000,000","1,695,000,000","1,420,000,000","1,440,000,000","1,283,000,000","1,935,000,000","1,744,000,000","1,900,000,000","1,669,000,000","2,332,000,000","1,899,000,000","1,864,000,000","1,690,000,000","2,814,000,000","2,330,000,000","2,551,000,000","2,211,000,000","3,262,000,000","2,620,000,000","2,622,000,000","2,127,000,000","2,798,000,000","2,289,000,000","2,354,000,000","2,107,000,000","2,561,000,000","2,320,000,000","2,236,000,000","1,916,000,000","2,224,000,000","2,066,000,000","2,086,000,000","1,849,000,000","2,332,000,000","2,176,000,000","2,254,000,000","1,908,000,000","2,233,000,000","1,987,000,000","2,043,000,000","1,756,000,000","1,897,000,000","1,859,000,000","1,673,000,000","1,640,000,000","1,866,000,000","1,566,000,000","1,617,000,000","1,391,000,000","2,048,000,000","1,835,000,000","1,818,000,000","1,450,000,000","2,056,000,000","1,933,000,000","1,871,000,000","1,563,000,000","2,057,000,000","1,775,000,000","1,820,000,000","1,394,000,000","1,836,000,000","1,735,000,000","1,652,000,000","1,540,000,000","2,059,000,000","1,709,000,000","1,784,000,000","1,995,000,000","2,423,000,000","2,243,000,000","2,268,000,000","1,919,000,000","1,225,000,000","2,490,000,000","2,526,000,000","2,267,000,000","2,669,000,000","2,376,000,000","2,454,000,000","2,158,000,000","2,671,000,000","2,668,000,000","2,355,000,000",,,,,,,,,,,,,,,
GrossProfit,"157,000,000","33,000,000","33,000,000","43,000,000","48,000,000","40,000,000","47,000,000","31,000,000","21,000,000","36,000,000","47,000,000","53,000,000","42,000,000","40,000,000","2,000,000","65,000,000","60,000,000","54,000,000","94,000,000","87,000,000","91,000,000","83,000,000","105,000,000","92,000,000","100,000,000","86,000,000","119,000,000","99,000,000","86,000,000","77,000,000","109,000,000","156,000,000","102,000,000","86,000,000","133,000,000","185,000,000","187,000,000","160,000,000","175,000,000","38,000,000","344,000,000","207,000,000","211,000,000","125,000,000","377,000,000","476,000,000","303,000,000","795,000,000","887,000,000","361,000,000","326,000,000","194,000,000","498,000,000","661,000,000","585,000,000","424,000,000","759,000,000","682,000,000","646,000,000","429,000,000","1,007,000,000","874,000,000","809,000,000","678,000,000","935,000,000","933,000,000","1,246,000,000","705,000,000","967,000,000","1,075,000,000","1,115,000,000","812,000,000","1,217,000,000","1,127,000,000","1,116,000,000","824,000,000","1,211,000,000","1,288,000,000","1,253,000,000","858,000,000","1,027,000,000","1,132,000,000","1,338,000,000","1,067,000,000","1,327,000,000","1,603,000,000","1,706,000,000","1,339,000,000","1,902,000,000","1,721,000,000","1,937,000,000","1,460,000,000","1,697,000,000","1,825,000,000","1,924,000,000","1,520,000,000","1,731,000,000","1,938,000,000","2,035,000,000","1,683,000,000","2,258,000,000","2,216,000,000","2,246,000,000","1,825,000,000","2,035,000,000","2,038,000,000","2,118,000,000","1,743,000,000","2,012,000,000","1,794,000,000","1,773,000,000","2,052,000,000","2,421,000,000","2,368,000,000","2,481,000,000","2,447,000,000","2,981,000,000","2,936,000,000","2,922,000,000","2,491,000,000","3,857,000,000","2,436,000,000","2,463,000,000","2,155,000,000","2,482,000,000","2,398,000,000","2,418,000,000","1,953,000,000","2,215,000,000","2,444,000,000","2,145,000,000",,,,,,,,,,,,,,,
OperatingExpense,"209,000,000","52,000,000","55,000,000","51,000,000","50,000,000","53,000,000","41,000,000","63,000,000","40,000,000","55,000,000","57,000,000","57,000,000","64,000,000","70,000,000","60,000,000","67,000,000","76,000,000","79,000,000","61,000,000","61,000,000","68,000,000","66,000,000","50,000,000","54,000,000","60,000,000","49,000,000","61,000,000","72,000,000","77,000,000","80,000,000","93,000,000","89,000,000","111,000,000","114,000,000","139,000,000","193,000,000","263,000,000","240,000,000","251,000,000","292,000,000","395,000,000","364,000,000","356,000,000","319,000,000","1,038,000,000","394,000,000","392,000,000","389,000,000","332,000,000","409,000,000","408,000,000","421,000,000","504,000,000","463,000,000","577,000,000","525,000,000","642,000,000","556,000,000","569,000,000","532,000,000","765,000,000","735,000,000","807,000,000","792,000,000","938,000,000","890,000,000","930,000,000","783,000,000","935,000,000","852,000,000","825,000,000","749,000,000","941,000,000","833,000,000","895,000,000","760,000,000","893,000,000","820,000,000","851,000,000","728,000,000","1,008,000,000","895,000,000","852,000,000","805,000,000","975,000,000","943,000,000","960,000,000","883,000,000","1,283,000,000","1,344,000,000","1,221,000,000","1,182,000,000","1,398,000,000","1,199,000,000","1,269,000,000","1,170,000,000","1,497,000,000","1,504,000,000","1,484,000,000","1,299,000,000","1,713,000,000","1,590,000,000","1,613,000,000","1,425,000,000","1,642,000,000","1,493,000,000","1,541,000,000","1,333,000,000","1,541,000,000","1,425,000,000","1,285,000,000","1,682,000,000","1,927,000,000","1,809,000,000","1,815,000,000","2,040,000,000","2,450,000,000","2,261,000,000","2,187,000,000","2,097,000,000","3,380,000,000","1,748,000,000","1,709,000,000","1,699,000,000","1,815,000,000","1,563,000,000","1,574,000,000","1,455,000,000","2,495,000,000","1,668,000,000","1,519,000,000",,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"174,000,000","43,000,000","46,000,000","43,000,000","42,000,000","46,000,000","34,000,000","56,000,000","34,000,000","48,000,000","50,000,000","48,000,000","54,000,000","59,000,000","40,000,000","59,000,000","63,000,000","63,000,000","50,000,000","49,000,000","53,000,000","53,000,000","39,000,000","43,000,000","50,000,000","40,000,000","47,000,000","59,000,000","62,000,000","58,000,000","71,000,000","67,000,000","85,000,000","87,000,000","115,000,000","160,000,000","216,000,000","196,000,000","216,000,000","227,000,000","275,000,000","284,000,000","289,000,000","311,000,000","340,000,000","314,000,000","313,000,000","310,000,000","347,000,000","318,000,000","324,000,000","308,000,000","403,000,000","363,000,000","435,000,000","385,000,000","505,000,000","427,000,000","437,000,000","395,000,000","595,000,000","565,000,000","620,000,000","609,000,000","738,000,000","673,000,000","654,000,000","584,000,000","709,000,000","633,000,000","613,000,000","552,000,000","727,000,000","639,000,000","716,000,000","566,000,000","698,000,000","632,000,000","659,000,000","541,000,000","763,000,000","661,000,000","629,000,000","574,000,000","797,000,000","746,000,000","752,000,000","682,000,000","816,000,000","923,000,000","810,000,000","746,000,000","955,000,000","761,000,000","834,000,000","753,000,000","1,007,000,000","1,035,000,000","1,021,000,000","849,000,000","1,183,000,000","1,119,000,000","1,137,000,000","971,000,000","1,128,000,000","1,037,000,000","1,098,000,000","895,000,000","1,067,000,000","972,000,000","925,000,000","1,116,000,000","1,643,000,000","1,533,000,000","1,616,000,000","1,688,000,000","2,043,000,000","1,863,000,000","1,815,000,000","1,735,000,000","2,970,000,000","1,370,000,000","1,355,000,000","1,364,000,000","1,460,000,000","1,238,000,000","1,265,000,000","1,135,000,000","2,145,000,000","1,294,000,000","1,218,000,000",,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,"49,000,000",,"53,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,"49,000,000",,"53,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"34,000,000","9,000,000","9,000,000","8,000,000","8,000,000","8,000,000","9,000,000","8,000,000","8,000,000","9,000,000","9,000,000","11,000,000","11,000,000","11,000,000","6,000,000","13,000,000","14,000,000","15,000,000","11,000,000","12,000,000","15,000,000","15,000,000","10,000,000","11,000,000","10,000,000","9,000,000","11,000,000","15,000,000","16,000,000","19,000,000","21,000,000","20,000,000","26,000,000","27,000,000","25,000,000","35,000,000","49,000,000","44,000,000","54,000,000","66,000,000","60,000,000","68,000,000","68,000,000","78,000,000","78,000,000","83,000,000","81,000,000","79,000,000","86,000,000","81,000,000","84,000,000","110,000,000","120,000,000","100,000,000","142,000,000","140,000,000","137,000,000","129,000,000","132,000,000","137,000,000","170,000,000","170,000,000","187,000,000","183,000,000","200,000,000","217,000,000","276,000,000","199,000,000","226,000,000","219,000,000","212,000,000","197,000,000","214,000,000","194,000,000","179,000,000","194,000,000","195,000,000","188,000,000","192,000,000","187,000,000","207,000,000","197,000,000","186,000,000","189,000,000","178,000,000","197,000,000","208,000,000","201,000,000","219,000,000","193,000,000","198,000,000","207,000,000","209,000,000","224,000,000","224,000,000","223,000,000","262,000,000","259,000,000","266,000,000","257,000,000","288,000,000","252,000,000","247,000,000","241,000,000","239,000,000","244,000,000","233,000,000","219,000,000","204,000,000","221,000,000","230,000,000","315,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,000,000","37,000,000","37,000,000","42,000,000",,,,,"248,000,000","228,000,000","213,000,000","229,000,000","234,000,000","214,000,000","211,000,000","194,000,000","228,000,000","210,000,000","197,000,000","193,000,000","242,000,000","219,000,000","229,000,000","213,000,000","275,000,000","212,000,000","210,000,000","219,000,000","270,000,000","232,000,000","130,000,000","251,000,000","284,000,000","276,000,000","199,000,000","352,000,000","407,000,000","398,000,000","372,000,000","362,000,000","410,000,000","378,000,000","354,000,000","335,000,000","355,000,000","325,000,000","309,000,000","320,000,000","350,000,000","374,000,000","301,000,000",,,,,,,,,,,,,,,
