name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,03/31/2011,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"6,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,000,000","3,000,000","1,000,000","3,000,000","3,000,000","2,000,000","3,000,000",,"3,000,000","2,000,000","2,000,000","3,000,000","2,000,000","2,000,000","2,500,000","1,100,000","5,600,000","800,000","100,000",,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,"0","0","0","0","0","6,000,000","0","25,000,000",,,,,,,,,,,,,,,,,"0","0",,,,,,,,"128,200,000",,,,,,,,,,,,
		StockBasedCompensation,"29,000,000","7,000,000","8,000,000","7,000,000","7,000,000","9,000,000","11,000,000","8,000,000","2,000,000","9,000,000","8,000,000","9,000,000","7,000,000","8,000,000","5,000,000","7,000,000","2,000,000","7,000,000","5,000,000","4,000,000","8,000,000","14,000,000","6,000,000","9,000,000","5,000,000","5,000,000","5,000,000","4,000,000","7,000,000","6,000,000","5,000,000","5,000,000","7,000,000","5,000,000","1,000,000","5,000,000","6,000,000","5,000,000","2,400,000","1,400,000","20,500,000","6,700,000","2,900,000",,,,,,,,,,,,,
		OtherNonCashItems,"119,000,000","89,000,000","16,000,000","2,000,000","12,000,000","17,000,000","24,000,000","15,000,000","20,000,000","16,000,000","10,000,000","45,000,000","87,000,000","8,000,000","8,000,000","-5,000,000","-17,000,000","16,000,000","1,000,000","-4,000,000","-3,000,000","-2,000,000","-119,000,000","-5,000,000","-8,000,000","11,000,000","6,000,000","-23,000,000","16,000,000","-5,000,000","-1,000,000","-14,000,000","2,000,000","8,000,000","-56,000,000","0","-9,000,000","11,000,000","57,600,000","60,500,000","-26,700,000","88,600,000","13,600,000","-34,300,000","-18,500,000","23,400,000","600,000","11,600,000","14,900,000","57,800,000","-39,900,000","-2,800,000","23,600,000","-7,300,000","15,500,000",
		ChangeInWorkingCapital,"18,000,000","4,000,000","-49,000,000","48,000,000","15,000,000","-32,000,000","33,000,000","-25,000,000","4,000,000","-164,000,000","88,000,000","-18,000,000","-19,000,000","7,000,000","-48,000,000","39,000,000","-63,000,000","-46,000,000","23,000,000","-26,000,000","0","24,000,000","17,000,000","32,000,000","60,000,000","25,000,000","163,000,000","22,000,000","97,000,000","-83,000,000","10,000,000","17,000,000","-13,000,000","-45,000,000","69,000,000","56,000,000","18,000,000","-54,000,000","-100,500,000","46,600,000","-25,700,000","-145,400,000","-33,100,000","34,700,000","26,400,000","-2,200,000","-50,500,000","-11,900,000","60,800,000","-39,000,000","10,300,000","11,500,000","29,700,000","-22,800,000","-33,100,000","-8,000,000"
			ChangeInReceivables,"1,000,000","-11,000,000","-13,000,000","45,000,000","-20,000,000","-120,000,000","-36,000,000","-38,000,000","117,000,000","-92,000,000","112,000,000","9,000,000","-62,000,000","19,000,000","9,000,000","13,000,000","-34,000,000","1,000,000","-21,000,000","-1,000,000","-25,000,000","-3,000,000","-28,000,000","13,000,000","-38,000,000","26,000,000","56,000,000","16,000,000","-27,000,000","-25,000,000","27,000,000","60,000,000","-43,000,000","-21,000,000","58,000,000","49,000,000","-13,000,000","-36,000,000","29,700,000","62,000,000","63,600,000","-72,300,000","-61,100,000",,,,,,,,,,,,,
				ChangesInAccountReceivables,"1,000,000","-11,000,000","-13,000,000","45,000,000","-20,000,000","-120,000,000","-36,000,000","-38,000,000","117,000,000","-92,000,000","112,000,000","9,000,000","-62,000,000","19,000,000","9,000,000","13,000,000","-34,000,000","1,000,000","-21,000,000","-1,000,000","-25,000,000","-3,000,000","-28,000,000","13,000,000","-38,000,000","26,000,000","56,000,000","16,000,000","-27,000,000","-25,000,000","27,000,000","60,000,000","-43,000,000","-21,000,000","58,000,000","49,000,000","-13,000,000","-36,000,000",,,"63,600,000","-72,300,000","-61,100,000",,,,,,,,,,,,,
			ChangeInInventory,"11,000,000","21,000,000","-51,000,000","-6,000,000","47,000,000","63,000,000","79,000,000","17,000,000","-117,000,000","0","-73,000,000","-17,000,000","41,000,000","-10,000,000","-9,000,000","-24,000,000","-5,000,000","-9,000,000","12,000,000","12,000,000","10,000,000","26,000,000","13,000,000","12,000,000","49,000,000","37,000,000","67,000,000","37,000,000","57,000,000","-4,000,000","-59,000,000","-44,000,000","-2,000,000","4,000,000","-31,000,000","16,000,000","66,000,000","24,000,000","-5,100,000","-2,200,000","-121,500,000","-93,200,000","33,500,000",,,,,,,,,,,,,
			ChangeInPrepaidAssets,"4,000,000","-17,000,000","17,000,000","8,000,000","-4,000,000","32,000,000","9,000,000","-20,000,000","-15,000,000","-3,000,000","18,000,000","10,000,000","-7,000,000","-1,000,000","5,000,000","26,000,000","-26,000,000","-1,000,000","-12,000,000","-10,000,000","-15,000,000","9,000,000","-4,000,000","-3,000,000","-5,000,000","3,000,000","14,000,000","-3,000,000","-2,000,000","9,000,000","3,000,000","-5,000,000","-2,000,000","13,000,000","-10,000,000","-7,000,000","-11,000,000","11,000,000","9,500,000","7,900,000","-1,000,000","-400,000","-300,000",,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"69,000,000","18,000,000","27,000,000","9,000,000","15,000,000","2,000,000","-1,000,000","34,000,000","38,000,000","-54,000,000","61,000,000","-26,000,000","24,000,000","8,000,000","-48,000,000","28,000,000","17,000,000","-48,000,000","29,000,000","-40,000,000","28,000,000","-15,000,000","4,000,000","0","43,000,000","-43,000,000","31,000,000","-28,000,000","67,000,000","-62,000,000","40,000,000","8,000,000","33,000,000","-39,000,000","29,000,000","3,000,000","-20,000,000","-48,000,000","-135,900,000","-46,300,000","56,500,000","20,700,000","-36,700,000",,,,,,,,,,,,,
				ChangeInPayable,"67,000,000",,"27,000,000",,,,,,,,,,,,"-48,000,000","28,000,000","17,000,000","-48,000,000","29,000,000","-40,000,000","28,000,000","-15,000,000","-32,000,000","8,000,000","9,000,000","-43,000,000","31,000,000","-28,000,000","67,000,000","-62,000,000","40,000,000","8,000,000","33,000,000","-39,000,000","29,000,000","3,000,000","-20,000,000","-48,000,000","-135,900,000","-46,300,000","56,500,000","20,700,000","-36,700,000",,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,"-2,000,000","6,000,000","8,000,000","-2,000,000","1,000,000","-1,000,000","-1,000,000","2,000,000","-32,000,000","8,000,000","9,000,000","11,000,000","8,000,000","8,000,000","8,000,000","-4,000,000","2,000,000","9,000,000","16,000,000","-7,000,000","-2,000,000","-4,000,000","-12,000,000","-7,000,000","-6,500,000","7,800,000","-14,600,000","15,300,000","4,300,000",,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,"-2,000,000","6,000,000","8,000,000","-2,000,000","1,000,000","-1,000,000","-1,000,000","2,000,000","-32,000,000","8,000,000","9,000,000","11,000,000","8,000,000","8,000,000","8,000,000","-4,000,000","2,000,000","9,000,000","16,000,000","-7,000,000","-2,000,000","-4,000,000","-12,000,000","-7,000,000","-6,500,000","7,800,000","-14,600,000","15,300,000","4,300,000",,,,,,,,,,,,,
					ChangeInAccountPayable,"67,000,000",,"27,000,000",,,,,,,,,,,,"-36,000,000","22,000,000","9,000,000","-46,000,000","28,000,000","-39,000,000","29,000,000","-17,000,000","36,000,000","-8,000,000","34,000,000","-54,000,000","23,000,000","-36,000,000","59,000,000","-58,000,000","38,000,000","-1,000,000","17,000,000","-32,000,000","31,000,000","7,000,000","-8,000,000","-41,000,000",,,,"-2,200,000","17,500,000",,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-67,000,000","-7,000,000","-29,000,000","-8,000,000","-23,000,000","-9,000,000","-18,000,000","-18,000,000","-19,000,000","-15,000,000","-30,000,000","6,000,000","-15,000,000","-9,000,000","-5,000,000","-4,000,000","-15,000,000","11,000,000","15,000,000","13,000,000","2,000,000","7,000,000","32,000,000","10,000,000","11,000,000","2,000,000","-5,000,000","0","2,000,000","-1,000,000","-1,000,000","-2,000,000","1,000,000","-2,000,000","23,000,000","-5,000,000","-4,000,000","-5,000,000","1,300,000","25,200,000","-23,300,000","-200,000","31,500,000",,,"-2,200,000","-50,500,000","-79,100,000","60,800,000","-39,000,000","10,300,000","-6,700,000","29,700,000","-22,800,000","-33,100,000","154,300,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,"0","0",,,"0","44,000,000",,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-314,000,000","-102,000,000","-88,000,000","-65,000,000","-59,000,000","-57,000,000","-78,000,000","-59,000,000","-54,000,000","-38,000,000","-65,000,000","-129,000,000","-942,000,000","-50,000,000","-53,000,000","-52,000,000","-41,000,000","-28,000,000","-29,000,000","643,000,000","-24,000,000","-32,000,000","-31,000,000","-32,000,000","-22,000,000","-32,000,000","-46,000,000","-48,000,000","-1,114,000,000","-632,000,000","-81,000,000","-39,000,000","-36,000,000","-31,000,000","-67,000,000","-25,000,000","-34,000,000","-45,000,000","-75,600,000","-43,700,000","88,000,000","-20,700,000","-8,300,000","-8,800,000","-1,900,000","5,100,000","-2,800,000","-18,700,000","-16,700,000","-19,500,000","-14,300,000","-15,200,000","-17,000,000","-21,100,000","-21,700,000","-34,900,000"
	CashFlowFromContinuingInvestingActivities,"-314,000,000","-102,000,000","-88,000,000","-65,000,000","-59,000,000","-57,000,000","-78,000,000","-59,000,000","-54,000,000","-38,000,000","-65,000,000","-129,000,000","-941,000,000","-50,000,000","-53,000,000","-52,000,000","-41,000,000","-28,000,000","-29,000,000","668,000,000","-24,000,000","-32,000,000","-31,000,000","-32,000,000","-22,000,000","-32,000,000","-46,000,000","-48,000,000","-1,114,000,000","-632,000,000","-81,000,000","-39,000,000","-36,000,000","-31,000,000","-67,000,000","-25,000,000","-34,000,000","-45,000,000","-75,600,000","-43,700,000","88,000,000","-20,700,000","-8,300,000","-8,800,000","-1,900,000","5,100,000","-2,800,000","-18,700,000","-16,700,000","-19,500,000","-14,300,000","-15,200,000","-17,000,000","-21,100,000","-21,700,000","-34,900,000"
		CapitalExpenditureReported,"-317,000,000","-103,000,000","-89,000,000","-65,000,000","-60,000,000","-58,000,000","-66,000,000","-47,000,000","-44,000,000","-38,000,000","-58,000,000","-59,000,000","-56,000,000","-25,000,000","-34,000,000","-28,000,000","-27,000,000","-28,000,000","-28,000,000","-7,000,000","-24,000,000","-32,000,000","-32,000,000","-32,000,000","-22,000,000","-33,000,000","-50,000,000","-48,000,000","-61,000,000","-32,000,000","-81,000,000","-39,000,000","-36,000,000","-31,000,000","-68,000,000","-25,000,000","-34,000,000","-45,000,000","-74,800,000","-43,700,000","-26,800,000","-20,700,000","-8,300,000","-9,100,000",,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0","300,000","23,300,000","5,100,000","-2,800,000","-19,400,000","-17,700,000","-19,500,000","-14,300,000","-18,200,000","-18,000,000","-21,500,000","-21,800,000","-35,900,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,300,000","-8,300,000","-19,400,000","-17,700,000","-19,500,000","-14,300,000","-18,200,000","-18,000,000","-21,500,000","-21,800,000","-35,900,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0","300,000","7,700,000","12,400,000","5,500,000",,,,,,,,,
		NetBusinessPurchaseAndSale,"1,000,000","1,000,000",,,,,"0","0",,,"-7,000,000","-71,000,000",,,"5,000,000",,,,"0",,,,,,,,"3,000,000","0",,,,,,,"0","0",,,"-800,000","0",,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,"0","0",,,"0","-72,000,000",,,,,,,,,,,,,,,"3,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"1,000,000","1,000,000",,,,,"0","0",,,"-7,000,000","1,000,000",,,"5,000,000",,,,"0",,,,,,,,,,,,,,,,"0","0",,,"200,000","0",,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"1,000,000","0","1,000,000","1,000,000","-12,000,000","-12,000,000",,,"0","1,000,000","11,000,000","-25,000,000","-24,000,000","-25,000,000",,,"-1,000,000","650,000,000","0","0","1,000,000","0","0","1,000,000","1,000,000","0","-1,053,000,000","-600,000,000","0",,"0","0","1,000,000","0","0","0","0","0","114,800,000","0","0","0","-25,200,000","0","0","700,000","1,000,000","0",,"3,000,000","1,000,000","400,000","100,000","1,000,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,"0","0",,,"0","0",,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-954,000,000","-29,000,000","-125,000,000","-179,000,000","-621,000,000","48,000,000","-226,000,000","-26,000,000","273,000,000","193,000,000","-121,000,000","-100,000,000","-467,000,000","50,000,000","-12,000,000","-10,000,000","-9,000,000","-15,000,000","4,000,000","51,000,000","-19,000,000","-12,000,000","-10,000,000","-9,000,000","-9,000,000","-49,000,000","-34,000,000","-33,000,000","101,000,000","569,000,000","-32,000,000","-31,000,000","-36,000,000","-33,000,000","-32,000,000","-35,000,000","-29,000,000","710,000,000","-32,600,000","514,200,000","-101,800,000","110,200,000","12,900,000","13,600,000","6,300,000","20,400,000","28,500,000","-22,400,000","-34,500,000","-13,300,000","-1,700,000","-10,600,000","-3,600,000","-3,700,000","-1,700,000","-22,100,000"
	CashFlowFromContinuingFinancingActivities,"-954,000,000","-29,000,000","-125,000,000","-179,000,000","-621,000,000","48,000,000","-226,000,000","-26,000,000","273,000,000","193,000,000","-121,000,000","-100,000,000","-467,000,000","50,000,000","-12,000,000","-10,000,000","-9,000,000","-15,000,000","4,000,000","51,000,000","-19,000,000","-12,000,000","-10,000,000","-9,000,000","-9,000,000","-49,000,000","-34,000,000","-33,000,000","101,000,000","569,000,000","-32,000,000","-31,000,000","-36,000,000","-33,000,000","-32,000,000","-35,000,000","-29,000,000","710,000,000","-32,600,000","514,200,000","-101,800,000","110,200,000","12,900,000","13,600,000","6,300,000","20,400,000","28,500,000","-22,400,000","-34,500,000","-13,300,000","-1,700,000","-10,600,000","-3,600,000","-3,700,000","-1,700,000","-22,100,000"
		NetIssuancePaymentsOfDebt,"-858,000,000","-3,000,000","-107,000,000","-162,000,000","-586,000,000","115,000,000","-216,000,000","-15,000,000","292,000,000","206,000,000","-115,000,000","-57,000,000","-208,000,000","215,000,000","-6,000,000","-5,000,000","26,000,000","-6,000,000","0","105,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-19,000,000","-5,000,000","-4,000,000","146,000,000","595,000,000","-4,000,000","-5,000,000","-6,000,000","-5,000,000","-4,000,000","-5,000,000","-1,000,000","766,000,000","14,800,000","884,400,000","93,900,000","128,900,000","12,900,000","13,600,000","9,200,000","22,500,000","32,700,000","-20,300,000","-32,600,000","-11,500,000","-500,000","-8,500,000","-1,600,000","-500,000","-500,000",
			NetLongTermDebtIssuance,"-858,000,000","-3,000,000","-107,000,000","-162,000,000","-586,000,000","115,000,000","-210,000,000","-8,000,000","492,000,000","-7,000,000","-115,000,000","-57,000,000","-114,000,000","121,000,000","-6,000,000","-5,000,000","26,000,000","-6,000,000","0","255,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-19,000,000","-5,000,000","-4,000,000","146,000,000","595,000,000","-4,000,000","-5,000,000","-6,000,000","-5,000,000","-4,000,000","-5,000,000","-1,000,000","766,000,000","14,800,000","884,400,000","93,900,000","128,900,000","12,900,000","13,600,000",,,,,,,,,,,,
				LongTermDebtIssuance,"97,000,000","0","97,000,000","0","0","2,375,000,000","0","0","500,000,000","0","0","0","0","222,000,000","0","0",,,"0",,,,,,"0","0","0","0","150,000,000","600,000,000","0","0","0","0","0","0","0","945,000,000","17,200,000","912,700,000","227,100,000","550,000,000","14,000,000","13,500,000",,,,,,,,,,,,
				LongTermDebtPayments,"-955,000,000","-3,000,000","-204,000,000","-162,000,000","-586,000,000","-2,260,000,000","-210,000,000","-8,000,000","-8,000,000","-7,000,000","-115,000,000","-57,000,000","-114,000,000","-101,000,000","-6,000,000","-5,000,000","-589,000,000","-6,000,000","0","-2,334,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-19,000,000","-5,000,000","-4,000,000","-4,000,000","-5,000,000","-4,000,000","-5,000,000","-6,000,000","-5,000,000","-4,000,000","-5,000,000","-1,000,000","-179,000,000","-2,400,000","-28,300,000","-133,200,000","-421,100,000","-1,100,000","100,000",,,,,,,,,,,,
			NetShortTermDebtIssuance,,,"0","0","0","0","-6,000,000","-7,000,000","-200,000,000","213,000,000",,,"-94,000,000","94,000,000","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","-200,000,000","213,000,000",,,,"94,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0",,,,"-6,000,000",,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-25,000,000","-25,000,000",,,,,"0","0",,,"0","-36,000,000",,,,,,,"-1,000,000","0","-9,000,000","-2,000,000",,,,,,,,,,,,,"0","0",,,"-14,800,000","-324,200,000",,,,,,,,"0","200,000","200,000","1,200,000",,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","200,000","200,000","1,200,000",,,,,
			CommonStockPayments,"-25,000,000","-25,000,000",,,,,"0","0",,,"0","-36,000,000",,,,,,,"-1,000,000","0","-9,000,000","-2,000,000",,,,,,,,,,,,,"0","0",,,"-14,800,000","-324,200,000",,,,,,,,,,,,,,,,
		CashDividendsPaid,"-52,000,000","-1,000,000","-19,000,000","-18,000,000","-14,000,000","-14,000,000","-10,000,000","-10,000,000","-10,000,000","-10,000,000","-6,000,000","-7,000,000","-7,000,000","-7,000,000","-6,000,000","-5,000,000","-6,000,000","-6,000,000","-6,000,000","-5,000,000","-6,000,000","-6,000,000","-6,000,000","-5,000,000","-5,000,000","-30,000,000","-29,000,000","-29,000,000","-30,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-28,000,000","-29,000,000","-29,500,000",,,,,"0","0","-2,100,000","-2,100,000","-2,100,000","-2,100,000","-2,000,000","-2,100,000","-2,100,000","-2,100,000",,,
			CommonStockDividendPaid,,,,,,,"-10,000,000","-10,000,000","-10,000,000","-10,000,000","-6,000,000","-7,000,000","-7,000,000","-7,000,000","-6,000,000","-5,000,000","-6,000,000","-6,000,000","-6,000,000","-5,000,000","-6,000,000","-6,000,000","-6,000,000","-5,000,000","-5,000,000","-30,000,000","-29,000,000","-29,000,000","-30,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-29,000,000","-28,000,000","-29,000,000",,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,"2,000,000","3,000,000",,,,,,,"0","0","0","0","0","0","4,000,000","2,000,000","12,000,000",,,,,,"0","0","0","0","0","3,000,000","1,000,000","3,000,000","1,000,000","1,000,000","1,000,000","0","0","1,000,000","400,000","300,000",,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"-1,000,000","-2,000,000","-24,000,000","-53,000,000","0","-1,000,000","-9,000,000","-3,000,000","0","0","0","-158,000,000","0","0","-33,000,000","-5,000,000","-2,000,000","-50,000,000","-9,000,000","-2,000,000","0","0","0","0","0","0","-15,000,000","0","0","0","-2,000,000","0","0","-1,000,000","0","-28,000,000","-3,500,000","-14,800,000","-194,000,000","-18,700,000","0","0","-2,900,000","0","-2,100,000","0","0","0","-300,000","0","100,000","-1,200,000","-1,200,000","-36,300,000"
CashFlowFromDiscontinuedOperation,,,,,,,,,,,,,,,,,,"0","107,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
