name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			Payables,"10,603,000","4,068,000","9,457,000","10,037,000","5,299,000","4,827,000","6,828,909","4,073,869","13,417,692","12,201,532","7,649,921","4,630,244","4,062,189","3,936,590","2,806,098","2,165,731","1,810,431","5,707,047","4,076,514","3,233,421","2,597,889","3,698,297","12,232,906","5,945,370","7,542,498","5,288,922","5,031,706","4,862,263","7,936,282","5,994,951","2,579,478","2,158,133","2,511,572","589,348","1,199,632","1,061,944","871,707","809,524","877,986","994,372","801,104","714,057","576,809","501,278","235,930","2,423,844","681,563","1,032,792","884,018","891,677","1,013,281","1,398,813","2,001,827","1,911,489","1,342,000","1,083,560","1,160,510","880,943","1,349,105","1,453,838","490,039","391,611","846,580","209,343","1,714,639","490,892","471,943","342,534","444,500","284,089","540,739","296,837","31,552","14,875","92,688","317,430","298,868","273,307","258,529","246,851","243,158","208,450","180,027","167,271","168,471","155,543","160,681","228,716","208,727","186,511"
				AccountsPayable,"10,603,000","4,068,000","9,457,000","10,037,000","5,299,000","4,827,000","6,828,909","4,073,869","13,417,692","12,201,532","7,649,921","4,630,244","4,062,189","3,936,590","2,806,098","2,165,731","1,810,431","5,707,047","4,076,514","3,233,421","2,597,889","3,698,297","12,232,906","5,945,370","7,542,498","5,288,922","5,031,706","4,862,263","4,936,282","5,994,951","2,579,478","2,158,133","2,511,572","589,348","1,199,632","1,061,944","871,707","809,524","877,986","994,372","801,104","714,057","576,809","501,278","235,930","2,423,844","681,563","1,032,792","884,018","891,677","1,013,281","1,398,813","2,001,827","1,911,489","1,342,000","1,083,560","1,160,510","880,943","1,349,105","1,453,838","490,039","391,611","846,580","209,343","1,714,639","490,892","471,943","342,534","444,500","284,089","540,739","296,837","31,552","14,875","92,688","317,430","298,868","273,307","258,529","246,851","243,158","208,450","180,027","167,271","168,471","155,543","160,681","228,716","208,727","186,511"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"27,475,000","21,486,000","23,774,000","33,173,000","15,721,000","12,323,000","13,449,410","11,405,697","6,035,323","6,981,868","11,460,616","6,601,001","6,686,448","5,537,386","8,980,692","3,311,313","5,045,434","5,414,536","7,964,186","3,028,243","2,950,136","6,912,119","8,557,173","7,392,809","5,229,273","5,339,735","9,200,181","2,610,822","3,313,175","3,323,576","4,667,992","1,679,759","1,645,987","1,362,555","1,544,655","1,517,138","2,046,090","1,910,402","730,775","1,022,734","2,383,651","2,386,796","864,511","472,279","605,194","3,034,855","686,161","914,935","599,197","674,492","420,077","867,290","1,292,652","1,636,861","1,094,549","862,844","737,732","891,697","1,040,703","1,107,639","656,171","623,633","911,654","1,184,752","632,732","631,874","445,871","506,429","90,763","60,647","81,911","49,841","6,862",,,"853,235","814,456","738,222","722,213","689,195","648,294","649,880","611,751","573,738","538,696","503,140","470,621","438,392","403,102","373,362"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,127,219","1,051,079","1,159,624","637,691","195,649","227,696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,910,000","2,826,000","2,250,000","1,290,000","1,272,000","1,183,000","1,094,777","1,011,951","688,454","461,178",,,,,"223,820","219,889","216,027","212,233","208,506","204,844","201,247","197,713","194,310","361,088","219,349","218,447","217,548","216,653","215,762","213,991","263,991","263,110","1,262,234","1,271,345","1,192,902","1,145,339","1,098,287","1,151,748","214,801","213,196","211,602","209,555",,,,"500,000","500,000","574,845","796,419","1,013,620","726,534","860,401","843,420","826,774","810,456",,,,,,,,,,,,,,,,,,,,,"602,000","603,000","606,000","606,000","606,000","506,000","526,000","526,000","526,000","526,000","525,000","524,000","523,000","525,000","525,000"
			CurrentDebt,,,,,,,,,,,,,,,"223,820","219,889","216,027","212,233","208,506","204,844","201,247","197,713","194,310","144,435",,,,,,,"50,000","50,000","1,050,000","1,050,000","971,557","925,649","880,239","935,329",,,,,,,,"500,000","500,000","500,000","500,000","500,000",,,,"826,774","810,456",,,,,,,,,,,,,,,,,,,,,"602,000","603,000","606,000","606,000","606,000","506,000","526,000","526,000","526,000","526,000","525,000","524,000","523,000","525,000","525,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","500,000","500,000","500,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","600,000","600,000","600,000","600,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000",,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,"223,820","219,889","216,027","212,233","208,506","204,844","201,247","197,713","194,310","144,435",,,,,,,"50,000","50,000","1,050,000","1,050,000","971,557","925,649","880,239","935,329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000","3,000","6,000","6,000","6,000","6,000","26,000","26,000","26,000","26,000","25,000","24,000",,,
			CurrentCapitalLeaseObligation,"2,910,000","2,826,000","2,250,000","1,290,000","1,272,000","1,183,000","1,094,777","1,011,951","688,454","461,178",,,,,,,,,,,,,"0","216,653","219,349","218,447","217,548","216,653","215,762","213,991","213,991","213,110","212,234","221,345","221,345","219,690","218,048","216,419","214,801","213,196","211,602","209,555",,,,,"0","74,845","296,419","513,620","726,534","860,401","843,420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"97,869,000","108,652,000","111,055,000","150,934,000","144,879,000","6,744,000","19,291,075","26,274,362","33,174,765","54,034,129","77,943,581","75,855,820","91,063,753","125,137,797","307,934","1,383,780","2,005,580","2,315,581","5,710,321","13,723,586","21,609,771","26,024,761","3,010,372","26,042","65,625","109,375","103,125","71,875","65,625","109,375","103,125","71,875","65,625","109,375","103,125","71,875","65,625","109,375","37,500","71,875","69,792","101,042","944,980",,,,,,,,,,,,,,,"37,999","98,570","378,645",,,,,"31,250","68,750","106,250","143,750",,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"97,869,000","108,652,000","111,055,000","150,934,000","144,879,000","6,744,000","19,291,075","26,274,362","33,174,765","54,034,129","77,769,629","75,681,868","90,889,801","124,925,638","600","943,200","1,565,000","1,875,001","5,269,741","13,283,006","21,169,191","25,584,181","2,569,792","26,042","65,625","109,375","103,125","71,875","65,625","109,375","103,125","71,875","65,625","109,375","103,125","71,875","65,625","109,375","37,500","71,875","69,792","101,042",,,,,,,,,,,,,,,,"37,999","98,570","378,645",,,,,"31,250","68,750","106,250","143,750",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,"17,000","17,000","17,262","17,262","17,263","16,561","16,561",,,,"46,407","46,407","46,407","66,852","741,521","129,520","192,585","165,202","1,649,033","1,114,959","1,001,600","1,371,535","1,348,011","1,770,875","1,679,517","1,855,772","4,232,438","4,077,219","4,997,122","5,685,785","4,684,706","2,881,570","3,082,317","2,096,929","2,339,607","2,462,160","1,749,748","1,010,883",,"958,451","1,653,810","1,943,252","2,408,522","2,617,679",,,"184,346","283,278","310,844","484,838","479,294","609,051","395,290","472,755","407,997",,,,"1,162,000","334,543","210,615","264,986",,,"43,963","7,199","67,048","26,283",,"5,456","3,489",,,,,,,,"1",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"112,452,000","128,947,000","154,790,000","102,603,000","144,058,000","19,685,000","20,043,178","20,359,726","14,178,735","14,377,723","8,738,506","24,071,340","31,487,807","34,835,584","4,003,999","4,016,548","4,159,954","4,304,934","4,454,070","5,219,651","5,983,526","10,051,593","7,508,452","11,268,062","6,622,889","6,684,733","6,745,709","4,913,443","4,971,743","4,929,425","4,984,477","2,564,991","2,621,297","2,763,782","2,869,822","1,504,661","1,494,795","1,548,674","2,391,021","2,224,008","2,138,769","2,253,410","742,446","560,878","519,716","0","0","0","0","0","500,000","1,074,845","5,312,886","5,530,087","1,226,534","500,000","500,000","500,000","500,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"27,500","27,500","26,000","27,500","29,000","30,500","32,000","33,000","34,500","36,000","37,500","39,000","40,500","39,000","39,500"
		LongTermDebtAndCapitalLeaseObligation,"22,698,000","22,489,000","23,295,000","22,854,000","22,528,000","19,685,000","20,043,178","20,359,726","14,178,735","14,377,723",,,,,"2,101,198","2,158,649","2,215,091","2,270,542","2,325,018","2,378,538","2,431,118","2,482,775","2,533,455","2,962,192","430,665","485,842","540,792","595,516","650,014","705,173","758,340","812,169","865,777","1,006,398","1,111,113","1,167,074","1,222,616","1,277,743","2,121,879","2,130,277","2,138,769","2,147,065","606,786","560,878","519,716",,,,,,"500,000","574,845","2,812,886","3,030,087","726,534",,,,,,,,,,,,,,,,,,,,,"27,500","27,500","26,000","27,500","29,000","30,500","32,000","33,000","34,500","36,000","37,500","39,000","40,500","39,000","39,500"
			LongTermDebt,,,,,,,,,,,,,,,"2,101,198","2,158,649","2,215,091","2,270,542","2,325,018","2,378,538","2,431,118","2,482,775","2,533,455","2,583,330",,,,,,,,,,,"50,000","50,000","50,000","50,000","839,421","793,513","748,104","702,695","606,786","560,878","519,716",,,,,,"500,000","500,000","2,516,467","2,516,467",,,,,,,,,,,,,,,,,,,,,,"27,500","27,500","26,000","27,500","29,000","30,500","32,000","33,000","34,500","36,000","37,500","39,000","40,500","39,000","39,500"
			LongTermCapitalLeaseObligation,"22,698,000","22,489,000","23,295,000","22,854,000","22,528,000","19,685,000","20,043,178","20,359,726","14,178,735","14,377,723",,,,,,,,,,,,,"0","378,862","430,665","485,842","540,792","595,516","650,014","705,173","758,340","812,169","865,777","1,006,398","1,061,113","1,117,074","1,172,616","1,227,743","1,282,458","1,336,764","1,390,665","1,444,370",,,,,,,,,"0","74,845","296,419","513,620","726,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"89,754,000","106,458,000","131,495,000","79,749,000","121,530,000",,"0","0","0","0","8,738,506","24,071,340","31,487,807","34,835,584","1,702,801","1,657,899","1,744,863","1,834,392","1,929,052","2,641,113","3,352,408","7,368,818","4,774,997","2,243,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"89,754,000","106,458,000","131,495,000","79,749,000","121,530,000",,"0","0","0","0","5,035,142","22,258,994","29,732,938","33,171,402",,,,,"0","625,000","1,250,000","5,180,115","2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000","2,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,"200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","6,062,464","6,192,224","6,198,891","6,204,917","4,317,927","4,321,729","4,224,252","4,226,137","1,752,822","1,755,520","1,757,384","1,758,709","337,587","272,179","270,931","269,142","93,731",,"106,345","135,660",,,,,,,,,,,"500,000","500,000","500,000","500,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"452,266,000","372,560,000","408,822,000","436,890,000","445,549,000","454,472,000","461,779,132","492,585,205","493,563,470","499,528,643","244,036,252","225,670,040","200,640,236","171,500,031","95,241,001","101,759,359","113,715,082","70,199,310","80,867,162","89,542,284","93,336,489","97,208,421","95,024,259","59,425,166","73,926,237","92,368,392","109,621,634","130,744,394","144,196,354","145,709,671","165,985,255","185,807,789","189,537,557","80,910,287","25,734,789","33,305,968","3,760,504","7,604,479","8,808,909","8,448,603","11,566,686","15,748,910","12,564,168","10,569,252","12,222,075","7,287,812","8,078,296","9,455,819","5,478,569","6,549,475","4,857,936","3,714,023","406,071","5,000,075","12,302,609","16,070,702","22,028,435","27,880,340","26,456,577","33,776,256","25,758,302","33,378,581","31,605,644","38,854,134","42,496,035","24,423,644","28,016,657","29,714,262","13,978,480","9,669,966","11,226,080","11,775,243","11,470,517","2,107,330","1,419,762","-1,754,052","-1,700,542","-1,595,779","-1,550,681","-1,465,960","-1,377,877","-1,367,724","-1,304,474","-1,243,528","-1,210,880","-1,159,491","-1,129,153","-1,163,956","-1,106,405","-1,053,813"
	StockholdersEquity,"452,266,000","372,560,000","408,822,000","436,890,000","445,549,000","454,472,000","461,779,132","493,140,393","494,118,658","500,083,831","244,591,440","226,225,228","201,195,424","172,055,219","95,796,189","102,314,547","114,270,270","70,754,498","81,422,350","90,097,472","93,891,677","97,763,609","95,579,447","59,980,354","74,481,425","92,923,580","110,176,822","131,299,582","144,751,542","146,264,859","166,540,443","186,362,887","191,399,034","82,731,584","27,498,666","34,956,969","5,312,887","8,974,780","10,012,642","9,365,268","12,235,800","16,169,142","12,791,106","10,625,775","12,085,101","8,048,966","9,045,702","10,113,115","5,877,779","6,671,280","4,857,936","3,714,023","406,071","5,000,075","12,302,609","13,100,219","19,063,864","23,770,773","26,303,968","33,176,218","24,476,795","30,162,444","30,671,206","37,624,672","41,199,625","23,330,891","26,127,467","28,456,661","12,442,628","8,223,487","9,448,381","10,847,328","11,470,517","2,107,330","1,419,762","-1,754,052","-1,700,542","-1,595,779","-1,550,681","-1,465,960","-1,377,877","-1,367,724","-1,304,474","-1,243,528","-1,210,880","-1,159,491","-1,129,153","-1,163,956","-1,106,405","-1,053,813"
		CapitalStock,"198,000","197,000","197,000","197,000","196,000","195,000","194,746","194,620","194,117","193,481","187,876","187,577","187,035","184,961","180,875","180,224","179,940","167,287","167,155","167,142","167,142","166,782","162,132","152,815","152,346","152,013","151,930","151,884","151,821","147,103","147,044","145,299","144,258","131,423","124,869","123,686","109,402","110,420","108,354","106,086","105,582","105,307","86,423","71,849","71,822","71,822","71,735","70,953","63,929","61,511","56,428","46,220","42,950","42,950","42,950","38,954","38,778","38,728","38,622","38,605","34,245","34,241","34,156","33,829","33,814","28,016","27,997","27,997","15,338","13,821","13,643","13,626","13,551","5,730","4,680","7,276","7,276","7,276","7,276","7,276","7,276","7,276","7,276","7,276","7,276","7,276","7,176","7,176","7,176","7,126"
			PreferredStock,,,,,,,,,,,,,,,,,,,"0","0","0","0","16","16","16","16","16","16","16","18","18","21","21","51","10","10","0","0","0","0","0","1","0","0","0","0","0",,"0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,114","2,114","2,114","2,114","2,114"
			CommonStock,"198,000","197,000","197,000","197,000","196,000","195,000","194,746","194,620","194,117","193,481","187,876","187,577","187,035","184,961","180,875","180,224","179,940","167,287","167,155","167,142","167,142","166,782","162,116","152,799","152,330","151,997","151,914","151,868","151,805","147,085","147,026","145,278","144,237","131,372","124,859","123,676","109,402","110,420","108,354","106,086","105,582","105,306","86,423","71,849","71,822","71,822","71,735","70,953","63,929","61,511","56,428","46,220","42,950","42,950","42,950","38,954","38,778","38,728","38,622","38,605","34,245","34,241","34,156","33,829","33,814","28,016","27,997","27,997","15,338","13,821","13,643","13,626","13,551","5,730","4,680","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,162","5,062","5,062","5,062","5,012"
		AdditionalPaidInCapital,"1,115,373,000","1,080,035,000","1,053,386,000","1,017,949,000","996,645,000","978,655,000","965,410,146","948,532,470","936,353,920","922,050,595","664,086,155","657,136,601","652,411,876","647,142,565","582,902,694","578,642,206","574,963,592","516,577,723","514,037,301","512,032,168","510,318,940","508,303,137","493,844,909","436,071,308","431,061,481","428,838,629","426,873,358","423,182,550","420,696,539","393,464,197","391,164,558","388,558,305","381,966,576","259,369,442","193,514,766","187,282,068","151,573,260","149,976,199","145,917,968","139,943,181","136,487,707","136,318,592","127,476,435","121,649,155","121,288,591","120,157,693","119,716,834","118,780,923","114,181,556","113,440,515","110,070,327","105,012,634","99,179,335","98,484,060","97,756,126","89,899,453","88,361,112","87,373,256","84,672,783","83,972,459","62,799,848","62,311,692","59,113,369","62,259,035","59,962,209","39,126,687","36,044,924","35,640,985","16,175,799","12,672,106","12,221,044","11,948,944","11,934,019","2,402,770","1,510,320","8,054,967","8,054,967","8,054,967","8,054,967","8,054,967","8,054,967","8,054,967","8,054,967","8,054,967","8,054,967","8,054,967","8,044,567","8,044,567","8,044,567","8,043,117"
		RetainedEarnings,"-663,198,000","-707,564,000","-644,692,000","-581,318,000","-551,394,000","-524,576,000","-503,844,193","-455,411,478","-441,800,265","-421,964,695","-419,290,967","-430,995,872","-451,331,581","-475,228,563","-487,265,816","-476,504,545","-460,898,527","-446,014,216","-432,815,338","-422,083,452","-416,563,710","-410,521,151","-398,435,043","-376,213,057","-356,792,315","-335,976,455","-316,712,041","-291,968,905","-276,032,853","-247,346,441","-224,771,159","-202,340,717","-190,711,800","-176,769,281","-166,140,969","-152,448,785","-146,369,775","-139,611,839","-134,997,680","-129,683,999","-121,692,489","-116,357,257","-113,871,752","-111,095,229","-109,275,312","-112,180,549","-110,742,867","-108,738,761","-108,367,706","-106,513,746","-104,968,819","-101,344,831","-98,816,214","-93,526,935","-85,496,467","-76,838,188","-69,336,026","-63,641,211","-58,407,437","-50,834,846","-38,357,298","-32,183,489","-28,476,319","-19,696,796","-15,722,648","-12,616,063","-9,217,004","-6,522,203","-3,485,878","-4,128,639","-2,592,180","-1,115,242","-477,053","-301,170","-95,238","-9,816,295","-9,762,785","-9,658,022","-9,612,924","-9,528,203","-9,440,120","-9,429,967","-9,366,717","-9,305,771","-9,273,123","-9,221,734","-9,180,896","-9,215,699","-9,158,148","-9,104,056"
		GainsLossesNotAffectingRetainedEarnings,"-107,000","-108,000","-69,000","62,000","102,000","198,000","18,433","-175,219","-629,114","-195,550","-391,624","-103,078","-71,906","-43,744","-21,564","-3,338","25,265","23,704","33,232","-18,386","-30,695","-185,159","7,449","-30,712","59,913","-90,607","-136,425","-65,947","-63,965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,971,396","-3,073,750","-3,207,749","-728,450","-690,118","-262,631","-333,801","-194,126",,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,500,000","-1,016,000","-1,000,000","-2,665,000","-3,897,500","-900,000",,,,,,,"-317,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,,,,,,,"0","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,188","-555,098","-1,861,477","-1,821,297","-1,763,877","-1,651,001","-1,552,383","-1,370,301","-1,203,733","-916,665","-669,114","-420,232","-226,938","-56,523","136,974","-761,154","-967,406","-657,296","-399,210","-121,805",,"0","0",,,"2,970,483","2,964,571","4,109,567","152,609","600,038","1,281,507","3,216,137","934,438","1,229,462","1,296,410","1,092,753","1,889,190","1,257,601","1,535,852","1,446,479","1,777,699","927,915",,,,,,,,,,,,,,,,,,
TotalCapitalization,"452,266,000","372,560,000","408,822,000","436,890,000","445,549,000","454,472,000","461,779,132","493,140,393","494,118,658","500,083,831","244,591,440","226,225,228","201,195,424","172,055,219","97,897,387","104,473,196","116,485,361","73,025,040","83,747,368","92,476,010","96,322,795","100,246,384","98,112,902","62,563,684","74,481,425","92,923,580","110,176,822","131,299,582","144,751,542","146,264,859","166,540,443","186,362,887","191,399,034","82,731,584","27,548,666","35,006,969","5,362,887","9,024,780","10,852,063","10,158,781","12,983,904","16,871,837","13,397,892","11,186,653","12,604,817","8,048,966","9,045,702","10,113,115","5,877,779","6,671,280","5,357,936","4,214,023","2,922,538","7,516,542","12,302,609","13,100,219","19,063,864","23,770,773","26,303,968","33,176,218","24,476,795","30,162,444","30,671,206","37,624,672","41,199,625","23,330,891","26,127,467","28,456,661","12,442,628","8,223,487","9,448,381","10,847,328","11,470,517","2,107,330","1,419,762","-1,726,552","-1,673,042","-1,569,779","-1,523,181","-1,436,960","-1,347,377","-1,335,724","-1,271,474","-1,209,028","-1,174,880","-1,121,991","-1,090,153","-1,123,456","-1,067,405","-1,014,313"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,"16","16","16","16","16","16","16","18","18","21","21","51","10","10",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,114","2,114","2,114","2,114","2,114"
CommonStockEquity,"452,266,000","372,560,000","408,822,000","436,890,000","445,549,000","454,472,000","461,779,132","493,140,393","494,118,658","500,083,831","244,591,440","226,225,228","201,195,424","172,055,219","95,796,189","102,314,547","114,270,270","70,754,498","81,422,350","90,097,472","93,891,677","97,763,609","95,579,431","59,980,338","74,481,409","92,923,564","110,176,806","131,299,566","144,751,526","146,264,841","166,540,425","186,362,866","191,399,013","82,731,533","27,498,656","34,956,959","5,312,887","8,974,780","10,012,642","9,365,268","12,235,800","16,169,141","12,791,106","10,625,775","12,085,101","8,048,966","9,045,702","10,113,115","5,877,779","6,671,280","4,857,936","3,714,023","406,071","5,000,075","12,302,609","13,100,219","19,063,864","23,770,773","26,303,968","33,176,218","24,476,795","30,162,444","30,671,206","37,624,672","41,199,625","23,330,891","26,127,467","28,456,661","12,442,628","8,223,487","9,448,381","10,847,328","11,470,517","2,107,330","1,419,762","-1,756,052","-1,702,542","-1,597,779","-1,552,681","-1,467,960","-1,379,877","-1,369,724","-1,306,474","-1,245,528","-1,212,880","-1,161,605","-1,131,267","-1,166,070","-1,108,519","-1,055,927"
CapitalLeaseObligations,"25,608,000","25,315,000","25,545,000","24,144,000","23,800,000","20,868,000","21,137,955","21,371,677","14,867,189","14,838,901",,,,,,,,,,,,,"0","595,515","650,014","704,289","758,340","812,169","865,776","919,164","972,331","1,025,279","1,078,011","1,227,743","1,282,458","1,336,764","1,390,664","1,444,162","1,497,259","1,549,960","1,602,267","1,653,925",,,,,"0","74,845","296,419","513,620","726,534","935,246","1,139,839","513,620","726,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"439,453,000","359,322,000","395,159,000","422,802,000","431,036,000","439,534,000","446,415,981","477,352,135","477,905,292","483,445,358","227,527,860","208,736,540","183,281,629","153,716,316","77,032,179","83,125,430","94,656,046","50,715,166","60,957,911","69,207,926","72,577,024","76,023,848","73,414,579","36,445,444","50,521,408","68,538,455","85,352,706","106,036,696","119,049,885","145,265,050","165,526,970","183,163,364","188,185,848","79,504,734","24,258,153","31,702,792","676,548","4,264,326","5,228,073","4,680,205","9,560,322","13,419,549","11,059,895","8,834,113","10,232,986","6,081,037","6,998,866","7,987,373","3,673,131","4,387,726","2,495,476","1,272,657","-2,135,398","2,358,504","9,553,054","10,472,289","16,333,332","20,936,251","23,365,455","30,133,703","21,330,289","25,948,797","26,353,569","29,626,515","33,408,992","18,159,637","21,089,242","24,752,534","8,820,405","6,780,382","7,987,115","10,400,896","11,470,517","2,107,330","1,419,762","-1,754,052","-1,700,542","-1,595,779","-1,550,681","-1,465,960","-1,377,877","-1,367,724","-1,304,474","-1,243,528","-1,210,880","-1,159,491","-1,129,153","-1,163,956","-1,106,405","-1,053,813"
WorkingCapital,"278,773,000","201,246,000","238,061,000","330,521,000","419,569,000","298,622,000","281,688,964","272,449,713","261,140,676","433,919,104","168,176,138","157,451,659","133,157,955","114,338,840","66,403,647","54,742,975","83,536,581","39,390,628","49,201,856","57,582,780","62,138,295","69,232,261","64,858,749","34,761,164","52,085,148","69,955,800","86,970,590","105,155,213","106,936,592","120,666,933","142,953,746","155,172,850","151,440,625","67,393,215","20,118,699","27,733,130","-3,424,145","-13,995","1,239,448","87,618","2,442,040","4,113,884","7,279,225","4,888,852","6,086,448","3,138,588","3,855,529","4,985,625","710,836","1,568,606","139,317","-655,029","-271,175","4,160,964","6,834,818","11,985,712","18,253,095","23,924,721","22,409,053","29,165,576","21,347,986","27,791,650","25,855,557","29,613,384","33,524,224","18,062,179","21,789,931","24,672,175","9,122,820","6,961,509","8,807,377","10,563,594","11,460,915","2,105,485","1,417,737","-1,752,882","-1,701,075","-1,599,514","-1,554,619","-1,472,364","-1,349,396","-1,336,133","-1,271,920","-1,209,028","-1,174,880","-1,168,717","-1,139,220","-1,173,955","-1,119,971","-1,068,946"
InvestedCapital,"452,266,000","372,560,000","408,822,000","436,890,000","445,549,000","454,472,000","461,779,132","493,140,393","494,118,658","500,083,831","244,591,440","226,225,228","201,195,424","172,055,219","98,121,207","104,693,085","116,701,388","73,237,273","83,955,874","92,680,854","96,524,042","100,444,097","98,307,196","62,708,103","74,481,409","92,923,564","110,176,806","131,299,566","144,751,526","146,264,841","166,590,425","186,412,866","192,449,013","83,781,533","28,520,213","35,932,608","6,243,126","9,960,109","10,852,063","10,158,781","12,983,904","16,871,836","13,397,892","11,186,653","12,604,817","8,548,966","9,545,702","10,613,115","6,377,779","7,171,280","5,357,936","4,214,023","2,922,538","8,343,316","13,113,065","13,100,219","19,063,864","23,770,773","26,303,968","33,176,218","24,476,795","30,162,444","30,671,206","37,624,672","41,199,625","23,330,891","26,127,467","28,456,661","12,442,628","8,223,487","9,448,381","10,847,328","11,470,517","2,107,330","1,419,762","-1,126,552","-1,072,042","-965,779","-919,181","-832,960","-843,377","-811,724","-747,474","-685,028","-650,880","-599,105","-568,267","-602,570","-544,519","-491,427"
