name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"747,461,000","694,160,000","735,872,000","735,442,000","710,024,000","680,293,000","675,741,000","661,334,000","674,241,000","670,098,000","681,297,000","665,809,000","662,425,000","593,587,000","589,911,000","562,014,000","566,793,000","535,592,000","469,115,000","425,598,000","422,605,000","429,956,000","463,109,000","459,655,000","463,522,000","443,539,000","493,913,000","493,003,000","470,716,000","473,171,000","481,976,000","479,442,000","498,094,000","447,443,000","463,414,000","437,237,000","474,445,000","399,890,000","397,616,000","371,644,000","355,650,000","339,141,000","345,660,000","332,190,000","311,935,000","281,799,000","282,162,000","258,212,000","269,908,000","254,711,000","296,400,000","296,472,000","320,629,000","286,937,000","296,521,000","288,152,000","293,461,000","248,581,000","249,338,000","238,409,000","269,397,000","262,376,000","204,310,000","202,338,000","213,705,000","183,227,000","142,791,000","143,562,000","144,393,000","122,346,000","121,395,000","120,081,000","133,955,000","106,734,000","93,124,000","93,834,000","97,973,000","75,448,200","81,302,400","72,697,100","73,843,200","68,564,900","62,863,600","64,722,900","68,968,400","66,090,900","62,637,400","57,941,900","59,568,100","55,579,300","54,500,000","59,900,000","61,100,000","58,800,000","58,100,000","55,700,000","55,500,000","55,200,000","57,000,000","55,500,000","53,000,000","48,000,000","36,100,000","35,600,000","36,700,000","39,300,000","31,800,000","34,700,000","39,800,000","40,900,000","35,600,000","35,500,000","34,200,000","36,000,000","32,500,000","31,800,000","28,500,000","32,900,000","30,900,000","31,800,000","30,200,000","28,700,000","29,000,000","29,600,000","30,900,000","29,200,000","25,600,000","21,000,000","14,600,000","11,200,000","9,500,000"
	CurrentAssets,"394,112,000","342,000,000","376,333,000","373,082,000","365,886,000","331,725,000","353,016,000","336,750,000","350,603,000","336,199,000","356,994,000","342,892,000","340,548,000","310,188,000","320,808,000","288,513,000","290,042,000","254,883,000","249,576,000","214,274,000","221,604,000","227,075,000","263,234,000","258,526,000","258,377,000","236,831,000","283,619,000","278,484,000","288,302,000","287,049,000","291,533,000","286,206,000","301,434,000","249,506,000","268,562,000","246,790,000","286,481,000","222,317,000","230,753,000","206,059,000","192,896,000","178,465,000","184,310,000","168,982,000","145,938,000","118,645,000","147,599,000","124,281,000","135,246,000","119,676,000","158,627,000","157,216,000","179,818,000","145,511,000","161,049,000","152,814,000","161,203,000","125,440,000","134,246,000","122,567,000","152,491,000","145,570,000","126,717,000","124,044,000","136,076,000","106,818,000","90,247,000","92,321,000","93,717,000","74,016,000","74,244,000","74,699,000","87,532,000","63,670,000","54,516,000","54,675,000","58,648,000","43,774,400","49,853,900","42,828,900","47,260,200","44,375,000","41,820,400","43,434,800","48,969,400","45,746,500","41,575,000","36,334,000","38,565,600","34,072,700","33,800,000","38,400,000","38,900,000","36,000,000","40,400,000","37,100,000","37,100,000","36,400,000","38,600,000","37,300,000","34,700,000","29,400,000","22,200,000","21,700,000","22,500,000","24,700,000","16,700,000","19,000,000","23,500,000","23,900,000","18,200,000","17,600,000","15,700,000","17,400,000","13,500,000","12,200,000","8,700,000","12,500,000","9,300,000","10,000,000","8,100,000","6,100,000","6,100,000","6,100,000","7,000,000","5,900,000","5,400,000","5,400,000","4,900,000","6,100,000","4,400,000"
		CashCashEquivalentsAndShortTermInvestments,"17,841,000","16,285,000","16,718,000","19,559,000","13,765,000","15,923,000","9,581,000","8,600,000","5,544,000","6,581,000","5,887,000","6,307,000","6,657,000","6,168,000","9,368,000","7,099,000","13,018,000","11,337,000","9,045,000","7,597,000","10,792,000","7,869,000","6,594,000","5,799,000","7,916,000","5,524,000","5,429,000","5,089,000","6,870,000","4,885,000","5,045,000","4,189,000","8,391,000","6,680,000","12,325,000","32,414,000","9,995,000","38,476,000","23,624,000","48,048,000","14,732,000","35,085,000","3,832,000","9,958,000","1,274,000","1,158,000","1,044,000","929,000","1,520,000","383,000","901,000","1,306,000","1,447,000","1,229,000","3,154,000","4,741,000","2,289,000","3,201,000","4,996,000","4,456,000","2,862,000","1,844,000","1,802,000","1,521,000","2,497,000","1,342,000","2,532,000","1,232,000","683,000","457,000","2,396,000","1,916,000","871,000","887,000","969,000","337,000","344,000","3,274,600","601,800","868,700","811,500","853,000","684,800","1,332,600","751,100","361,000","828,100","953,500","959,700","550,200","700,000","600,000","500,000","800,000","500,000","600,000","800,000","700,000","600,000","1,700,000","300,000","600,000","400,000","300,000","500,000","300,000","300,000","200,000","500,000","300,000","200,000","300,000","500,000","300,000","400,000","200,000","200,000","100,000","100,000","100,000","100,000","200,000","200,000","200,000","200,000","100,000","200,000","1,300,000","1,000,000","1,000,000","800,000"
			CashAndCashEquivalents,"17,841,000","16,285,000","16,718,000","19,559,000","13,765,000","15,923,000","9,581,000","8,600,000","5,544,000","6,581,000","5,887,000","6,307,000","6,657,000","6,168,000","9,368,000","7,099,000","13,018,000","11,337,000","9,045,000","7,597,000","10,792,000","7,869,000","6,594,000","5,799,000","7,916,000","5,524,000","5,429,000","5,089,000","6,870,000","4,885,000","5,045,000","4,189,000","8,391,000","6,680,000","12,325,000","32,414,000","9,995,000","38,476,000","23,624,000","48,048,000","14,732,000","35,085,000","3,832,000","9,958,000","1,274,000","1,158,000","1,044,000","929,000","1,520,000","383,000","901,000","1,306,000","1,447,000","1,229,000","3,154,000","4,741,000","2,289,000","3,201,000","4,996,000","4,456,000","2,862,000","1,844,000","1,802,000","1,521,000","2,497,000","1,342,000","2,532,000","1,232,000","683,000","457,000","2,396,000","1,916,000","871,000","887,000","969,000","337,000","344,000","3,274,600","601,800","868,700","811,500","853,000","684,800","1,332,600","751,100","361,000","828,100","953,500","959,700","550,200","700,000","600,000","500,000","800,000","500,000","600,000","800,000","700,000","600,000","1,700,000","300,000","600,000","400,000","300,000","500,000","300,000","300,000","200,000","500,000","300,000","200,000","300,000","500,000","300,000","400,000","200,000","200,000","100,000","100,000","100,000","100,000","200,000","200,000","200,000","200,000","100,000","200,000","1,300,000","1,000,000","1,000,000","800,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,680,000","12,325,000","32,414,000","9,995,000","38,476,000","23,624,000","48,048,000","14,732,000","35,085,000","3,832,000","9,958,000","1,274,000","1,158,000",,,"1,520,000","383,000",,,"1,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"194,578,000","158,921,000","180,151,000","164,476,000","168,666,000","141,519,000","156,410,000","134,655,000","158,049,000","155,848,000","154,091,000","131,475,000","131,646,000","134,029,000","137,328,000","106,944,000","122,403,000","109,605,000","103,673,000","67,203,000","76,072,000","87,206,000","94,591,000","79,545,000","85,591,000","75,557,000","95,828,000","86,297,000","91,155,000","94,387,000","94,361,000","86,207,000","115,520,000","85,040,000","111,807,000","68,938,000","148,211,000","77,303,000","106,365,000","73,660,000","100,098,000","70,001,000","96,991,000","75,115,000","63,996,000","40,811,000","65,664,000","46,708,000","57,031,000","44,638,000","56,683,000","41,751,000","64,127,000","51,968,000","67,031,000","52,772,000","64,972,000","56,570,000","61,400,000","47,631,000","78,961,000","75,744,000","62,904,000","59,319,000","79,338,000","60,269,000","41,022,000","41,750,000","45,547,000","28,305,000","30,088,000","31,465,000","47,581,000","28,197,000","21,804,000","20,423,000","32,105,000","17,194,200","20,814,300","12,631,500","21,013,300","17,114,600","13,682,100","15,750,300","24,338,000","22,849,700","18,672,600","13,398,200","16,977,300","15,953,000","13,600,000","18,500,000","17,500,000","18,600,000","19,900,000","19,000,000","21,100,000","21,700,000","20,900,000","17,200,000","18,400,000","16,700,000","8,800,000","10,400,000","12,400,000","15,500,000","6,800,000","10,400,000","15,500,000","15,500,000","8,600,000","8,700,000","7,900,000","10,900,000","6,400,000","5,400,000","2,600,000","6,700,000","4,500,000","5,400,000","3,300,000","2,800,000","2,900,000","2,900,000","3,700,000","2,600,000","2,400,000","1,100,000","1,500,000","3,100,000","1,500,000"
			AccountsReceivable,"183,505,000","149,326,000","167,731,000","152,031,000","156,010,000","130,029,000","145,374,000","123,406,000","141,509,000","136,075,000","140,220,000","118,351,000","119,153,000","123,320,000","125,046,000","94,933,000","111,638,000","102,534,000","100,043,000","63,291,000","72,758,000","83,777,000","91,091,000","76,151,000","82,687,000","72,835,000","89,723,000","74,698,000","82,028,000","86,027,000","89,287,000","73,239,000","103,391,000","74,060,000","109,318,000","67,376,000","146,917,000","76,073,000","104,859,000","72,774,000","98,625,000","68,611,000","96,991,000","74,953,000","63,996,000","33,833,000","63,321,000","43,397,000","53,298,000","40,681,000","56,355,000","40,496,000","63,834,000","51,405,000","66,426,000","51,801,000","64,342,000","55,925,000","60,820,000","46,249,000","78,481,000","75,158,000","61,596,000","58,231,000","77,746,000","58,955,000","40,787,000","41,400,000","45,175,000","27,773,000","29,800,000","31,044,000","47,058,000","27,803,000","21,369,000","19,691,000","31,762,000","16,975,000","20,412,300","12,631,500","21,013,300","17,114,600","13,510,700","15,585,200","22,372,500","22,849,700",,,,"15,953,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"187,951,000","153,264,000","172,112,000","156,169,000","159,989,000","133,326,000","148,420,000","126,064,000","144,115,000","138,375,000","142,208,000","120,058,000","121,450,000","124,583,000","125,633,000","95,192,000","111,936,000","102,580,000","100,088,000","63,332,000","72,870,000","83,819,000","91,250,000","76,514,000","83,075,000","73,258,000","90,010,000","74,821,000","82,145,000","86,193,000",,"73,653,000","103,820,000","74,452,000","109,861,000","67,933,000","147,540,000","76,696,000","105,528,000","73,335,000",,"68,951,000","97,414,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-4,446,000","-3,938,000","-4,381,000","-4,138,000","-3,979,000","-3,297,000","-3,046,000","-2,658,000","-2,606,000","-2,300,000","-1,988,000","-1,707,000","-2,297,000","-1,263,000","-587,000","-259,000","-298,000","-46,000","-45,000","-41,000","-112,000","-42,000","-159,000","-363,000","-388,000","-423,000","-287,000","-123,000","-117,000","-166,000",,"-414,000","-429,000","-392,000","-543,000","-557,000","-623,000","-623,000","-669,000","-561,000",,"-340,000","-423,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"0","1,036,000","1,679,000","2,409,000","3,046,000","1,972,000","1,925,000","3,406,000","2,824,000","88,000","445,000",,,,,,,,,,,,"0","0","168,000","1,233,000","6,849,000","6,343,000","5,964,000","2,414,000","10,230,000","9,628,000","10,088,000",,"148,000",,"0","52,000","0","0","203,000","0","0","0","6,715,000","1,748,000","3,105,000","3,514,000","3,575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
