name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
OperatingCashFlow,"974,000,000","326,000,000","330,000,000","60,000,000","258,000,000","356,000,000","293,000,000","-113,000,000","170,000,000","-1,766,000,000","399,000,000","181,000,000","325,000,000","547,000,000","377,000,000","240,000,000","331,000,000","266,000,000","294,000,000","177,000,000","213,000,000","353,000,000","144,000,000","55,000,000","-772,000,000","250,000,000","112,000,000","134,000,000","300,000,000","488,000,000","358,000,000","173,000,000","293,000,000","449,000,000","329,000,000","191,000,000","312,000,000","612,000,000","463,000,000","178,000,000","340,000,000","687,000,000","403,000,000","308,000,000","503,000,000","689,000,000","460,000,000","310,000,000","335,000,000","703,000,000","393,000,000","226,000,000","371,000,000","607,057,000","401,674,000","248,291,000","413,576,000","674,370,000","462,005,000","330,969,000","351,309,000","612,904,000","439,288,000","260,270,000","353,773,000","487,044,000","375,745,000","462,383,000","211,724,000","354,178,000","383,984,000","239,711,000","229,586,000","335,676,000","295,502,000","159,932,000","111,495,000","208,459,000","183,168,000","96,402,000","95,876,000","207,329,000","187,390,000","62,409,000","54,069,000","111,274,000","92,535,000","27,311,000","93,403,000","49,424,000","84,700,000","33,800,000","56,300,000","37,600,000","43,400,000","10,600,000","31,900,000","43,400,000","23,700,000","26,600,000","37,200,000","26,500,000","39,700,000","14,500,000","13,700,000","9,800,000","-18,600,000","9,400,000","10,400,000","17,800,000","25,800,000","300,000","6,200,000","14,400,000","-13,800,000","2,900,000","-2,200,000","6,200,000","2,300,000","-6,900,000","6,500,000","16,900,000","10,800,000","-10,500,000","1,300,000","2,800,000","-1,000,000","100,000","3,200,000","3,900,000","2,000,000","2,100,000","3,500,000"
	CashFlowFromContinuingOperatingActivities,"974,000,000","326,000,000","330,000,000","60,000,000","258,000,000","356,000,000","293,000,000","-113,000,000","170,000,000","-1,766,000,000","399,000,000","181,000,000","325,000,000","547,000,000","377,000,000","240,000,000","331,000,000","276,000,000","260,000,000","170,000,000","251,000,000","313,000,000","95,000,000","178,000,000","-742,000,000","1,140,000,000","-118,000,000","134,000,000","300,000,000","488,000,000","358,000,000","173,000,000","293,000,000","449,000,000","329,000,000","191,000,000","312,000,000","612,000,000","463,000,000","178,000,000","340,000,000","687,000,000","403,000,000","308,000,000","503,000,000","689,000,000","460,000,000","310,000,000","335,000,000","703,000,000","393,000,000","226,000,000","371,000,000","607,057,000","401,674,000","248,291,000","413,576,000","674,370,000","462,005,000","330,969,000","351,309,000","612,904,000","439,288,000","260,270,000","353,773,000","487,044,000","375,745,000","462,383,000","211,724,000","354,178,000","383,984,000","239,711,000","229,586,000","335,676,000","295,502,000","159,932,000","111,495,000","208,459,000","183,168,000","96,402,000","95,876,000","207,329,000","187,390,000","62,409,000","54,069,000","111,274,000","92,535,000","27,311,000","93,403,000","49,424,000","84,700,000","33,800,000","56,300,000","37,600,000","43,400,000","10,600,000","31,900,000","43,400,000","23,700,000","26,600,000","37,200,000","26,500,000","39,700,000","14,500,000","13,700,000","9,800,000","-18,600,000","9,400,000","10,400,000","17,800,000","25,800,000","300,000","6,200,000","14,400,000","-13,800,000","2,900,000","-2,200,000","6,200,000","2,300,000","-6,900,000","6,500,000","16,900,000","10,800,000","-10,500,000","1,300,000","2,800,000","-1,000,000","100,000","3,200,000","3,900,000","2,000,000","2,100,000","3,500,000"
		NetIncomeFromContinuingOperations,"836,000,000","120,000,000","202,000,000","333,000,000","181,000,000","194,000,000","178,000,000","64,000,000","118,000,000","231,000,000","2,845,000,000","785,000,000","26,000,000","30,000,000","59,000,000","-8,000,000","-65,000,000","-58,000,000","1,311,000,000","-16,000,000","-110,000,000","-177,000,000","-56,000,000","-69,000,000","66,000,000","-1,013,000,000","-81,000,000","156,000,000","117,000,000","176,000,000","222,000,000","244,000,000","236,000,000","217,000,000","283,000,000","241,000,000","157,000,000","188,000,000","212,000,000","193,000,000","172,000,000",,"241,000,000","182,000,000","190,000,000",,"132,000,000","134,000,000","161,000,000","191,000,000","300,000,000","150,000,000","73,000,000","-249,378,000","-6,806,257,000","140,073,000","186,692,000","186,386,000","131,890,000","50,368,000","95,206,000","72,433,000","113,722,000","123,434,000","94,791,000","118,813,000","90,734,000","-251,328,000","198,633,000","119,682,000","163,577,000","135,623,000","117,277,000","116,929,000","111,476,000","83,433,000","58,781,000","68,143,000","71,732,000","51,994,000","56,569,000","4,779,000","100,000","-11,812,000","-21,218,000","-27,448,000","13,874,000","39,113,000","38,397,000","31,548,000","89,000,000","25,900,000","23,700,000","37,000,000","16,200,000","2,300,000","-5,300,000","24,100,000","21,900,000","20,600,000","18,500,000","8,200,000","13,900,000","900,000","3,000,000","7,900,000","-72,300,000","12,900,000","11,700,000","10,400,000","9,100,000","8,000,000","1,000,000","7,200,000","-13,600,000","2,400,000","-7,100,000","-1,400,000","-5,000,000","-11,500,000","6,400,000","6,400,000","6,100,000","2,800,000","3,400,000","4,700,000","3,900,000","-1,300,000","2,100,000","2,000,000","1,800,000","1,700,000","1,200,000"
		OperatingGainsLosses,"-172,000,000","-2,000,000","0","-175,000,000","5,000,000","-63,000,000","0","-35,000,000","-20,000,000","-262,000,000","-5,792,000,000","11,000,000","11,000,000","17,000,000",,,,"5,000,000","-658,000,000",,,,,,,,,,,,,,,"0","0","-16,000,000","-16,000,000",,,,,"-523,000,000","0","14,000,000","13,000,000","26,000,000","31,000,000","4,000,000","7,000,000","1,000,000","-36,000,000","14,000,000","13,000,000","9,059,000","19,579,000","18,151,000","12,341,000","93,316,000","177,000","3,336,000","-260,000","-6,364,000","1,358,000","-13,519,000","-500,000","57,418,000","24,232,000","345,754,000","6,835,000","26,730,000","25,499,000","41,350,000","23,669,000","18,567,000","17,769,000","21,448,000","17,707,000","15,431,000","17,319,000","15,092,000","1,727,000","261,000","6,971,000","-3,818,000","3,426,000","22,830,000",,,,"4,275,000","-84,700,000",,,"-13,400,000","7,800,000","5,000,000","29,300,000","-200,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,"0",,,,,"0","0",,,"-5,684,000,000","-379,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-175,000,000","0","0","-175,000,000",,"-63,000,000","0","-35,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,"0","-379,000,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","-16,000,000","-16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"0",,,,,"0","0","0","0","0","9,000,000","11,000,000","11,000,000","17,000,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","14,000,000","13,000,000","10,000,000","10,000,000",,,"2,000,000",,,"13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"140,000,000","32,000,000","37,000,000","35,000,000","36,000,000","37,000,000","28,000,000","39,000,000","46,000,000","54,000,000","56,000,000","93,000,000","158,000,000","158,000,000","152,000,000","153,000,000","152,000,000","114,000,000","165,000,000","170,000,000","191,000,000","174,000,000","151,000,000","133,000,000","72,000,000","75,000,000","22,000,000","100,000,000","102,000,000","105,000,000","107,000,000","111,000,000","116,000,000","114,000,000","110,000,000","111,000,000","156,000,000","157,000,000","159,000,000","160,000,000","162,000,000","169,000,000","162,000,000","164,000,000","161,000,000","161,000,000","109,000,000",,,"274,000,000","117,000,000","225,000,000","221,000,000","210,956,000","214,835,000","211,511,000","200,056,000","205,705,000","200,911,000","204,048,000","213,445,000","229,538,000","190,863,000","197,798,000","193,244,000","166,204,000","190,360,000","236,672,000","30,380,000","43,499,000","27,590,000","33,015,000","27,854,000","32,768,000","20,914,000","34,916,000","28,628,000","24,963,000","26,086,000","23,954,000","20,725,000","72,672,000","71,123,000","63,069,000","66,003,000","70,823,000","19,464,000","14,532,000","16,022,000","11,314,000","11,100,000","16,200,000","12,000,000","11,300,000","10,100,000","7,700,000","7,100,000","6,500,000","6,900,000","6,900,000","6,400,000","11,600,000","6,900,000","8,100,000","6,600,000","2,500,000","26,700,000","4,900,000","4,800,000","3,600,000","4,100,000","7,600,000","4,500,000","13,000,000","4,800,000","3,800,000","3,700,000","7,200,000","2,000,000","2,900,000","2,800,000","-300,000","1,400,000","2,400,000","1,700,000","1,300,000","1,100,000","1,100,000","700,000","1,100,000","500,000","500,000","400,000"
			DepreciationAndAmortization,"140,000,000","32,000,000","37,000,000","35,000,000","36,000,000","37,000,000","28,000,000","39,000,000","46,000,000","54,000,000","56,000,000","93,000,000","158,000,000","158,000,000","152,000,000","153,000,000","152,000,000","114,000,000","165,000,000","170,000,000","191,000,000","174,000,000","151,000,000","133,000,000","72,000,000","75,000,000","22,000,000","100,000,000","102,000,000","105,000,000","107,000,000","111,000,000","116,000,000","114,000,000","110,000,000","111,000,000","156,000,000","157,000,000","159,000,000","160,000,000","162,000,000","169,000,000","162,000,000","164,000,000","161,000,000","161,000,000","109,000,000",,,"274,000,000","117,000,000","225,000,000","221,000,000","210,956,000","214,835,000","211,511,000","200,056,000","205,705,000","200,911,000","204,048,000","213,445,000","229,538,000","190,863,000","197,798,000","193,244,000","166,204,000","190,360,000","236,672,000","30,380,000","43,499,000","27,590,000","33,015,000","27,854,000","32,768,000","20,914,000","34,916,000","28,628,000","24,963,000","26,086,000","23,954,000","20,725,000","72,672,000","71,123,000","63,069,000","66,003,000","70,823,000","19,464,000","14,532,000","16,022,000","11,314,000","11,100,000","16,200,000","12,000,000","11,300,000","10,100,000","7,700,000","7,100,000","6,500,000","6,900,000","6,900,000","6,400,000","11,600,000","6,900,000","8,100,000","6,600,000","2,500,000","26,700,000","4,900,000","4,800,000","3,600,000","4,100,000","7,600,000","4,500,000","13,000,000","4,800,000","3,800,000","3,700,000","7,200,000","2,000,000","2,900,000","2,800,000","-300,000","1,400,000","2,400,000","1,700,000","1,300,000","1,100,000","1,100,000","700,000","1,100,000","500,000","500,000","400,000"
