name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"338,139,000","76,656,000","100,204,000","79,169,000","82,110,000","76,331,000","92,953,000","70,736,000","60,564,000","79,515,000","104,141,000","90,516,000","93,491,000","93,617,000","112,844,000","99,705,000","98,244,000","92,834,000","106,423,000","90,250,000","82,682,000","81,562,000","91,698,000","79,600,000","78,538,000","75,748,000","91,327,000","72,507,000","83,775,000","69,939,000","104,153,000","82,239,000","82,060,000","73,374,000","89,895,000","68,190,000","68,329,000","65,370,000","80,670,000","60,734,000","66,762,000","65,229,000","77,080,000","64,807,000","59,711,000","52,566,000","58,515,000","45,286,000","45,705,000","42,269,000","46,026,000","35,713,000","34,516,000","31,449,000","56,315,000","49,095,000","57,749,000","46,090,000","59,228,000","44,521,000","47,579,000","40,289,000","43,942,000","38,365,000","38,042,000","32,056,000","34,481,000","32,598,000","30,895,000","27,617,000","28,542,302","23,375,534","24,076,847","21,025,192","22,954,290","19,183,956","16,243,469","13,404,265","15,723,469","11,816,696","10,116,596","8,589,611","10,026,049","8,416,886","8,265,131","8,405,530","10,868,895","8,810,972","10,923,279","9,849,767","10,605,740","7,000,000","8,600,000","6,900,000","8,100,000","5,000,000","7,700,000","6,700,000","7,300,000","5,900,000","5,200,000","5,100,000"
	OperatingRevenue,"338,139,000","76,656,000","100,204,000","79,169,000","82,110,000","76,331,000","92,953,000","70,736,000","60,564,000","79,515,000","104,141,000","90,516,000","93,491,000","93,617,000","112,844,000","99,705,000","98,244,000","92,834,000","106,423,000","90,250,000","82,682,000","81,562,000","91,698,000","79,600,000","78,538,000","75,748,000","91,327,000","72,507,000","83,775,000","69,939,000","104,153,000","82,239,000","82,060,000","73,374,000","89,895,000","68,190,000","68,329,000","65,370,000","80,670,000","60,734,000","66,762,000","65,229,000","77,080,000","64,807,000","59,711,000","52,566,000","58,515,000","45,286,000","45,705,000","42,269,000","46,026,000","35,713,000","34,516,000","31,449,000","56,315,000","49,095,000","57,749,000","46,090,000","59,228,000","44,521,000","47,579,000","40,289,000","43,942,000","38,365,000","38,042,000","32,056,000","34,481,000","32,598,000","30,895,000","27,617,000","28,542,302","23,375,534","24,076,847","21,025,192","22,954,290","19,183,956","16,243,469","13,404,265","15,723,469","11,816,696","10,116,596","8,589,611","10,026,049","8,416,886","8,265,131","8,405,530","10,868,895","8,810,972","10,923,279","9,849,767","10,605,740","7,000,000","8,600,000","6,900,000","8,100,000","5,000,000","7,700,000","6,700,000","7,300,000","5,900,000","5,200,000","5,100,000"
CostOfRevenue,"153,593,000","35,630,000","44,497,000","36,838,000","36,628,000","35,924,000","42,173,000","34,438,000","31,668,000","35,642,000","60,540,000","39,744,000","41,172,000","38,598,000","48,293,000","47,388,000","40,553,000","39,048,000","44,329,000","38,216,000","35,922,000","37,813,000","43,026,000","36,921,000","34,602,000","33,075,000","42,678,000","37,636,000","39,229,000","30,328,000","46,880,000","36,198,000","36,543,000","33,291,000","40,574,000","29,369,000","31,403,000","28,545,000","37,601,000","28,430,000","29,702,000","28,043,000","33,568,000","28,418,000","26,195,000","22,294,000","23,979,000","18,903,000","18,617,000","16,878,000","20,543,000","16,111,000","15,152,000","15,189,000","24,043,000","20,086,000","21,510,000","18,384,000","23,701,000","18,065,000","18,355,000","16,453,000","18,125,000","16,121,000","15,480,000","13,221,000","14,967,000","14,913,000","12,505,000","10,274,000","11,995,164","8,618,268","8,848,915","7,561,357","9,284,556","8,153,080","6,183,034","5,899,580","6,520,510","5,552,740","5,207,726","3,828,633","4,284,369","3,116,386","3,463,801","3,439,527","3,614,829","3,196,895","3,996,544","3,940,360","4,760,938","3,400,000","3,400,000","2,700,000","3,300,000","2,500,000","2,600,000","2,700,000","3,000,000","2,400,000",,
GrossProfit,"184,546,000","41,026,000","55,707,000","42,331,000","45,482,000","40,407,000","50,780,000","36,298,000","28,896,000","43,873,000","43,601,000","50,772,000","52,319,000","55,019,000","64,551,000","52,317,000","57,691,000","53,786,000","62,094,000","52,034,000","46,760,000","43,749,000","48,672,000","42,679,000","43,936,000","42,673,000","48,649,000","34,871,000","44,546,000","39,611,000","57,273,000","46,041,000","45,517,000","40,083,000","49,321,000","38,821,000","36,926,000","36,825,000","43,069,000","32,304,000","37,060,000","37,186,000","43,512,000","36,389,000","33,516,000","30,272,000","34,536,000","26,383,000","27,088,000","25,391,000","25,483,000","19,602,000","19,364,000","16,260,000","32,272,000","29,009,000","36,239,000","27,706,000","35,527,000","26,456,000","29,224,000","23,836,000","25,817,000","22,244,000","22,562,000","18,835,000","19,514,000","17,685,000","18,390,000","17,343,000","16,547,138","14,757,266","15,227,932","13,463,835","13,669,734","11,030,876","10,060,435","7,504,685","9,202,959","6,263,956","4,908,870","4,760,978","5,741,680","5,300,500","4,801,330","4,966,003","7,254,066","5,614,077","6,926,735","5,909,407","5,844,802","3,600,000","5,200,000","4,200,000","4,800,000","2,500,000","5,100,000","4,000,000","4,300,000","3,500,000",,
OperatingExpense,"187,292,000","47,618,000","48,156,000","46,164,000","45,354,000","45,321,000","46,845,000","40,917,000","40,222,000","46,739,000","56,596,000","56,663,000","57,212,000","54,661,000","58,705,000","55,029,000","55,764,000","53,093,000","52,943,000","49,684,000","50,933,000","45,755,000","45,056,000","41,838,000","39,439,000","38,343,000","41,885,000","35,793,000","39,122,000","37,755,000","44,295,000","37,048,000","37,108,000","33,123,000","37,952,000","31,224,000","31,440,000","31,123,000","31,842,000","27,281,000","30,189,000","28,753,000","30,659,000","26,422,000","27,762,000","25,988,000","28,356,000","23,537,000","22,567,000","22,011,000","23,016,000","21,852,000","22,936,000","23,893,000","27,714,000","26,391,000","28,382,000","23,802,000","27,343,000","25,455,000","22,744,000","20,390,000","21,959,000","18,880,000","21,599,000","18,761,000","18,776,000","14,631,000","16,148,000","13,150,000","13,751,771","10,922,556","10,610,286","10,127,726","10,965,223","8,319,189","8,495,611","7,045,573","7,442,222","6,607,154","7,344,464","6,682,166","5,658,310","6,389,834","6,730,846","6,400,234","7,157,562","6,249,155","6,398,176","6,596,492","7,808,367","6,100,000","5,800,000","5,600,000","7,800,000","4,800,000","3,600,000","2,700,000","2,900,000","2,100,000",,
	SellingGeneralAndAdministration,"138,376,000","35,490,000","35,859,000","33,433,000","33,594,000","33,348,000","35,304,000","30,163,000","30,036,000","36,324,000","45,469,000","45,880,000","43,548,000","39,977,000","43,517,000","40,307,000","41,404,000","39,344,000","39,584,000","36,297,000","37,899,000","33,571,000","33,099,000","30,504,000","28,914,000","28,166,000","31,562,000","27,183,000","29,129,000","28,906,000","34,317,000","27,891,000","28,582,000","25,846,000","29,941,000","23,641,000","24,542,000","24,165,000","25,450,000","21,420,000","23,975,000","22,666,000","24,835,000","21,120,000","22,226,000","20,742,000","23,010,000","18,908,000","18,055,000","17,482,000","18,529,000","17,640,000","18,262,000","19,123,000","22,999,000","21,996,000","24,090,000","20,074,000","23,195,000","21,603,000","19,517,000","17,327,000","19,082,000","16,116,000","18,740,000","15,898,000","16,154,000","11,800,000","13,726,000","11,133,000","11,616,177","9,020,050","8,866,013","8,129,555","8,275,711","6,711,948","6,890,464","5,579,452","6,284,196","5,111,268","5,585,187","4,798,001","4,317,547","4,836,086","5,283,134","4,812,246","5,435,738","4,746,033","4,781,452","4,956,946","4,914,125","4,300,000","4,000,000","3,900,000","4,700,000","3,700,000","2,800,000","2,200,000","2,400,000","1,700,000",,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,"15,662,000","14,424,000","13,224,000","12,763,000","12,496,000","11,320,000","11,073,000","10,924,000","10,307,000","11,877,000","10,699,000","9,330,000","10,775,000","10,167,000","10,541,000","10,368,000","8,239,000","9,066,000","9,801,000","10,367,000","8,832,000","8,867,000","8,413,000","7,984,000","7,275,000","7,826,000","7,515,000","7,037,000","7,266,000","8,134,000","6,628,000","6,875,000","6,424,000","6,917,000","6,590,000","7,300,000","7,201,000","6,028,000","6,247,000","6,365,000","6,158,000","6,134,000","6,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,"15,662,000","14,424,000","13,224,000","12,763,000","12,496,000","11,320,000","11,073,000","10,924,000","10,307,000","11,877,000","10,699,000","9,330,000","10,775,000","10,167,000","10,541,000","10,368,000","8,239,000","9,066,000","9,801,000","10,367,000","8,832,000","8,867,000","8,413,000","7,984,000","7,275,000","7,826,000","7,515,000","7,037,000","7,266,000","8,134,000","6,628,000","6,875,000","6,424,000","6,917,000","6,590,000","7,300,000","7,201,000","6,028,000","6,247,000","6,365,000","6,158,000","6,134,000","6,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,"30,218,000","29,124,000","26,753,000","30,754,000","27,811,000","30,084,000","28,271,000","28,660,000","25,990,000","26,022,000","22,872,000","23,769,000","19,729,000","18,747,000","17,625,000","21,194,000","18,944,000","20,063,000","19,105,000","23,950,000","19,059,000","19,715,000","17,433,000","21,957,000","16,366,000","16,716,000","16,650,000","18,413,000","14,154,000","15,841,000","16,038,000","17,960,000","14,696,000","15,309,000","14,152,000","15,710,000","11,707,000","12,027,000","11,235,000","12,164,000","11,482,000","12,128,000","12,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"48,916,000","12,128,000","12,297,000","12,731,000","11,760,000","11,973,000","11,541,000","10,754,000","10,186,000","10,415,000","11,127,000","10,783,000","9,091,000","9,935,000","10,342,000","9,975,000","9,983,000","9,406,000","8,846,000","9,019,000","9,045,000","8,466,000","7,822,000","7,953,000","7,259,000","7,091,000","7,128,000","5,820,000","7,254,000","6,356,000","8,070,000","7,352,000","6,658,000","5,430,000","6,241,000","5,884,000","5,162,000","5,125,000","4,580,000","4,065,000","4,525,000","4,408,000","4,159,000","3,591,000","3,814,000","3,632,000","3,854,000","2,850,000","2,997,000","2,989,000","3,047,000","2,802,000","3,285,000","3,479,000","3,503,000","3,237,000","3,172,000","2,713,000","3,127,000","2,881,000","2,276,000","1,972,000","1,838,000","1,741,000","1,797,000","1,852,000","1,616,000","1,864,000","1,633,000","1,327,000","1,457,403","1,335,896","1,206,337","1,441,412","1,451,392","1,135,452","1,066,155","877,468","694,633","966,398","1,149,625","1,222,806","765,072","894,422","790,171","921,051","858,210","876,605","813,408","1,001,447","1,228,801","900,000","900,000","800,000","1,000,000","700,000","400,000","400,000","400,000","300,000",,
