name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"31,079,000","-107,781,000","20,100,000","88,588,000","30,172,000","203,412,000","124,994,000","64,834,000","11,537,000","-46,877,000","84,179,000","-35,314,000","40,577,000","38,271,000","64,129,000","97,857,000","63,008,000","71,826,000","64,379,000","119,483,000","10,443,000","64,521,000","41,576,000","69,720,000","40,006,000","34,108,000","42,045,000","57,889,000","46,519,000","30,509,000","62,494,000","53,520,000","33,886,000","60,472,000","77,063,000","82,152,000","64,581,000","77,821,000","102,468,000","58,190,000","72,482,000","63,142,000","122,966,000","44,139,000","63,537,000","141,356,000","97,464,000","36,842,000","28,597,000","121,906,000","-23,810,000","216,510,000","-89,287,000","79,169,000","27,721,000","79,141,000","6,341,000","81,543,000","61,856,000","87,254,000","58,425,000","97,156,000","49,874,000","85,188,000","-24,520,000","88,761,000","68,933,000","49,537,000","-11,798,000","39,819,000","52,231,000","25,147,000","22,559,000","45,940,000","50,011,000","51,221,000","44,234,000","42,464,000","8,392,000","45,910,000","14,833,000","25,641,000","48,474,000","11,391,000","8,342,000","36,200,000","27,819,000","27,189,000","23,289,000","41,067,000","30,600,000","26,100,000","25,600,000","45,300,000","-8,500,000","9,100,000","29,800,000","27,500,000","14,900,000","20,400,000","10,600,000","32,000,000","11,700,000","13,400,000","12,100,000","19,200,000","-1,100,000","24,200,000","12,800,000","18,000,000","11,600,000","13,100,000","4,300,000","21,500,000","8,900,000","4,700,000","11,300,000","11,900,000","-500,000","16,800,000","7,400,000","-600,000","9,700,000","2,800,000","3,300,000","7,700,000","2,700,000","6,100,000","2,700,000","12,000,000","7,000,000","8,100,000"
	CashFlowFromContinuingOperatingActivities,"31,079,000","-107,781,000","20,100,000","88,588,000","30,172,000","203,412,000","124,994,000","64,834,000","11,537,000","-46,877,000","84,179,000","-35,314,000","40,577,000","38,271,000","64,129,000","97,857,000","63,008,000","71,826,000","64,379,000","119,483,000","10,443,000","64,521,000","41,576,000","69,720,000","40,006,000","34,108,000","42,045,000","57,889,000","46,519,000","30,509,000","62,494,000","53,520,000","33,886,000","60,472,000","77,063,000","82,152,000","64,581,000","77,821,000","102,468,000","58,190,000","72,482,000","63,142,000","122,966,000","44,139,000","63,537,000","141,356,000","97,464,000","36,842,000","28,597,000","121,906,000","-23,810,000","216,510,000","-89,287,000","79,169,000","27,721,000","79,141,000","6,341,000","81,543,000","61,856,000","87,254,000","58,425,000","97,156,000","49,874,000","85,188,000","-24,520,000","88,761,000","68,933,000","49,537,000","-11,798,000","39,819,000","52,231,000","25,147,000","22,559,000","45,940,000","50,011,000","51,221,000","44,234,000","42,464,000","8,392,000","45,910,000","14,833,000","25,641,000","48,474,000","11,391,000","8,342,000","36,200,000","27,819,000","27,189,000","23,289,000","41,067,000","30,600,000","26,100,000","25,600,000","45,300,000","-8,500,000","9,100,000","29,800,000","27,500,000","14,900,000","20,400,000","10,600,000","32,000,000","11,700,000","13,400,000","12,100,000","19,200,000","-1,100,000","24,200,000","12,800,000","18,000,000","11,600,000","13,100,000","4,300,000","21,500,000","8,900,000","4,700,000","11,300,000","11,900,000","-500,000","16,800,000","7,400,000","-600,000","9,700,000","2,800,000","3,300,000","7,700,000","2,700,000","6,100,000","2,700,000","12,000,000","7,000,000","8,100,000"
		NetIncomeFromContinuingOperations,"266,722,000","64,288,000","61,886,000","75,584,000","64,964,000","73,063,000","50,827,000","61,607,000","39,559,000","26,047,000","47,789,000","62,108,000","59,779,000","56,663,000","58,083,000","65,633,000","35,197,000","49,480,000","34,001,000","48,905,000","45,467,000","43,380,000","42,150,000","41,468,000","39,750,000","38,257,000","38,535,000","34,251,000","36,680,000","40,036,000","37,949,000","38,566,000","39,596,000","41,783,000","42,083,000","39,948,000","40,582,000","39,227,000","40,240,000","41,582,000","39,891,000","38,132,000","36,079,000","39,324,000","36,385,000","33,785,000","31,490,000","37,680,000","31,682,000","27,480,000","24,382,000","23,346,000","13,111,000","13,085,000","-101,867,000","29,076,000","25,678,000","41,496,000","38,179,000","33,566,000","39,845,000","41,128,000","46,605,000","48,342,000","46,701,000","43,879,000","40,906,000","42,057,000","41,580,000","41,531,000","40,087,000","39,120,000","37,864,000","35,846,000","35,693,000","34,382,000","34,062,000","34,043,000","33,907,000","34,104,000","32,848,000","32,089,000","30,849,000","27,455,000","28,041,000","27,244,000","26,462,000","26,121,000","25,907,000","25,314,000","25,200,000","24,400,000","24,100,000","23,500,000","23,400,000","23,600,000","20,900,000","20,600,000","16,900,000","17,200,000","15,700,000","15,400,000","13,700,000","12,500,000","13,100,000","12,700,000","12,000,000","11,700,000","11,000,000","10,900,000","10,800,000","11,600,000","8,900,000","8,700,000","8,400,000","8,400,000","8,200,000","7,900,000","6,800,000","6,800,000","6,700,000","6,300,000","6,300,000","6,400,000","6,200,000","6,000,000","7,300,000","5,900,000","5,700,000","6,000,000","4,900,000","4,900,000"
		OperatingGainsLosses,"-17,723,000","-3,045,000","-3,672,000","-5,944,000","-5,062,000","-9,968,000","-11,391,000","-19,482,000","-19,552,000","-6,227,000","-4,060,000","-10,012,000","-5,356,000","-3,187,000","-2,863,000","-3,673,000","-3,858,000","-2,664,000","-4,846,000","-8,157,000","-4,924,000","-4,180,000","-5,243,000","-4,859,000","-4,516,000","-3,617,000","-4,625,000","10,939,000","-2,271,000","-20,747,000","-7,050,000","10,786,000","-12,774,000","-3,066,000","-53,268,000","19,003,000","-729,000","2,381,000","-14,252,000","-14,113,000","-2,816,000","-24,370,000","-45,647,000","20,829,000","335,000","-2,285,000","-27,713,000","6,294,000","-9,024,000","2,223,000","-31,846,000","157,718,000","-146,676,000","-2,919,000","611,000","40,807,000","7,737,000","-1,246,000","-13,757,000","134,000","-629,000","-1,782,000","-23,001,000","-1,450,000","-42,036,000","37,962,000","-26,455,000","-905,000","-1,418,000","-3,315,000","-22,461,000","-3,336,000","-5,349,000","-5,828,000","-27,407,000","-6,990,000","-4,809,000","-2,229,000","-2,945,000","-2,677,000","-1,972,000","-1,398,000","-1,696,000","-3,107,000","-3,850,000","-3,908,000","-4,741,000","-1,354,000","-2,065,000","-2,476,000",,"-1,600,000","-1,600,000","-3,100,000","-1,300,000","-2,100,000","-4,600,000","-3,400,000","-1,900,000","-2,600,000","-600,000","-2,000,000","-1,000,000","-600,000","-600,000","-900,000",,,"-700,000","-300,000","-11,800,000","-41,400,000","51,800,000","-900,000",,,"-2,200,000","-500,000","-2,100,000","-600,000","-500,000","-200,000","-200,000","-700,000","0","-200,000","-500,000","-800,000","-500,000","-700,000","-200,000","-800,000"
			GainLossOnInvestmentSecurities,"-60,000","-19,000","-5,000","0","-36,000","-33,475,000","0","-2,000","-3,005,000","-46,000","0","-4,492,000","-176,000","-65,000","0","-14,000","-4,000","-19,000","-1,932,000","-4,597,000","-1,436,000","-1,106,000","-1,525,000","-2,000","-76,000","-947,000","-776,000","3,896,000","-2,415,000","-4,145,000","-848,000","-81,000","-1,112,000","0","-33,000","-2,633,000","-2,865,000","-2,473,000","-195,000","-42,000","-1,538,000","-1,251,000","-3,054,000","443,000","335,000","-2,285,000","-194,000","-1,826,000","-904,000","2,223,000","1,872,000","45,000","-77,000","-2,919,000","28,339,000","9,501,000","21,647,000","-1,246,000","537,000","134,000","-629,000","-1,782,000","-1,915,000","-1,450,000","-1,409,000","-2,665,000","-987,000","-905,000","-1,418,000","-3,315,000","-3,199,000","-3,336,000","-5,349,000","-5,828,000","-5,825,000","-6,990,000","-4,809,000","-2,229,000",,"-2,677,000","-1,972,000","-1,398,000",,"-3,107,000","-3,850,000","-3,908,000",,"-1,354,000","-2,065,000","-2,476,000",,"-1,600,000","-1,600,000","-3,100,000","-1,300,000","-2,100,000","-4,600,000","-3,400,000","-600,000","-2,600,000","-600,000","-2,000,000","-1,000,000","-600,000","-500,000","-1,000,000",,,"-700,000","-300,000","-400,000","-200,000","-800,000","-900,000",,,"-200,000","-500,000","-200,000","-600,000","-500,000","-200,000","-200,000","-700,000","0","-200,000","-500,000","-800,000","-500,000","-700,000","-200,000","-800,000"
		DepreciationAmortizationDepletion,"30,092,000","7,686,000","8,301,000","7,022,000","7,083,000","6,985,000","7,282,000","7,455,000","7,302,000","7,293,000","7,358,000","8,131,000","7,143,000","6,995,000","6,733,000","6,843,000","7,251,000","7,329,000","7,083,000","7,039,000","6,942,000","7,032,000","6,856,000","6,743,000","6,855,000","6,949,000","7,309,000","6,387,000","6,665,000","7,491,000","6,458,000","6,372,000","6,040,000","6,944,000","7,581,000","7,122,000","7,604,000","6,042,000","6,553,000","6,646,000","6,279,000","6,128,000","6,211,000","6,315,000","6,530,000","6,282,000","6,398,000","6,403,000","6,439,000","6,477,000","6,627,000","6,676,000","6,670,000","6,375,000","6,321,000","6,493,000","6,910,000","7,131,000","5,342,000","7,457,000","8,927,000","6,319,000","3,544,000","7,221,000","7,171,000","6,876,000","6,734,000","6,505,000","5,870,000","5,698,000","5,977,000","6,598,000","7,892,000","6,574,000","6,836,000","10,699,000","8,564,000","7,582,000","6,468,000","4,003,000","4,156,000","3,971,000","66,000","5,588,000","3,822,000","3,514,000","3,460,000","2,689,000","2,952,000","2,995,000","4,000,000","2,300,000","3,000,000","3,100,000","3,400,000","1,900,000","2,700,000","2,700,000","2,200,000","2,300,000","2,200,000","2,100,000","2,000,000","2,000,000","1,800,000","1,800,000","1,600,000","2,100,000","1,900,000","2,500,000","2,000,000","1,800,000","1,500,000","1,500,000","2,200,000","1,400,000","1,500,000","1,400,000","1,000,000","800,000","800,000","900,000","700,000","800,000","800,000","600,000","2,000,000","400,000","200,000","500,000","-200,000","0"
			DepreciationAndAmortization,"30,092,000","7,686,000","8,301,000","7,022,000","7,083,000","6,985,000","7,282,000","7,455,000","7,302,000","7,293,000","7,358,000","8,131,000","7,143,000","6,995,000","6,733,000","6,843,000","7,251,000","7,329,000","7,083,000","7,039,000","6,942,000","7,032,000","6,856,000","6,743,000","6,855,000","6,949,000","7,309,000","6,387,000","6,665,000","7,491,000","6,458,000","6,372,000","6,040,000","6,944,000","7,581,000","7,122,000","7,604,000","6,042,000","6,553,000","6,646,000","6,279,000","6,128,000","6,211,000","6,315,000","6,530,000","6,282,000","6,398,000","6,403,000","6,439,000","6,477,000","6,627,000","6,676,000","6,670,000","6,375,000","6,321,000","6,493,000","6,910,000","7,131,000","5,342,000","7,457,000","8,927,000","6,319,000","3,544,000","7,221,000","7,171,000","6,876,000","6,734,000","6,505,000","5,870,000","5,698,000","5,977,000","6,598,000","7,892,000","6,574,000","6,836,000","10,699,000","8,564,000","7,582,000","6,468,000","4,003,000","4,156,000","3,971,000","66,000","5,588,000","3,822,000","3,514,000","3,460,000","2,689,000","2,952,000","2,995,000","4,000,000","2,300,000","3,000,000","3,100,000","3,400,000","1,900,000","2,700,000","2,700,000","2,200,000","2,300,000","2,200,000","2,100,000","2,000,000","2,000,000","1,800,000","1,800,000","1,600,000","2,100,000","1,900,000","2,500,000","2,000,000","1,800,000","1,500,000","1,500,000","2,200,000","1,400,000","1,500,000","1,400,000","1,000,000","800,000","800,000","900,000","700,000","800,000","800,000","600,000","2,000,000","400,000","200,000","500,000","-200,000","0"
				Depreciation,"29,442,000","7,510,000","8,155,000","6,872,000","6,905,000","6,870,000","7,150,000","7,322,000","7,170,000","7,161,000","7,216,000","7,060,000","7,036,000","6,888,000","6,733,000","6,843,000","7,251,000","7,329,000","7,083,000","7,039,000","6,942,000","7,032,000","6,856,000","6,743,000","6,855,000","6,949,000","7,303,000","6,382,000","6,559,000","7,361,000","6,143,000","6,058,000","5,725,000","6,629,000","6,746,000","6,588,000","7,069,000","5,508,000","5,840,000","5,890,000","5,518,000","5,327,000","5,257,000","5,362,000","5,358,000","5,104,000","5,106,000","5,110,000","5,098,000","5,163,000","5,206,000","5,247,000","5,236,000","4,912,000",,,,,,,,"4,336,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"650,000","176,000","146,000","150,000","178,000","115,000","132,000","133,000","132,000","132,000","142,000","1,071,000","107,000","107,000",,,,,,,,,"0","0","0","0","6,000","5,000","106,000","130,000","315,000","314,000","315,000","315,000","835,000","534,000","535,000","534,000","713,000","756,000","761,000","801,000","954,000","953,000","1,172,000","1,178,000","1,292,000","1,293,000","1,341,000","1,314,000","1,421,000","1,429,000","1,434,000","1,463,000",,,,,,,,"1,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"650,000","176,000","146,000","150,000","178,000","115,000","132,000","133,000","132,000","132,000","142,000","1,071,000","107,000","107,000",,,,,,,,,"0","0","0","0","6,000","5,000","106,000","130,000","315,000","314,000","315,000","315,000","835,000","534,000","535,000","534,000","713,000","756,000","761,000","801,000","954,000","953,000","1,172,000","1,178,000","1,292,000","1,293,000","1,341,000","1,314,000","1,421,000","1,429,000","1,434,000","1,463,000",,,,,,,,"1,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
