name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,03/31/1996,03/31/1995
TotalAssets,"1,761,166,000","1,752,539,000","1,800,717,000","1,883,493,000","2,450,935,000","2,401,922,000","2,533,425,000","2,266,320,000","2,980,333,000","2,625,386,000","2,761,803,000","2,823,266,000","2,854,574,000","3,330,514,000","3,375,383,000","3,419,967,000","3,807,064,000","4,185,932,000","4,281,946,000","4,276,044,000","4,414,600,000","4,858,920,000","4,854,467,000","4,846,407,000","4,835,093,000","6,048,856,000","6,272,571,000","6,253,005,000","6,069,443,000","5,975,073,000","5,815,591,000","5,858,612,000","5,553,283,000","5,527,546,000","5,312,274,000","5,261,287,000","5,183,505,000","4,704,720,000","4,591,093,000","4,546,732,000","4,554,757,000","4,433,573,000","4,420,919,000","4,422,306,000","4,470,237,000","4,433,976,000","4,470,889,000","4,496,418,000","1,712,677,000","1,645,631,000","1,574,558,000","1,587,930,000","1,592,907,000","1,405,158,000","1,419,483,000","1,425,638,000","1,414,835,000","1,274,540,000","1,267,004,000","1,249,525,000","1,229,158,000","1,146,546,000","1,181,112,000","1,045,284,000","974,783,000","942,836,000","942,484,000","938,227,000","937,715,000","894,417,000","933,384,000","918,393,000","935,848,000","883,095,000","889,987,000","889,747,000","864,168,000","811,155,000","818,534,000","797,262,000","772,965,000","768,039,000","776,561,000","740,984,000","731,369,000","692,300,000","695,830,000","634,170,000","506,931,000","494,500,000","479,300,000","464,100,000","428,900,000","405,700,000","359,100,000","301,900,000","301,400,000","278,300,000","241,500,000","189,000,000","171,300,000","172,600,000","168,900,000","161,400,000","111,400,000"
	CurrentAssets,"963,068,000","928,248,000","968,380,000","1,007,240,000","1,554,434,000","1,338,501,000","1,464,536,000","1,172,627,000","1,561,632,000","1,096,195,000","1,143,084,000","1,178,660,000","1,241,070,000","1,532,818,000","1,543,853,000","1,553,086,000","1,922,925,000","1,891,611,000","1,761,368,000","1,663,799,000","1,772,919,000","1,918,167,000","1,841,521,000","1,800,212,000","1,742,641,000","2,273,037,000","2,291,411,000","2,232,307,000","2,044,614,000","1,895,132,000","1,902,330,000","2,010,207,000","1,782,343,000","1,757,490,000","1,662,189,000","1,631,037,000","1,626,336,000","1,400,155,000","1,429,757,000","1,407,790,000","1,418,383,000","1,307,796,000","1,274,645,000","1,219,272,000","1,239,855,000","1,168,782,000","1,203,558,000","1,205,006,000","784,733,000","737,571,000","666,032,000","676,622,000","678,818,000","626,353,000","620,023,000","625,858,000","614,800,000","561,443,000","558,989,000","542,374,000","507,569,000","469,631,000","551,334,000","425,884,000","401,118,000","371,282,000","369,455,000","363,384,000","359,329,000","342,695,000","380,058,000","362,676,000","376,716,000","350,472,000","352,158,000","351,295,000","343,199,000","314,311,000","323,770,000","315,911,000","296,895,000","303,911,000","313,673,000","310,012,000","299,792,000","274,247,000","263,774,000","258,748,000","213,719,000","203,500,000","206,600,000","192,000,000","180,200,000","169,400,000","162,500,000","148,000,000","149,200,000","140,200,000","127,700,000","109,000,000","97,400,000","99,800,000","97,900,000","105,300,000","70,700,000"
		CashCashEquivalentsAndShortTermInvestments,"240,878,000","206,139,000","194,122,000","237,486,000","589,882,000","477,276,000","440,211,000","30,909,000","485,463,000","53,594,000","24,852,000","28,927,000","92,807,000","28,664,000","33,227,000","33,055,000","35,819,000","64,388,000","33,669,000","36,968,000","69,633,000","35,461,000","36,215,000","31,299,000","20,984,000","41,690,000","39,089,000","39,671,000","32,617,000","34,181,000","33,366,000","25,465,000","28,998,000","25,415,000","22,443,000","18,529,000","32,037,000","33,452,000","30,651,000","31,996,000","29,662,000","32,682,000","34,750,000","36,425,000","39,328,000","33,263,000","57,411,000","35,706,000","157,218,000","152,284,000","26,973,000","30,854,000","14,478,000","16,828,000","13,065,000","13,888,000","13,738,000","10,615,000","9,128,000","6,039,000","7,257,000","9,349,000","106,567,000","5,435,000","5,698,000","4,578,000","5,335,000","5,471,000","4,844,000","6,089,000","6,241,000","6,568,000","6,766,000","6,066,000","7,174,000","9,121,000","8,583,000","7,410,000","10,225,000","7,218,000","6,913,000","9,307,000","6,818,000","6,138,000","4,819,000","6,339,000","6,325,000","7,529,000","6,279,000","7,100,000","7,200,000","7,300,000","5,000,000","7,400,000","6,100,000","4,100,000","4,600,000","4,600,000","5,500,000","900,000","1,000,000","900,000","600,000","500,000","700,000"
			CashAndCashEquivalents,"240,878,000","206,139,000","194,122,000","237,486,000","589,882,000","477,276,000","440,211,000","30,909,000","485,463,000","53,594,000","24,852,000","28,927,000","92,807,000","28,664,000","33,227,000","33,055,000","35,819,000","64,388,000","33,669,000","36,968,000","69,633,000","35,461,000","36,215,000","31,299,000","20,984,000","41,690,000","39,089,000","39,671,000","32,617,000","34,181,000","33,366,000","25,465,000","28,998,000","25,415,000","22,443,000","18,529,000","32,037,000","33,452,000","30,651,000","31,996,000","29,662,000","32,682,000","34,750,000","36,425,000","39,328,000","33,263,000","57,411,000","35,706,000","157,218,000","152,284,000","26,973,000","30,854,000","14,478,000","16,828,000","13,065,000","13,888,000","13,738,000","10,615,000","9,128,000","6,039,000","7,257,000","9,349,000","106,567,000","5,435,000","5,698,000","4,578,000","5,335,000","5,471,000","4,844,000","6,089,000","6,241,000","6,568,000","6,766,000","6,066,000","7,174,000","9,121,000","8,583,000","7,410,000","10,225,000","7,218,000","6,913,000","9,307,000","6,818,000","6,138,000","4,819,000","6,339,000","6,325,000","7,529,000","6,279,000","6,000,000","7,200,000","7,300,000","5,000,000","7,400,000","6,100,000","4,100,000","4,600,000","4,600,000","5,500,000","900,000","1,000,000","900,000","600,000","500,000","700,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,973,000","30,854,000","14,478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000",,,,,,,,,,,,,,,
		Receivables,"280,491,000","309,626,000","325,675,000","334,303,000","328,704,000","325,983,000","426,858,000","460,832,000","603,904,000","542,605,000","642,976,000","655,378,000","700,257,000","928,163,000","947,072,000","874,577,000","414,185,000","320,999,000","330,134,000","343,962,000","311,792,000","307,853,000","329,678,000","388,119,000","444,208,000","484,796,000","540,902,000","547,806,000","521,846,000","452,327,000","518,958,000","667,202,000","517,707,000","466,393,000","434,860,000","411,152,000","433,926,000","322,144,000","397,262,000","364,051,000","440,608,000","345,627,000","364,590,000","386,613,000","369,491,000","275,719,000","295,930,000","296,237,000","214,497,000","166,045,000","182,011,000","194,687,000","209,463,000","180,343,000","190,807,000","199,384,000","207,975,000","165,233,000","176,835,000","173,920,000","174,526,000","160,989,000","157,564,000","150,769,000","147,780,000","121,205,000","124,470,000","122,966,000","127,942,000","109,652,000","123,344,000","115,382,000","131,102,000","106,445,000","106,707,000","104,435,000","106,841,000","99,066,000","108,090,000","109,711,000","104,450,000","100,342,000","119,048,000","111,869,000","115,666,000","97,307,000","87,909,000","91,801,000","78,960,000","70,100,000","73,700,000","63,100,000","65,600,000","63,400,000","63,400,000","56,600,000","63,400,000","55,000,000","48,100,000","43,000,000","39,200,000","37,500,000","40,400,000","29,700,000","27,900,000"
			AccountsReceivable,"169,978,000","158,871,000","175,267,000","190,185,000","192,888,000","167,694,000","233,802,000","256,848,000","314,007,000","300,730,000","342,306,000","331,509,000","336,888,000","355,620,000","377,138,000","337,245,000","363,990,000","320,999,000","330,134,000","343,962,000","268,711,000","307,853,000","329,678,000","394,846,000","407,275,000","492,144,000","548,291,000","554,264,000","475,913,000","459,807,000","526,023,000","673,730,000","487,747,000","466,393,000","434,860,000","411,152,000","420,380,000","322,144,000","402,612,000","368,858,000","440,608,000","348,962,000","367,955,000","389,586,000","369,491,000","275,719,000","295,930,000","296,237,000","214,497,000","166,045,000","182,011,000","194,687,000","209,463,000","180,343,000","190,807,000","199,384,000","207,975,000","165,233,000","176,835,000","173,920,000","174,526,000","160,989,000","157,564,000","150,769,000","147,780,000","121,205,000","124,470,000","122,966,000","127,942,000","109,652,000","119,005,000","111,448,000","122,273,000","102,063,000","106,707,000","104,435,000","106,841,000","99,066,000","108,090,000","109,711,000","104,450,000","100,342,000","119,048,000","111,869,000","115,666,000",,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"166,656,000","183,365,000","198,201,000",,"175,437,000","241,692,000","264,029,000",,"304,552,000","347,019,000","335,824,000",,"361,456,000","381,458,000","341,703,000",,,,,,"314,563,000","336,335,000",,,,,,,,,,,,"441,283,000","417,470,000",,"327,755,000",,,"444,508,000",,,,,"281,429,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-7,785,000","-8,098,000","-8,016,000",,"-7,743,000","-7,890,000","-7,181,000",,"-3,822,000","-4,713,000","-4,315,000",,"-5,836,000","-4,320,000","-4,458,000",,,,,,"-6,710,000","-6,657,000",,,,,,,,,,,,"-6,423,000","-6,318,000",,"-5,611,000",,,"-3,900,000",,,,,"-5,710,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
