name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
TotalRevenue,"6,257,599,000","1,599,547,000","1,559,811,000","1,534,221,000","1,564,020,000","1,546,463,000","1,460,494,000","1,423,869,000","1,232,718,000","1,414,632,000","1,374,584,000","1,393,343,000","1,361,364,000","1,324,631,000","1,264,683,000","1,267,401,000","1,296,210,000","1,252,964,000","1,114,401,000","1,097,166,000","1,120,675,000","1,111,361,000","1,046,265,000","1,053,795,000","1,097,631,000","1,088,330,000","1,039,205,000","1,021,123,000","887,065,000","795,343,000","771,608,000","758,069,000","772,762,000","762,578,000","746,175,000","722,845,000","756,673,000","749,955,000","741,086,000","713,669,000","750,193,000","744,021,000","718,441,000","694,131,000","698,749,000","693,186,000","637,350,000","588,250,000","579,877,000","584,813,000","573,543,000","545,621,000","559,535,000","561,172,000","547,099,000","519,179,000","538,806,000","548,278,000","517,968,000","500,385,000","506,484,000","466,829,000","445,742,000","443,872,000","482,141,000","479,743,000"
	OperatingRevenue,"6,243,888,000","1,488,376,000","1,868,318,000","1,425,155,000","1,462,039,000","1,449,003,000","1,460,494,000","1,423,869,000","1,232,718,000","1,414,632,000","1,374,584,000","1,393,343,000","1,361,364,000","1,324,631,000","1,264,683,000","1,267,401,000","1,296,210,000","1,252,964,000","1,114,401,000","1,097,166,000","1,120,675,000","1,111,361,000","1,046,265,000","1,053,795,000","1,097,631,000","1,088,330,000","1,039,205,000","1,021,123,000","887,065,000","795,343,000","771,608,000","758,069,000","772,762,000","762,578,000","746,175,000","722,845,000","756,673,000","749,955,000","741,086,000","713,669,000","750,193,000","744,021,000","718,441,000","694,131,000","698,749,000","693,186,000","637,350,000","588,250,000","579,877,000","584,813,000","573,543,000","545,621,000","559,535,000","561,172,000","547,099,000","519,179,000","538,806,000","548,278,000","517,968,000","500,385,000","506,484,000","466,829,000","445,742,000","443,872,000","482,141,000","479,743,000"
CostOfRevenue,"5,398,710,000","1,407,010,000","1,402,570,000","1,297,682,000","1,291,448,000","1,293,449,000","1,246,594,000","1,180,951,000","1,082,456,000","1,200,371,000","1,175,649,000","1,183,111,000","1,150,150,000","1,132,092,000","1,093,450,000","1,087,062,000","1,094,731,000","1,065,813,000","946,679,000","938,910,000","920,230,000","928,357,000","909,893,000","915,703,000","916,985,000","922,262,000","902,328,000","900,949,000","743,879,000","664,385,000","656,303,000","644,392,000","642,881,000","638,764,000","627,561,000","617,281,000","625,730,000","624,904,000","620,278,000","598,984,000","612,669,000","611,619,000","599,659,000","581,829,000","569,666,000","557,416,000","541,019,000","498,739,000","470,044,000","472,377,000","466,664,000","448,702,000","453,011,000","451,394,000","448,819,000","441,395,000","449,356,000","452,271,000","441,639,000","429,831,000","410,952,000","377,627,000","364,865,000","362,070,000","372,500,000","385,197,000"
GrossProfit,"858,889,000","192,537,000","157,241,000","236,539,000","272,572,000","253,014,000","213,900,000","242,918,000","150,262,000","214,261,000","198,935,000","210,232,000","211,214,000","192,539,000","171,233,000","180,339,000","201,479,000","187,151,000","167,722,000","158,256,000","200,445,000","183,004,000","136,372,000","138,092,000","180,646,000","166,068,000","136,877,000","120,174,000","143,186,000","130,958,000","115,305,000","113,677,000","129,881,000","123,814,000","118,614,000","105,564,000","130,943,000","125,051,000","120,808,000","114,685,000","137,524,000","132,402,000","118,782,000","112,302,000","129,083,000","135,770,000","96,331,000","89,511,000","109,833,000","112,436,000","106,879,000","96,919,000","106,524,000","109,778,000","98,280,000","77,784,000","89,450,000","96,007,000","76,329,000","70,554,000","95,532,000","89,202,000","80,877,000","81,802,000","109,641,000","94,546,000"
OperatingExpense,"243,142,000","88,552,000","79,702,000","86,284,000","-11,396,000","51,002,000","50,571,000","86,786,000","30,744,000","85,583,000","86,566,000","87,326,000","86,332,000","80,815,000","82,950,000","80,502,000","80,918,000","78,553,000","70,999,000","65,837,000","66,608,000","70,614,000","63,125,000","64,253,000","62,075,000","62,785,000","58,448,000","53,673,000","45,889,000","39,023,000","45,373,000","37,303,000","36,573,000","34,352,000","40,376,000","33,903,000","33,834,000","33,200,000","830,000","43,866,000","44,011,000","40,798,000","44,794,000","44,229,000","48,057,000","48,138,000","47,373,000","47,557,000","37,257,000","39,787,000","36,960,000","64,014,000","41,136,000","42,152,000","40,795,000","41,626,000","41,029,000","41,663,000","34,637,000","39,262,000","34,956,000","28,877,000","21,760,000","27,489,000","31,648,000","28,095,000"
	SellingGeneralAndAdministration,"149,085,000","37,513,000","37,950,000","37,885,000","35,737,000","35,403,000","35,229,000","35,516,000","33,461,000","33,831,000","34,062,000","34,385,000","31,339,000","28,677,000","30,317,000","29,975,000","29,194,000","31,782,000","30,632,000","27,065,000","28,275,000","28,075,000","25,701,000","27,088,000","25,870,000","28,268,000","24,135,000","22,201,000","24,041,000","21,675,000","28,028,000","19,719,000","19,377,000","18,123,000","23,856,000","17,740,000","17,927,000","17,398,000","16,286,000","17,130,000","18,554,000","14,224,000","14,698,000","14,975,000","16,115,000","16,566,000","-11,147,000","30,545,000","20,647,000","22,076,000","19,325,000","46,338,000","12,885,000","24,421,000","22,184,000","23,778,000","12,654,000","24,266,000","19,382,000","22,863,000","21,017,000","17,173,000","10,047,000","15,095,000","19,982,000","17,200,000"
		GeneralAndAdministrativeExpense,"149,085,000","37,513,000","37,950,000","37,885,000","35,737,000","35,403,000","35,229,000","35,516,000","33,461,000","33,831,000","34,062,000","34,385,000","31,339,000","28,677,000","30,317,000","29,975,000","29,194,000","31,782,000","30,632,000","27,065,000","28,275,000","28,075,000","25,701,000","27,088,000","25,870,000","28,268,000","24,135,000","22,201,000","24,041,000","21,675,000","28,028,000","19,719,000","19,377,000","18,123,000","23,856,000","17,740,000","17,927,000","17,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"149,085,000","37,513,000","37,950,000","37,885,000","35,737,000","35,403,000","35,229,000","35,516,000","33,461,000","33,831,000","34,062,000","34,385,000","31,339,000","28,677,000","30,317,000","29,975,000","29,194,000","31,782,000","30,632,000","27,065,000","28,275,000","28,075,000","25,701,000","27,088,000","25,870,000","28,268,000","24,135,000","22,201,000","24,041,000","21,675,000","28,028,000","19,719,000","19,377,000","18,123,000","23,856,000","17,740,000","17,927,000","17,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"204,064,000","51,039,000","51,943,000","50,128,000","50,954,000","49,620,000","51,526,000","50,110,000","52,271,000","51,752,000","52,504,000","52,941,000","54,993,000","52,138,000","52,633,000","50,527,000","51,724,000","46,771,000","40,367,000","38,772,000","38,333,000","42,539,000","37,424,000","37,165,000","36,205,000","34,517,000","34,313,000","31,472,000","21,848,000","17,348,000","17,345,000","17,584,000","17,196,000","16,229,000","16,520,000","16,163,000","15,907,000","15,802,000","16,147,000","15,537,000","15,428,000","16,199,000","18,751,000","17,545,000","17,999,000","17,222,000","17,373,000","17,012,000","16,610,000","17,711,000","17,635,000","17,676,000","17,939,000","17,731,000","18,611,000","17,848,000","17,930,000","17,397,000","15,255,000","16,399,000","13,939,000","11,704,000","11,713,000","12,394,000","11,666,000","10,895,000"
		DepreciationAndAmortizationInIncomeStatement,"204,064,000","51,039,000","51,943,000","50,128,000","50,954,000","49,620,000","51,526,000","50,110,000","52,271,000","51,752,000","52,504,000","52,941,000","54,993,000","52,138,000","52,633,000","50,527,000","51,724,000","46,771,000","40,367,000","38,772,000","38,333,000","42,539,000","37,424,000","37,165,000","36,205,000","34,517,000","34,313,000","31,472,000","21,848,000","17,348,000","17,345,000","17,584,000","17,196,000","16,229,000","16,520,000","16,163,000","15,907,000","15,802,000","16,147,000","15,537,000","15,428,000","16,199,000","18,751,000","17,545,000","17,999,000","17,222,000","17,373,000","17,012,000","16,610,000","17,711,000","17,635,000","17,676,000","17,939,000","17,731,000","18,611,000","17,848,000","17,930,000","17,397,000","15,255,000","16,399,000","13,939,000","11,704,000","11,713,000","12,394,000","11,666,000","10,895,000"
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,199,000","10,029,000","10,375,000","11,345,000","11,709,000","13,943,000","14,350,000",,,,,,,"10,312,000",,,,"10,445,000",,,,,,,,,
	OtherOperatingExpenses,,,"-10,191,000","-1,729,000","-98,087,000","-34,021,000","-36,184,000","1,160,000","-54,988,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"615,747,000","103,985,000","77,539,000","150,255,000","283,968,000","202,012,000","163,329,000","156,132,000","119,518,000","128,678,000","112,369,000","122,906,000","124,882,000","111,724,000","88,283,000","99,837,000","120,561,000","108,598,000","96,723,000","92,419,000","133,837,000","112,390,000","73,247,000","73,839,000","118,571,000","103,283,000","78,429,000","66,501,000","97,297,000","91,935,000","69,932,000","76,374,000","93,308,000","89,462,000","78,238,000","71,661,000","97,109,000","91,851,000","119,978,000","70,819,000","93,513,000","91,604,000","73,988,000","68,073,000","81,026,000","87,632,000","48,958,000","41,954,000","72,576,000","72,649,000","69,919,000","32,905,000","65,388,000","67,626,000","57,485,000","36,158,000","48,421,000","54,344,000","41,692,000","31,292,000","60,576,000","60,325,000","59,117,000","54,313,000","77,993,000","66,451,000"
NetNonOperatingInterestIncomeExpense,"-136,496,000","-35,514,000","-33,269,000","-33,825,000","-33,888,000","-29,653,000","-35,512,000","-34,026,000","-37,366,000","-46,107,000","-43,959,000","-54,336,000","-51,464,000","-50,811,000","-50,502,000","-50,669,000","-50,159,000","-47,163,000","-38,507,000","-37,688,000","-37,655,000","-40,853,000","-42,419,000","-44,482,000","-44,332,000","-38,848,000","-33,088,000","-33,052,000","-25,288,000","-21,388,000","-21,414,000","-21,753,000","-21,663,000","-20,616,000","-20,750,000","-21,252,000","-21,904,000","-23,458,000","-22,655,000","-24,575,000","-23,798,000","-23,922,000","-24,086,000","-24,015,000","-25,185,000","-25,608,000","-25,339,000","-27,677,000","-29,279,000","-30,042,000","-30,678,000","-33,449,000","-33,630,000","-34,620,000","-36,095,000","-36,060,000","-36,475,000","-36,793,000","-36,378,000","-35,520,000","-34,880,000","-31,274,000","-32,751,000","-32,683,000","-32,445,000","-32,659,000"
	InterestIncomeNonOperating,"601,000","0","601,000","0","0","4,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","36,000","119,000","111,000","56,000","0","0","0","0","10,000","2,000","28,000","52,000","196,000","93,000","56,000","126,000","147,000","158,000","869,000","929,000","555,000","319,000","197,000","222,000"
