name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
		OtherNonCashItems,"7,567,000","954,000","919,000","4,852,000","842,000","833,000","886,000","886,000",,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-467,000","-20,720,000","8,336,000","7,889,000","4,028,000","-19,433,000","2,086,000","2,827,000","-5,280,000","-13,485,000","7,322,000","29,080,000","-19,214,000","8,531,000","2,527,000","-3,199,000","1,095,000","2,643,000","4,266,000","2,117,000","2,332,000","-159,000","1,073,000","-813,000"
			ChangeInReceivables,"-1,335,000","-2,561,000","-2,546,000","559,000","3,213,000","-7,925,000","-2,082,000","-4,430,000",,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-1,335,000","-2,561,000","-2,546,000","559,000","3,213,000","-7,925,000","-2,082,000","-4,430,000",,,,,,,,,,,,,,,,
			ChangeInInventory,"-17,596,000","-5,468,000","-6,880,000","881,000","-6,129,000","1,973,000","-786,000","-1,657,000",,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-6,721,000","-1,844,000","-2,694,000","-2,751,000","568,000","-3,057,000","-2,802,000","1,176,000","-1,999,000","1,853,000","-9,894,000","-1,690,000","-1,907,000","3,170,000","-2,539,000","-2,438,000","-980,000","187,000","-832,000","-16,000","82,000","129,000","-244,000","78,000"
			ChangeInPayablesAndAccruedExpense,"27,790,000","-10,145,000","21,117,000","9,826,000","6,992,000","-9,817,000","7,959,000","7,923,000","5,819,000","-15,311,000","16,551,000","5,669,000","7,565,000","5,266,000","4,897,000","-926,000","2,036,000","2,461,000","5,103,000","2,131,000","2,245,000","-299,000","1,317,000","-891,000"
				ChangeInPayable,"5,951,000","4,685,000","-345,000","-533,000","2,144,000","-433,000","2,375,000","-2,852,000","1,455,000","-8,511,000","4,400,000","870,000","2,963,000","2,629,000","2,257,000","-491,000","1,083,000","1,142,000","1,465,000","993,000","1,443,000","-997,000","162,000","-1,195,000"
					ChangeInAccountPayable,"5,951,000","4,685,000","-345,000","-533,000","2,144,000","-433,000","2,375,000","-2,852,000","1,455,000","-8,511,000","4,400,000","870,000","2,963,000","2,629,000","2,257,000","-491,000","1,083,000","1,142,000","1,465,000","993,000","1,443,000","-997,000","162,000","-1,195,000"
				ChangeInAccruedExpense,"21,839,000","-14,830,000","21,462,000","10,359,000","4,848,000","-9,384,000","5,584,000","10,775,000","4,364,000","-6,800,000","12,151,000","4,799,000","4,602,000","2,637,000","2,640,000","-435,000","953,000","1,319,000","3,638,000","1,138,000","802,000","698,000","1,155,000","304,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
			ChangeInOtherCurrentLiabilities,"-2,605,000","-702,000","-661,000","-626,000","-616,000","-607,000","-203,000","-185,000","-390,000","-555,000","140,000","5,000","-66,000","-48,000","169,000","165,000","39,000","-5,000","-5,000","2,000","5,000","11,000","0","0"
			ChangeInOtherWorkingCapital,,,,,,,,,,"528,000","525,000","96,000","194,000","143,000","169,000","165,000","39,000","-5,000","-5,000","2,000","5,000","11,000",,
InvestingCashFlow,"112,592,000","59,652,000","98,952,000","14,441,000","-60,453,000","123,908,000","46,079,000","1,821,000","-17,751,000","-1,690,000","1,680,000","-294,810,000","12,256,000","-179,648,000","-303,000","-216,000","-1,524,000","-151,000","-130,000","-202,000","-40,000","-34,000","-119,000","-87,000"
	CashFlowFromContinuingInvestingActivities,"112,592,000","59,652,000","98,952,000","14,441,000","-60,453,000","123,908,000","46,079,000","1,821,000","-17,751,000","-1,690,000","1,680,000","-294,810,000","12,256,000","-179,648,000","-303,000","-216,000","-1,524,000","-151,000","-130,000","-202,000","-40,000","-34,000","-119,000","-87,000"
		NetPPEPurchaseAndSale,"-1,333,000","0","1,109,000","-2,010,000","-432,000","-637,000","-430,000","-1,226,000","-2,984,000","-669,000","-1,725,000","-2,966,000","-203,000","-41,000","-303,000","-216,000","-455,000","-151,000","-130,000","-202,000","-40,000","-34,000","-119,000","-87,000"
			PurchaseOfPPE,"-1,333,000","0","1,109,000","-2,010,000","-432,000","-637,000","-430,000","-1,233,000","-2,984,000","-669,000","-1,725,000","-2,966,000","-203,000","-41,000","-303,000","-216,000","-455,000","-151,000","-130,000","-202,000","-40,000","-34,000","-119,000","-87,000"
			SaleOfPPE,,,"0",,,,"0",,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,"0",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,"0",,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"117,932,000","59,652,000","97,850,000","20,451,000","-60,021,000","124,545,000","47,486,000","3,047,000","-14,766,000","-407,000","3,405,000","-291,844,000","12,900,000","-179,607,000","0","0",,,,,,,,
			PurchaseOfInvestment,"-303,550,000","0","-21,657,000","-101,597,000","-180,296,000","-31,825,000","-127,764,000","-150,823,000","-614,655,000","-203,527,000","-198,952,000","-364,431,000","-74,152,000","-179,607,000","0","0",,,,,,,,
			SaleOfInvestment,"421,482,000","59,652,000","119,507,000","122,048,000","120,275,000","156,370,000","175,250,000","153,870,000","599,889,000","203,120,000","202,357,000","72,587,000",,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,"-977,000","0","-1,000","-614,000","0","0",,,"0","0",,,,,,,,
FinancingCashFlow,"5,449,000","83,000","1,978,000","1,706,000","1,682,000","9,524,000","27,792,000","3,228,000","4,389,000","191,392,000","761,000","434,476,000","19,000","1,118,000","60,000","-504,000","186,467,000","-36,000","127,488,000","-2,775,000","51,739,000","-51,000","-143,000","55,244,000"
	CashFlowFromContinuingFinancingActivities,"5,449,000","83,000","1,978,000","1,706,000","1,682,000","9,524,000","27,792,000","3,228,000","4,389,000","191,392,000","761,000","434,476,000","19,000","1,118,000","60,000","-504,000","186,467,000","-36,000","127,488,000","-2,775,000","51,739,000","-51,000","-143,000","55,244,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,"-1,154,000","-47,000","-62,000","-31,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000"
			NetLongTermDebtIssuance,,,,,,,,,,,"-1,154,000","-47,000","-62,000","-31,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000"
				LongTermDebtPayments,,,,,,,,,,,"-1,154,000","-47,000","-62,000","-31,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000"
		NetCommonStockIssuance,"1,000","0","1,000","0","0","8,588,000","18,194,000","0","-138,000","189,175,000","0","432,400,000",,,"0","1,000",,,,,,,,
			CommonStockIssuance,"1,000","0","1,000","0","0","8,588,000","18,194,000","0","-138,000","189,175,000","0","432,400,000",,,"0","1,000",,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","55,324,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","55,324,000"
		ProceedsFromStockOptionExercised,"5,488,000","83,000","1,977,000","1,706,000","1,722,000","936,000","9,761,000","3,228,000","4,827,000","2,569,000","2,182,000","2,476,000","81,000","1,149,000","107,000","91,000","707,000","10,000",,,,"0",,
		NetOtherFinancingCharges,,,"0","0",,,"-163,000","0","-300,000","-352,000","-267,000",,,,"0","-549,000",,,"-1,577,000","-2,728,000","-514,000","-5,000","-96,000",
EndCashPosition,"95,195,000","95,332,000","87,063,000","53,189,000","90,947,000","201,648,000","135,897,000","111,154,000","155,446,000","229,652,000","120,320,000","173,712,000","57,237,000","82,228,000","293,764,000","320,875,000","346,527,000","179,873,000","196,754,000","82,149,000","93,992,000","49,959,000","57,461,000","64,640,000"
	ChangesInCash,"-106,453,000","8,383,000","33,754,000","-37,852,000","-110,738,000","65,750,000","24,743,000","-44,292,000","-74,206,000","109,332,000","-53,392,000","116,475,000","-24,991,000","-211,536,000","-27,111,000","-25,652,000","166,654,000","-16,881,000","114,605,000","-11,843,000","44,033,000","-7,502,000","-7,179,000","48,735,000"
	EffectOfExchangeRateChanges,"137,000","-114,000","120,000","94,000","37,000","1,000",,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"201,648,000","87,063,000","53,189,000","90,947,000","201,648,000","135,897,000","111,154,000","155,446,000","229,652,000","120,320,000","173,712,000","57,237,000","82,228,000","293,764,000","320,875,000","346,527,000","179,873,000","196,754,000","82,149,000","93,992,000","49,959,000","57,461,000","64,640,000","15,905,000"
InterestPaidSupplementalData,,,,,,,"0","0","0","0","12,000","17,000","25,000","13,000","20,000","21,000","21,000","22,000","23,000","23,000","24,000","25,000","25,000","26,000"
CapitalExpenditure,,,,"-6,010,000","-432,000","-637,000","-430,000","-1,233,000","-2,984,000","-669,000","-1,725,000","-2,966,000","-203,000","-41,000","-303,000","-216,000","-455,000","-151,000","-130,000","-202,000","-40,000","-34,000","-119,000","-87,000"
IssuanceOfCapitalStock,"1,000","0","1,000","0","0","8,588,000","18,194,000","0","-138,000","189,175,000","0","432,400,000",,,"0","1,000",,,"129,112,000","0",,,"0","55,324,000"
RepaymentOfDebt,,,,,,,,,,,"-1,154,000","-47,000","-62,000","-31,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000","-47,000","-46,000","-47,000","-47,000"
FreeCashFlow,"-229,827,000","-51,352,000","-66,067,000","-60,009,000","-52,399,000","-68,319,000","-49,558,000","-50,574,000","-63,828,000","-81,039,000","-57,558,000","-26,157,000","-37,469,000","-33,047,000","-27,171,000","-25,148,000","-18,744,000","-16,845,000","-12,883,000","-9,068,000","-7,706,000","-7,451,000","-7,036,000","-6,509,000"
