name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"485,700,000","71,000,000","105,800,000","247,300,000","61,600,000","27,800,000","172,000,000","147,600,000","154,100,000","1,900,000","143,700,000","94,500,000","64,500,000","11,800,000","33,700,000","56,800,000","41,400,000","-8,700,000","41,200,000","36,200,000","14,300,000","300,000","13,300,000","23,000,000","20,100,000","-200,000","11,300,000","17,900,000","16,400,000","3,400,000","8,400,000","11,400,000","6,200,000","-2,400,000","4,400,000","1,600,000","900,000","-4,500,000","-10,557,000","-6,050,000","-6,329,000","-10,164,000","-11,570,000","-6,741,000","-2,526,000","-9,289,000","-13,464,000","-9,470,000","-9,305,000","-10,437,000","-9,173,000","-9,808,000","-11,036,000","-9,372,000","2,526,000","-11,617,000","-11,901,000","-16,459,000","-7,164,000","-10,006,000","-7,627,000","-8,410,000","-9,972,393","-8,773,171","-13,614,041","-11,375,235","-6,659,150","-5,597,010","-5,189,775","-5,107,850"
	CashFlowFromContinuingOperatingActivities,"485,700,000","71,000,000","104,900,000","247,900,000","61,500,000","28,200,000","172,000,000","147,600,000","153,800,000","2,200,000","143,700,000","93,900,000","65,100,000","11,800,000","33,400,000","56,800,000","41,400,000","-8,400,000","41,200,000","36,200,000","14,300,000","300,000","13,300,000","23,000,000","20,100,000","-200,000","11,300,000","17,900,000","16,400,000","3,400,000","8,400,000","11,400,000","6,200,000","-2,400,000","4,400,000","1,600,000","900,000","-4,500,000","-10,557,000","-6,050,000","-6,329,000","-10,164,000","-11,570,000","-6,741,000","-2,526,000","-9,289,000","-13,464,000","-9,470,000","-9,305,000","-10,437,000","-9,173,000","-9,808,000","-11,036,000","-9,372,000","2,526,000","-11,617,000","-11,901,000","-16,459,000","-7,164,000","-10,006,000","-7,627,000","-8,410,000","-9,972,393","-8,773,171","-13,614,041","-11,375,235","-6,659,150","-5,597,010","-5,189,775","-5,107,850"
		NetIncomeFromContinuingOperations,"195,500,000","97,300,000","-19,400,000","70,900,000","62,900,000","40,300,000","355,200,000","72,200,000","46,300,000","19,900,000","92,700,000","45,800,000","-10,500,000","-26,900,000","-179,700,000","46,600,000","30,200,000","-24,200,000","-9,400,000","-2,000,000","2,900,000","-41,700,000","-7,400,000","-18,800,000","-20,200,000","-19,200,000","1,500,000","-42,500,000","-3,700,000","-12,900,000","1,300,000","-5,200,000","-6,000,000","-12,500,000","-2,600,000","-6,000,000","-10,100,000","-11,100,000",,,,,,,,"-11,850,000","-9,812,000","-13,398,000","-11,687,000","-20,273,000","-11,529,000","-13,523,000","-15,330,000","-13,142,000","-13,450,000","-14,688,000","-14,074,000","-12,972,000","-12,229,000","-11,384,000","-11,336,000","-10,929,000","-11,073,643","-13,437,771","-11,168,820","-10,919,057","-12,067,626","-6,329,621","-6,384,248","-5,985,935"
		OperatingGainsLosses,,"-200,000","700,000",,,,"0","500,000",,,"0","0","0","4,200,000","0","-34,800,000","-42,700,000","-7,400,000",,,,,,,,,,"100,000","0","200,000",,,,,,,,,,,,,,,,,"104,000","312,000","245,000","7,930,000",,,,,,,,,,,,,,,,"-49,360","303,615","1,406,319","134,737","-71,921"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,"100,000","0","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,"-200,000",,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,"0","0","4,200,000","4,800,000","-34,800,000","-42,700,000","-7,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"117,900,000","36,800,000","32,100,000","25,500,000","23,500,000","20,900,000","20,400,000","18,400,000","15,300,000","13,000,000","14,300,000","12,900,000","11,600,000","9,900,000","8,600,000","7,800,000","6,700,000","6,000,000","4,200,000","4,300,000","3,900,000","3,700,000","3,600,000","4,100,000","3,900,000","3,400,000","3,100,000","2,700,000","2,600,000","2,400,000","2,400,000","2,200,000","1,900,000","1,900,000","1,900,000","1,700,000","1,600,000","1,800,000","1,751,000","2,199,000","1,468,000","1,182,000","1,063,000","998,000","892,000","806,000","721,000","628,000","588,000","500,000","470,000","589,000","662,000","652,000","902,000","848,000","838,000","994,000","1,143,000","773,000","790,000","626,000","1,071,791","599,121","-741,471","1,768,471","399,639","-673,949","610,588","728,729"
			DepreciationAndAmortization,"117,900,000","36,800,000","32,100,000","25,500,000","23,500,000","20,900,000","20,400,000","18,400,000","15,300,000","13,000,000","14,300,000","12,900,000","11,600,000","9,900,000","8,600,000","7,800,000","6,700,000","6,000,000","4,200,000","4,300,000","3,900,000","3,700,000","3,600,000","4,100,000","3,900,000","3,400,000","3,100,000","2,700,000","2,600,000","2,400,000","2,400,000","2,200,000","1,900,000","1,900,000","1,900,000","1,700,000","1,600,000","1,800,000","1,751,000","2,199,000","1,468,000","1,182,000","1,063,000","998,000","892,000","806,000","721,000","628,000","588,000","500,000","470,000","589,000","662,000","652,000","902,000","848,000","838,000","994,000","1,143,000","773,000","790,000","626,000","1,071,791","599,121","-741,471","1,768,471","399,639","-673,949","610,588","728,729"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"768,000","710,000","703,000","855,000","1,004,000","637,000",,,,,,"479,703",,"345,936","192,700","147,606"
