name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
	ResearchAndDevelopment,"260,413,000","70,869,000","65,471,000","65,143,000","58,930,000","57,912,000","52,729,000","54,798,000","66,748,000","49,586,000","55,572,000","49,572,000","46,189,000","44,800,000","45,924,000","42,994,000","42,608,000","42,284,000","39,544,000","40,668,000","40,898,000","35,870,000","34,033,000","33,191,000","34,148,000","31,256,000","30,264,000","28,326,000","27,741,000","25,542,000","25,465,000","21,509,000","23,023,000","20,570,000","20,428,000","20,236,000","19,557,000","18,606,000","18,824,000","18,221,000","17,580,000","17,162,000","15,657,000","13,824,000","13,163,000","12,202,000","12,297,000","10,446,000","10,244,000","9,757,000","8,754,000","8,627,000","8,836,000","8,632,000","8,961,000","8,085,000","8,794,000","8,050,000","6,987,000","6,706,000","5,534,000","5,143,000","5,557,000","4,937,000",,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-120,000",,,,,,,,
OperatingIncome,"209,035,000","89,777,000","51,049,000","29,128,000","39,081,000","17,055,000","37,365,000","30,446,000","9,428,000","15,546,000","27,815,000","32,865,000","30,140,000","12,859,000","25,741,000","28,493,000","41,515,000","21,185,000","22,695,000","9,319,000","20,495,000","22,415,000","31,763,000","20,202,000","11,839,000","24,445,000","49,126,000","21,440,000","40,787,000","31,448,000","42,885,000","31,626,000","26,540,000","21,472,000","20,204,000","12,043,000","12,428,000","5,440,000","7,608,000","1,682,000","9,192,000","9,590,000","13,718,000","13,514,000","14,602,000","15,158,000","16,924,000","12,009,000","11,384,000","10,534,000","12,367,000","6,460,000","3,724,000","415,000","7,274,000","11,840,000","10,578,000","8,271,000","12,236,000","9,186,000","8,112,000","6,161,000","7,424,000","8,208,000","-191,969,000","82,950,000","68,321,000","68,321,000","-147,361,000","52,941,000","52,941,000","52,941,000"
NetNonOperatingInterestIncomeExpense,"-4,120,000","-1,531,000","-1,150,000","-804,000","-635,000","-607,000","-569,000","-674,000","-606,000","-518,000","-560,000","-552,000","-1,210,000","-1,271,000","-1,831,000","-2,378,000","-2,229,000","-1,326,000","-1,088,000","-1,083,000","-938,000","-609,000","-452,000","-301,000","-413,000","-397,000","-376,000","-237,000","-286,000","-256,000","-147,000","-161,000","-203,000","-146,000","-138,000","-178,000","-137,000","-140,000","-145,000","-140,000","-153,000","-180,000","-153,000","-177,000","-187,000","-140,000","-154,000","-139,000","-68,000","-47,000","-64,000","-101,000","-166,000","-158,000",,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,"45,000","29,000","40,000","20,000","24,000","87,000","23,000","21,000","36,000","35,000","19,000","10,000","46,000","17,000","24,000","2,000","7,000","15,000","8,000","9,000","20,000","17,000","10,000","21,000","15,000","20,000","26,000","19,000","26,000","32,000","54,000","50,000",,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"4,120,000","1,531,000","1,150,000","804,000","635,000","607,000","569,000","674,000","606,000","518,000","560,000","552,000","1,210,000","1,271,000","1,831,000","2,378,000","2,229,000","1,326,000","1,088,000","1,083,000","915,000","609,000","497,000","330,000","453,000","417,000","400,000","237,000","309,000","277,000","183,000","196,000","222,000","156,000","184,000","195,000","161,000","142,000","152,000","155,000","161,000","189,000","173,000","194,000","197,000","161,000","169,000","159,000","94,000","66,000","90,000","133,000","220,000","208,000",,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"2,635,000","4,663,000","-607,000","50,000","-1,471,000","2,017,000","-2,539,000","-841,000","-700,000","937,000","-416,000","1,589,000","-1,727,000","-86,000","624,000","169,000","805,000","-388,000","-394,000","-796,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"120,000",,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"120,000",,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,635,000","4,663,000","-607,000","50,000","-1,471,000","2,017,000","-2,539,000","-841,000","-700,000","937,000","-416,000","1,589,000","-1,727,000","-86,000","624,000","169,000","805,000","-388,000","-394,000","-796,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"207,550,000","92,909,000","49,292,000","28,374,000","36,975,000","18,465,000","34,257,000","28,931,000","8,122,000","15,965,000","26,839,000","33,902,000","27,203,000","11,502,000","24,534,000","26,284,000","40,091,000","19,471,000","21,213,000","7,440,000","18,270,000","21,806,000","31,311,000","19,901,000","11,426,000","24,048,000","48,750,000","21,203,000","40,501,000","31,192,000","42,738,000","31,465,000","26,337,000","21,326,000","20,066,000","11,865,000","12,291,000","5,300,000","7,463,000","1,542,000","9,039,000","9,410,000","13,565,000","13,337,000","14,415,000","15,018,000","16,770,000","11,870,000","11,316,000","10,487,000","12,303,000","6,359,000","3,558,000","257,000","7,163,000","11,821,000","10,540,000","8,350,000","12,442,000","9,472,000","8,395,000","5,861,000","7,147,000","7,935,000",,,,,,,,
TaxProvision,"25,511,000","16,192,000","7,599,000","3,325,000","-1,605,000","-227,000","5,108,000","3,660,000","-6,860,000","-899,000","2,113,000","8,568,000","4,344,000","497,000","4,520,000","5,523,000","12,718,000","4,159,000","20,840,000","726,000","3,610,000","5,140,000","9,315,000","6,369,000","4,455,000","7,386,000","14,061,000","7,504,000","13,799,000","8,136,000","11,496,000","10,602,000","9,788,000","4,752,000","6,731,000","4,166,000","3,865,000","-1,740,000","2,549,000","643,000","3,529,000","2,333,000","4,791,000","4,845,000","3,684,000","4,322,000","5,201,000","4,653,000","3,601,000","2,754,000","4,699,000","2,496,000","1,200,000","-974,000","1,817,000","4,649,000","3,692,000","3,326,000","4,702,000","3,665,000","2,894,000","1,790,000","2,189,000","3,126,000",,,,,,,,
EarningsFromEquityInterestNetOfTax,"1,464,000","255,000","239,000","388,000","582,000","-264,000","-1,475,000","1,330,000","3,468,000","-1,057,000","-1,020,000","1,011,000","851,000","-359,000","-1,794,000","-1,419,000","-1,099,000","-717,000","-1,156,000","-635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"183,503,000","76,972,000","41,932,000","25,437,000","39,162,000","18,428,000","27,674,000","26,601,000","18,450,000","15,807,000","23,706,000","26,345,000","23,710,000","10,646,000","18,220,000","19,342,000","26,274,000","14,595,000","-783,000","6,079,000","14,660,000","16,666,000","21,996,000","13,532,000","6,971,000","16,662,000","34,689,000","13,699,000","26,702,000","23,056,000","31,242,000","20,863,000","16,547,000","16,573,000","13,334,000","7,679,000","8,387,000","7,010,000","4,893,000","899,000","5,510,000","7,077,000","8,774,000","8,492,000","10,731,000","10,696,000","11,569,000","7,217,000","7,715,000","7,733,000","7,604,000","3,863,000","2,358,000","1,231,000","5,346,000","7,172,000","6,848,000","5,024,000","7,740,000","5,807,000","5,501,000","4,071,000","4,958,000","4,809,000","4,968,000","4,968,000","3,506,000","3,506,000","1,771,000","1,773,000","1,773,000","1,773,000"
	NetIncome,"183,503,000","76,972,000","41,932,000","25,437,000","39,162,000","18,428,000","27,674,000","26,601,000","18,450,000","15,807,000","23,706,000","26,345,000","23,710,000","10,646,000","18,220,000","19,342,000","26,274,000","14,595,000","-783,000","6,079,000","14,660,000","16,666,000","21,996,000","13,532,000","6,971,000","16,662,000","34,689,000","13,699,000","26,702,000","23,056,000","31,242,000","20,863,000","16,549,000","16,574,000","13,335,000","7,699,000","8,426,000","7,040,000","4,914,000","899,000","5,510,000","7,077,000","8,774,000","8,492,000","10,731,000","10,696,000","11,569,000","7,217,000","7,715,000","7,733,000","7,604,000","3,863,000","2,358,000","1,231,000","5,346,000","7,172,000","6,848,000","5,024,000","7,740,000","5,807,000","5,501,000","4,071,000","4,958,000","4,809,000","4,968,000","4,968,000","3,506,000","3,506,000","1,771,000","1,773,000","1,773,000","1,773,000"
		NetIncomeIncludingNoncontrollingInterests,"183,503,000","76,972,000","41,932,000","25,437,000","39,162,000","18,428,000","27,674,000","26,601,000","18,450,000","15,807,000","23,706,000","26,345,000","23,710,000","10,646,000","18,220,000","19,342,000","26,274,000","14,595,000","-783,000","6,079,000","14,660,000","16,666,000","21,996,000","13,532,000","6,971,000","16,662,000","34,689,000","13,699,000","26,702,000","23,056,000","31,242,000","20,863,000","16,549,000","16,574,000","13,335,000","7,699,000","8,426,000","7,040,000","4,914,000","899,000","5,510,000","7,077,000","8,774,000","8,492,000","10,731,000","10,696,000","11,569,000","7,217,000","7,715,000","7,733,000","7,604,000","3,863,000","2,358,000","1,231,000","5,346,000","7,172,000","6,848,000","5,024,000","7,740,000","5,807,000","5,501,000","4,071,000","4,958,000","4,809,000","4,968,000","4,968,000","3,506,000","3,506,000","1,771,000","1,773,000","1,773,000","1,773,000"
			NetIncomeContinuousOperations,"183,503,000","76,972,000","41,932,000","25,437,000","39,162,000","18,428,000","27,674,000","26,601,000","18,450,000","15,807,000","23,706,000","26,345,000","23,710,000","10,646,000","18,220,000","19,342,000","26,274,000","14,595,000","-783,000","6,079,000","14,660,000","16,666,000","21,996,000","13,532,000","6,971,000","16,662,000","34,689,000","13,699,000","26,702,000","23,056,000","31,242,000","20,863,000","16,549,000","16,574,000","13,335,000","7,699,000","8,426,000","7,040,000","4,914,000","899,000","5,510,000","7,077,000","8,774,000","8,492,000","10,731,000","10,696,000","11,569,000","7,217,000","7,715,000","7,733,000","7,604,000","3,863,000","2,358,000","1,231,000","5,346,000","7,172,000","6,848,000","5,024,000","7,740,000","5,807,000","5,501,000","4,071,000","4,958,000","4,809,000","4,968,000","4,968,000","3,506,000","3,506,000","1,771,000","1,773,000","1,773,000","1,773,000"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000","1,000","1,000","20,000","39,000","30,000","21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,000","2,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"183,503,000","76,972,000","41,932,000","25,437,000","39,162,000","18,428,000","27,674,000","26,601,000","18,450,000","15,807,000","23,706,000","26,345,000","23,710,000","10,646,000","18,220,000","19,342,000","26,274,000","14,595,000","-783,000","6,079,000","14,660,000","16,666,000","21,996,000","13,532,000","6,971,000","16,662,000","34,689,000","13,699,000","26,702,000","23,056,000","31,242,000","20,863,000","16,547,000","16,573,000","13,334,000","7,680,000","8,389,000","7,011,000","4,893,000","899,000","5,510,000","7,077,000","8,774,000","8,492,000","10,731,000","10,696,000","11,569,000","7,217,000","7,715,000","7,733,000","7,604,000","3,863,000","2,358,000","1,231,000","5,346,000","7,172,000","6,848,000","5,024,000","7,740,000","5,807,000","5,501,000","4,071,000","4,958,000","4,809,000","4,968,000","4,968,000","3,506,000","3,506,000","1,771,000","1,773,000","1,773,000","1,773,000"
BasicEPS,,"1.49","0.82","0.5","0.78","0.36","0.54","0.51","0.35","0.31","0.47","0.52",,"0.21","0.37","0.39",,"0.3","-0.02","0.12","0.35","0.34","0.46","0.28","0.14","0.35","0.73","0.43","0.56","0.49","0.68","0.46","0.37","0.38","0.31","0.18","0.2","0.17","0.12","0.02","0.13","0.17","0.21","0.21",,"0.28","0.3","0.19",,"0.21","0.21","0.11",,"0.04","0.16","0.22",,"0.16","0.25","0.19",,"0.18","0.22","0.22",,"0.225","0.16","0.16",,"0.08","0.08","0.08"
DilutedEPS,,"1.43","0.78","0.48","0.74","0.35","0.52","0.49","0.34","0.29","0.46","0.51",,"0.21","0.36","0.37",,"0.28","-0.02","0.12","0.33","0.32","0.43","0.26","0.13","0.32","0.67","0.4","0.51","0.44","0.61","0.42","0.34","0.35","0.3","0.17","0.19","0.16","0.11","0.02","0.12","0.16","0.2","0.19",,"0.25","0.27","0.17",,"0.18","0.19","0.1",,"0.03","0.14","0.18",,"0.13","0.2","0.15",,"0.13","0.15","0.15",,"0.15","0.115","0.115",,"0.06","0.06","0.06"
BasicAverageShares,,"51,708,000","51,314,000","50,796,000","50,230,000","50,553,000","51,499,000","52,329,000","52,240,000","51,526,000","50,181,000","50,274,000",,"49,988,000","49,844,000","49,704,000",,"49,425,000","49,335,000","49,097,000","48,804,000","48,445,000","48,124,000","48,165,000","48,463,000","48,047,000","47,651,000","47,517,000","47,327,000","46,824,000","46,131,000","45,473,000","45,017,000","43,992,000","42,915,000","42,496,000","42,267,000","42,147,000","41,893,000","41,667,000","41,535,000","41,126,000","40,555,000","40,356,000",,"38,268,864","37,543,015","37,223,866",,"36,219,222","35,539,085","34,945,516",,"34,684,369","34,443,233","33,028,294",,"31,759,958","30,817,552","30,291,743",,"22,277,339","22,201,438","22,190,602",,"22,010,586","21,960,818","21,960,818",,"21,914,692","21,914,692","21,914,692"
DilutedAverageShares,,"53,786,000","53,511,000","52,916,000","52,782,000","53,218,000","53,584,000","54,426,000","54,218,000","53,693,000","52,009,000","51,704,000",,"51,558,000","50,810,000","52,218,000",,"51,679,000","49,335,000","52,449,000","51,866,000","51,918,000","51,521,000","51,120,000","52,274,000","52,238,000","51,489,000","51,352,000","51,990,000","52,008,000","51,091,000","49,687,000","48,317,000","47,424,000","45,039,000","44,602,000","43,918,000","44,148,000","43,431,000","44,174,000","44,738,000","44,610,000","43,816,000","43,395,000",,"42,853,955","41,619,344","41,431,066",,"41,733,900","39,830,349","39,875,696",,"38,836,784","39,159,735","39,298,993",,"38,961,284","38,741,151","38,619,263",,"32,434,182","32,340,044","32,214,766",,"31,846,864","30,021,022","30,021,022",,"29,442,420","29,442,420","29,442,420"
TotalOperatingIncomeAsReported,"209,035,000","89,777,000","51,049,000","29,128,000","39,081,000","17,055,000","37,365,000","30,446,000","9,428,000","15,546,000","27,815,000","32,865,000","30,140,000","12,859,000","25,741,000","28,493,000","41,515,000","21,185,000","22,695,000","9,319,000","20,495,000","22,415,000","31,763,000","20,202,000","11,839,000","24,445,000","49,126,000","21,440,000","40,787,000","31,448,000","42,885,000","31,626,000","26,540,000","21,472,000","20,204,000","12,043,000","12,428,000","5,440,000","7,608,000","1,682,000","9,192,000","9,590,000","13,718,000","13,514,000","14,602,000","15,158,000","16,924,000","12,009,000","11,384,000","10,534,000","12,367,000","6,460,000","3,724,000","415,000","7,274,000","11,840,000","10,578,000","8,271,000","12,236,000","9,186,000","8,112,000","6,161,000","7,424,000","8,208,000",,,,,,,,
TotalExpenses,"4,420,589,000","1,265,713,000","1,121,370,000","1,003,602,000","1,029,904,000","878,826,000","792,941,000","731,804,000","886,698,000","756,862,000","843,128,000","766,939,000","824,094,000","730,640,000","905,768,000","942,625,000","940,147,000","813,925,000","804,288,000","707,418,000","652,388,000","608,709,000","620,191,000","508,766,000","512,431,000","508,276,000","589,838,000","498,178,000","532,807,000","439,777,000","460,129,000","411,696,000","401,529,000","352,283,000","336,158,000","296,973,000","309,905,000","272,594,000","283,879,000","269,025,000","266,704,000","230,588,000","236,197,000","234,371,000","245,701,000","219,130,000","223,889,000","195,169,000","190,280,000","178,742,000","169,610,000","142,061,000","119,729,000","109,125,000","121,291,000","132,211,000","138,288,000","128,484,000","124,697,000","108,763,000","102,833,000","99,498,000","106,178,000","81,979,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"183,503,000","76,972,000","41,932,000","25,437,000","39,162,000","18,428,000","27,674,000","26,601,000","18,450,000","15,807,000","23,706,000","26,345,000","23,710,000","10,646,000","18,220,000","19,342,000","26,274,000","14,595,000","-783,000","6,079,000","14,660,000","16,666,000","21,996,000","13,532,000","6,971,000","16,662,000","34,689,000","13,699,000","26,702,000","23,056,000","31,242,000","20,863,000","16,549,000","16,574,000","13,335,000","7,699,000","8,426,000","7,040,000","4,914,000","899,000","5,510,000","7,077,000","8,774,000","8,492,000","10,731,000","10,696,000","11,569,000","7,217,000","7,715,000","7,733,000","7,604,000","3,863,000","2,358,000","1,231,000","5,346,000","7,172,000","6,848,000","5,024,000","7,740,000","5,807,000","5,501,000","4,071,000","4,958,000","4,809,000","4,968,000","4,968,000","3,506,000","3,506,000","1,771,000","1,773,000","1,773,000","1,773,000"
NormalizedIncome,"183,503,000","76,972,000","41,932,000","25,437,000","39,162,000","18,428,000","27,674,000","26,601,000","18,450,000","15,807,000","23,706,000","26,345,000","23,710,000","10,646,000","18,220,000","19,342,000","26,274,000","14,595,000","-783,000","6,079,000","14,660,000","16,666,000","21,996,000","13,532,000","6,971,000","16,662,000","34,689,000","13,699,000","26,702,000","23,056,000","31,242,000","20,863,000","16,549,000","16,574,000","13,335,000","7,699,000","8,426,000","7,040,000","4,914,000","899,000","5,510,000","7,077,000","8,774,000","8,492,000","10,731,000","10,696,000","11,569,000","7,217,000","7,715,000","7,733,000","7,604,000","3,863,000","2,358,000","1,231,000","5,346,000","7,172,000","6,848,000","5,024,000","7,740,000","5,807,000","5,501,000","4,071,000","4,958,000","4,736,274.102","4,968,000","4,968,000","3,506,000","3,506,000","1,771,000","1,773,000","1,773,000","1,773,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,"45,000","29,000","40,000","20,000","24,000","87,000","23,000","21,000","36,000","35,000","19,000","10,000","46,000","17,000","24,000","2,000","7,000","15,000","8,000","9,000","20,000","17,000","10,000","21,000","15,000","20,000","26,000","19,000","26,000","32,000","54,000","50,000",,,,,,,,,,,,,,,,,,
InterestExpense,"4,120,000","1,531,000","1,150,000","804,000","635,000","607,000","569,000","674,000","606,000","518,000","560,000","552,000","1,210,000","1,271,000","1,831,000","2,378,000","2,229,000","1,326,000","1,088,000","1,083,000","915,000","609,000","497,000","330,000","453,000","417,000","400,000","237,000","309,000","277,000","183,000","196,000","222,000","156,000","184,000","195,000","161,000","142,000","152,000","155,000","161,000","189,000","173,000","194,000","197,000","161,000","169,000","159,000","94,000","66,000","90,000","133,000","220,000","208,000",,,,,,,,,,,,,,,,,,
