name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
		DeferredTax,"-15,621,000","-936,000","-13,228,000","-1,194,000","-263,000","1,445,000","-692,000","-1,179,000","184,000","1,095,000","2,741,000","-381,000","498,000","1,161,000","-3,070,000","-495,000","-760,000","-140,000","16,323,000","163,000","457,000","-1,105,000","-1,150,000","276,000","300,000","-86,000","-5,568,000","66,000","9,000","77,000","939,000","-917,000","-3,729,000","3,864,000","2,025,000","-2,418,000","848,000","-3,236,000","-3,485,000","-863,000","5,910,000","455,000","1,173,000","241,000","1,182,000","1,182,000","875,000","-461,000","-788,000","1,498,000","-770,000","1,148,000","-952,000","1,232,000","-758,000","-396,000","1,651,000","-479,000","-1,566,000","445,000","-506,000","508,000","-3,316,000","-971,000","-777,000","152,000","-14,000","1,000","-1,000","-10,000",,,,,,,,,,,,,,,,,,,,,"-318,000","-643,000","-1,557,000","-1,400,000",,,,,,
			DeferredIncomeTax,"-15,621,000","-936,000","-13,228,000","-1,194,000","-263,000","1,445,000","-692,000","-1,179,000","184,000","1,095,000","2,741,000","-381,000","498,000","1,161,000","-3,070,000","-495,000","-760,000","-140,000","16,323,000","163,000","457,000","-1,105,000","-1,150,000","276,000","300,000","-86,000","-5,568,000","66,000","9,000","77,000","939,000","-917,000","-3,729,000","3,864,000","2,025,000","-2,418,000","848,000","-3,236,000","-3,485,000","-863,000","5,910,000","455,000","1,173,000","241,000","1,182,000","1,182,000","875,000","-461,000","-788,000","1,498,000","-770,000","1,148,000","-952,000","1,232,000","-758,000","-396,000","1,651,000","-479,000","-1,566,000","445,000","-506,000","508,000","-3,316,000","-971,000","-777,000","152,000","-14,000","1,000","-1,000","-10,000",,,,,,,,,,,,,,,,,,,,,"-318,000","-643,000","-1,557,000","-1,400,000",,,,,,
		AmortizationOfSecurities,"2,351,000","937,000","815,000","475,000","124,000","176,000","180,000","204,000","167,000","154,000","104,000","-66,000","-120,000","-110,000","-115,000","-34,000","114,000","262,000","297,000","295,000","257,000","251,000","71,000","55,000","169,000","260,000","254,000","258,000","265,000","286,000","398,000","481,000","421,000","394,000","317,000","221,000","147,000","104,000","112,000","171,000","258,000","309,000","372,000","396,000","420,000","439,000","428,000","479,000","508,000","350,000",,,"104,000","-53,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,"-491,000",,,,,,,,,,,,,,,,,,,,,,"-80,000","-5,000",,"90,000","0","-15,000","0","26,000","-133,000","-20,000","-45,000","35,000",,,"13,000","-111,000","15,000","22,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"38,142,000","9,013,000","10,284,000","9,645,000","9,200,000","8,480,000","8,863,000","9,358,000","5,981,000","6,710,000","8,338,000","5,106,000","5,496,000","4,407,000","5,442,000","4,398,000","6,115,000","5,625,000","6,855,000","6,526,000","6,327,000","4,969,000","5,668,000","5,789,000","5,012,000","4,416,000","3,265,000","3,361,000","3,939,000","4,202,000","3,612,000","2,580,000","4,175,000","3,915,000","4,330,000","4,191,000","4,328,000","3,636,000","3,704,000","3,847,000","3,642,000","3,031,000","2,352,000","1,669,000","2,444,000","2,504,000","3,262,000","2,916,000","2,516,000","2,027,000","3,284,000","1,405,000","2,655,000","3,986,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","0","0","0",,"0","227,000","151,000","0","550,000","0","0","0","1,159,000","-86,000","-276,000","-198,000","-67,000","-32,000","-299,000","-398,000","570,000","-137,000","-210,000","1,359,000","-1,014,000","280,000","104,000","68,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,"93,000","-2,000",,"309,000","0","-154,000","0","0","237,000","-180,000","-198,000","153,000","12,000","5,000","0","129,000",,,"-96,000","110,000","104,000","89,000","-1,000","213,000","-80,000",,"-5,000","90,000",,,,,"-630,000",,"-292,000","58,572,000","-623,000","-157,000","13,000","-8,645,000","20,431,000","22,000","-2,000","-7,000","-18,000",,"1,298,000","16,000","184,000","-99,000","23,155,000","4,910,000","5,043,000","4,392,000","5,173,000","5,332,000","2,510,000","2,921,000","2,697,000","4,663,000","4,560,000","3,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-40,000",,,,,,"200,000"
		ChangeInWorkingCapital,"12,850,000","10,128,000","-1,145,000","-3,233,000","7,098,000","-277,000","3,266,000","-14,380,000","10,196,000","-3,935,000","6,349,000","-6,164,000","-3,641,000","-17,396,000","-12,413,000","-4,852,000","-267,000","-10,540,000","14,326,000","-5,650,000","-2,858,000","-18,029,000","3,762,000","34,000","837,000","584,000","8,036,000","3,074,000","6,763,000","951,000","-12,287,000","6,675,000","3,107,000","-10,264,000","-5,552,000","4,391,000","418,000","4,368,000","5,609,000","-42,543,000","20,837,000","6,746,000","-5,252,000","14,175,000","8,040,000","-11,853,000","-23,216,000","-5,064,000","14,653,000","-3,715,000","-5,454,000","1,567,000","8,295,000","-6,185,000","-96,000","-8,799,000","-1,104,000","-2,924,000","5,651,000","7,649,000","5,116,000","-5,590,000","2,180,000","-2,579,000","-2,278,000","4,410,000","9,202,000","-996,000","1,822,000","-306,000","-3,523,000","657,000","4,396,000","-3,313,000","-163,000","-1,684,000","-4,108,000","-5,720,000","1,582,000","3,599,000","6,069,000","2,500,000","4,005,000","-3,806,000","30,000","15,000","3,578,000","-6,014,000","-2,666,000","-3,724,000","-715,000","2,442,000","-3,599,000","1,135,000","1,591,000","1,432,000","486,000","-883,000","800,000","-1,200,000"
			ChangeInReceivables,"11,504,000","10,660,000","-2,522,000","2,554,000","812,000","-6,345,000","-5,972,000","-16,884,000","7,725,000","3,831,000","1,545,000","-351,000","-5,160,000","-9,293,000","2,868,000","-7,052,000","10,872,000","-934,000","394,000","1,376,000","-3,731,000","-8,518,000","7,814,000","-779,000","-2,820,000","-3,565,000","3,243,000","1,938,000","-500,000","-550,000","200,000","5,972,000","-22,000","-4,017,000","2,712,000","646,000","-901,000","-7,393,000","3,824,000","6,825,000","1,964,000","-7,300,000","921,000","-2,150,000","5,230,000","-7,622,000","2,382,000","10,362,000","9,322,000","-5,830,000","-1,316,000","-5,976,000","3,614,000","-5,031,000","5,110,000","-258,000","-831,000","-2,966,000","440,000","-329,000","3,455,000","-7,234,000","4,142,000","986,000","-2,164,000","-385,000","1,264,000","-3,183,000","-1,387,000","1,975,000","-2,689,000","3,391,000","62,000","-3,124,000","1,469,000","-1,007,000","-1,897,000","-1,057,000","123,000","-349,000","-655,000","-2,672,000","3,264,000","-2,158,000","2,178,000","-338,000","1,083,000","-1,909,000","-966,000","1,201,000","96,000","-1,774,000","-1,572,000","-1,488,000","888,000","-458,000","1,494,000","-345,000","300,000","-2,300,000"
				ChangesInAccountReceivables,"11,504,000","10,660,000","-2,522,000","2,554,000","812,000","-6,345,000","-5,972,000","-16,884,000","7,725,000","3,831,000","1,545,000","-351,000","-5,160,000","-9,293,000","2,868,000","-7,052,000","10,872,000","-934,000","394,000","1,376,000","-3,731,000","-8,518,000","7,814,000","-779,000","-2,820,000","-3,565,000","3,243,000","1,938,000","-500,000","-550,000","200,000","5,972,000","-22,000","-4,017,000","2,712,000","646,000","-901,000","-7,393,000","3,824,000","6,825,000","1,964,000","-7,300,000","921,000","-2,150,000","5,230,000","-7,622,000","2,382,000","10,362,000","9,322,000","-5,830,000","-1,316,000","-5,976,000","3,614,000","-5,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-12,606,000","-3,849,000","-7,452,000","-2,171,000","866,000","12,369,000","1,927,000","-842,000","-7,330,000","-6,253,000","-1,670,000","487,000","-4,117,000","-4,223,000","-6,656,000","-5,377,000","-5,616,000","-6,121,000","-1,929,000","-2,726,000","-1,283,000","1,415,000","-2,623,000","-3,192,000","-1,084,000","6,269,000","3,505,000","8,792,000","779,000","424,000","-7,064,000","-5,693,000","-3,294,000","-5,652,000","-1,984,000","2,938,000","528,000","893,000","2,281,000","1,626,000","4,958,000","9,161,000","-147,000","2,269,000","8,879,000","-964,000","-10,792,000","-13,336,000","-4,275,000","-5,185,000","-5,874,000","1,976,000","6,284,000","-250,000","-2,135,000","-2,857,000","-1,772,000","-2,164,000","311,000","4,767,000","1,400,000","2,084,000","-1,429,000","-3,777,000","-5,231,000","384,000","4,419,000","1,793,000","2,680,000","-1,419,000","-3,135,000","-2,434,000","1,535,000","1,793,000","-3,280,000","151,000","582,000","-5,538,000","-1,832,000","805,000","5,636,000","3,985,000","720,000","-1,482,000","-1,226,000","-35,000","-16,000","-2,594,000","-2,782,000","-4,801,000","-4,385,000","1,263,000","-42,000","603,000","172,000","1,936,000","-2,307,000","-1,318,000","-2,700,000","-800,000"
			ChangeInPrepaidAssets,"9,131,000","1,552,000","9,299,000","-472,000","-1,248,000","-3,253,000","3,020,000","2,041,000","8,084,000","-3,992,000","902,000","580,000","615,000","-4,229,000","1,226,000","-1,333,000","1,753,000","-3,141,000","3,402,000","-12,699,000","-115,000","-8,234,000","-1,096,000","-764,000","229,000","-868,000","-887,000","2,428,000","2,077,000","-227,000","-1,744,000","4,655,000","3,475,000","1,825,000","-3,118,000","-3,603,000","1,270,000","3,928,000","327,000","-14,169,000","1,528,000","1,306,000","-1,204,000","-225,000","1,613,000","1,435,000","-13,125,000","1,048,000","4,234,000","-672,000","-3,959,000","-2,332,000","-3,090,000","-729,000","1,316,000","-2,645,000","-3,365,000","1,022,000","1,743,000","-611,000","903,000","-46,000","311,000","-3,156,000","320,000","-20,000","-177,000","325,000","-248,000","1,221,000","1,369,000","-220,000","-602,000","-252,000","-143,000","-2,567,000","-327,000","128,000","582,000","-1,027,000","82,000","217,000","438,000","684,000","1,829,000","141,000","-2,831,000","164,000","-630,000","100,000","-194,000",,,"30,000","-372,000","-188,000","234,000","-137,000",,
			ChangeInPayablesAndAccruedExpense,"4,726,000","1,690,000","-488,000","-3,144,000","6,668,000","-3,048,000","4,291,000","1,305,000","1,717,000","2,479,000","5,572,000","-6,880,000","5,021,000","349,000","-9,851,000","8,910,000","-7,276,000","-344,000","12,459,000","8,399,000","2,271,000","-2,692,000","-206,000","5,323,000","4,726,000","-3,253,000","3,538,000","-10,090,000","5,203,000","-727,000","-157,000","2,125,000","1,663,000","-4,536,000","-2,028,000","2,583,000","-1,027,000","4,004,000","-545,000","-35,992,000","10,490,000","2,089,000","-2,388,000","6,593,000","641,000","-3,433,000","947,000","-3,061,000","2,364,000","5,095,000","3,976,000","6,640,000","1,996,000","-1,949,000","-5,102,000","-433,000","3,306,000","793,000","992,000","2,392,000","-1,617,000","746,000","-2,608,000","450,000","196,000","4,257,000","-928,000","-388,000","-570,000","-1,284,000","630,000","-403,000","1,698,000","-1,231,000","52,000","2,017,000","-2,294,000","416,000","1,252,000","2,199,000","690,000","-1,055,000","-1,614,000","-1,188,000","318,000","-365,000","2,898,000","-1,148,000","-847,000","63,000","-448,000","-275,000","627,000","752,000","256,000","-618,000","-77,000","-597,000","2,600,000","500,000"
				ChangeInPayable,"4,726,000","1,690,000","-488,000","-3,144,000","6,668,000","-3,048,000","4,291,000","1,305,000","1,717,000","2,479,000","5,572,000","-6,880,000","5,021,000","349,000","-9,851,000","8,910,000","-7,276,000","-344,000","12,459,000","8,399,000","2,271,000","-2,692,000","-206,000","5,323,000","4,726,000","-3,253,000","3,538,000","-10,090,000","5,203,000","-727,000","-157,000","2,125,000","1,663,000","-4,536,000","-2,028,000","2,583,000","-1,027,000","4,004,000","-545,000","-35,992,000","10,490,000","2,089,000","-2,388,000","6,593,000","641,000","-3,433,000","947,000","-3,061,000","2,364,000","5,095,000","3,976,000","6,640,000","1,996,000","-1,949,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"5,649,000","3,399,000","2,078,000","-1,724,000","1,896,000","-6,329,000","4,959,000","801,000","4,684,000","-6,349,000","9,492,000","-91,000","2,088,000","-871,000","-8,540,000","-1,013,000","233,000","-577,000","17,362,000","-529,000","3,523,000","-315,000","1,117,000","-675,000","-153,000","-1,413,000","3,503,000","-1,752,000","-751,000","-1,076,000","15,000","1,486,000","881,000","-5,624,000","-1,543,000","3,088,000","-1,652,000","1,172,000","3,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"5,649,000","3,399,000","2,078,000","-1,724,000","1,896,000","-6,329,000","4,959,000","801,000","4,684,000","-6,349,000","9,492,000","-91,000","2,088,000","-871,000","-8,540,000","-1,013,000","233,000","-577,000","17,362,000","-529,000","3,523,000","-315,000","1,117,000","-675,000","-153,000","-1,413,000","3,503,000","-1,752,000","-751,000","-1,076,000","15,000","1,486,000","881,000","-5,624,000","-1,543,000","3,088,000","-1,652,000","1,172,000","3,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-923,000","-1,709,000","-2,566,000","-1,420,000","4,772,000","3,281,000","-668,000","504,000","-2,967,000","8,828,000","-3,920,000","-6,789,000","2,933,000","1,220,000","-1,311,000","9,923,000","-7,509,000","233,000","-4,903,000","8,928,000","-1,252,000","-2,377,000","-1,323,000","5,998,000","4,879,000","-1,840,000","35,000","-8,338,000","5,954,000","349,000","-172,000","639,000","782,000","1,088,000","-485,000","-505,000","625,000","2,832,000","-2,771,000","1,047,000","2,310,000","1,485,000","-474,000","3,170,000","-1,352,000","-2,908,000","-576,000","-4,360,000","-1,842,000","6,295,000","1,324,000","4,675,000","1,733,000","-894,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-833,000","1,897,000","1,490,000","-2,434,000","-883,000","248,000","-1,269,000","-2,628,000","-77,000","3,008,000","2,877,000","1,719,000","1,259,000",,,"715,000","-860,000","-188,000","391,000","2,165,000","1,430,000","975,000","-1,140,000","1,764,000","2,918,000","4,601,000","174,000","4,624,000","457,000","1,347,000","-799,000","302,000","323,000","1,703,000","-499,000","1,739,000","-278,000","-172,000","331,000","1,457,000","1,971,000","316,000","2,025,000","1,197,000","338,000","-3,069,000","612,000","2,444,000","-527,000","2,559,000","-287,000","4,216,000","3,460,000","-2,398,000","1,238,000","647,000","760,000","1,142,000","1,514,000","500,000","1,500,000"
			ChangeInOtherWorkingCapital,"95,000","75,000","1,000",,,,,,"0","-154,000","0","0","237,000","-180,000","-198,000","153,000","12,000","5,000","0","129,000",,,"-127,000","-554,000","-214,000","2,001,000","-1,363,000","6,000","-796,000","2,031,000","-3,522,000","-384,000","1,285,000","2,116,000","-1,134,000","1,827,000","548,000","2,936,000","-278,000","-833,000","1,897,000","1,490,000","-2,434,000",,,,,,,"2,877,000",,,,"1,774,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
