name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,09/30/1992,06/30/1992,03/31/1992,12/31/1991
				AmortizationCashFlow,"341,600,000","83,500,000","85,700,000","94,000,000","78,400,000","74,800,000","71,700,000","74,000,000","73,100,000","73,000,000","72,800,000","90,600,000","90,400,000","94,500,000","95,100,000","95,300,000","94,700,000","94,500,000","94,200,000","94,400,000","94,300,000","76,000,000","94,900,000","93,600,000","99,800,000","93,700,000","96,000,000","101,600,000","100,400,000","106,200,000","101,700,000","109,400,000","110,235,000","105,983,000","102,882,000","107,611,000","104,668,000","104,400,000","103,813,000","90,904,000","61,013,000","60,970,000","61,013,000","60,470,000",,,"56,608,000","55,006,000","57,097,000","57,103,000","57,099,000","52,094,000","53,798,000","50,453,000","50,384,000","32,190,000","30,841,000","31,102,000","26,404,000","4,182,000","4,074,000","4,005,000","4,610,000","3,841,000","971,000","914,000","915,000","286,000","282,000","295,000","290,000","474,000","460,000","472,000","471,000","443,000","334,000","577,000","560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"341,600,000","83,500,000","85,700,000","94,000,000","78,400,000","74,800,000","71,700,000","74,000,000","73,100,000","73,000,000","72,800,000","90,600,000","90,400,000","94,500,000","95,100,000","95,300,000","94,700,000","94,500,000","94,200,000","94,400,000","94,300,000","76,000,000","94,900,000","93,600,000","99,800,000","93,700,000","96,000,000","101,600,000","100,400,000","106,200,000","101,700,000","109,400,000","110,235,000","105,983,000","102,882,000","107,611,000","104,668,000","104,400,000","103,813,000","90,904,000","61,013,000","60,970,000","61,013,000","60,470,000",,,"56,608,000","55,006,000","57,097,000","57,103,000","57,099,000","52,094,000","53,798,000","50,453,000","50,384,000","32,190,000","30,841,000","31,102,000","26,404,000","4,182,000","4,074,000","4,005,000","4,610,000","3,841,000","971,000","914,000","915,000","286,000","282,000","295,000","290,000","474,000","460,000","472,000","471,000","443,000","334,000","577,000","560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-88,100,000","-19,600,000","-21,900,000","-25,800,000","-20,800,000","-11,500,000","-12,000,000","-31,100,000","-19,100,000","283,700,000","-327,900,000","-40,900,000","-21,500,000","-123,300,000","-50,000,000","-7,000,000","-36,700,000","-42,900,000","-390,700,000","-52,600,000","-42,000,000","-238,000,000","-24,600,000","-51,600,000","-39,500,000","-36,700,000","-28,000,000","-37,900,000","-31,800,000","-48,600,000","-30,500,000","-38,500,000","-39,812,000","-39,729,000","-125,059,000","-78,592,000","-26,889,000","-22,379,000","-70,123,000","-30,939,000","-21,165,000","-89,982,000","-13,106,000","-12,761,000","-31,908,000","16,377,000","-19,815,000","-73,422,000","-4,067,000","-36,129,000","-8,108,000","-4,738,000","3,697,000","-1,615,000","715,000","10,432,000","1,901,000","-2,696,000","-20,002,000","-11,028,000","21,000","15,887,000","993,000","-4,333,000","7,000","-1,000","-1,470,000",,,,,,,,,,,,,"2,196,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-88,100,000","-19,600,000","-21,900,000","-25,800,000","-20,800,000","-11,500,000","-12,000,000","-31,100,000","-19,100,000","283,700,000","-327,900,000","-40,900,000","-21,500,000","-123,300,000","-50,000,000","-7,000,000","-36,700,000","-42,900,000","-390,700,000","-52,600,000","-42,000,000","-238,000,000","-24,600,000","-51,600,000","-39,500,000","-36,700,000","-28,000,000","-37,900,000","-31,800,000","-48,600,000","-30,500,000","-38,500,000","-39,812,000","-39,729,000","-125,059,000","-78,592,000","-26,889,000","-22,379,000","-70,123,000","-30,939,000","-21,165,000","-89,982,000","-13,106,000","-12,761,000","-31,908,000","16,377,000","-19,815,000","-73,422,000","-4,067,000","-36,129,000","-8,108,000","-4,738,000","3,697,000","-1,615,000","715,000","10,432,000","1,901,000","-2,696,000","-20,002,000","-11,028,000","21,000","15,887,000","993,000","-4,333,000","7,000","-1,000","-1,470,000",,,,,,,,,,,,,"2,196,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,001,000","18,921,000","19,960,000",,"-96,451,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,"0","0","0","0","0","0","0","30,200,000","243,300,000","1,800,000","445,600,000","1,800,000","1,100,000","0",,,"17,400,000","19,900,000",,,,,,,"7,800,000","0","0","0","5,100,000","3,187,000","33,881,000","3,132,000","1,125,036,000","6,419,000","24,254,000","29,876,000","25,744,000","-15,316,000","15,316,000","0","0","345,000","-17,371,000","19,471,000","221,290,000","0",,,"2,243,000","-310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"65,900,000","17,800,000","18,700,000","14,000,000","15,400,000","17,000,000","18,600,000","29,600,000","19,900,000","15,700,000","18,100,000","13,500,000","13,900,000","17,500,000","17,100,000","11,900,000","17,200,000","19,500,000","16,400,000","14,800,000","14,400,000","19,800,000","19,200,000","20,300,000","14,500,000","14,700,000","15,900,000","17,100,000","16,400,000","13,700,000","12,100,000","10,900,000","13,002,000","12,372,000","13,726,000","10,409,000","10,819,000","19,013,000","12,066,000","14,212,000","8,754,000","8,949,000","8,657,000","8,227,000","7,779,000","8,768,000","10,698,000","9,636,000","7,949,000","8,454,000","8,121,000","8,586,000","8,010,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,"-1,800,000","-1,300,000","-800,000","-7,100,000","-2,700,000","-2,000,000","-3,000,000","-3,000,000","-500,000","-1,066,000","-1,175,000","-2,959,000","-2,045,000","-957,000","-2,252,000","-2,185,000","-2,415,000","-1,108,000","-958,000","-1,725,000","-384,000","-1,501,000","-1,115,000","-652,000","-215,000",,,"-781,000","-2,450,000","-229,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"24,100,000","13,000,000","5,700,000","4,500,000","900,000","-10,600,000","29,500,000","3,700,000","8,800,000","14,300,000","500,000","8,600,000","8,100,000","900,000","9,100,000","3,800,000","1,400,000","8,600,000","9,900,000","17,500,000","16,100,000","16,300,000","8,300,000","9,200,000","12,900,000","15,400,000","11,700,000","28,100,000","16,100,000","16,000,000","17,900,000","6,100,000","15,724,000","16,374,000","18,702,000","20,295,000","20,866,000","24,679,000","29,570,000","77,262,000","28,305,000","1,597,000","24,109,000","-54,605,000","101,234,000","23,023,000","3,891,000","20,112,000","24,993,000","20,162,000","23,111,000","1,883,000","7,129,000","-3,712,000","11,949,000","161,929,000","-3,863,000","12,486,000","427,245,000","-4,236,000","-12,354,000","1,634,000","-685,000","-5,988,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,"0","0","100,000","200,000","-200,000","200,000","-100,000",,,,"100,000",,,"200,000","-100,000",,,,,"0","100,000"
		ChangeInWorkingCapital,"767,200,000","489,200,000","-46,200,000","26,100,000","298,100,000","-157,300,000","-153,900,000","-148,100,000","-16,400,000","-384,600,000","-87,200,000","33,300,000","-45,800,000","-52,200,000","-91,600,000","53,000,000","18,700,000","-102,500,000","4,600,000","-32,300,000","-600,500,000","564,700,000","-35,100,000","36,500,000","53,700,000","-28,600,000","-5,200,000","32,800,000","64,500,000","3,800,000","-2,600,000","-18,400,000","20,412,000","-72,417,000","114,905,000","-23,041,000","118,530,000","-108,523,000","77,526,000","14,188,000","-21,703,000","39,357,000","-3,660,000","-198,000","10,593,000","-30,334,000","6,702,000","2,439,000","-11,873,000","5,602,000","2,424,000","37,916,000","23,577,000","-2,632,000","-6,182,000","16,010,000","624,000","6,982,000","-35,525,000","24,187,000","3,350,000","2,521,000","6,486,000","-7,255,000","10,405,000","-2,216,000","-4,440,000","-7,752,000","602,000","9,376,000","-1,242,000","5,872,000","-3,667,000","6,044,000","-2,243,000","462,000","7,083,000","-12,110,000","-1,177,000","8,848,000","3,789,000","-12,102,000","-5,405,000","2,652,000","-3,216,000","-11,000","3,984,000","13,363,000","-177,000","-523,000","6,300,000","2,400,000","3,300,000","-1,600,000","300,000","1,000,000","1,800,000","-900,000","2,700,000","-600,000","-3,200,000","-3,100,000","200,000","-2,800,000","-4,700,000","-2,300,000","-1,200,000","-800,000","-1,400,000","1,300,000","0","-300,000","-3,500,000","-1,100,000","-1,600,000","800,000","600,000","-900,000","-400,000","-200,000","-700,000"
			ChangeInReceivables,"383,900,000","149,700,000","-48,100,000","-600,000","282,900,000","4,100,000","-175,500,000","-296,600,000","-130,200,000","-17,900,000","17,600,000","-66,800,000","-28,300,000","18,200,000","400,000","-24,400,000","-16,300,000","8,900,000","-6,400,000","-11,800,000","-57,700,000","6,500,000","21,500,000","-21,000,000","-3,800,000","-11,300,000","4,300,000","-33,800,000","200,000","13,000,000","-9,700,000","-20,500,000","6,856,000","5,990,000","15,554,000","-5,209,000","684,000","1,724,000","6,903,000","11,050,000","-14,482,000","-957,000","-6,616,000","-29,251,000","11,773,000","-6,118,000","6,465,000","-15,498,000","2,374,000","-7,750,000","663,000","18,431,000","22,426,000","-6,286,000","23,010,000","15,930,000","54,634,000","-41,806,000","-2,786,000","-17,435,000","-13,550,000","-9,409,000","1,124,000","1,699,000","1,837,000","-8,652,000","-4,429,000","-3,692,000","-1,554,000","-674,000","-3,390,000","-635,000","-5,408,000","4,995,000","-3,387,000","-3,383,000","1,831,000","-6,745,000","4,201,000","-265,000","2,537,000","-2,067,000","2,835,000","-1,547,000","4,216,000","841,000","4,349,000","-123,000","32,000","1,881,000","400,000","2,800,000","2,600,000","2,100,000","-3,500,000","3,000,000","-1,800,000","-2,400,000","1,700,000","300,000","-3,000,000","-4,200,000","-2,800,000","-1,500,000","-2,600,000","-2,300,000","-2,500,000","-1,100,000","-2,400,000","2,000,000","600,000","200,000","-2,500,000","-1,600,000","-1,800,000","200,000","-200,000","-300,000","100,000","-1,100,000","-300,000"
				ChangesInAccountReceivables,"383,900,000","149,700,000","-48,100,000","-600,000","282,900,000","4,100,000","-175,500,000","-296,600,000","-130,200,000","-17,900,000","17,600,000","-66,800,000","-28,300,000","18,200,000","400,000","-24,400,000","-16,300,000","8,900,000","-6,400,000","-11,800,000","-57,700,000","6,500,000","21,500,000","-21,000,000","-3,800,000","-11,300,000","4,300,000","-33,800,000","200,000","13,000,000","-9,700,000","-20,500,000","6,856,000","5,990,000","15,554,000","-5,209,000","684,000","1,724,000","6,903,000","11,050,000","-14,482,000","-957,000","-6,616,000","-29,251,000","11,773,000","-6,118,000","6,465,000","-15,498,000","2,374,000","-7,750,000","663,000","18,431,000","22,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-64,500,000","-9,000,000","-17,400,000","-1,700,000","-36,400,000","-24,800,000","-21,200,000","22,700,000","-14,700,000","-18,400,000","-14,900,000","18,700,000","-27,700,000","-26,100,000","-27,900,000","-11,300,000","-11,800,000","-4,200,000","-23,300,000","8,600,000","8,800,000","-8,300,000","-20,700,000","5,500,000","4,400,000","1,300,000","-3,600,000","11,000,000","3,900,000","10,300,000","18,700,000","-2,500,000","-18,373,000","-9,676,000","-14,151,000","13,105,000","15,779,000","2,285,000","-6,004,000","-3,215,000","2,930,000","-415,000","-11,474,000","2,573,000","-10,010,000","-12,025,000","-12,696,000","5,975,000","3,686,000","-2,939,000","-11,969,000","736,000","-6,712,000","-459,000","-8,707,000","8,420,000","-20,044,000","-7,204,000","-10,767,000","-10,106,000","68,000","6,689,000","-4,648,000","882,000","-7,543,000","-11,368,000","-4,994,000","-2,846,000","-4,732,000","-2,387,000","5,584,000","2,805,000","-543,000","1,328,000","-162,000","3,111,000","-1,009,000","-5,528,000","-1,648,000","1,506,000","1,017,000","-1,028,000","146,000","2,823,000","-4,270,000","269,000","3,488,000","4,973,000","-1,581,000","-1,856,000","-700,000","2,300,000","2,400,000",,,"-2,400,000","400,000","-1,500,000","-3,700,000","-1,800,000","-600,000","400,000","-100,000","100,000","-2,900,000","-400,000","500,000","-1,000,000","-600,000","0","-800,000","400,000","-600,000",,,"-200,000","100,000","0","-1,300,000","-200,000","100,000"
			ChangeInPrepaidAssets,"388,900,000","353,200,000","-4,300,000","3,300,000","36,700,000","-73,900,000","-9,400,000","10,600,000","44,700,000","-343,700,000","-1,600,000","14,100,000","-4,600,000","-18,900,000","200,000","8,000,000","17,300,000","-42,000,000","3,100,000","-2,200,000","-5,300,000","14,600,000","-18,200,000","14,100,000","-2,700,000","-25,600,000","14,000,000","3,000,000","4,700,000","-20,700,000","19,400,000","-8,500,000","-6,314,000","7,662,000","46,852,000","-16,301,000","57,747,000","-32,836,000","17,361,000","74,161,000","4,966,000","-3,060,000","-190,000","-11,927,000","14,335,000","-12,623,000","3,590,000","2,792,000","-3,549,000","-3,121,000","-148,000","1,270,000","6,636,000","5,891,000","297,000","-4,560,000","-8,222,000","-1,588,000","4,404,000","1,017,000","-1,028,000","-3,943,000","-27,000","-2,136,000","6,622,000","-4,746,000","352,000","-3,266,000","-78,000","598,000","-313,000","542,000","368,000","-394,000","-72,000","-865,000","6,839,000","-1,109,000","438,000","6,288,000","2,246,000","-8,450,000","1,914,000","-1,821,000","313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
