name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
PretaxIncome,"20,010,000","6,171,000","1,057,000","3,967,000","8,815,000","-9,809,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
TaxProvision,"3,083,000","1,522,000","3,209,000","-1,309,000","-339,000","-1,475,000",,"0",,"0",
NetIncomeCommonStockholders,"7,847,000","2,640,000","-1,837,000","2,486,000","4,558,000","-2,859,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
	NetIncome,"7,847,000","2,640,000","-1,837,000","2,486,000","4,558,000","-2,859,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
		NetIncomeIncludingNoncontrollingInterests,"16,927,000","4,649,000","-2,152,000","5,276,000","9,154,000","-8,334,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
			NetIncomeContinuousOperations,"16,927,000","4,649,000","-2,152,000","5,276,000","9,154,000","-8,334,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
		MinorityInterests,"-9,080,000","-2,009,000","315,000","-2,790,000","-4,596,000","5,475,000",,"0",,"0",
DilutedNIAvailtoComStockholders,"7,847,000","2,640,000","-1,837,000","2,486,000","4,558,000","-2,859,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
BasicEPS,,"0.02","-0.017","0.02","0.05","-0.031",,"0.09","0.031","0.056",
DilutedEPS,,"0.02","-0.017","0.02","0.05","-0.031",,"0.09","0.031","0.056",
BasicAverageShares,,"112,211,000","106,233,000","101,890,000","93,544,000","93,539,692",,"166,594,358","166,594,358","166,594,358",
DilutedAverageShares,,"112,240,000","106,233,000","102,251,000","166,827,000","93,539,692",,"166,594,358","166,594,358","166,594,358",
TotalOperatingIncomeAsReported,"36,349,000","10,007,000","2,680,000","9,563,000","14,099,000","9,890,000","7,156,000","15,105,000","5,448,000","9,567,000","8,142,000"
TotalExpenses,"199,235,000","57,969,000","45,366,000","50,277,000","45,623,000","35,714,000","31,597,000","37,493,000","37,979,000","31,173,000","29,741,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"7,847,000","2,640,000","-1,837,000","2,486,000","4,558,000","-2,859,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
NormalizedIncome,"7,847,000","2,640,000","-1,837,000","2,486,000","4,558,000","9,821,070","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
InterestExpense,"14,676,000","3,836,000","3,638,000","3,582,000","3,620,000","3,709,000","2,909,000","104,000","225,000","272,000","306,000"
NetInterestIncome,"-14,676,000","-3,836,000","-3,638,000","-3,582,000","-3,620,000","-3,709,000","-2,909,000","-104,000","-225,000","-272,000","-306,000"
EBIT,"34,686,000","10,007,000","4,695,000","7,549,000","12,435,000","-6,100,000","7,156,000","15,105,000","5,448,000","9,567,000","8,142,000"
EBITDA,"45,032,000"
ReconciledCostOfRevenue,"143,893,000","41,356,000","31,630,000","37,709,000","33,198,000","26,497,000","23,591,000","31,617,000","26,328,000","26,293,000","25,146,000"
ReconciledDepreciation,"10,346,000","2,694,000","2,708,000","2,537,000","2,407,000","2,401,000","2,388,000","2,361,000","2,334,000","2,322,000","2,325,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"7,847,000","2,640,000","-1,837,000","2,486,000","4,558,000","-2,859,000","4,247,000","15,001,000","5,223,000","9,295,000","7,836,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0","0","-15,990,000",,"0",,"0",
TotalUnusualItems,"0","0","0","0","0","-15,990,000",,"0",,"0",
NormalizedEBITDA,"45,032,000","12,701,000","7,403,000","10,086,000","14,842,000","12,291,000","9,544,000","17,466,000","7,782,000","11,889,000","10,467,000"
TaxRateForCalcs,"0.154","0.236","0.27","0.24","0.205","0.207","0.27","0.217","0.217","0.217","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","-3,309,930","0","0","0","0","0"
