name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
MarketCap,"1,398,065,165","1,603,336,637","1,402,252,881","1,596,872,329","2,103,490,636","2,286,780,265","1,943,902,622","1,395,942,942","1,801,246,683","1,496,721,324","2,344,468,029","2,170,345,544","2,151,365,038","2,058,990,877","2,008,118,186","2,362,025,008","2,434,335,588","1,889,314,898","2,224,711,587","2,332,540,273"
EnterpriseValue,"2,179,191,165","2,389,159,637","2,717,931,881","2,976,742,329","3,481,429,636","3,598,831,265","3,754,214,622","3,264,038,942","3,717,073,683","3,386,738,324","4,333,993,029","4,256,763,544","4,268,421,038","4,115,093,877","4,119,892,186","4,557,312,008","4,623,320,588","4,053,605,898","4,807,609,587","2,332,540,273"
PeRatio,"112","1,156",,,,,"46","22.304","23.161","18.475","26.03","28.464","35.348","35.279","18.284","30.4","40.39","26.865","525.979",
ForwardPeRatio,"12.707","14.514",,,"18.051","19.608","15.083","9.337","19.048","10.905","17.123","15.528","17.921","16.921","14.104","16.181","19.268","14.327","18.282",
PsRatio,"2.1","2.605","1.185","1.391","1.881","2.044","1.336","0.932","1.146","0.943","1.46","1.349","1.336","1.271","1.254","1.522","1.617","1.06","1.192",
PbRatio,"1.826","2.165","1.982","1.325","1.772","1.791","1.08","0.787","1.036","0.841","1.354","1.266","1.292","1.241","1.212","1.445","1.482","1.161","2.068",
EnterprisesValueRevenueRatio,"3.28","13.294","15.969","17.779","23.691","28.421","634.051","8.582","10.339","9.366","12.299","10.044","9.888","11.456","10.841","10.668","10.635","11.069","13.426","5.953"
EnterprisesValueEBITDARatio,"14.504","57.444","62.886","80.706","121.941","163.45","-14.195","38.841","37.317","46.998","46.063","36.861","34.242","51.183","37.146","47.986","44.45","52.185","199.436","24.006"
