name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"255,932,000","54,193,000","52,560,000","111,508,000","37,671,000","29,979,000","21,260,000","76,660,000","15,937,000","4,067,000","40,451,000","84,952,000","23,250,000","20,141,000","59,516,000","69,932,000","21,319,000","28,252,000","38,054,000","74,062,000","21,429,000","14,297,000","36,508,000","64,129,000","28,037,000","31,026,000","28,107,000","68,175,000","21,460,000","26,889,000","27,966,000","56,983,000","32,711,000","10,473,000","22,274,000","65,123,000","17,227,000","19,549,000","32,509,000","67,308,000","9,181,000","22,916,000","13,548,000","50,057,000","23,091,000","24,576,000","-1,956,000","44,610,000","10,727,000","22,129,000","-4,739,000","46,603,000","19,082,000","11,478,000","14,715,000","48,264,000","15,509,000","17,242,000","2,948,000","25,870,000","13,032,000","8,204,000","12,933,000","30,016,000","8,738,000","9,280,000","19,607,000","27,862,000","10,238,000","28,552,000","4,078,000","27,227,000","14,568,000","9,538,000","2,693,000","26,600,000","5,243,000","9,895,000","305,000","20,583,000","5,732,000","6,795,000","6,637,000","21,563,000","717,000","9,670,000","-727,000","20,765,000","8,458,000","6,131,000","3,900,000","20,700,000","6,600,000","11,500,000","3,400,000","18,300,000","5,600,000","10,200,000","4,600,000","11,700,000","11,400,000","11,700,000","1,100,000","17,400,000","6,500,000","8,200,000","2,500,000","13,400,000","5,500,000","8,400,000","1,700,000","12,000,000","3,300,000","8,500,000"
	CashFlowFromContinuingOperatingActivities,"255,932,000","54,193,000","52,560,000","111,508,000","37,671,000","29,979,000","21,260,000","76,660,000","15,937,000","4,067,000","40,451,000","84,952,000","23,250,000","20,141,000","59,516,000","69,932,000","21,319,000","28,252,000","38,054,000","74,062,000","21,429,000","14,297,000","36,508,000","64,129,000","28,037,000","31,026,000","28,107,000","68,175,000","21,460,000","26,889,000","27,966,000","56,983,000","32,711,000","10,473,000","22,274,000","65,123,000","17,227,000","19,549,000","32,509,000","67,308,000","9,181,000","22,916,000","13,548,000","50,057,000","23,091,000","24,576,000","-1,956,000","44,610,000","10,727,000","22,129,000","-4,739,000","46,603,000","19,082,000","11,478,000","14,715,000","48,264,000","15,509,000","17,242,000","2,948,000","25,870,000","13,032,000","8,204,000","12,933,000","30,016,000","8,738,000","9,280,000","19,607,000","27,862,000","10,238,000","28,552,000","4,078,000","27,227,000","14,568,000","9,538,000","2,693,000","26,600,000","5,243,000","9,895,000","305,000","20,583,000","5,732,000","6,795,000","6,637,000","21,563,000","717,000","9,670,000","-727,000","20,765,000","8,458,000","6,131,000","3,900,000","20,700,000","6,600,000","11,500,000","3,400,000","18,300,000","5,600,000","10,200,000","4,600,000","11,700,000","11,400,000","11,700,000","1,100,000","17,400,000","6,500,000","8,200,000","2,500,000","13,400,000","5,500,000","8,400,000","1,700,000","12,000,000","3,300,000","8,500,000"
		NetIncomeFromContinuingOperations,"104,905,000","894,000","3,436,000","62,499,000","38,076,000","-3,032,000","15,497,000","96,360,000","5,281,000","-20,307,000","11,336,000","42,424,000","16,996,000","-7,640,000","20,715,000","34,392,000","13,022,000","-2,545,000","13,669,000","33,849,000","18,531,000","1,132,000","15,090,000","22,875,000","11,508,000","-798,000","8,477,000","25,120,000","9,845,000","1,575,000","11,394,000","33,650,000","17,170,000","-5,476,000","5,666,000","29,151,000","13,510,000","-1,073,000","5,006,000","29,772,000","12,965,000","1,085,000","1,868,000","20,935,000","12,190,000","2,719,000","4,871,000","20,386,000","10,381,000","2,018,000","6,451,000","19,592,000","12,090,000","2,421,000","7,318,000","22,185,000","10,117,000","185,000","8,042,000","13,809,000","7,727,000","1,581,000","6,419,000","12,619,000","5,710,000","832,000","5,837,000","13,115,000","7,591,000","680,000","3,737,000","10,789,000","10,054,000","1,446,000","7,013,000","8,587,000","4,585,000","-768,000","2,852,000","7,674,000","6,619,000","1,928,000","3,060,000","5,920,000","5,764,000","221,000","3,472,000","9,205,000","6,083,000","1,203,000","3,900,000","7,900,000","5,600,000","2,500,000","4,100,000","9,100,000","3,600,000","1,600,000","3,600,000","7,900,000","8,900,000","2,900,000","3,400,000","8,700,000","5,800,000","1,200,000","3,700,000","6,500,000","3,500,000","1,000,000","3,100,000","5,800,000","4,100,000","1,400,000"
		OperatingGainsLosses,,,,,,,,,"-3,845,000","4,717,000","-1,699,000","-286,000","-893,000","-2,254,000","2,160,000","-693,000","-320,000","1,137,000","-1,850,000","-663,000","-889,000","-319,000","35,000","-579,000","-379,000","43,000","-855,000","708,000","211,000","-161,000","-544,000","220,000","-563,000","-158,000","-731,000","-643,000","6,000","-510,000",,,,,"0","0",,,"11,000","-33,000","0","0","-8,724,000","8,420,000","-72,000","-603,000","0","0",,,"-2,599,000","0",,,"0","0","-323,000","-25,000","-1,522,000","-669,000","-61,000","2,000","-1,000","-6,000","0","-1,000","-3,068,000","-24,000","-959,000","-552,000","-1,019,000","13,000",,,,,,,,,,,,"-100,000","-100,000","-200,000","-600,000","-100,000","-200,000","-100,000","-700,000","-400,000","300,000","-100,000","700,000","-100,000","0","-100,000","-1,100,000","0",,,"-600,000","0","0","-100,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"11,000","-33,000","0","0","115,000","0","-72,000","-603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,"-3,845,000","4,717,000","-1,671,000","-286,000","-893,000","-2,254,000","2,210,000","-693,000","-320,000","1,137,000","-1,187,000","-663,000","-889,000","-319,000","-111,000","-579,000","-379,000","43,000","-540,000","708,000","211,000","-161,000","-493,000","220,000","-563,000","-158,000","-731,000","-643,000","6,000","-510,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,"-893,000","-2,254,000","2,210,000","-693,000","-320,000","1,137,000","-1,187,000","-663,000","-889,000","-319,000","-111,000","-579,000","-379,000","43,000","-540,000","708,000","211,000","-161,000","-493,000",,"-563,000","-158,000","-731,000","-643,000","6,000","-510,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"113,394,000","29,482,000","27,908,000","27,940,000","28,064,000","27,669,000","25,385,000","25,299,000","25,158,000","25,093,000","22,766,000","22,778,000","22,851,000","22,893,000","21,576,000","21,549,000","21,375,000","21,207,000","19,576,000","19,688,000","19,670,000","19,658,000","16,257,000","16,245,000","16,247,000","16,454,000","15,776,000","15,754,000","15,916,000","15,736,000","14,841,000","15,319,000","16,598,000","16,564,000","15,183,000","14,979,000","14,978,000","15,110,000","14,144,000","14,168,000","14,144,000","14,410,000","12,968,000","13,176,000","12,823,000","13,014,000","10,677,000","11,731,000","11,452,000","11,405,000","9,465,000","10,564,000","10,822,000","10,792,000","9,763,000","11,224,000","9,276,000","9,222,000","8,558,000","8,560,000","8,717,000","8,401,000","7,587,000","7,716,000","7,640,000","7,709,000","7,442,000","7,287,000","7,006,000","6,996,000","6,557,000","6,518,000","6,521,000","6,518,000","5,828,000","5,830,000","5,838,000","5,760,000","5,193,000","5,262,000","5,389,000","5,394,000","4,901,000","4,732,000","4,776,000","4,817,000","4,587,000","4,568,000","5,116,000","4,097,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"113,394,000","29,482,000","27,908,000","27,940,000","28,064,000","27,669,000","25,385,000","25,299,000","25,158,000","25,093,000","22,766,000","22,778,000","22,851,000","22,893,000","21,576,000","21,549,000","21,375,000","21,207,000","19,576,000","19,688,000","19,670,000","19,658,000","16,257,000","16,245,000","16,247,000","16,454,000","15,776,000","15,754,000","15,916,000","15,736,000","14,841,000","15,319,000","16,598,000","16,564,000","15,183,000","14,979,000","14,978,000","15,110,000","14,144,000","14,168,000","14,144,000","14,410,000","12,968,000","13,176,000","12,823,000","13,014,000","10,677,000","11,731,000","11,452,000","11,405,000","9,465,000","10,564,000","10,822,000","10,792,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,669,000","2,174,000","223,000","-407,000","-384,000","65,000","-157,000","214,000","2,098,000","-170,000","1,025,000","265,000","3,704,000","-112,000","1,377,000","-1,061,000","5,484,000","1,228,000","11,100,000","-175,000","-1,066,000","4,410,000","-168,000","-342,000","-737,000","-458,000","2,015,000","-34,000","-250,000","2,898,000","31,000","240,000","53,000","-4,068,000","409,000","403,000","600,000","0","-100,000","600,000","1,200,000","500,000","200,000","200,000","1,200,000","400,000","-100,000","400,000","-2,800,000","900,000","-200,000","-100,000","1,600,000","-100,000","-100,000","300,000","1,000,000","100,000","-200,000","400,000"
