name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
MarketCap,"821,971,486","1,209,134,919","1,318,049,172","1,375,024,247","1,368,451,190","1,265,411,615","921,421,676","791,039,290","797,823,476","594,290,500","948,688,222","861,953,545","983,719,049","802,239,887","703,867,045","920,182,273","1,003,240,135","825,090,918","919,478,430","856,820,641","574,445,811","560,078,514","547,092,370","360,951,475","285,327,349","316,931,519","380,027,421","365,010,697","501,491,825","538,518,423","560,176,698","438,941,224","539,132,413","530,610,777","535,628,553","473,212,697","417,590,064","375,353,420","322,121,481","293,624,153","292,753,937","315,927,152","246,283,065","212,707,833","346,394,484","353,904,560","389,512,616","318,004,718","267,138,056","303,470,361","261,262,489","289,486,821","240,949,989","166,045,629","259,857,111","448,705,649","457,265,065","588,079,027","618,529,447","471,625,999","608,935,294","421,498,735","395,563,545","338,279,977","407,020,019","500,236,976","335,200,978","360,821,435","163,768,179","203,594,102","129,149,811","134,959,318","105,315,936","114,104,677","128,702,926","70,309,931","35,899,774","23,982,836","56,914,452","78,348,604","128,694,286","190,658,201","152,675,513","154,909,788","167,570,685","116,375,978","132,203,526","202,036,780","206,682,000","195,260,625","150,629,625","256,628,250","356,256,000","295,113,000","247,788,000","265,034,000","357,682,000","378,290,000","333,583,000","361,095,000","261,212,000","244,027,000","204,937,500","112,722,750","118,406,250","121,248,000"
EnterpriseValue,"1,249,483,486","1,623,554,919","1,665,981,172","1,745,666,247","1,450,272,190","1,327,327,615","1,009,995,676","914,521,290","973,232,476","762,169,500","1,148,078,222","1,097,081,545","1,212,946,049","1,058,993,887","985,495,045","1,216,886,273","1,303,537,135","1,138,382,918","1,242,273,430","1,200,225,641","918,173,811","742,673,514","741,188,370","568,284,475","501,549,349","546,121,519","630,627,421","430,457,697","565,147,825","593,535,423","596,856,698","476,877,224","579,116,413","558,558,777","575,804,553","514,712,697","448,007,064","415,750,420","362,518,481","364,139,153","356,374,937","387,589,152","321,243,065","287,667,833","422,786,484","428,170,560","474,987,616","392,210,718","345,952,056","372,319,361","343,789,489","369,830,821","336,201,989","264,695,629","372,973,111","499,787,649","505,632,065","659,987,027","707,344,447","584,434,999","732,343,294","562,620,735","547,437,545","501,789,977","570,530,019","664,404,976","573,378,978","598,999,435","416,763,179","465,056,102","403,996,811","419,423,318","386,828,936","396,413,677","423,442,926","360,764,931","341,238,774","338,354,836","388,231,452","399,602,604","465,997,286","542,134,201","504,151,513","555,726,788","563,613,685","539,175,978","548,056,526","618,504,780","623,150,000","604,106,625","569,929,625","671,828,250","784,856,000","716,413,000","684,388,000","695,834,000","802,982,000","806,690,000","596,583,000","632,195,000","535,712,000","522,927,000","442,837,500","110,022,750","119,506,250","121,248,000"
PeRatio,"27.683","41.165","48.188","210.217","126.947","142.595","53.389","20.688","13.38","8.503","17.557","16.191","23.317","25.827","33.489","51.351","45.642","102.4","48.169","61.081","59.116","25.854","20.961","18.979","14.74","20.737","23.625","13.552","18.657","15.572","16.79","14.563","17.796","7.28","7.068","6.162","5.357","10.876","9.333","9.327","11.346","15.971",,,,,,,,,,,,,"7.89","11.668","11.804","16.135","15.835","12.635","18.295","5.542","5.839","5.366","6.47","7.565","16.162","17.397","8.175","12.495","20.163","26.647","25.25","95.75",,,,,,"65.75",,,,"32.5","10.613","6.01","6.206","11.592","11.859","10.938","7.613","10.918","12.5","10.482","9.73","10.519","13.904","15.714","15.85","19.161","14.179","12.77","10.702","8.802","9.246",
ForwardPeRatio,"9.56","11.765","12.626","18.083","20.576","24.096","20.121","21.834","34.014","8.21","13.228","12.151","13.986","11.261",,"14.62","17.483","14.389","16.26","19.57","14.771","14.104","16.584","12.469","9.96","11.765","10.515","9.881","12.953","13.333","15.337","12.438","12.27","10.384","11.614","8.889","9.775","8.278","7.53","6.949","8.606","12.136","9.737","7.305","9.579","13.643","17.986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.354","0.511","0.505","0.646",,"1.606","1.342","1.528","2.426","0.632","1.323",,,,,,,,,,,,,,,,,,,"1.111","1.278","1.037","1.023","0.866","0.968","0.741","0.815","0.69","0.628","0.579","0.717","1.011","0.721","0.609","0.798","1.137","1.499",,,,,"-7.377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.902","1.387","1.536","1.664","1.795","1.926","1.338","1.074","0.986","0.713","1.113","0.999","1.133","0.931","0.824","1.079","1.205","1.019","1.181","1.181","0.833","0.832","0.893","0.595","0.481","0.542","0.67","0.642","0.872","0.918","0.946","0.75","0.925","0.94","0.936","0.814","0.703","0.616","0.528","0.487","0.497","0.548","0.433","0.374","0.632","0.671","0.769","0.643","0.557","0.632","0.529","0.535","0.416","0.271","0.395","0.704","0.738","0.952","1.024","0.796","1.035","0.725","0.684","0.568","0.685","0.805","0.614","0.661","0.307","0.392","0.263","0.284","0.229","0.251","0.291","0.16","0.081","0.053","0.127","0.172","0.259","0.349","0.279","0.217","0.178","0.119","0.154","0.26","0.266","0.254","0.202","0.329","0.468","0.391","0.373","0.429","0.629","0.722","0.65","0.756","0.625","0.659","0.644","0.545","0.573",
PbRatio,"1.064","1.622","1.793","1.898","2.581","2.544","1.92","1.695","1.721","1.227","2.045","1.906","2.291","1.911","1.659","2.254","2.469","2.151","2.379","2.393","1.683","1.916","1.834","1.244","0.997","1.126","1.371","1.303","1.866","1.765","1.851","1.464","1.851","1.979","2.072","1.915","1.743","1.982","1.7","1.793","1.827","1.795","1.446","1.25","2.045","2.183","2.563","1.657","1.465","1.62","1.409","1.536","1.289","0.913","0.839","1.451","1.494","1.99","2.212","1.862","2.523","1.811","1.765","1.577","1.897","2.447","3.589","3.863","1.9","2.49","1.678","1.938","1.588","1.812","1.992","1.172","0.619","0.455","0.809","1.151","1.797","0.95","0.761","0.764","0.806","0.554","0.633","0.967","0.99","0.96","0.755","1.306","1.824","1.564","1.417","1.497","2.078","2.272","2.039","2.271","1.698","1.625","1.397","0.766","0.861",
EnterprisesValueRevenueRatio,"1.378","6.408","7.71","7.806","6.794","7.127","6.064","5.796","6.998","4.022","5.759","5.284","5.702","4.886","4.533","5.604","5.794","5.316","5.952","5.639","4.507","4.043","4.86","3.741","3.366","3.521","3.948","2.948","4.148","3.985","4.239","3.244","4.052","3.481","3.969","3.707","3.226","2.876","2.366","2.486","2.329","2.429","2.25","1.92","3.025","2.974","3.691","2.964","2.905","3.028","2.89","3.209","2.825","1.949","2.259","3.231","3.345","3.914","4.558","3.86","4.945","3.586","3.854","3.479","3.889","4.517","4.301","4.447","2.958","3.219","3.209","3.418","3.18","3.271","3.841","3.385","3.202","2.848","3.615","3.529","4.092","-104.237","3.66","3.239","3.204","3.072","3.13","3.273","3.308","3.044","3.272","3.691","4.322","3.191","3.986","4.127","4.71","5.833","4.807","5.102","4.306","4.157","4.283","1.708","1.819","1.799"
EnterprisesValueEBITDARatio,"12.433","47.736","65.049","50.783","223.153","63.857","58.758","152.471","153.579","31.076","40.783","33.404","34.66","32.613","67.685","37.139","56.876","45.557","53.33","41.791","32.158","284.658","77.352","30.065","27.768","29.997","38.961","42.679","36.272","68.459","35.415","23.482","33.795","25.241","40.618","30.349","27.436","22.857","21.225","22.209","21.177","23.973","19.272","18.634","39.84","40.899","86.033","43.124","75.833","99.497","129.439","87.245","153.587","-2.743","19.747","23.642","22.275","37.796","32.814","26.335","35.015","25.243","31.536","27.932","27.339","30.787","34.587","35.153","24.09","32.741","33.125","33.805","28.624","21.863","49.642","34.752","31.59","39.578","33.422","35.13","37.763","18.792","30.844","33.935","29.399","7.86","26.112","24.038","22.645","23.899","24.356","34.277","28.031","21.514","25.924","27.288","29.851","31.885","29.388","29.542","26.92","25.385","30.125","10.38","11.603","-1.046"
