name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
		StockBasedCompensation,"31,000,000","11,000,000","5,000,000","6,000,000","9,000,000","8,000,000","8,000,000","5,000,000","6,000,000","9,000,000","7,000,000","7,000,000","8,000,000","9,000,000","8,000,000","6,000,000","7,000,000","7,000,000","7,000,000","6,000,000","7,000,000","9,000,000","5,000,000","5,000,000","6,000,000","7,000,000","5,000,000","5,000,000","5,000,000","5,000,000","4,000,000","4,000,000","5,000,000","7,000,000","4,000,000","4,000,000","3,000,000","3,000,000","3,000,000","3,000,000","4,000,000","3,000,000","3,000,000","3,000,000","3,000,000","4,000,000","4,000,000","5,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","3,000,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,"136,000,000","84,000,000","-25,000,000","-290,000,000","370,000,000","-4,000,000","-22,000,000","-8,000,000","-4,000,000","7,000,000","1,000,000","-314,000,000","313,000,000","2,000,000","0","-4,000,000","-21,000,000","1,000,000","-5,000,000","3,000,000","-16,000,000","1,000,000","-14,000,000","-5,000,000","5,000,000","2,000,000","-3,000,000","3,000,000","10,000,000","14,000,000","2,000,000","16,000,000","1,000,000","-2,000,000","-118,000,000","49,000,000","65,000,000","28,000,000","-39,000,000","51,000,000","38,000,000","21,000,000","12,000,000","6,000,000","1,000,000","9,000,000","83,000,000","158,000,000","16,000,000","-23,000,000","-172,000,000","-55,000,000","-24,000,000","4,000,000","11,000,000","-4,000,000","4,000,000","4,000,000","9,000,000","14,000,000","9,000,000","-11,000,000","-1,094,000","-4,716,000","-1,133,000","-57,000","39,395,000","2,624,000","-926,000","2,703,000","-1,089,000","3,019,000","2,240,000","-1,331,000",,"2,740,000","3,797,000","1,570,000"
		ChangeInWorkingCapital,"1,531,000,000","489,000,000","-84,000,000","-12,000,000","1,135,000,000","304,000,000","-184,000,000","95,000,000","18,000,000","129,000,000","-102,000,000","-116,000,000","203,000,000","227,000,000","-117,000,000","-16,000,000","-33,000,000","265,000,000","55,000,000","-197,000,000","53,000,000","202,000,000","-39,000,000","-80,000,000","93,000,000","230,000,000","-150,000,000","46,000,000","30,000,000","224,000,000","12,000,000","-32,000,000","27,000,000","213,000,000","31,000,000","-56,000,000","58,000,000","106,000,000","69,000,000","-111,000,000","58,000,000","181,000,000","-24,000,000","-41,000,000","56,000,000","142,000,000","-53,000,000","-32,000,000","15,000,000","159,000,000","-37,000,000","-4,000,000","-66,000,000","11,000,000","-21,000,000","1,000,000","28,000,000","20,000,000","16,000,000","-18,000,000","-17,000,000","141,000,000","-22,000,000","32,000,000","-22,000,000","102,000,000","35,496,000","-22,534,000","27,440,000","34,598,000","-22,103,000","7,408,000","5,929,000","8,766,000","22,749,000","23,979,000","19,089,000","-6,835,000","32,233,000","28,675,000","28,782,000","-6,129,000"
			ChangeInOtherWorkingCapital,"633,000,000","489,000,000","-982,000,000","-12,000,000","1,135,000,000","304,000,000","-125,000,000","95,000,000","18,000,000","129,000,000","-196,000,000","-116,000,000","203,000,000","227,000,000","-85,000,000","-16,000,000","-33,000,000","265,000,000","37,000,000","-197,000,000","53,000,000","202,000,000","-176,000,000","-80,000,000","93,000,000","230,000,000","-220,000,000","46,000,000","30,000,000","224,000,000","-60,000,000","-32,000,000","27,000,000","213,000,000","24,000,000","-56,000,000","58,000,000","106,000,000",,,,,,,,,,,,,,,,,,,,"20,000,000","-95,000,000","-18,000,000","-17,000,000","141,000,000",,"32,000,000","-22,000,000","102,000,000",,"-22,534,000","27,440,000","34,598,000","-54,079,000","7,408,000","5,929,000","8,766,000",,"23,979,000","19,089,000","-6,835,000",,"28,675,000","28,782,000","-6,129,000"
InvestingCashFlow,"-1,090,000,000","-334,000,000","31,000,000","-13,000,000","-774,000,000","52,000,000","-764,000,000","-180,000,000","-226,000,000","-179,000,000","-552,000,000","-9,000,000","-399,000,000","-169,000,000","-381,000,000","-434,000,000","-252,000,000","-89,000,000","-382,000,000","-162,000,000","-164,000,000","-267,000,000","-415,000,000","-311,000,000","-229,000,000","-90,000,000","-371,000,000","-233,000,000","-293,000,000","-237,000,000","-266,000,000","-162,000,000","95,000,000","-46,000,000","-136,000,000","-139,000,000","-199,000,000","-2,000,000","-419,000,000","-185,000,000","-92,000,000","-171,000,000","-157,000,000","-6,000,000","-154,000,000","-185,000,000","-37,000,000","-63,000,000","-484,000,000","-112,000,000","-136,000,000","-25,000,000","-150,000,000","-146,000,000","-20,000,000","-128,000,000","-156,000,000","57,000,000","-144,000,000","-149,000,000","-111,000,000","-330,000,000","-420,000,000","-223,000,000","-411,000,000","-253,000,000","-438,036,000","-281,862,000","-174,762,000","-381,340,000","-244,443,000","-180,914,000","-192,176,000","-178,415,000","-270,320,000","-119,269,000","-216,455,000","-145,486,000","-223,619,000","-241,818,000","-149,796,000","-129,228,000"
	CashFlowFromContinuingInvestingActivities,"-1,090,000,000","-334,000,000","31,000,000","-13,000,000","-774,000,000","52,000,000","-764,000,000","-180,000,000","-226,000,000","-179,000,000","-552,000,000","-9,000,000","-399,000,000","-169,000,000","-381,000,000","-434,000,000","-252,000,000","-89,000,000","-382,000,000","-162,000,000","-164,000,000","-267,000,000","-415,000,000","-311,000,000","-229,000,000","-90,000,000","-371,000,000","-233,000,000","-293,000,000","-237,000,000","-266,000,000","-162,000,000","95,000,000","-46,000,000","-136,000,000","-139,000,000","-199,000,000","-2,000,000","-419,000,000","-185,000,000","-92,000,000","-171,000,000","-157,000,000","-6,000,000","-154,000,000","-185,000,000","-37,000,000","-63,000,000","-484,000,000","-112,000,000","-136,000,000","-25,000,000","-150,000,000","-146,000,000","-20,000,000","-128,000,000","-156,000,000","57,000,000","-144,000,000","-149,000,000","-111,000,000","-330,000,000","-420,000,000","-223,000,000","-411,000,000","-253,000,000","-438,036,000","-281,862,000","-174,762,000","-381,340,000","-244,443,000","-180,914,000","-192,176,000","-178,415,000","-270,320,000","-119,269,000","-216,455,000","-145,486,000","-223,619,000","-241,818,000","-149,796,000","-129,228,000"
		CapitalExpenditureReported,"-781,000,000","-85,000,000","-137,000,000","-246,000,000","-313,000,000","-211,000,000","-186,000,000","-152,000,000","-63,000,000","-314,000,000","-427,000,000","-177,000,000","-227,000,000","-101,000,000","-370,000,000","-170,000,000","-184,000,000","-184,000,000","-369,000,000","-186,000,000","-274,000,000","-245,000,000","-370,000,000","-204,000,000","-133,000,000","-143,000,000","-344,000,000","-121,000,000","-224,000,000","-148,000,000","-232,000,000","-188,000,000","-152,000,000","-158,000,000","-273,000,000","-75,000,000","-193,000,000","-74,000,000","-186,000,000","-42,000,000","-145,000,000","-169,000,000","-168,000,000","-108,000,000","-88,000,000","-116,000,000","-51,000,000","-67,000,000","-91,000,000","-40,000,000","-62,000,000","-30,000,000","-135,000,000","-207,000,000","-156,000,000","-122,000,000","-176,000,000","-200,000,000","-125,000,000","-169,000,000","-207,000,000","-244,000,000","-224,000,000","-248,000,000","-344,000,000","-286,000,000","-333,839,000","-310,719,000","-256,110,000","-223,332,000","-243,951,000","-180,670,000","-184,787,000","-187,897,000",,,"-221,250,000","-139,938,000",,,"-135,946,000","-129,080,000"
		NetPPEPurchaseAndSale,"-131,000,000","-49,000,000","-55,000,000","-17,000,000","-10,000,000","-6,000,000","-9,000,000","199,000,000","-4,000,000","-53,000,000","-52,000,000","-30,000,000","-79,000,000","-63,000,000","-83,000,000","-85,000,000","-19,000,000","-19,000,000","-38,000,000","-25,000,000","-25,000,000","-40,000,000","-43,000,000","-77,000,000","-18,000,000","-23,000,000","-45,000,000","-25,000,000","-14,000,000","-20,000,000","-28,000,000","-29,000,000","-38,000,000","-32,000,000","-9,000,000","-3,000,000","-1,000,000","-9,000,000","-224,000,000","-29,000,000","-17,000,000","-15,000,000","-2,000,000","-20,000,000","-18,000,000","-8,000,000","-15,000,000","-15,000,000","-15,000,000","-5,000,000","-13,000,000","-4,000,000","-8,000,000","51,000,000","131,000,000","28,000,000","121,000,000","-30,000,000","23,000,000","8,000,000","-27,000,000","-32,000,000","71,000,000","52,000,000","-33,000,000","-42,000,000","-47,378,000","-44,089,000","-43,069,000","-48,464,000","-46,731,000","-46,163,000","-54,829,000","-32,962,000","309,800,000","-217,562,000","-143,222,000","-109,397,000","-118,508,000","-225,166,000","-101,000,000","-99,391,000"
			PurchaseOfPPE,"-131,000,000","-49,000,000","-55,000,000","-17,000,000","-10,000,000","-6,000,000","-9,000,000","-10,000,000","-4,000,000","-53,000,000","-52,000,000","-30,000,000","-79,000,000","-63,000,000","-83,000,000","-85,000,000","-19,000,000","-19,000,000","-38,000,000","-25,000,000","-25,000,000","-40,000,000","-43,000,000","-77,000,000","-18,000,000","-23,000,000","-45,000,000","-25,000,000","-14,000,000","-20,000,000","-28,000,000","-29,000,000","-38,000,000","-32,000,000","-9,000,000","-3,000,000","-1,000,000","-9,000,000","-225,000,000","-29,000,000","-17,000,000","-15,000,000","-2,000,000","-20,000,000","-18,000,000","-8,000,000","-15,000,000","-15,000,000","-15,000,000","-5,000,000","-13,000,000","-4,000,000","-8,000,000","-7,000,000","-4,000,000","-3,000,000","-12,000,000","-30,000,000","-44,000,000","-25,000,000","-27,000,000","-32,000,000","-21,000,000","-10,000,000","-33,000,000","-42,000,000","-47,378,000","-44,089,000","-43,069,000","-48,464,000","-46,731,000","-46,163,000","-54,829,000","-32,962,000","309,800,000","-208,377,000","-152,407,000","-109,397,000","-118,508,000","-225,166,000","-101,000,000","-99,391,000"
			SaleOfPPE,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","58,000,000","135,000,000","31,000,000",,,"67,000,000",,,,"92,000,000",,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"23,000",,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"23,000",,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-174,000,000","-200,000,000","226,000,000","250,000,000","-450,000,000","270,000,000","-570,000,000","-226,000,000","-159,000,000","188,000,000","-71,000,000","214,000,000","-101,000,000","-2,000,000","68,000,000","-172,000,000","-46,000,000","122,000,000","28,000,000","50,000,000","138,000,000","20,000,000","8,000,000","-31,000,000","-76,000,000","76,000,000","26,000,000","-88,000,000","-55,000,000","-70,000,000","-14,000,000","54,000,000","-105,000,000","146,000,000","150,000,000","-60,000,000","-11,000,000","82,000,000","-15,000,000","-115,000,000","11,000,000","15,000,000","13,000,000","121,000,000","-49,000,000","-61,000,000","33,000,000","20,000,000","-375,000,000","-62,000,000","-57,000,000","21,000,000","0","29,000,000","70,000,000","-61,000,000","3,000,000","316,000,000","-27,000,000","-32,000,000","145,000,000","-8,000,000","-241,000,000","2,000,000","-43,000,000","69,000,000","-110,450,000","30,450,000","82,425,000","-154,425,000","-192,000","0","-3,227,000","10,000,000","-5,068,000","-10,789,000","4,685,000","-5,513,000","5,419,000","-816,000","-13,850,000","-148,000"
			PurchaseOfInvestment,"-1,967,000,000","-353,000,000","-1,094,000,000","0","-520,000,000","0","-800,000,000","-301,000,000","-654,000,000","-207,000,000","-260,000,000","-216,000,000","-446,000,000","-452,000,000","-456,000,000","-567,000,000","-255,000,000","-130,000,000","-137,000,000","-98,000,000","-49,000,000","-168,000,000","-215,000,000","-233,000,000","-307,000,000","-118,000,000","-165,000,000","-135,000,000","-258,000,000","-184,000,000","-167,000,000","-60,000,000","-203,000,000","-266,000,000","-127,000,000","-120,000,000","-212,000,000","-188,000,000","-211,000,000","-348,000,000","-180,000,000","-237,000,000","-368,000,000","-169,000,000","-280,000,000","-235,000,000","-229,000,000","-400,000,000","-1,059,000,000","-247,000,000","-664,000,000","-4,000,000","0","0","64,000,000","-64,000,000","0","-69,000,000","-204,000,000","-192,000,000","-15,000,000","-254,000,000","-483,000,000","-182,000,000","-360,000,000","0","-115,450,000","30,450,000","69,425,000","-154,425,000","-5,002,000","0","-13,727,000","0","-5,068,000","-10,789,000","0","-10,013,000","3,419,000","-816,000","-13,850,000","-148,000"
			SaleOfInvestment,"1,793,000,000","153,000,000","1,320,000,000","250,000,000","70,000,000","270,000,000","230,000,000","75,000,000","495,000,000","395,000,000","189,000,000","430,000,000","345,000,000","450,000,000","524,000,000","395,000,000","209,000,000","252,000,000","165,000,000","148,000,000","187,000,000","188,000,000","223,000,000","202,000,000","231,000,000","194,000,000","191,000,000","47,000,000","203,000,000","114,000,000","153,000,000","114,000,000","98,000,000","412,000,000","277,000,000","60,000,000","201,000,000","270,000,000","196,000,000","233,000,000","191,000,000","252,000,000","381,000,000","290,000,000","231,000,000","174,000,000","262,000,000","420,000,000","684,000,000","185,000,000","607,000,000","25,000,000","0","29,000,000","6,000,000","3,000,000","3,000,000","385,000,000","177,000,000","160,000,000","160,000,000","246,000,000","242,000,000","184,000,000","317,000,000","69,000,000","5,000,000","0","13,000,000","0","4,810,000","0","10,500,000","10,000,000","0","0","4,685,000","4,500,000",,,,
