name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","3,348,402","6,696,804","6,696,804",,,,,,,,,,,,,,,,,,,,,,,"-2,133,800",,,,,,,,
TotalCapitalization,"6,593,139,000","6,622,460,000","6,623,003,000","6,661,529,000","6,518,641,000","6,663,113,000","6,745,319,000","7,200,241,000","7,372,306,000","7,167,362,000","7,097,666,000","6,600,567,000","6,661,717,000","5,894,659,000","5,883,131,000","5,873,977,000","6,191,734,000","5,493,365,249","5,762,756,380","4,805,976,696","2,255,188,563","2,253,768,349","2,120,489,029","2,275,108,095","2,054,821,062","1,598,392,526","1,822,031,243","1,420,643,403","1,415,127,749","1,094,328,057","1,094,240,960","1,032,346,604","991,134,231","913,003,281","927,169,809","1,122,239,444","997,763,100","861,080,041","970,494,794","1,052,757,117","1,042,173,143","1,033,689,364","982,955,757","907,894,736","890,053,125","896,326,311","905,440,034","910,868,591","955,056,438","1,011,150,963","1,030,553,335","1,029,564,673","950,764,606","926,740,577","817,283,976","751,500,236","728,240,315","641,890,427","361,869,435","343,441,108","341,176,745","361,290,854","329,346,831","303,416,035","334,522,422","106,365,425","93,819,879","92,810,804","96,466,980","96,690,175","108,477,736","79,935,097","46,576,287","60,146,381","45,744,724","75,127,340",,"53,903,647",,,"28,395,422","32,948,495","18,182,038","15,133,704",
PreferredStockEquity,"217,126,000","217,126,000","217,126,000","217,126,000","217,126,000","217,126,000","217,126,000","217,632,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,355,475","69,096,828","91,772,130","91,422,313","91,094,656","90,788,682","90,455,129","90,127,092","89,820,627","89,462,633","89,167,706","88,877,600","88,607,989","88,348,647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"5,063,824,000","5,093,481,000","4,974,672,000","4,884,105,000","4,742,398,000","4,687,485,000","4,570,182,000","4,478,015,000","4,385,128,000","4,355,748,000","4,294,630,000","4,176,361,000","4,055,939,000","3,965,940,000","3,897,041,000","3,826,677,000","3,749,303,000","3,707,952,031","3,673,349,185","3,615,326,839","1,723,075,477","1,496,696,112","1,475,643,970","1,262,153,810","1,228,779,841","1,155,611,300","1,134,225,554","841,390,061","824,150,646","802,693,381","781,934,151","764,381,985","742,496,653","723,707,661","712,215,862","696,568,819","691,433,742","679,071,359","672,824,471","659,286,555","649,309,973","641,047,740","632,601,761","607,805,709","590,131,720","586,668,603","596,073,644","591,788,045","610,440,387","611,557,548","620,923,422","614,894,345","543,038,241","538,949,749","512,568,708","481,709,434","477,158,433","466,610,294","274,636,430","265,194,494","262,916,521","256,017,021","249,059,388","238,738,519","236,326,761","63,436,425","62,890,879","61,500,804","57,656,980","57,880,175","56,667,736","35,125,097","36,266,287","34,336,381","33,244,724","33,627,340","32,403,241","32,403,647","32,089,812","31,401,749","18,171,955","18,290,802","16,682,038","13,633,704","14,583,898"
NetTangibleAssets,"3,398,002,000","3,456,977,000","3,336,111,000","3,243,457,000","3,099,583,000","3,042,464,000","2,922,784,000","2,828,705,000","2,516,707,000","2,484,807,000","2,424,629,000","2,327,662,000","2,204,968,000","2,112,658,000","2,041,183,000","1,968,203,000","1,886,991,000","1,843,240,250","1,811,034,223","1,753,621,393","1,157,621,227","929,998,316","908,823,643","825,759,212","787,271,959","712,838,548","693,168,987","595,661,000","578,042,118","556,271,299","535,271,848","517,466,359","495,325,376","476,215,905","464,320,792","448,334,479","442,839,663","429,927,665","422,992,801","408,751,175","467,437,735","458,225,809","471,734,590","445,871,532","427,153,982","422,661,869","430,982,447","425,624,319","443,216,160","443,227,004","451,515,018","444,419,050","371,413,539","366,266,570","251,658,386","222,542,543","217,115,029","205,710,670","150,511,046","140,553,356","137,759,629","130,344,375","122,074,887","110,448,307","107,606,046","63,436,425","62,890,879","61,500,804","57,656,980","57,880,175","56,667,736","35,125,097","36,266,287","34,336,381","33,244,724","33,627,340","32,403,241","32,403,647","32,089,812","31,401,749","18,171,955","18,290,802","16,682,038","13,633,704","14,583,898"
InvestedCapital,"6,376,013,000","6,405,334,000","6,405,877,000","6,444,403,000","6,301,515,000","6,445,987,000","6,528,193,000","6,982,609,000","7,372,306,000","7,167,362,000","7,097,666,000","6,600,567,000","6,661,717,000","5,894,659,000","5,883,131,000","5,873,977,000","6,191,734,000","5,493,365,249","5,762,756,380","4,805,976,696","2,255,188,563","2,253,768,349","2,120,489,029","2,275,108,095","2,054,821,062","1,598,392,526","1,822,031,243","1,420,643,403","1,415,127,749","1,094,328,057","1,094,240,960","1,032,346,604","991,134,231","913,003,281","927,169,809","1,122,239,444","997,763,100","861,080,041","970,494,794","1,052,757,117","972,817,668","964,592,536","891,183,627","816,472,423","798,958,469","805,537,629","814,984,905","820,741,499","865,235,811","921,688,330","941,385,629","940,687,073","862,156,617","838,391,930","817,283,976","751,500,236","728,240,315","641,890,427","361,869,435","343,441,108","341,176,745","361,290,854","329,346,831","303,416,035","334,522,422","135,865,425","118,319,879","121,310,804","119,466,980","121,690,175","118,477,736","92,935,097","87,076,287","89,146,381","72,744,724","75,127,340","64,903,241","53,903,647","48,810,044","42,901,749","28,395,422","32,948,495","18,182,038","15,133,704",
TangibleBookValue,"3,180,876,000","3,239,851,000","3,118,985,000","3,026,331,000","2,882,457,000","2,825,338,000","2,705,658,000","2,611,073,000","2,516,707,000","2,484,807,000","2,424,629,000","2,327,662,000","2,204,968,000","2,112,658,000","2,041,183,000","1,968,203,000","1,886,991,000","1,843,240,250","1,811,034,223","1,753,621,393","1,157,621,227","929,998,316","908,823,643","825,759,212","787,271,959","712,838,548","693,168,987","595,661,000","578,042,118","556,271,299","535,271,848","517,466,359","495,325,376","476,215,905","464,320,792","448,334,479","442,839,663","429,927,665","422,992,801","408,751,175","398,082,260","389,128,981","379,962,460","354,449,219","336,059,326","331,873,187","340,527,318","335,497,227","353,395,533","353,764,371","362,347,312","355,541,450","282,805,550","277,917,923","251,658,386","222,542,543","217,115,029","205,710,670","150,511,046","140,553,356","137,759,629","130,344,375","122,074,887","110,448,307","107,606,046","63,436,425","62,890,879","61,500,804","57,656,980","57,880,175","56,667,736","35,125,097","36,266,287","34,336,381","33,244,724","33,627,340","32,403,241","32,403,647","32,089,812","31,401,749","18,171,955","18,290,802","16,682,038","13,633,704","14,583,898"
TotalDebt,"1,312,189,000","1,311,853,000","1,431,205,000","1,560,298,000","1,559,117,000","1,758,502,000","1,958,011,000","2,504,594,000","2,987,178,000","2,811,614,000","2,803,036,000","2,424,206,000","2,605,778,000","1,928,719,000","1,986,090,000","2,047,300,000","2,442,431,000","1,785,413,218","2,089,407,195","1,190,649,857","532,113,086","757,072,237","644,845,059","1,012,954,285","826,041,221","442,781,226","687,805,689","579,253,342","590,977,103","291,634,676","312,306,809","267,964,619","248,637,578","189,295,620","214,953,947","425,670,625","306,329,358","182,008,682","297,670,323","393,470,562","323,507,695","323,544,796","258,581,866","208,666,714","208,826,749","218,869,026","218,911,261","228,953,454","254,795,424","310,130,782","320,462,207","325,792,728","319,118,376","299,442,181","304,715,268","269,790,802","251,081,882","175,280,133","87,233,005","78,246,614","78,260,224","105,273,833","80,287,443","64,677,516","98,195,661","72,429,000","55,429,000","59,810,000","61,810,000","63,810,000","61,810,000","57,810,000","50,810,000","54,810,000","39,500,000","41,500,000","32,500,000","21,500,000","16,720,232","11,500,000","10,223,467","14,657,693","1,500,000","1,500,000",
NetDebt,,,,,,,,"69,524,000","2,208,006,000","2,442,929,000","2,052,252,000","1,938,273,000","2,228,208,000","1,274,366,000","1,446,323,000","1,429,840,000","2,075,547,000","1,111,948,376","1,686,519,565","651,864,834","342,121,529","574,810,233","397,832,367","544,297,495","444,230,853","148,499,955","373,920,608","311,004,322","301,655,460","108,716,930","99,494,695","61,523,692","78,638,963",,"4,452,060","192,681,065","209,562,330","18,527,057","150,262,019","190,687,246","192,204,893","152,106,329","88,094,274",,"83,292,230","37,567,530",,,"169,208,073","235,140,546","214,023,380","224,349,847","188,615,858","222,183,540","242,356,601","190,923,323","155,838,640","73,631,236","32,547,872","16,054,160","26,232,027","60,621,126","18,911,435","18,807,804","53,707,236","45,653,092","33,763,163","32,413,828","41,409,173","48,187,157","44,680,203","35,915,481","33,132,836","39,861,351","27,412,420","25,581,015","20,086,857","8,557,871","5,922,952","5,030,929","2,394,879","8,971,467",,,
ShareIssued,"76,400,000","76,100,000","76,100,000","76,100,000","76,100,000","75,900,000","75,844,238","75,800,000","75,800,000","76,500,000","76,700,000","76,900,000","77,100,000","77,500,000","77,900,000","77,900,000","77,853,000","77,739,636","77,652,143","77,646,512","49,789,649","46,359,377","46,159,832","42,184,120","41,994,955","40,906,064","40,802,904","35,977,987","35,864,667","35,732,483","35,654,541","35,601,495","35,567,268","35,221,941","35,133,733","35,073,763","35,022,487","34,696,597","34,691,659","34,675,913","34,616,013","34,354,960","34,306,927","34,136,163","34,132,256","33,870,380","33,660,462","33,421,741","33,351,118","33,029,719","32,956,737","32,929,747","24,062,995","23,996,927","23,708,607","22,587,564","22,467,263","22,264,817","15,553,537","15,547,063","15,534,975","15,446,074","15,409,341","15,370,916","15,300,629","8,426,551","8,424,217","8,405,891","8,391,371","8,389,232","8,389,232","7,404,586","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","4,624,106","4,624,106","4,624,106","3,820,000","3,820,000"
OrdinarySharesNumber,"76,400,000","76,100,000","76,100,000","76,100,000","76,100,000","75,900,000","75,844,238","75,800,000","75,800,000","76,500,000","76,700,000","76,900,000","77,100,000","77,500,000","77,900,000","77,900,000","77,853,000","77,739,636","77,652,143","77,646,512","49,789,649","46,359,377","46,159,832","42,184,120","41,994,955","40,906,064","40,802,904","35,977,987","35,864,667","35,732,483","35,654,541","35,601,495","35,567,268","35,221,941","35,133,733","35,073,763","35,022,487","34,696,597","34,691,659","34,675,913","34,616,013","34,354,960","34,306,927","34,136,163","34,132,256","33,870,380","33,660,462","33,421,741","33,351,118","33,029,719","32,956,737","32,929,747","24,062,995","23,996,927","23,708,607","22,587,564","22,467,263","22,264,817","15,553,537","15,547,063","15,534,975","15,446,074","15,409,341","15,370,916","15,300,629","8,426,551","8,424,217","8,405,891","8,391,371","8,389,232","8,389,232","7,404,586","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","7,384,106","4,624,106","4,624,106","4,624,106","3,820,000","3,820,000"
PreferredSharesNumber,"9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,250","71,250","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
