name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
TotalRevenue,"737,669,000","175,907,000","209,996,000","179,627,000","172,139,000","141,037,000","168,065,000","123,603,000","109,236,000","97,926,000","108,398,000","94,657,000","93,255,000","65,995,000","76,199,000","46,264,000","34,126,000","27,277,000","40,295,000","27,003,000","21,327,000","18,977,000","28,912,000","12,293,000","22,985,000","20,058,000","29,120,000","15,716,000","15,706,000","12,308,000","17,888,176","13,513,716","10,254,640","8,065,468","10,244,337","7,776,150","5,527,744","5,458,407","2,256,971","217,727"
	OperatingRevenue,"737,669,000","175,907,000","209,996,000","179,627,000","172,139,000","141,037,000","168,065,000","123,603,000","109,236,000","97,926,000","108,398,000","94,657,000","93,255,000","65,995,000","76,199,000","46,264,000","34,126,000","27,277,000","40,295,000","27,003,000","21,327,000","18,977,000","28,912,000","12,293,000","22,985,000","20,058,000","29,120,000","15,716,000","15,706,000","12,308,000","17,888,176","13,513,716","10,254,640","8,065,468","10,244,337","7,776,150","5,527,744","5,458,407","2,256,971","217,727"
CostOfRevenue,"343,648,000","84,814,000","96,267,000","82,882,000","79,685,000","67,750,000","77,509,000","58,290,000","54,846,000","47,665,000","48,126,000","43,974,000","43,351,000","32,642,000","34,663,000","24,468,000","19,039,000","15,873,000","22,827,000","15,131,000","13,325,000","12,224,000","18,847,000","13,870,000","14,809,000","13,130,000","15,661,000","10,203,000","10,905,000","9,500,000","11,352,731","9,116,570","6,805,890","7,198,810","9,057,087","5,243,288","5,121,866","3,418,000","2,704,442","1,118,508"
GrossProfit,"394,021,000","91,093,000","113,729,000","96,745,000","92,454,000","73,287,000","90,556,000","65,313,000","54,390,000","50,261,000","60,272,000","50,683,000","49,904,000","33,353,000","41,536,000","21,796,000","15,087,000","11,404,000","17,468,000","11,872,000","8,002,000","6,753,000","10,065,000","-1,577,000","8,176,000","6,928,000","13,459,000","5,513,000","4,801,000","2,808,000","6,535,445","4,397,146","3,448,750","866,658","1,187,250","2,532,862","405,878","2,040,407","-447,471","-900,781"
OperatingExpense,"383,469,000","106,431,000","100,991,000","89,025,000","87,022,000","76,524,000","71,894,000","66,322,000","66,427,000","63,834,000","58,129,000","56,687,000","51,769,000","44,350,000","40,975,000","37,505,000","29,084,000","26,889,000","27,051,000","25,039,000","26,970,000","27,979,000","23,411,000","26,837,000","25,229,000","26,166,000","24,679,000","24,216,000","23,472,000","23,218,000","24,038,467","23,402,762","21,766,548","21,704,225","17,650,395","14,660,379","14,083,070","9,206,554","7,953,439","8,573,069"
	SellingGeneralAndAdministration,"276,216,000","73,271,000","71,499,000","64,923,000","66,523,000","58,563,000","54,518,000","50,228,000","50,440,000","49,717,000","45,562,000","44,649,000","40,565,000","34,961,000","32,178,000","29,506,000","22,628,000","20,914,000","21,300,000","20,125,000","22,104,000","22,849,000","19,066,000","20,683,000","21,087,000","21,997,000","20,544,000","19,123,000","19,599,000","19,355,000","20,117,034","18,894,758","18,068,303","18,040,905","14,304,013","12,008,799","11,324,309","6,884,077","5,964,160","6,463,201"
	ResearchAndDevelopment,"107,253,000","33,160,000","29,492,000","24,102,000","20,499,000","17,961,000","17,376,000","16,094,000","15,987,000","14,117,000","12,567,000","12,038,000","11,204,000","9,389,000","8,797,000","7,999,000","6,456,000","5,975,000","5,751,000","4,914,000","4,866,000","5,130,000","4,345,000","6,154,000","4,142,000","4,169,000","4,135,000","5,093,000","3,873,000","3,863,000","3,921,433","4,508,004","3,698,245","3,663,320","3,346,382","2,651,580","2,758,761","2,322,477","1,989,279","2,109,868"
OperatingIncome,"10,552,000","-15,338,000","12,738,000","7,720,000","5,432,000","-3,237,000","18,662,000","-1,009,000","-12,037,000","-13,573,000","2,143,000","-6,004,000","-1,865,000","-10,997,000","561,000","-15,709,000","-13,997,000","-15,485,000","-9,583,000","-13,167,000","-18,968,000","-21,226,000","-13,346,000","-28,414,000","-17,053,000","-19,238,000","-11,220,000","-18,703,000","-18,671,000","-20,410,000","-17,503,022","-19,005,616","-18,317,798","-20,837,567","-16,463,145","-12,127,517","-13,677,192","-7,166,147","-8,400,910","-9,473,850"
NetNonOperatingInterestIncomeExpense,"-5,267,000","-1,135,000","-1,561,000","-1,480,000","-1,091,000","-1,234,000","-4,443,000","-4,712,000","-2,809,000","726,000","812,000","854,000","777,000","751,000","630,000","-958,000","-2,813,000","-2,980,000","-2,836,000","-2,868,000","-2,832,000","-2,566,000","-1,492,000","-1,400,000","-1,272,000","-1,246,000","-860,000","-882,000","-862,000","-798,000","-892,050","-893,780","-878,793","-1,124,378","-1,160,186","-1,205,546","-1,170,462","-1,166,949","-104,961","-1,047,097"
	InterestIncomeNonOperating,"783,000","381,000","-47,000","31,000","418,000","272,000","332,000","143,000","412,000","726,000","814,000","914,000","786,000","757,000","629,000","443,000","299,000","91,000","60,000","60,000","60,000","59,000","38,000","34,000","107,000","118,000","90,000","87,000","61,000","99,000","32,725","29,991","30,784","18,499","6,025","151","234","226","453","194"
