name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"22,384,000,000","23,641,000,000","23,341,000,000","23,881,000,000","23,655,000,000","21,874,000,000","22,145,000,000","20,912,000,000","17,862,000,000","21,402,000,000","21,446,000,000","21,494,000,000","22,366,000,000","22,687,000,000","24,370,476,000","25,296,253,000","25,018,960,000","25,451,263,000","25,789,111,000","23,458,323,000","21,994,252,000","19,838,973,000","20,033,784,000","19,687,170,000","18,334,546,000","17,420,575,000","16,614,770,000","17,027,346,000","16,842,492,000","14,940,563,000","15,184,380,000","11,600,323,000","10,813,684,000","10,444,460,000","10,445,655,000","9,867,371,000","6,855,127,000","6,569,742,000","6,217,809,000","5,428,806,000","5,092,827,000","3,970,671,000","3,815,573,000","3,360,075,000","3,065,351,000","2,905,953,000","2,746,545,000","2,445,739,000","2,201,561,000","1,834,224,000","1,797,036,000","1,492,337,000","1,328,028,000","1,343,977,000","1,456,113,000","1,491,546,000","1,428,191,000","1,350,856,000","1,370,709,000","1,167,664,000","1,165,739,000","1,105,648,000","1,034,534,000","828,177,000","773,432,000","754,028,000","775,831,000","567,255,000","559,798,000","542,082,000","537,853,000","494,612,000","353,209,000","337,784,000","362,278,000","229,006,000","208,258,000","211,162,000","223,818,000","282,134,000","282,151,000","262,190,000","241,685,000","268,661,000","240,562,000","195,078,000","285,573,000","492,838,000","482,717,000","441,900,000","267,100,000","204,800,000","209,700,000"
	CurrentAssets,"12,875,000,000","13,145,000,000","14,352,000,000","13,789,000,000","14,108,000,000","12,206,000,000","12,583,000,000","11,453,000,000","9,260,000,000","9,833,000,000","10,056,000,000","10,020,000,000","7,077,000,000","8,407,000,000","9,467,847,000","10,033,374,000","9,504,864,000","9,034,805,000","9,124,595,000","8,272,570,000","6,987,882,000","5,401,519,000","5,833,582,000","5,914,467,000","4,864,763,000","3,553,237,000","4,298,957,000","4,693,471,000","5,967,481,000","5,267,374,000","7,303,865,000","8,508,759,000","7,855,940,000","7,480,941,000","7,489,047,000","6,926,150,000","6,030,452,000","5,682,375,000","5,365,729,000","4,578,299,000","4,203,062,000","3,066,844,000","2,881,977,000","2,376,435,000","2,105,670,000","1,957,464,000","1,840,058,000","1,557,676,000","1,476,601,000","1,022,941,000","950,358,000","796,995,000","646,385,000","623,839,000","639,172,000","723,185,000","683,598,000","613,000,000","629,822,000","552,372,000","555,753,000","503,089,000","437,630,000","286,853,000","243,832,000","223,682,000","230,841,000","317,795,000","298,227,000","272,546,000","278,999,000","416,057,000","300,539,000","283,513,000","309,625,000","180,876,000","162,128,000","169,568,000","178,231,000","210,788,000","208,594,000","185,311,000","185,976,000","210,979,000","178,499,000","131,223,000","181,109,000","208,653,000","218,121,000","211,700,000","234,200,000","183,500,000","197,400,000"
		CashCashEquivalentsAndShortTermInvestments,"10,549,000,000","11,152,000,000","12,165,000,000","11,732,000,000","12,651,000,000","11,063,000,000","11,197,000,000","10,404,000,000","7,189,000,000","7,310,000,000","7,439,000,000","6,809,000,000","4,315,000,000","6,284,000,000","7,131,172,000","7,332,418,000","6,862,790,000","7,401,477,000","7,253,328,000","6,356,089,000","5,370,178,000","4,299,955,000","4,378,316,000","4,370,960,000","3,382,802,000","2,648,511,000","3,052,842,000","3,188,076,000","4,635,455,000","4,290,833,000","6,237,077,000","7,164,706,000","6,710,508,000","6,752,714,000","6,583,620,000","5,945,074,000","5,181,617,000","5,183,194,000","4,667,997,000","3,942,342,000","3,618,703,000","2,657,663,000","2,404,633,000","1,949,418,000","1,745,586,000","1,662,218,000","1,475,069,000","1,220,199,000","1,235,668,000","800,155,000","719,266,000","589,568,000","497,054,000","463,438,000","452,236,000","551,221,000","549,661,000","507,858,000","496,556,000","448,931,000","454,988,000","431,560,000","341,356,000","191,493,000","167,453,000","153,086,000","152,970,000","255,868,000","242,038,000","224,082,000","221,662,000","362,666,000","255,668,000","245,468,000","263,329,000","132,284,000","122,754,000","131,336,000","134,335,000","160,598,000","160,378,000","149,212,000","144,511,000","154,717,000","125,092,000","87,976,000","130,623,000","138,707,000","149,480,000","172,000,000","192,900,000","142,800,000","30,600,000"
			CashAndCashEquivalents,"10,549,000,000","11,127,000,000","11,643,000,000","11,231,000,000","12,151,000,000","10,562,000,000","11,197,000,000","10,404,000,000","6,363,000,000","6,312,000,000","6,466,000,000","5,256,000,000","2,334,000,000","2,624,000,000","2,973,096,000","3,186,665,000","2,622,086,000","2,541,604,000","2,846,300,000","2,634,264,000","2,434,020,000","2,081,075,000","2,422,269,000","2,693,718,000","1,857,165,000","1,477,265,000","1,841,658,000","1,888,949,000","3,255,814,000","3,148,651,000","5,043,724,000","3,503,899,000","1,288,150,000","1,289,994,000","1,096,094,000","1,762,214,000","1,611,210,000","1,536,349,000","898,470,000","812,786,000","1,192,075,000","632,836,000","421,166,000","611,249,000","551,074,000","358,967,000","533,121,000","356,035,000","348,775,000","202,141,000","362,473,000","333,449,000","291,260,000","364,550,000","413,386,000","471,068,000","508,235,000","385,359,000","423,508,000","426,521,000","454,988,000","423,577,000","308,670,000","118,771,000","81,907,000","80,341,000","100,089,000","118,270,000","100,071,000","101,270,000","77,281,000","156,306,000","176,092,000","93,732,000","115,302,000","69,292,000","52,560,000","67,182,000","66,857,000","98,140,000","92,051,000","99,943,000","99,013,000","124,284,000","98,698,000","77,024,000","104,501,000","95,434,000","125,855,000","133,200,000","115,500,000","142,800,000","30,600,000"
			OtherShortTermInvestments,,"25,000,000","522,000,000","501,000,000","500,000,000","501,000,000","0","0","826,000,000","998,000,000","973,000,000","1,553,000,000","1,981,000,000","3,660,000,000","4,158,076,000","4,145,753,000","4,240,704,000","4,859,873,000","4,407,028,000","3,721,825,000","2,936,158,000","2,218,880,000","1,956,047,000","1,677,242,000","1,525,637,000","1,171,246,000","1,211,184,000","1,299,127,000","1,379,641,000","1,142,182,000","1,193,353,000","3,660,807,000","5,422,358,000","5,462,720,000","5,487,526,000","4,182,860,000","3,570,407,000","3,646,845,000","3,769,527,000","3,129,556,000","2,426,628,000","2,024,827,000","1,983,467,000","1,338,169,000","1,194,512,000","1,303,251,000","941,948,000","864,164,000","886,893,000","598,014,000","356,793,000","256,119,000","205,794,000","98,888,000","38,850,000","80,153,000","41,426,000","122,499,000","73,048,000","22,410,000",,"7,983,000","32,686,000","72,722,000","85,546,000","72,745,000","52,881,000","137,598,000","141,967,000","122,812,000","144,381,000","206,360,000","79,576,000","151,736,000","148,027,000","62,992,000","70,194,000","64,154,000","67,478,000","62,458,000","68,327,000","49,269,000","45,498,000","30,433,000","26,394,000","10,952,000","26,122,000","43,273,000","23,625,000","38,800,000","77,400,000",,
		Receivables,"1,611,000,000","1,358,000,000","1,555,000,000","1,290,000,000","586,000,000","529,000,000","859,000,000","566,000,000","667,000,000","1,680,000,000","1,788,000,000","1,973,000,000","1,491,000,000","1,523,000,000","1,719,059,000","1,715,055,000","1,530,321,000","1,217,801,000","1,437,762,000","1,230,602,000","934,254,000","860,115,000","1,105,086,000","982,993,000","857,140,000","645,169,000","890,532,000","889,868,000","706,776,000","643,894,000","843,560,000","841,133,000","627,160,000","535,962,000","706,234,000","649,250,000","471,807,000","367,512,000","493,777,000","429,520,000","324,562,000","264,453,000","345,339,000","321,358,000","221,978,000","162,426,000","248,946,000","208,056,000","132,497,000","118,659,000","169,864,000","150,045,000","104,747,000","92,328,000","138,875,000","132,523,000","97,261,000","70,712,000","103,558,000","76,831,000","52,134,000","48,536,000","58,577,000","53,025,000","33,821,000","30,043,000","36,200,000","31,811,000","25,915,000","18,314,000","24,146,000","23,733,000","19,052,000","10,782,000","18,809,000","23,565,000","16,106,000","13,636,000","16,654,000","21,977,000","20,218,000","15,665,000","25,021,000","25,839,000","20,706,000","13,889,000","29,731,000","42,764,000","52,859,000","21,800,000","30,900,000","24,100,000","160,200,000"
			AccountsReceivable,"1,611,000,000","1,358,000,000","1,555,000,000","1,290,000,000","586,000,000","529,000,000","859,000,000","566,000,000","667,000,000","1,680,000,000","1,788,000,000","1,973,000,000","1,491,000,000","1,523,000,000","1,719,059,000","1,715,055,000","1,530,321,000","1,217,801,000","1,437,762,000","1,230,602,000","934,254,000","860,115,000","1,105,086,000","982,993,000","857,140,000","645,169,000","890,532,000","889,868,000","706,776,000","643,894,000","843,560,000","841,133,000","627,160,000","535,962,000","706,234,000","649,250,000","471,807,000","367,512,000","493,777,000","429,520,000","324,562,000","264,453,000","345,339,000","321,358,000","221,978,000","162,426,000","248,946,000","208,056,000","132,497,000","118,659,000","169,864,000","150,045,000","104,747,000","92,328,000","138,875,000","132,523,000","97,261,000","70,712,000","103,558,000","76,831,000","52,134,000","48,536,000","58,577,000","53,025,000","33,821,000","30,043,000","36,200,000","31,811,000","25,915,000","18,314,000","24,146,000","23,733,000","19,052,000","10,782,000","18,809,000","23,565,000","16,106,000","13,636,000","16,654,000","21,977,000","20,218,000","15,665,000","15,021,000","25,839,000","20,706,000",,,,,,,,
				GrossAccountsReceivable,"1,713,000,000","1,459,000,000","1,665,000,000","1,382,000,000","680,000,000","695,000,000","1,067,000,000","848,000,000","912,000,000","1,729,000,000","1,840,000,000","2,029,000,000","1,552,000,000","1,584,000,000","1,774,742,000","1,762,313,000",,"1,257,083,000","1,473,228,000","1,261,893,000","961,433,000","885,680,000","1,126,945,000","1,000,190,000","876,338,000","660,183,000","907,681,000","912,054,000","722,432,000","658,106,000","856,735,000","855,725,000","641,397,000","550,078,000","718,490,000","660,805,000","482,972,000","377,834,000","502,279,000","436,902,000","331,776,000","270,556,000","352,172,000","327,146,000","227,871,000","168,779,000",,,,,,,,,,,,,,,,,,,,,,,,"19,704,000",,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-102,000,000","-101,000,000","-110,000,000","-92,000,000","-94,000,000","-166,000,000","-208,000,000","-282,000,000","-245,000,000","-49,000,000","-52,000,000","-56,000,000","-61,000,000","-61,000,000","-55,683,000","-47,258,000",,"-39,282,000","-35,466,000","-31,291,000","-27,179,000","-25,565,000","-21,859,000","-17,197,000","-19,198,000","-15,014,000","-17,149,000","-22,186,000","-15,656,000","-14,212,000","-13,175,000","-14,592,000","-14,237,000","-14,116,000","-12,256,000","-11,555,000","-11,165,000","-10,322,000","-8,502,000","-7,382,000","-7,214,000","-6,103,000","-6,833,000","-5,788,000","-5,893,000","-6,353,000",,,,,,,,,,,,,,,,,,,,,,,,"-1,390,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0","0","0",,,,,"0",,,"10,000,000",,,,,,,,,,
