name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,12/31/2012
				TotalTaxPayable,,"11,900,000",,,,"18,200,000",,,,"12,800,000",,,,"20,200,000",,,,"18,200,000",,,,"2,700,000",,,,,,,,,,,,,,
			CurrentAccruedExpenses,"310,500,000","199,900,000","343,100,000","331,000,000","295,700,000","189,400,000","297,800,000","267,400,000","254,600,000","174,700,000","282,300,000","275,500,000","252,000,000","135,000,000","243,900,000","227,700,000","219,300,000","134,600,000","219,500,000","195,300,000","178,300,000","117,800,000","220,000,000","245,400,000","194,700,000","124,900,000","196,300,000","183,400,000","201,200,000","120,400,000","211,000,000","186,900,000","177,400,000","111,600,000","98,400,000","92,700,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"117,700,000",,,,"86,100,000",,,,"98,400,000",,,,"95,300,000",,,,"84,700,000",,,,"81,000,000",,,,"72,400,000",,,,"74,000,000",,,,"71,800,000","61,500,000","60,500,000"
		CurrentDebtAndCapitalLeaseObligation,"12,600,000","12,600,000","238,400,000","100,000","100,000","200,000","200,000","800,000","3,400,000","100,000","100,000","35,100,000","35,100,000","35,300,000","35,000,000","35,200,000","35,300,000","35,000,000","35,000,000","46,900,000","47,100,000","48,200,000","47,200,000","48,600,000","49,100,000","65,600,000","59,000,000","61,800,000","49,400,000","49,600,000","30,300,000","30,700,000","70,500,000","71,900,000","2,100,000","2,200,000"
			CurrentDebt,"12,600,000","12,600,000","238,400,000","100,000","100,000","200,000","200,000","800,000","3,400,000","100,000","100,000","35,100,000","35,100,000","35,300,000","35,000,000","35,200,000","35,300,000","35,000,000","35,000,000","46,900,000","47,100,000","48,200,000","47,200,000","48,600,000","49,100,000","65,600,000","59,000,000","61,800,000","49,400,000","49,600,000","30,300,000","30,700,000","70,500,000","71,900,000","2,100,000","2,200,000"
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"9,100,000",,,,"36,300,000",,,,"23,900,000",,"100,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"9,100,000",,,,"36,300,000",,,,"23,900,000",,"100,000"
		OtherCurrentLiabilities,,,,,,"7,200,000",,,,,,,,,,,,,,,,,,,,,"81,700,000",,,"1,500,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,681,100,000","1,687,400,000","1,455,200,000","1,708,600,000","1,711,300,000","1,715,300,000","1,711,500,000","1,690,200,000","1,687,200,000","1,699,800,000","1,687,000,000","1,668,600,000","1,678,000,000","1,635,400,000","1,644,200,000","1,649,900,000","1,714,900,000","1,675,700,000","1,643,000,000","1,628,400,000","1,631,900,000","1,701,400,000","1,718,800,000","1,733,000,000","1,786,200,000","1,808,500,000","1,863,800,000","1,437,900,000","1,443,800,000","1,466,100,000","1,522,000,000","1,541,900,000","1,544,700,000","1,545,100,000","252,500,000","234,900,000"
		LongTermDebtAndCapitalLeaseObligation,"1,426,800,000","1,429,500,000","1,192,500,000","1,430,300,000","1,429,800,000","1,429,400,000","1,428,900,000","1,428,500,000","1,428,000,000","1,427,600,000","1,427,000,000","1,393,100,000","1,401,300,000","1,409,500,000","1,417,700,000","1,425,900,000","1,474,100,000","1,442,300,000","1,412,000,000","1,394,100,000","1,404,800,000","1,415,600,000","1,426,400,000","1,437,100,000","1,446,900,000","1,479,800,000","1,575,900,000","1,190,500,000","1,202,700,000","1,215,000,000","1,249,200,000","1,256,900,000","1,264,400,000","1,272,000,000","2,700,000","2,800,000"
			LongTermDebt,"1,426,800,000","1,429,500,000","1,192,500,000","1,430,300,000","1,429,800,000","1,429,400,000","1,428,900,000","1,428,500,000","1,428,000,000","1,427,600,000","1,427,000,000","1,393,100,000","1,401,300,000","1,409,500,000","1,417,700,000","1,425,900,000","1,474,100,000","1,442,300,000","1,412,000,000","1,394,100,000","1,404,800,000","1,415,600,000","1,426,400,000","1,437,100,000","1,446,900,000","1,479,800,000","1,575,900,000","1,190,500,000","1,202,700,000","1,215,000,000","1,249,200,000","1,256,900,000","1,264,400,000","1,272,000,000","2,700,000","2,800,000"
		NonCurrentDeferredLiabilities,,"100,800,000",,,,"105,700,000",,,,"107,800,000",,,,"115,900,000",,,,"123,600,000",,,,"118,700,000",,,,"120,000,000",,,,"58,000,000",,,,"86,700,000","95,000,000","92,000,000"
			NonCurrentDeferredTaxesLiabilities,,"100,800,000",,,,"105,700,000",,,,"107,800,000",,,,"115,900,000",,,,"123,600,000",,,,"118,700,000",,,,"120,000,000",,,,"58,000,000",,,,"86,700,000","95,000,000","92,000,000"
		EmployeeBenefits,,"69,200,000",,,,"79,400,000",,,,"87,700,000",,,,"81,200,000",,,,"85,900,000",,,,"134,500,000",,,,"145,400,000",,,,"122,000,000",,,,"110,600,000","139,900,000","121,500,000"
		OtherNonCurrentLiabilities,"254,300,000","87,900,000","262,700,000","278,300,000","281,500,000","100,800,000","282,600,000","261,700,000","259,200,000","76,700,000","260,000,000","275,500,000","276,700,000","28,800,000","226,500,000","224,000,000","240,800,000","23,900,000","231,000,000","234,300,000","227,100,000","32,600,000","292,400,000","295,900,000","339,300,000","63,300,000","287,900,000","247,400,000","241,100,000","71,100,000","272,800,000","285,000,000","280,300,000","75,800,000","14,900,000","18,600,000"
TotalEquityGrossMinorityInterest,"745,000,000","762,400,000","867,600,000","787,400,000","731,000,000","832,600,000","827,100,000","680,000,000","613,800,000","760,400,000","687,200,000","663,600,000","637,400,000","654,000,000","599,000,000","508,700,000","461,100,000","405,500,000","372,100,000","269,400,000","155,000,000","116,400,000","155,500,000","142,800,000","77,700,000","29,700,000","28,000,000","72,700,000","1,500,000","18,500,000","6,000,000","-11,200,000","-28,300,000","-55,700,000","1,301,000,000","1,366,200,000"
	StockholdersEquity,"741,600,000","759,100,000","864,200,000","784,000,000","727,700,000","829,400,000","824,300,000","677,500,000","611,300,000","757,400,000","685,000,000","660,500,000","633,700,000","651,000,000","596,900,000","506,000,000","456,000,000","401,600,000","367,200,000","265,300,000","151,400,000","113,300,000","151,800,000","139,200,000","73,700,000","25,600,000","14,500,000","47,300,000","-19,800,000","-4,800,000","-30,700,000","-42,200,000","-60,400,000","-86,800,000","1,268,400,000","1,343,200,000"
		CapitalStock,"900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","1,000,000","900,000","900,000","1,000,000","1,000,000","900,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,324,800,000","0"
			CommonStock,"900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","1,000,000","900,000","900,000","1,000,000","1,000,000","900,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,324,800,000","0"
		AdditionalPaidInCapital,"0","0","2,800,000","0","0","0","6,800,000","1,600,000","0","0","0","0","0","0","12,200,000","5,200,000","0","9,100,000","5,200,000",,,"0","16,900,000","8,800,000","1,100,000","24,400,000","17,900,000","12,300,000","5,100,000","0","2,600,000","5,600,000","20,400,000","8,400,000",,"0"
		RetainedEarnings,"956,100,000","952,600,000","1,061,500,000","961,800,000","915,900,000","985,600,000","1,023,400,000","906,000,000","861,800,000","975,100,000","957,100,000","892,700,000","871,600,000","873,600,000","771,900,000","675,800,000","581,900,000","544,400,000","543,500,000","468,900,000","401,800,000","376,600,000","350,700,000","360,600,000","277,300,000","232,400,000","170,200,000","207,100,000","152,800,000","142,400,000","95,400,000","55,500,000","28,000,000","400,000",,"0"
		GainsLossesNotAffectingRetainedEarnings,"-215,400,000","-194,400,000","-201,000,000","-178,700,000","-189,100,000","-157,100,000","-206,800,000","-231,000,000","-251,400,000","-218,600,000","-273,000,000","-233,100,000","-238,800,000","-223,500,000","-188,200,000","-175,900,000","-126,800,000","-152,900,000","-182,500,000","-204,500,000","-251,400,000","-264,300,000","-216,800,000","-231,200,000","-205,700,000","-232,200,000","-174,600,000","-173,100,000","-178,700,000","-148,200,000","-129,700,000","-104,300,000","-109,800,000","-96,600,000","-56,400,000","-7,700,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,350,900,000"
	MinorityInterest,"3,400,000","3,300,000","3,400,000","3,400,000","3,300,000","3,200,000","2,800,000","2,500,000","2,500,000","3,000,000","2,200,000","3,100,000","3,700,000","3,000,000","2,100,000","2,700,000","5,100,000","3,900,000","4,900,000","4,100,000","3,600,000","3,100,000","3,700,000","3,600,000","4,000,000","4,100,000","13,500,000","25,400,000","21,300,000","23,300,000","36,700,000","31,000,000","32,100,000","31,100,000","32,600,000","23,000,000"
TotalCapitalization,"2,168,400,000","2,188,600,000","2,056,700,000","2,214,300,000","2,157,500,000","2,258,800,000","2,253,200,000","2,106,000,000","2,039,300,000","2,185,000,000","2,112,000,000","2,053,600,000","2,035,000,000","2,060,500,000","2,014,600,000","1,931,900,000","1,930,100,000","1,843,900,000","1,779,200,000","1,659,400,000","1,556,200,000","1,528,900,000","1,578,200,000","1,576,300,000","1,520,600,000","1,505,400,000","1,590,400,000","1,237,800,000","1,182,900,000","1,210,200,000","1,218,500,000","1,214,700,000","1,204,000,000","1,185,200,000","1,271,100,000","1,346,000,000"
CommonStockEquity,"741,600,000","759,100,000","864,200,000","784,000,000","727,700,000","829,400,000","824,300,000","677,500,000","611,300,000","757,400,000","685,000,000","660,500,000","633,700,000","651,000,000","596,900,000","506,000,000","456,000,000","401,600,000","367,200,000","265,300,000","151,400,000","113,300,000","151,800,000","139,200,000","73,700,000","25,600,000","14,500,000","47,300,000","-19,800,000","-4,800,000","-30,700,000","-42,200,000","-60,400,000","-86,800,000","1,268,400,000","1,343,200,000"
NetTangibleAssets,"-488,800,000","-493,100,000","-404,300,000","-491,000,000","-547,500,000","-476,700,000","-460,100,000","-589,100,000","-647,000,000","-626,800,000","-687,100,000","-751,200,000","-781,300,000","-779,100,000","-839,500,000","-867,400,000","-967,800,000","-753,900,000","-781,900,000","-867,200,000","-941,400,000","-960,900,000","-974,300,000","-979,500,000","-1,038,000,000","-1,060,900,000","-1,069,200,000","-602,700,000","-630,100,000","-636,500,000","-673,700,000","-704,900,000","-711,000,000","-737,800,000","617,600,000","554,800,000"
WorkingCapital,"495,800,000","516,400,000","408,500,000","580,100,000","542,400,000","623,500,000","631,900,000","513,400,000","465,300,000","494,800,000","441,900,000","366,100,000","364,800,000","410,800,000","386,400,000","379,400,000","350,500,000","571,900,000","492,400,000","402,400,000","343,700,000","399,700,000","370,000,000","358,200,000","304,300,000","288,000,000","358,500,000","444,200,000","421,600,000","442,500,000","469,800,000","450,200,000","452,400,000","432,700,000","631,500,000","527,200,000"
InvestedCapital,"2,181,000,000","2,201,200,000","2,295,100,000","2,214,400,000","2,157,600,000","2,259,000,000","2,253,400,000","2,106,800,000","2,042,700,000","2,185,100,000","2,112,100,000","2,088,700,000","2,070,100,000","2,095,800,000","2,049,600,000","1,967,100,000","1,965,400,000","1,878,900,000","1,814,200,000","1,706,300,000","1,603,300,000","1,577,100,000","1,625,400,000","1,624,900,000","1,569,700,000","1,571,000,000","1,649,400,000","1,299,600,000","1,232,300,000","1,259,800,000","1,248,800,000","1,245,400,000","1,274,500,000","1,257,100,000","1,273,200,000","1,348,200,000"
TangibleBookValue,"-488,800,000","-493,100,000","-404,300,000","-491,000,000","-547,500,000","-476,700,000","-460,100,000","-589,100,000","-647,000,000","-626,800,000","-687,100,000","-751,200,000","-781,300,000","-779,100,000","-839,500,000","-867,400,000","-967,800,000","-753,900,000","-781,900,000","-867,200,000","-941,400,000","-960,900,000","-974,300,000","-979,500,000","-1,038,000,000","-1,060,900,000","-1,069,200,000","-602,700,000","-630,100,000","-636,500,000","-673,700,000","-704,900,000","-711,000,000","-737,800,000","617,600,000","554,800,000"
TotalDebt,"1,439,400,000","1,442,100,000","1,430,900,000","1,430,400,000","1,429,900,000","1,429,600,000","1,429,100,000","1,429,300,000","1,431,400,000","1,427,700,000","1,427,100,000","1,428,200,000","1,436,400,000","1,444,800,000","1,452,700,000","1,461,100,000","1,509,400,000","1,477,300,000","1,447,000,000","1,441,000,000","1,451,900,000","1,463,800,000","1,473,600,000","1,485,700,000","1,496,000,000","1,545,400,000","1,634,900,000","1,252,300,000","1,252,100,000","1,264,600,000","1,279,500,000","1,287,600,000","1,334,900,000","1,343,900,000","4,800,000","5,000,000"
NetDebt,"1,134,300,000","1,044,200,000","927,000,000","970,200,000","1,035,600,000","949,200,000","1,000,200,000","1,126,900,000","1,186,100,000","1,072,400,000","1,194,200,000","1,270,400,000","1,282,600,000","1,161,000,000","1,263,000,000","1,271,500,000","1,357,600,000","1,011,100,000","1,112,100,000","1,195,500,000","1,262,300,000","1,151,400,000","1,259,100,000","1,316,600,000","1,370,500,000","1,345,700,000","1,459,700,000","1,051,300,000","1,022,500,000","974,100,000","1,028,100,000","1,094,400,000","1,129,500,000","1,116,500,000",,
