name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008
			UnrealizedGainLoss,"-66,439,000","63,777,000","84,701,000","96,990,000","77,053,000","128,128,000","105,758,000","93,726,000","-1,318,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,156,000","105,617,000",,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"11,769,000","8,611,000","8,068,000","13,960,000","6,570,000","1,578,000","-14,820,000","-21,132,000","-34,776,000","-5,765,000","-12,265,000","-8,258,000","-14,897,000","-21,064,000","-5,300,000","-10,309,000","-4,406,000","3,995,000","4,492,000","-5,401,000","-12,082,000","-13,193,000","-8,227,000","-5,091,000","-3,933,000","-19,801,000","-11,684,000","4,467,000","1,345,000","21,681,000","30,281,000","41,749,000","33,403,000","41,974,000","48,671,000","43,158,000","51,358,000","55,487,000","58,234,000","50,458,000","54,585,000","52,642,000","48,210,000","60,316,000","59,221,000","56,492,000",,,,,,,
			OtherEquityAdjustments,,,,,,,,,,"64,563,000","66,376,000","56,228,000","28,916,000","-7,370,000","-4,515,000","1,357,000","13,903,000","39,573,000","47,048,000","49,829,000","47,480,000","42,791,000","71,762,000","68,406,000","48,678,000","32,036,000","49,816,000","61,281,000","82,940,000","73,846,000","77,669,000","90,703,000","77,564,000","66,032,000","71,726,000","73,797,000","111,219,000","113,923,000","118,472,000","105,156,000","105,617,000","95,417,000","96,894,000","103,372,000","94,268,000","96,047,000",,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,"-1,000",,,,,,,,,,"1,000",,"1,000","-1,000","-1,000",,,"-1,000",,"-3,000",,"-2,000",,"1,000",,,"1,000",,,,,,,,,,,,,
	MinorityInterest,"4,616,000","7,271,000","7,631,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,908,299,000","4,053,199,000","3,599,501,000","3,886,563,000","3,613,352,000","3,556,072,000","3,417,912,000","3,294,876,000","3,140,889,000","3,210,256,000","3,121,345,000","3,046,890,000","2,930,562,000","2,804,859,000","2,708,162,000","2,617,131,000","2,595,579,000","2,528,770,000","2,341,781,000","2,277,336,000","2,153,944,000","2,096,784,000","2,046,967,000","2,010,434,000","1,949,480,000","1,885,577,000","1,877,253,000","1,900,184,000","1,851,966,000","1,839,658,000","1,858,831,000","1,677,237,000","1,628,027,000","1,596,508,000","1,569,974,000","1,520,721,000","1,682,298,000","1,649,849,000","1,711,832,000","1,576,866,000","1,687,315,000","1,722,641,000","1,871,633,000","1,846,962,000","1,790,642,000","1,731,492,000","1,396,314,000","1,317,596,000","1,746,699,000","4,943,773,000","4,931,306,000","4,585,675,000","4,111,986,000"
CommonStockEquity,"1,926,185,000","2,082,512,000","2,098,942,000","2,018,763,000","1,877,193,000","1,835,885,000","1,720,446,000","1,642,680,000","1,530,114,000","1,652,491,000","1,607,811,000","1,585,925,000","1,521,386,000","1,461,513,000","1,443,456,000","1,400,584,000","1,426,501,000","1,419,101,000","1,280,530,000","1,269,253,000","1,246,498,000","1,221,374,000","1,220,893,000","1,207,466,000","1,172,758,000","1,145,772,000","1,146,681,000","1,197,626,000","1,239,421,000","1,245,126,000","1,294,482,000","1,302,731,000","1,253,533,000","1,222,027,000","1,195,505,000","1,146,264,000","1,307,853,000","1,275,416,000","1,337,411,000","1,276,866,000","1,387,315,000","1,422,641,000","1,571,633,000","1,546,962,000","1,490,642,000","1,431,492,000","1,396,314,000","1,317,596,000","1,746,699,000","4,943,773,000","4,931,306,000","4,585,675,000","4,111,986,000"
CapitalLeaseObligations,"52,078,000","53,920,000","55,002,000","50,194,000","51,521,000","52,806,000","53,889,000","54,680,000","55,315,000","53,487,000","54,703,000","55,662,000","56,712,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,553,631,000","1,707,533,000","1,670,212,000","1,973,488,000","1,831,918,000","1,790,610,000","1,675,171,000","1,597,405,000","1,484,839,000","1,607,216,000","1,562,252,000","1,539,516,000","1,474,126,000","1,413,402,000","1,394,495,000","1,350,772,000","1,375,839,000","1,367,588,000","1,228,166,000","1,216,039,000","1,192,433,000","1,166,459,000","1,165,127,000","1,150,849,000","1,115,291,000","1,087,454,000","1,087,513,000","1,137,607,000","1,178,551,000","1,183,406,000","1,229,132,000","1,236,210,000","1,185,841,000","1,153,164,000","1,126,073,000","1,076,610,000","1,238,351,000","1,205,600,000","1,268,035,000","1,206,640,000","1,316,238,000","1,350,713,000","1,498,855,000","1,473,333,000","1,416,163,000","1,356,135,000","1,320,073,000","1,240,470,000","1,668,689,000","4,864,878,000","4,851,526,000","4,505,010,000","4,029,552,000"
InvestedCapital,"3,914,299,000","4,068,199,000","3,989,203,000","3,886,563,000","3,613,352,000","3,556,072,000","3,417,912,000","3,294,876,000","3,140,889,000","3,210,256,000","3,121,345,000","3,046,890,000","2,930,562,000","2,804,859,000","2,708,162,000","2,617,131,000","2,595,579,000","2,528,770,000","2,341,781,000","2,277,336,000","2,153,944,000","2,096,784,000","2,046,967,000","2,010,434,000","1,949,480,000","1,885,577,000","1,877,253,000","1,900,184,000","1,851,966,000","1,839,658,000","1,858,831,000","1,677,237,000","1,628,027,000","1,596,508,000","1,569,974,000","1,520,721,000","1,682,298,000","1,649,849,000","1,711,832,000","1,576,866,000","1,687,315,000","1,722,641,000","1,871,633,000","1,846,962,000","1,790,642,000","1,731,492,000","1,696,314,000","1,617,596,000","1,746,699,000","4,943,773,000","4,931,306,000","4,585,675,000","4,111,986,000"
TangibleBookValue,"1,553,631,000","1,707,533,000","1,670,212,000","1,973,488,000","1,831,918,000","1,790,610,000","1,675,171,000","1,597,405,000","1,484,839,000","1,607,216,000","1,562,252,000","1,539,516,000","1,474,126,000","1,413,402,000","1,394,495,000","1,350,772,000","1,375,839,000","1,367,588,000","1,228,166,000","1,216,039,000","1,192,433,000","1,166,459,000","1,165,127,000","1,150,849,000","1,115,291,000","1,087,454,000","1,087,513,000","1,137,607,000","1,178,551,000","1,183,406,000","1,229,132,000","1,236,210,000","1,185,841,000","1,153,164,000","1,126,073,000","1,076,610,000","1,238,351,000","1,205,600,000","1,268,035,000","1,206,640,000","1,316,238,000","1,350,713,000","1,498,855,000","1,473,333,000","1,416,163,000","1,356,135,000","1,320,073,000","1,240,470,000","1,668,689,000","4,864,878,000","4,851,526,000","4,505,010,000","4,029,552,000"
TotalDebt,"2,040,192,000","2,039,607,000","1,945,263,000","1,917,994,000","1,787,680,000","1,772,993,000","1,751,355,000","1,706,876,000","1,666,090,000","1,611,252,000","1,568,237,000","1,516,627,000","1,465,888,000","1,343,346,000","1,264,706,000","1,216,547,000","1,169,078,000","1,109,669,000","1,061,251,000","1,008,083,000","907,446,000","875,410,000","826,074,000","802,968,000","776,722,000","739,805,000","730,572,000","702,558,000","612,545,000","594,532,000","564,349,000","374,506,000","374,494,000","374,481,000","374,469,000","374,457,000","374,445,000","374,433,000","374,421,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000",,,,,
NetDebt,"1,628,335,000","1,593,186,000","1,564,683,000","1,093,209,000","1,296,215,000","1,172,618,000","1,366,589,000","1,291,845,000","1,337,690,000","1,300,889,000","1,275,788,000","1,215,990,000","1,129,550,000","1,081,208,000","1,039,328,000","1,057,267,000","978,493,000","829,707,000","883,833,000","853,584,000","721,684,000","663,434,000","630,751,000","589,877,000","601,005,000","587,511,000","570,011,000","548,625,000","432,338,000","402,016,000","399,350,000","223,885,000","216,056,000","225,292,000","227,001,000","256,370,000","171,933,000","262,217,000","188,598,000","191,938,000","144,464,000","163,922,000","145,973,000","185,949,000","184,723,000","173,962,000","225,241,000","89,494,000",,,,,
ShareIssued,"38,752,000","39,368,000","39,471,000","39,414,085","39,414,085","39,306,000","39,374,000","39,667,000","40,460,000","41,207,000","41,491,998","42,008,000","42,399,000","42,694,000","42,977,000","43,168,005","43,953,046","44,251,000","44,380,349","45,035,000","45,549,739","45,721,000","45,962,000","46,602,000","47,295,000","48,297,000","48,571,000","50,111,000","51,555,000","52,169,000","53,682,000","54,194,000","54,569,000","54,834,000","54,687,000","54,504,000","56,682,000","56,374,000","59,723,000","59,868,000","65,304,000","64,883,000","73,740,000","73,603,000","73,188,000","72,843,000","72,727,000","72,730,000","72,712,625","72,712,625","75,000,000","75,000,000","75,000,000"
OrdinarySharesNumber,"38,752,000","39,368,000","39,471,000","39,414,085","39,414,085","39,306,000","39,374,000","39,667,000","40,460,000","41,207,000","41,491,998","42,008,000","42,399,000","42,694,000","42,977,000","43,168,005","43,953,046","44,251,000","44,380,349","45,035,000","45,549,739","45,721,000","45,962,000","46,602,000","47,295,000","48,297,000","48,571,000","50,111,000","51,555,000","52,169,000","53,682,000","54,194,000","54,569,000","54,834,000","54,687,000","54,504,000","56,682,000","56,374,000","59,723,000","59,868,000","65,304,000","64,883,000","73,740,000","73,603,000","73,188,000","72,843,000","72,727,000","72,730,000","72,712,625","72,712,625","75,000,000","75,000,000","75,000,000"
