name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"1,590,000,000","503,000,000","289,000,000","455,000,000","343,000,000","627,000,000","487,000,000","609,000,000","555,000,000","532,000,000","765,000,000","814,000,000","423,000,000","454,000,000","806,000,000","454,000,000","432,000,000","391,000,000","811,000,000","419,000,000","650,000,000","-76,000,000","477,000,000","247,000,000","91,000,000","335,000,000","450,000,000","331,000,000","179,000,000","397,000,000","548,000,000","175,000,000","295,000,000","204,000,000","372,000,000","192,000,000","137,000,000","59,000,000","330,000,000","261,000,000","216,000,000","10,000,000","6,000,000","127,000,000","145,000,000","389,000,000","83,000,000","320,000,000","68,000,000","393,000,000","153,300,000","269,500,000","69,600,000","422,000,000","107,700,000","310,000,000","185,500,000","369,700,000","167,500,000","349,100,000","92,000,000","179,900,000","169,947,000","287,280,000","63,149,000","447,224,000","167,769,000","343,003,000","220,957,000","290,621,000","232,147,000","307,285,000","197,569,000","270,671,000","135,019,000","262,110,000","82,994,000","269,377,000","147,281,000","307,980,000","178,022,000","175,288,000","153,556,000","243,230,000","141,692,000","183,438,000","55,859,000","177,709,000","24,370,000","183,527,000","77,631,000","95,600,000","59,800,000","145,200,000","5,845,000","130,900,000","93,000,000","155,700,000","105,803,000","189,800,000","99,700,000","30,700,000","75,600,000","159,300,000","110,500,000","27,600,000","55,600,000","129,600,000","81,700,000","45,700,000","69,600,000","100,200,000","68,800,000","69,000,000","73,000,000","107,000,000","72,700,000","51,400,000","60,500,000","76,900,000","41,200,000","62,200,000","24,400,000","92,200,000","34,900,000","52,700,000","43,000,000","88,300,000","28,800,000","54,800,000","113,900,000","50,000,000","22,800,000","9,200,000"
	CashFlowFromContinuingOperatingActivities,"1,590,000,000","503,000,000","289,000,000","455,000,000","343,000,000","627,000,000","487,000,000","609,000,000","555,000,000","532,000,000","765,000,000","814,000,000","423,000,000","454,000,000","806,000,000","454,000,000","432,000,000","391,000,000","811,000,000","419,000,000","650,000,000","-76,000,000","477,000,000","247,000,000","91,000,000","335,000,000","450,000,000","331,000,000","179,000,000","397,000,000","548,000,000","175,000,000","295,000,000","204,000,000","372,000,000","192,000,000","137,000,000","59,000,000","330,000,000","261,000,000","216,000,000","10,000,000","6,000,000","127,000,000","145,000,000","389,000,000","83,000,000","320,000,000","68,000,000","393,000,000","153,300,000","269,500,000","69,600,000","422,000,000","107,700,000","310,000,000","185,500,000","369,700,000","167,500,000","349,100,000","92,000,000","179,900,000","169,947,000","287,280,000","63,149,000","447,224,000","167,769,000","343,003,000","220,957,000","290,621,000","232,147,000","307,285,000","197,569,000","270,671,000","135,019,000","262,110,000","82,994,000","269,377,000","147,281,000","307,980,000","178,022,000","175,288,000","153,556,000","243,230,000","141,692,000","183,438,000","55,859,000","177,709,000","24,370,000","183,527,000","77,631,000","95,600,000","59,800,000","145,200,000","5,845,000","130,900,000","93,000,000","155,700,000","105,803,000","189,800,000","99,700,000","30,700,000","75,600,000","159,300,000","110,500,000","27,600,000","55,600,000","129,600,000","81,700,000","45,700,000","69,600,000","100,200,000","68,800,000","69,000,000","73,000,000","107,000,000","72,700,000","51,400,000","60,500,000","76,900,000","41,200,000","62,200,000","24,400,000","92,200,000","34,900,000","52,700,000","43,000,000","88,300,000","28,800,000","54,800,000","113,900,000","50,000,000","22,800,000","9,200,000"
		NetIncomeFromContinuingOperations,"1,866,000,000","290,000,000","355,000,000","219,000,000","1,002,000,000","419,000,000","694,000,000","164,000,000","167,000,000","-304,000,000","191,000,000","143,000,000","209,000,000","326,000,000","-35,000,000","203,000,000","208,000,000","141,000,000","166,000,000","11,000,000","145,000,000","155,000,000","388,000,000","113,000,000","63,000,000","104,000,000","130,000,000","66,000,000","149,000,000","25,000,000","125,000,000","91,000,000","83,000,000","107,000,000","165,000,000","98,000,000","77,000,000","113,000,000","19,000,000","211,000,000","84,000,000","88,000,000","127,000,000","107,000,000","37,000,000","49,000,000","109,000,000","126,000,000","100,000,000","88,000,000","157,800,000","131,100,000","132,100,000","109,700,000","38,600,000","20,900,000","60,300,000","76,000,000","89,900,000","112,700,000","67,000,000","113,600,000","135,490,000","93,550,000","122,850,000","101,510,000","88,510,000","-26,430,000","81,625,000","62,875,000","92,520,000","138,200,000","55,940,000","73,200,000","196,585,000","41,600,000","30,510,000","25,120,000","3,860,000","26,880,000","12,130,000","41,770,000","31,500,000","-65,740,000","6,270,000","13,130,000","-85,838,000","-22,175,000","16,325,000","44,725,000","14,200,000","28,600,000","45,100,000","59,100,000","-38,700,000","56,500,000","40,500,000","66,900,000","41,400,000","33,800,000","61,100,000","63,200,000","900,000","121,600,000","58,300,000","81,200,000","76,600,000","51,000,000","46,500,000","16,300,000","14,900,000","25,200,000","16,600,000","-55,900,000","50,400,000","86,200,000","75,000,000","31,100,000","20,300,000","14,100,000","13,200,000","14,500,000","-400,000","20,800,000","19,900,000","23,100,000","20,000,000","26,700,000","26,100,000","25,000,000","25,300,000","29,200,000","26,900,000","92,700,000"
		OperatingGainsLosses,"-958,000,000","15,000,000","-20,000,000","30,000,000","-983,000,000","-158,000,000","-645,000,000","-14,000,000","-204,000,000","550,000,000","-65,000,000","18,000,000","-57,000,000","-184,000,000","237,000,000","-36,000,000","-29,000,000","93,000,000","-5,000,000","10,000,000","-11,000,000","-17,000,000","-55,000,000","-3,000,000","-18,000,000","15,000,000","10,000,000","9,000,000","-52,000,000","133,000,000","-10,000,000","-16,000,000","-13,000,000","-19,000,000","-68,000,000","-57,000,000","-47,000,000","-58,000,000","-95,000,000","-220,000,000","5,000,000","-57,000,000","-52,000,000","-57,000,000","-8,000,000","-2,000,000","-44,000,000","-35,000,000","-5,000,000","-19,000,000","-60,300,000","13,400,000","-3,000,000","-35,100,000","151,900,000","169,600,000","83,500,000","81,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-958,000,000","15,000,000","-20,000,000","30,000,000","-983,000,000","-158,000,000","-645,000,000","-14,000,000","-204,000,000","550,000,000","-65,000,000","18,000,000","-57,000,000","-184,000,000","237,000,000","-36,000,000","-29,000,000","93,000,000","-5,000,000","10,000,000","-11,000,000","-17,000,000","-55,000,000","-3,000,000","-18,000,000","15,000,000","10,000,000","9,000,000","-52,000,000","133,000,000","-10,000,000","-16,000,000","-13,000,000","-19,000,000","-68,000,000","-57,000,000","-47,000,000","-58,000,000","-95,000,000","-220,000,000","5,000,000","-57,000,000","-52,000,000","-57,000,000","-8,000,000","-2,000,000","-44,000,000","-35,000,000","-5,000,000","-19,000,000","-60,300,000","13,400,000","-3,000,000","-35,100,000","151,900,000","169,600,000","83,500,000","81,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,600,000","9,500,000","8,300,000","10,600,000","7,900,000","29,500,000","-51,700,000","-30,400,000","-5,300,000","10,800,000","7,700,000",,,,,,,,,,,,,,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,600,000","9,500,000","8,300,000","10,600,000","7,900,000","29,500,000","-51,700,000","-30,400,000","-5,300,000","10,800,000","7,700,000",,,,,,,,,,,,,,
		AmortizationOfSecurities,"-49,000,000","0","0","0","-49,000,000","-49,000,000","-42,000,000","-33,000,000","-30,000,000","-49,000,000","-43,000,000","-43,000,000","-56,000,000","-64,000,000","-71,000,000","-65,000,000","-70,000,000","-57,000,000","-48,000,000","-44,000,000","-66,000,000","-67,000,000","-58,000,000","-48,000,000","-56,000,000","-68,000,000","-60,000,000","-74,000,000","-46,000,000","-44,000,000","-54,000,000","-42,000,000","-52,000,000","-50,000,000","-74,000,000","-65,000,000","-49,000,000","-34,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-158,000,000","-125,000,000","-74,000,000","-50,000,000","91,000,000","-11,000,000","312,000,000","158,000,000","484,000,000","292,000,000","226,000,000","203,000,000","308,000,000","299,000,000","322,000,000","233,000,000","249,000,000","223,000,000","306,000,000","193,000,000","239,000,000","208,000,000","185,000,000","164,000,000","227,000,000","283,000,000","217,000,000","203,000,000","147,000,000","201,000,000","98,000,000","162,000,000","116,000,000","178,000,000","118,000,000","146,000,000","142,000,000","151,000,000","314,000,000","106,000,000","73,000,000","73,000,000","98,000,000","71,000,000","53,000,000","58,000,000","-63,000,000","133,000,000","164,000,000","94,000,000","75,100,000","100,300,000","101,000,000","149,000,000","127,800,000","91,700,000","85,300,000","118,900,000","-84,800,000","365,700,000","159,800,000","-15,300,000","-789,797,000","725,134,000","515,312,000","-163,649,000","21,779,000","261,202,000","296,138,000","-31,987,000","193,420,000","116,904,000","-39,419,000","-120,374,000","33,820,000","-850,030,000","524,299,000","300,111,000","206,558,000","-196,080,000","789,294,000","57,270,000","-39,062,000","-468,790,000","360,188,000","-12,993,000","-380,951,000","390,295,000","269,404,000","-141,078,000","96,689,000","192,200,000","225,300,000","-110,000,000","-995,772,000","560,200,000","20,900,000","63,000,000","-202,607,000","358,900,000","114,300,000","113,300,000","149,400,000","-96,500,000","241,100,000","-76,800,000","405,400,000","42,500,000","109,600,000","-10,700,000","-360,300,000","9,800,000","79,100,000","193,000,000","179,100,000","-16,000,000","-31,300,000","109,700,000","107,600,000","45,300,000","83,000,000","-43,800,000","-67,600,000","5,000,000","8,600,000","8,000,000","14,600,000","12,400,000","14,100,000","12,800,000","-17,500,000","10,600,000","10,800,000","-56,600,000"
		ChangeInWorkingCapital,"775,000,000","297,000,000","1,000,000","229,000,000","248,000,000","327,000,000","117,000,000","165,000,000","172,000,000","-70,000,000","392,000,000","370,000,000","-19,000,000","43,000,000","306,000,000","62,000,000","39,000,000","-80,000,000","390,000,000","213,000,000","312,000,000","-393,000,000","-26,000,000","-17,000,000","-150,000,000","-27,000,000","139,000,000","93,000,000","-72,000,000","51,000,000","340,000,000","-58,000,000","131,000,000","-39,000,000","199,000,000","38,000,000","-29,000,000","-148,000,000","165,000,000","129,000,000","17,000,000","-140,000,000","-220,000,000","-37,000,000","19,000,000","232,000,000","8,000,000","52,000,000","-241,000,000","183,000,000","-62,700,000","-15,700,000","-211,900,000","135,200,000","-245,300,000","-33,100,000","-119,500,000","44,200,000","107,800,000","-173,800,000","-181,000,000","32,600,000","777,924,000","-574,765,000","-617,177,000","474,218,000","-7,113,000","60,029,000","-207,926,000","210,613,000","-100,027,000","13,311,000","131,007,000","278,770,000","-137,220,000","1,029,056,000","-524,054,000","-97,154,000","-87,286,000","419,471,000","-672,122,000","31,836,000","125,138,000","737,832,000","-259,872,000","146,727,000","499,639,000","-220,764,000","-294,805,000","249,300,000","-59,558,000","-149,800,000","-232,800,000","174,200,000","1,005,917,000","-506,200,000","5,000,000","1,200,000","241,810,000","-218,000,000","-93,800,000","-163,800,000","-103,400,000","117,200,000","-207,200,000","7,800,000","-444,200,000","24,800,000","-77,800,000","24,800,000","470,800,000","-21,400,000","-44,400,000","-83,600,000","-194,400,000","80,400,000","51,000,000","-92,000,000",,,,"81,600,000","72,200,000","49,200,000","-11,100,000","3,500,000","-9,000,000","32,700,000","-28,400,000","2,400,000","91,500,000","-4,300,000","-28,500,000","-37,100,000"
