name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
MarketCap,"7,270,168,533","9,293,844,012","11,882,627,593","10,763,291,995","13,037,176,102","11,769,853,901","10,506,537,995","10,437,252,777","8,912,081,384","6,953,776,906","9,415,850,395","9,361,092,033","10,784,858,150","10,459,885,302","8,723,310,718","8,791,759,922","8,254,737,413","8,444,161,908","8,699,819,918","7,549,255,985","7,745,508,604","7,149,375,781","6,593,631,985","6,759,162,417","6,226,099,526","5,894,145,700","5,580,318,046","5,105,531,232","4,849,137,795","5,024,809,235","4,243,456,199","3,692,352,440","4,365,584,206","4,467,317,400","4,176,735,459","3,731,104,962","3,252,320,074","3,198,749,434","2,638,214,313","2,467,312,595","2,376,448,475","2,049,904,756","1,740,302,820","1,329,173,438","2,287,844,331","2,803,566,756","2,539,298,641","2,227,653,871","2,262,933,369","2,471,346,932","2,196,974,945","2,021,624,624","1,781,850,656","1,458,454,323","1,787,723,612","1,834,772,629","1,596,767,548","2,110,733,232","2,570,225,402","2,161,945,411","2,316,611,162","2,436,859,758","2,055,641,701","1,553,137,265","1,874,716,899","2,141,895,513","2,003,202,425","1,785,200,280","1,310,720,502","1,357,156,041","1,242,221,732","898,350,895","1,088,363,534","1,115,268,516","1,022,094,892","856,103,806","749,205,093","835,308,964","725,103,345","762,023,233","1,056,676,212","767,502,831","559,780,714","522,279,834","614,875,207","577,316,678","442,027,566","536,672,671","772,805,176","509,893,921","413,358,932","696,849,000"
EnterpriseValue,"9,057,668,533","10,694,944,012","13,296,927,593","12,145,391,995","14,363,476,102","12,819,253,901","11,659,637,995","11,959,352,777","10,496,881,384","8,268,476,906","10,993,050,395","10,956,892,033","12,220,458,150","11,454,885,302","9,803,110,718","10,104,959,922","9,486,737,413","9,379,961,908","9,763,219,918","8,676,855,985","8,799,808,604","7,967,375,781","7,601,731,985","7,779,662,417","7,284,899,526","6,599,145,700","6,463,218,046","6,113,631,232","5,898,237,795","5,912,909,235","4,791,356,199","4,249,452,440","4,890,784,206","4,829,717,400","4,573,835,459","4,222,904,962","3,733,820,074","3,533,549,434","2,973,014,313","2,927,112,595","2,845,248,475","2,470,004,756","2,182,002,820","1,770,873,438","2,789,244,331","3,289,966,756","2,698,298,641","2,506,353,871","2,557,233,369","2,699,646,932","2,304,174,945","2,120,824,624","2,002,650,656","1,729,354,323","2,052,623,612","2,095,172,629","1,936,667,548","2,357,333,232","2,604,925,402","2,196,045,411","2,367,511,162","2,401,759,758","2,066,141,701","1,589,437,265","1,911,016,899","2,124,995,513","2,063,102,425","1,845,100,280","1,492,420,502","1,582,156,041","1,491,821,732","1,123,350,895","1,332,963,534","1,396,268,516","1,308,294,892","1,164,503,806","1,074,105,093","1,169,884,964","1,028,607,345","1,116,146,233","1,555,525,212","1,250,868,831","1,043,146,714","1,111,919,834","1,260,288,207","1,227,150,678","1,135,195,566","1,228,170,671","1,464,303,176","1,264,457,921","961,258,932","1,147,949,000"
PeRatio,"16.223","20.812","24.932","22.576","31.49","33.649","29.554","31.049","25.974","17.513","26.149","26.877","28.646","30.148","27.634","28.254","28.31","28.503","29.332","25.677","27.086","26.388","27.158","30.911","32.706","32.893","25.647","25.297","25.702","26.096","24.068","19.812","24.607","25.608","25.091","24.595","23.384","24.141","19.97","26.867","27.344","24.424","18.342","14.011","21.974","26.295","22.519","23.688","26.145","31.885","35.55","30.61","21.407","15.474","15.019","13.361","12.017","14.925","17.045","16.488","16.3","15.796","14.041","9.309","10.764","13.573","15.843","15.399","13.399","14.051",,,,,"11.929","13.282","11.7","13.981","12.55","66.15",,,,"155","14.221","9.81","6.352","5.614","7.934","5.058","5.076","10.544"
ForwardPeRatio,"14.472","18.018","23.753","21.231","29.412","28.09","24.57","26.954","27.933","15.723","20.877","19.493","22.422","21.368",,"17.212","19.763","20.284","22.831","18.832","23.095","20.964","19.608","20.202","21.552","18.149","19.084","17.212","16.077","17.452","17.794","14.184","16.695","16.978","18.868","17.123","15.949","15.674","14.265","14.663","13.986","13.072","14.006","9.833","11.574","13.831","15.873",,,,,,,,,,"17.825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.808","2.258","2.328","2.124","2.782","2.736","4.018","4.723","4.987","2.209","2.318","2.015","2.22","1.973",,"1.32","1.488","1.497","1.849","1.505",,,,,,,"1.018","0.909","0.818","1.073","1.013","1.153","1.215","1.177","0.856","0.603","0.562","0.552","0.502","0.517","0.492","0.969","1.121","0.67","0.789","0.864","0.992",,,,,,,,,,"1.114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.755","2.306","2.969","2.722","3.514","3.31","2.943","2.952","2.432","1.881","2.575","2.596","2.908","2.798","2.315","2.32","2.189","2.278","2.33","2.043","2.157","2.021","1.907","2.005","1.851","1.778","1.655","1.556","1.523","1.612","1.428","1.173","1.397","1.438","1.381","1.251","1.105","1.106","0.915","0.752","0.741","0.651","0.551","0.421","0.734","0.924","0.852","0.768","0.791","0.865","0.772","0.702","0.583","0.452","0.541","0.556","0.502","0.65","0.767","0.655","0.678","0.715","0.623","0.478","0.553","0.642","0.609","0.592","0.456","0.462","0.409","0.278","0.34","0.353","0.326","0.29","0.257","0.288","0.245","0.254","0.33","0.24","0.176","0.163","0.189","0.178","0.135","0.162","0.229","0.154","0.157","0.304"
PbRatio,,,,,,,,,,,,,,,,,,"168.546","271.251","732.871",,"190.143","276.574","218.037",,"58.243","57.529","91.661",,"598.192","8.472","7.139","8.895","9.213","8.685","8.343","7.128","6.439","5.31","4.938","4.979","4.39","3.441","2.665","3.807","4.95","4.306","4.002","4.33","4.332","3.635","3.501","3.516","3.376","3.898","3.031","2.676","3.155","3.179","2.426","2.784","3.029","2.502","1.811","2.186","2.623","3.16","2.816","2.615","2.846","2.627","2.027","2.601","2.79","1.75","1.526","1.407","1.763","1.601","1.627","2.597","1.172","0.855","0.747","0.875","0.777","0.595","0.707","1.018","0.69","0.691","1.187"
EnterprisesValueRevenueRatio,"2.118","10.554","13.782","11.459","11.593","13.777","12.757","11.336","11.151","11.424","12.422","10.608","11.119","14.494","11.622","9.809","8.071","11.236","10.949","8.246","7.985","10.042","8.473","7.703","7.148","9.227","7.749","6.402","5.943","8.622","5.895","4.73","5.091","6.945","6.102","4.865","4.089","5.287","4.341","3.615","3.047","3.61","2.887","1.919","2.977","4.783","3.541","3.063","2.932","4.191","3.141","2.83","2.533","2.954","2.784","2.151","1.931","3.073","2.938","2.132","2.273","3.034","2.396","1.578","1.907","2.658","2.37","1.989","1.72","2.259","2.012","1.455","1.655","2.103","1.684","1.388","1.311","1.8","1.46","1.363","1.873","1.851","1.432","1.345","1.486","1.714","1.457","1.432","1.638","1.765","1.571","1.716"
EnterprisesValueEBITDARatio,"13.751","82.269","114.137","67.851","61.567","98.762","74.646","65.28","68.25","152.555","64.099","62.826","72.055","102.185","73.874","62.881","45.068","135.941","80.29","50.831","45.88","104.149","90.497","45.283","41.58","113.975","168.313","42.544","40.399","139.127","51.798","34.889","36.471","98.767","63.175","35.666","31.913","84.333","53.665","31.106","31.13","142.775","60.78","22.191","30.889","365.552","63.489","29.487","26.693","132.988","205.73","27.26","25.159","-540.423","95.471","18.657","17.833","83.593","38.251","18.997","21.464","83.685","39.057","21.508","18.662","41.831","24.444","19.504","17.135","58.382","31.945","18.88","17.067","-7.831","26.754","18.167","15.735","50.572","44.743","15.197","22.613","50.234","92.265","17.999","19.644","69.057","23.136","21.03","16.06","28.495","19.149","16.494"
