name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,06/30/2006,03/31/2006,06/30/2005
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","11,000",,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"753,780,000","158,016,000","295,860,000","159,545,000","140,359,000","144,352,000","220,377,000","42,610,000","56,412,000","31,175,000","105,184,000","43,278,000","81,742,000","67,232,000","163,305,000","49,461,000","68,931,000","95,543,000","-19,412,000","45,911,000","18,184,000","80,771,000","43,428,000","34,695,000","24,087,000","5,318,000","20,602,000","7,197,000","10,764,000","4,300,000","27,732,000","24,309,000","24,265,000","10,568,000","16,900,000","13,941,000","16,405,000","5,948,000","19,001,000","5,280,000","7,913,000","-3,389,000","-677,000","1,738,000","2,240,000","3,567,000","3,266,000","3,509,000","96,000","2,009,000","1,649,000","2,633,000","-6,043,000","191,000","-5,336,000","-468,000","2,056,000","-965,000","3,138,000","2,319,000","-44,174,000","4,220,000","24,653,000","25,948,000","1,875,000"
BasicEPS,,"4.03","7.63","4.04","3.45","3.49","5.4","1.05","1.39","0.78","2.68","1.09","2.02","1.66","4.07","1.21","1.69","2.36","-0.5","1.18","0.45","2","1.11","0.89","0.61","0.13","0.53","0.2","0.3","0.12","0.76","0.67","0.68","0.3","0.51","0.43","0.52","0.19","0.64","0.18","0.27","-0.12","-0.02","0.06","0.09","0.16","0.15","0.18","0.01","0.11",,"0.16","-0.43","0.01",,"-0.04","0.16","-0.08",,"0.19","-4.68","0.64","6.171","6.495","0.469"
DilutedEPS,,"3.79","6.96","3.74","3.21","3.25","5.02","1.01","1.35","0.74","2.48","1.01","1.88","1.52","3.67","1.08","1.52","2.1","-0.5","1.04","0.41","1.76","0.98","0.79","0.55","0.12","0.45","0.16","0.26","0.1","0.66","0.58","0.58","0.25","0.42","0.36","0.44","0.16","0.56","0.17","0.25","-0.12","-0.02","0.06","0.08","0.14","0.13","0.17","0.004","0.09",,"0.14","-0.43","0.01",,"-0.04","0.16","-0.08",,"0.19","-4.68","0.64","6.171","6.495","0.469"
BasicAverageShares,,"39,176,000","38,756,000","39,467,000","40,667,000","41,364,000","40,845,000","40,694,000","40,635,000","39,992,000","39,247,000","39,704,000","40,546,000","40,497,000","40,111,000","40,966,000","40,889,000","40,426,000","38,985,000","39,045,000","40,109,000","40,480,000","39,101,000","38,912,000","39,249,000","39,620,000","38,681,000","36,773,000","36,445,000","36,725,000","36,337,000","36,527,000","35,744,000","34,667,000","33,130,000","32,049,000","31,811,000","31,861,000","29,905,000","28,841,000","29,213,000","29,101,000","28,609,000","28,967,000","23,724,000","22,677,000","21,892,000","18,973,000","19,016,000","18,675,000",,"16,340,000","13,925,000","13,701,000",,"13,085,000","12,895,000","12,757,000",,"12,352,000","9,432,000","6,589,000","3,995,238","3,995,238","3,995,238"
DilutedAverageShares,,"41,708,000","42,507,000","42,697,000","43,661,000","44,456,000","43,892,000","42,343,000","41,894,000","42,317,000","42,472,000","42,789,000","43,376,000","44,155,000","44,505,000","45,858,000","45,299,000","45,463,000","38,985,000","44,036,000","44,706,000","45,936,000","44,524,000","43,734,000","43,603,000","44,920,000","45,480,000","44,334,000","42,165,000","42,788,000","41,912,000","41,873,000","41,860,000","41,698,000","40,295,000","38,409,000","37,501,000","37,733,000","33,956,000","31,440,000","31,664,000","29,101,000","28,609,000","31,235,000","27,364,000","26,398,000","25,353,000","21,091,000","22,363,000","22,328,000",,"18,353,000","13,925,000","13,992,000",,"13,085,000","13,171,000","12,757,000",,"12,406,000","9,432,000","6,589,000","3,995,238","3,995,238","3,995,238"
NetIncomeFromContinuingAndDiscontinuedOperation,"753,780,000","158,016,000","295,860,000","159,545,000","140,359,000","144,352,000","220,377,000","42,610,000","56,412,000","31,175,000","105,184,000","43,278,000","81,742,000","67,232,000","163,305,000","49,461,000","68,931,000","95,543,000","-19,412,000","45,911,000","18,184,000","80,771,000","43,428,000","34,695,000","24,087,000","5,318,000","20,602,000","7,197,000","10,764,000","4,300,000","27,732,000","24,309,000","24,265,000","10,568,000","16,905,000","13,962,000","16,426,000","5,969,000","19,022,000","5,301,000","7,934,000","-3,368,000","-656,000","1,759,000","2,261,000","3,588,000","3,287,000","3,530,000","117,000","2,020,000","1,649,000","2,633,000","-6,043,000","191,000","-5,336,000","-468,000","2,056,000","-965,000","3,138,000","2,319,000","-44,174,000","4,220,000","24,653,000","25,948,000","1,875,000"
NormalizedIncome,"760,435,079.646","158,016,000","295,860,000","166,046,040","140,359,000","144,357,873","225,779,298.874","48,603,010","62,947,280","48,701,160","111,119,961.693","44,292,480","82,513,750","68,266,670","164,178,097.579","50,975,590","68,931,000","97,384,280","-16,635,800","46,318,320","31,314,400","80,771,000","48,344,302.65","34,898,400","23,889,600","5,318,000","26,959,600","24,319,800","11,230,800","7,973,200","28,870,150","29,199,109.177","24,934,158.388","10,631,908.375","17,031,500","15,788,000","16,426,000","6,006,700","19,471,800","5,301,000","8,413,050","-3,320,550","1,249,900","4,865,350","2,651,650","3,924,929.676","3,467,700","3,780,250","949,000","2,966,400","4,243,150","2,633,000","4,721,000","379,500","-4,074,540.766","633,750","2,956,302.453","34,660.261","3,138,000","2,319,000","-44,174,000","4,220,000","24,653,000","25,948,000","1,875,000"
InterestIncome,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-24,893,000","9,970,000","7,709,000","7,214,000","7,822,000","8,091,000","4,799,000","3,429,000","179,000","121,000","31,000"
InterestExpense,"17,266,000","4,250,000","4,317,000","4,393,000","4,306,000","4,570,000","5,042,000","5,003,000","5,329,000","6,040,000","6,218,000","5,666,000","4,163,000","4,092,000","4,151,000","4,203,000","5,068,000","4,349,000","5,005,000","5,413,000","4,802,000","4,776,000","4,695,000","4,787,000","4,537,000","2,719,000","3,202,000","4,519,000","4,811,000","4,443,000","4,227,000","3,964,000","3,978,000","3,375,000","3,719,000","3,819,000","3,174,000","3,293,000","3,971,000","4,015,000","3,558,000","3,757,000","3,975,000","4,573,000","5,749,000","5,094,000","5,451,000","5,853,000","5,933,000","5,604,000","5,071,000","4,498,000","6,209,000","8,491,000","8,269,000","8,905,000","7,112,000","5,992,000","6,808,000","5,714,000","3,581,000","2,348,000","631,000","0","0"
NetInterestIncome,"-17,266,000","-4,250,000","-4,317,000","-4,393,000","-4,306,000","-4,570,000","-5,042,000","-5,003,000","-5,329,000","-6,040,000","-6,218,000","-5,666,000","-4,163,000","-4,092,000","-4,151,000","-4,203,000","-5,068,000","-4,349,000","-5,005,000","-5,413,000","-4,802,000","-4,776,000","-4,695,000","-4,787,000","-4,537,000","-2,719,000","-3,202,000","-4,519,000","-4,811,000","-4,443,000","-4,227,000","-3,964,000","-3,978,000","-3,375,000","-3,719,000","-3,819,000","-3,174,000","-3,293,000","-3,971,000","-4,015,000","-3,558,000","-3,757,000","-3,975,000","-4,573,000","-5,749,000","-5,094,000","-5,451,000","-5,853,000","-5,933,000","-5,604,000","-5,071,000","-4,498,000","-6,209,000","-8,491,000","-33,162,000","1,065,000","597,000","1,222,000","1,014,000","2,377,000","1,218,000","1,081,000","-452,000","121,000","31,000"
ReconciledDepreciation,"29,123,000","7,219,000","7,295,000","7,231,000","7,378,000","6,751,000","7,562,000","6,451,000","7,463,000","8,526,000","-13,444,000","20,960,000","11,600,000","16,614,000","7,942,000","7,909,000","6,811,000","6,712,000","7,579,000","6,484,000","6,109,000","5,860,000","6,190,000","5,966,000","6,685,000","6,382,000","6,815,000","8,975,000","6,849,000","6,997,000","6,057,000","4,377,000","4,034,000","4,305,000","4,462,000","4,111,000","4,120,000","4,006,000","4,582,000","4,321,000","4,105,000","5,776,000","7,272,000","6,291,000","3,464,000","3,374,000","3,778,000","3,747,000","2,312,000","1,704,000","1,514,000","1,466,000","1,507,000","1,385,000","1,348,000","1,135,000","1,055,000","1,081,000","4,126,000","4,510,000","4,104,000","4,681,000","481,000","465,000","171,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"753,780,000","158,016,000","295,860,000","159,545,000","140,359,000","144,352,000","220,377,000","42,610,000","56,412,000","31,175,000","105,184,000","43,278,000","81,742,000","67,232,000","163,305,000","49,461,000","68,931,000","95,543,000","-19,412,000","45,911,000","18,184,000","80,771,000","43,428,000","34,695,000","24,087,000","5,318,000","20,602,000","7,197,000","10,764,000","4,300,000","27,732,000","24,309,000","24,265,000","10,568,000","16,921,000","15,788,000","16,426,000","5,969,000","19,022,000","5,301,000","7,934,000","-3,368,000","310,000","1,759,000","2,261,000","3,588,000","3,287,000","3,530,000","117,000","2,020,000","1,649,000","2,633,000","-6,043,000","191,000","-5,336,000","-468,000","2,056,000","-965,000","3,138,000","2,319,000","-44,174,000","4,220,000","24,653,000","25,948,000","1,875,000"
TotalUnusualItemsExcludingGoodwill,"-8,554,000","0","0","-8,554,000","0","-7,000","-7,033,000","-7,834,000","-8,656,000","-23,684,000","-7,579,000","-1,409,000","-1,029,000","-1,137,000","-1,148,000","-1,967,000","0","-1,918,000","-4,627,000","-599,000","-21,884,000",,"-8,189,000","-339,000","329,000","0","-10,596,000","-28,538,000","-778,000","-6,122,000","-1,751,000","-7,854,000","-1,016,000","-100,000","-170,000","0","0","-58,000","-692,000","0","-737,000","-73,000","-1,446,000","-4,779,000","-601,000","-533,000","-278,000","-385,000","-1,280,000","-1,456,000","-3,991,000","0","-16,560,000","-290,000","-1,596,000","-1,695,000","-1,310,000","-1,127,000",,,,,,,
TotalUnusualItems,"-8,554,000","0","0","-8,554,000","0","-7,000","-7,033,000","-7,834,000","-8,656,000","-23,684,000","-7,579,000","-1,409,000","-1,029,000","-1,137,000","-1,148,000","-1,967,000","0","-1,918,000","-4,627,000","-599,000","-21,884,000",,"-8,189,000","-339,000","329,000","0","-10,596,000","-28,538,000","-778,000","-6,122,000","-1,751,000","-7,854,000","-1,016,000","-100,000","-170,000","0","0","-58,000","-692,000","0","-737,000","-73,000","-1,446,000","-4,779,000","-601,000","-533,000","-278,000","-385,000","-1,280,000","-1,456,000","-3,991,000","0","-16,560,000","-290,000","-1,596,000","-1,695,000","-1,310,000","-1,127,000",,,,,,,
TaxRateForCalcs,"0.222","0.164","0.239","0.24","0.221","0.161","0.232","0.235","0.245","0.26","0.217","0.28","0.25","0.09","0.239","0.23","0.24","0.04","0.4","0.32","0.4","0.162","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.377","0.341","0.361","0.35","0.381","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.368","0.35","0.35","0.35","0.35","0.35","0.375","0.35","0.35","0.21","0.35","0.313","0.113","0.253","0.31","0.35","0.205","0.035","0.036","0.167"
TaxEffectOfUnusualItems,"-1,898,920.354","0","0","-2,052,960","0","-1,127","-1,630,701.126","-1,840,990","-2,120,720","-6,157,840","-1,643,038.307","-394,520","-257,250","-102,330","-274,902.421","-452,410","0","-76,720","-1,850,800","-191,680","-8,753,600","0","-3,272,697.35","-135,600","131,600","0","-4,238,400","-11,415,200","-311,200","-2,448,800","-612,850","-2,963,890.823","-346,841.612","-36,091.625","-59,500","0","0","-20,300","-242,200","0","-257,950","-25,550","-506,100","-1,672,650","-210,350","-196,070.324","-97,300","-134,750","-448,000","-509,600","-1,396,850","0","-5,796,000","-101,500","-334,540.766","-593,250","-409,697.547","-127,339.739","0","0","0","0","0","0","0"
