name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"21,657,000,000","5,319,000,000","3,218,000,000","7,580,000,000","5,540,000,000","6,005,000,000","6,101,000,000","3,127,000,000","10,003,000,000","2,943,000,000","6,205,000,000","3,150,000,000","5,874,000,000","3,234,000,000","2,396,000,000","941,000,000","4,007,000,000","8,369,000,000","-2,577,000,000","7,546,000,000","2,171,000,000","6,456,000,000","-1,409,000,000","7,203,000,000","1,683,000,000","2,318,000,000","3,511,000,000","2,797,000,000","1,163,000,000","2,269,000,000","2,429,000,000","3,200,000,000","1,014,000,000","1,408,000,000","1,068,000,000","3,396,000,000","1,474,000,000","1,053,000,000","1,682,000,000","-298,000,000","2,185,000,000","3,586,000,000","-415,000,000","4,964,000,000","1,195,000,000","1,224,000,000","1,441,000,000","2,904,000,000","723,000,000","1,205,000,000","1,280,000,000","2,741,000,000","492,000,000","1,112,000,000","1,601,000,000","1,757,000,000","600,000,000","280,000,000","1,070,000,000","516,000,000","1,703,000,000","2,588,000,000","1,600,000,000","314,000,000","1,724,000,000","2,888,000,000","632,000,000","1,197,000,000","1,291,000,000","1,206,000,000","1,250,000,000","958,000,000","1,017,000,000","910,000,000","870,000,000","643,000,000","765,000,000","725,000,000","760,000,000","633,000,000","660,000,000","370,000,000","361,000,000","507,000,000","501,000,000","475,000,000","554,000,000","221,000,000","380,000,000","366,000,000","494,000,000","307,000,000","266,000,000","122,000,000","638,000,000","216,000,000","155,000,000","62,000,000","518,100,000","32,400,000","112,464,000","20,036,000","180,414,000","327,548,000","-107,704,000","162,001,000","166,790,000","120,719,000","40,831,000","105,935,000","116,857,000","148,400,000","-36,200,000","97,200,000","140,300,000","66,700,000","34,300,000","37,500,000","86,600,000","78,100,000","22,000,000","2,300,000","58,000,000","33,000,000","30,000,000","5,900,000","31,500,000","9,500,000","6,800,000","9,700,000","11,300,000","14,600,000"
	CashFlowFromContinuingOperatingActivities,"21,657,000,000","5,319,000,000","3,218,000,000","7,580,000,000","5,540,000,000","6,005,000,000","6,101,000,000","3,127,000,000","10,003,000,000","2,943,000,000","6,205,000,000","3,150,000,000","5,874,000,000","3,234,000,000","2,396,000,000","941,000,000","4,007,000,000","8,369,000,000","-2,577,000,000","7,546,000,000","2,171,000,000","6,456,000,000","-1,409,000,000","7,203,000,000","1,683,000,000","2,318,000,000","3,511,000,000","2,797,000,000","1,163,000,000","2,269,000,000","2,429,000,000","3,200,000,000","1,014,000,000","1,408,000,000","1,068,000,000","3,396,000,000","1,474,000,000","1,053,000,000","1,682,000,000","-298,000,000","2,185,000,000","3,586,000,000","-415,000,000","4,964,000,000","1,195,000,000","1,224,000,000","1,441,000,000","2,904,000,000","723,000,000","1,205,000,000","1,280,000,000","2,741,000,000","492,000,000","1,112,000,000","1,601,000,000","1,757,000,000","600,000,000","280,000,000","1,070,000,000","516,000,000","1,703,000,000","2,588,000,000","1,600,000,000","314,000,000","1,724,000,000","2,888,000,000","632,000,000","1,197,000,000","1,291,000,000","1,206,000,000","1,250,000,000","958,000,000","1,017,000,000","910,000,000","870,000,000","643,000,000","765,000,000","725,000,000","760,000,000","633,000,000","660,000,000","370,000,000","361,000,000","507,000,000","501,000,000","475,000,000","554,000,000","221,000,000","380,000,000","366,000,000","494,000,000","307,000,000","266,000,000","122,000,000","638,000,000","216,000,000","155,000,000","62,000,000","518,100,000","32,400,000","112,464,000","20,036,000","180,414,000","327,548,000","-107,704,000","162,001,000","166,790,000","120,719,000","40,831,000","105,935,000","116,857,000","148,400,000","-36,200,000","97,200,000","140,300,000","66,700,000","34,300,000","37,500,000","86,600,000","78,100,000","22,000,000","2,300,000","58,000,000","33,000,000","30,000,000","5,900,000","31,500,000","9,500,000","6,800,000","9,700,000","11,300,000","14,600,000"
		NetIncomeFromContinuingOperations,"17,902,000,000","5,148,000,000","4,191,000,000","4,191,000,000","4,372,000,000","4,978,000,000","2,352,000,000","3,256,000,000","6,696,000,000","3,465,000,000","3,668,000,000","3,629,000,000","3,385,000,000","3,557,000,000","3,164,000,000","3,284,000,000","3,010,000,000","2,924,000,000","3,721,000,000","2,561,000,000","2,350,000,000","2,191,000,000","1,708,000,000","1,978,000,000","1,760,000,000","1,627,000,000","1,252,000,000","1,618,000,000","1,585,000,000","1,413,000,000","1,510,000,000","1,602,000,000","1,408,000,000","1,099,000,000","1,427,000,000","1,570,000,000","1,436,000,000","1,240,000,000","1,244,000,000","1,557,000,000","1,337,000,000","1,388,000,000","1,258,000,000","1,271,000,000","1,267,000,000","1,346,000,000","1,043,000,000","1,277,000,000","1,123,000,000","1,191,000,000","944,000,000","1,035,000,000","859,000,000","984,000,000","726,000,000","920,000,000","337,000,000","994,000,000","1,216,000,000","1,283,000,000","1,228,000,000","927,000,000","1,175,000,000","1,112,000,000","973,000,000","899,000,000","870,000,000","842,000,000","809,000,000","779,000,000","739,000,000","698,000,000","596,000,000","554,000,000","507,000,000","476,000,000","439,000,000","403,000,000","379,000,000","353,000,000","325,000,000","295,000,000","247,000,000","231,000,000","223,000,000","212,000,000","210,000,000","182,000,000","170,000,000","174,000,000","157,000,000","144,000,000","135,000,000","132,000,000","132,000,000","135,000,000","-565,000,000","132,000,000","119,300,000","116,100,000","115,721,000","108,879,000","95,143,000","91,228,000","50,320,000","118,946,000","154,120,000","93,670,000","89,879,000","89,432,000","-1,292,900,000","80,800,000","58,800,000","64,300,000","55,600,000","59,500,000","41,400,000","38,100,000","32,200,000","29,400,000","27,600,000","25,000,000","21,200,000","19,800,000","18,200,000","15,600,000","10,200,000","9,200,000","7,800,000","6,700,000","4,800,000","3,700,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","0",,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"3,133,000,000","788,000,000","771,000,000","796,000,000","778,000,000","758,000,000","732,000,000","719,000,000","717,000,000","723,000,000","718,000,000","709,000,000","654,000,000","639,000,000","637,000,000","611,000,000","598,000,000","582,000,000","578,000,000","578,000,000","556,000,000","533,000,000","527,000,000","515,000,000","511,000,000","502,000,000","484,000,000","452,000,000","379,000,000","378,000,000","381,000,000","373,000,000","364,000,000","360,000,000","350,000,000","349,000,000","340,000,000","336,000,000","370,000,000","317,000,000","326,000,000","296,000,000","290,000,000","294,000,000","270,000,000","270,000,000","320,000,000","247,000,000","249,000,000","248,000,000","258,000,000","250,000,000","249,000,000","234,000,000","259,000,000","254,000,000","243,000,000","225,000,000","207,000,000","202,000,000","196,000,000","191,000,000","177,000,000","168,000,000","168,000,000","157,000,000","120,000,000","116,000,000","108,000,000","109,000,000","106,000,000","99,000,000","87,000,000","82,000,000","77,000,000","75,000,000","74,000,000","73,000,000","71,000,000","66,000,000","62,000,000","56,000,000","70,000,000","67,000,000","64,000,000","64,000,000","62,000,000","62,000,000","61,000,000","62,000,000","62,000,000","61,000,000","55,000,000","55,000,000","52,000,000","43,000,000","48,000,000","42,000,000","39,600,000","37,300,000","35,493,000","33,607,000","36,227,000","33,909,000","31,929,000","31,101,000","35,066,000","19,343,000","20,384,000","19,665,000","112,579,000","-16,200,000","-16,400,000","-15,900,000","-13,800,000","-17,500,000","-8,700,000","-10,300,000","-11,800,000","-6,600,000","-6,500,000","-6,200,000","-4,200,000","-3,400,000","-3,400,000","-3,300,000","-3,200,000","-2,800,000","-2,400,000","-2,200,000","-2,200,000","-1,900,000"
			DepreciationAndAmortization,"3,133,000,000","788,000,000","771,000,000","796,000,000","778,000,000","758,000,000","732,000,000","719,000,000","717,000,000","723,000,000","718,000,000","709,000,000","654,000,000","639,000,000","637,000,000","611,000,000","598,000,000","582,000,000","578,000,000","578,000,000","556,000,000","533,000,000","527,000,000","515,000,000","511,000,000","502,000,000","484,000,000","452,000,000","379,000,000","378,000,000","381,000,000","373,000,000","364,000,000","360,000,000","350,000,000","349,000,000","340,000,000","336,000,000","370,000,000","317,000,000","326,000,000","296,000,000","290,000,000","294,000,000","270,000,000","270,000,000","320,000,000","247,000,000","249,000,000","248,000,000","258,000,000","250,000,000","249,000,000","234,000,000","259,000,000","254,000,000","243,000,000","225,000,000","207,000,000","202,000,000","196,000,000","191,000,000","177,000,000","168,000,000","168,000,000","157,000,000","120,000,000","116,000,000","108,000,000","109,000,000","106,000,000","99,000,000","87,000,000","82,000,000","77,000,000","75,000,000","74,000,000","73,000,000","71,000,000","66,000,000","62,000,000","56,000,000","70,000,000","67,000,000","64,000,000","64,000,000","62,000,000","62,000,000","61,000,000","62,000,000","62,000,000","61,000,000","55,000,000","55,000,000","52,000,000","43,000,000","48,000,000","42,000,000","39,600,000","37,300,000","35,493,000","33,607,000","36,227,000","33,909,000","31,929,000","31,101,000","35,066,000","19,343,000","20,384,000","19,665,000","112,579,000","-16,200,000","-16,400,000","-15,900,000","-13,800,000","-17,500,000","-8,700,000","-10,300,000","-11,800,000","-6,600,000","-6,500,000","-6,200,000","-4,200,000","-3,400,000","-3,400,000","-3,300,000","-3,200,000","-2,800,000","-2,400,000","-2,200,000","-2,200,000","-1,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,579,000","-16,200,000","-16,400,000","-15,900,000","-13,800,000","-17,500,000","-8,700,000","-10,300,000","-11,800,000","-6,600,000","-6,500,000","-6,200,000","-4,200,000","-3,400,000","-3,400,000","-3,300,000","-3,200,000","-2,800,000","-2,400,000","-2,200,000","-2,200,000","-1,900,000"
		DeferredTax,"-50,000,000","161,000,000","-243,000,000","46,000,000","-14,000,000","341,000,000","-127,000,000","5,000,000","-88,000,000","202,000,000","53,000,000","-18,000,000","61,000,000","134,000,000","33,000,000","167,000,000","-84,000,000","-74,000,000","-506,000,000","-259,000,000","-111,000,000","-89,000,000","486,000,000","-264,000,000","-286,000,000","145,000,000","-24,000,000","-19,000,000","-152,000,000","122,000,000","-10,000,000","-91,000,000","-115,000,000","99,000,000","-92,000,000","-7,000,000","-31,000,000","131,000,000","127,000,000","73,000,000","-18,000,000","126,000,000","147,000,000","-352,000,000","99,000,000","165,000,000","49,000,000","-63,000,000","-24,000,000","83,000,000","-22,000,000","-108,000,000","110,000,000","4,000,000",,,,"27,000,000","156,000,000","-13,000,000","-134,000,000","-136,000,000","30,000,000","-4,000,000","-59,000,000","-234,000,000","107,000,000","-3,000,000","47,000,000","16,000,000","100,000,000","-2,000,000","5,000,000","22,000,000","63,000,000","33,000,000","-13,000,000","8,000,000","-6,000,000","90,000,000","50,000,000","20,000,000","26,000,000","1,000,000","7,000,000","6,000,000","-5,000,000","17,000,000","17,000,000","44,000,000","-31,000,000","3,000,000",,,"26,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-50,000,000","161,000,000","-243,000,000","46,000,000","-14,000,000","341,000,000","-127,000,000","5,000,000","-88,000,000","202,000,000","53,000,000","-18,000,000","61,000,000","134,000,000","33,000,000","167,000,000","-84,000,000","-74,000,000","-506,000,000","-259,000,000","-111,000,000","-89,000,000","486,000,000","-264,000,000","-286,000,000","145,000,000","-24,000,000","-19,000,000","-152,000,000","122,000,000","-10,000,000","-91,000,000","-115,000,000","99,000,000","-92,000,000","-7,000,000","-31,000,000","131,000,000","127,000,000","73,000,000","-18,000,000","126,000,000","147,000,000","-352,000,000","99,000,000","165,000,000","49,000,000","-63,000,000","-24,000,000","83,000,000","-22,000,000","-108,000,000","110,000,000","4,000,000",,,,"27,000,000","156,000,000","-13,000,000","-134,000,000","-136,000,000","30,000,000","-4,000,000","-59,000,000","-234,000,000","107,000,000","-3,000,000","47,000,000","16,000,000","100,000,000","-2,000,000","5,000,000","22,000,000","63,000,000","33,000,000","-13,000,000","8,000,000","-6,000,000","90,000,000","50,000,000","20,000,000","26,000,000","1,000,000","7,000,000","6,000,000","-5,000,000","17,000,000","17,000,000","44,000,000","-31,000,000","3,000,000",,,"26,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"843,000,000","299,000,000","209,000,000","165,000,000","170,000,000","256,000,000","152,000,000","139,000,000","157,000,000","231,000,000","172,000,000","127,000,000","155,000,000","243,000,000","126,000,000","154,000,000","150,000,000","208,000,000","141,000,000","124,000,000","136,000,000","196,000,000","116,000,000","107,000,000","105,000,000","157,000,000","100,000,000","95,000,000","86,000,000","125,000,000","95,000,000","81,000,000","83,000,000","105,000,000","76,000,000","79,000,000","77,000,000","99,000,000","92,000,000","87,000,000","102,000,000","140,000,000","85,000,000","98,000,000","95,000,000","123,000,000","76,000,000","83,000,000","67,000,000","100,000,000","75,000,000","79,000,000","85,000,000","95,000,000","74,000,000","84,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
