name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	TotalNonCurrentAssets,"397,175,000","406,468,000","352,790,000","191,588,000","191,387,000","173,263,000","173,566,000","178,053,000","184,015,000","187,105,000","167,513,000","153,869,000","141,283,000","85,610,000","84,018,000","78,986,000","76,740,000","72,603,000","68,726,000","69,106,000","69,035,000","69,549,000","70,348,000","70,367,000","69,216,000","68,438,000","66,483,000","66,420,000","65,909,000","66,150,000","64,600,000","63,398,000","60,411,000","60,335,000","60,205,000","60,159,000","59,991,000","59,983,000","62,104,000","62,202,000","62,293,000","62,434,000","62,086,000","87,669,000","87,408,000","87,468,000","2,085,000","2,085,000","2,087,000","2,092,000","2,098,000","2,136,000","2,165,000","2,187,000","2,266,000","2,345,000","2,527,000","2,913,000","2,960,000","3,033,000","2,925,000","7,597,000","6,121,000","3,115,000","3,667,000","4,648,000","4,806,000","4,969,000","3,330,000","3,333,000","3,334,000","47,000","61,000","76,000","99,000","127,000","157,000","15,573,000","16,325,000","16,439,000","16,557,000","17,226,000","17,467,000","17,774,000","18,098,000","18,745,000","13,436,000","1,173,000"
		NetPPE,"101,767,000","95,516,000","94,007,000","95,616,000","97,027,000","97,233,000","98,422,000","103,263,000","109,671,000","113,109,000","92,940,000","81,229,000","72,542,000","22,636,000","19,526,000","17,881,000","15,816,000","12,432,000","8,975,000","9,234,000","9,807,000","10,020,000","10,274,000","9,793,000","8,899,000","8,092,000","8,052,000","7,989,000","7,292,000","7,534,000","5,982,000","4,778,000","1,977,000","1,812,000","1,904,000","1,855,000","1,681,000","1,666,000","1,647,000","1,758,000","1,867,000","1,937,000","1,424,000","1,016,000","1,042,000","1,102,000",,,,,,,"0","0",,,"4,000","4,000","5,000","7,000","8,000","4,513,000","3,029,000","15,000","17,000","20,000","22,000","24,000","27,000","30,000","37,000","47,000","61,000","76,000","99,000","127,000","157,000","188,000","940,000","1,054,000","1,172,000","1,382,000","1,415,000","1,513,000","1,628,000","1,702,000","680,000","261,000"
			GrossPPE,"140,114,000","132,577,000","129,368,000","128,739,000","127,765,000","125,583,000","124,454,000","127,010,000","131,149,000","132,376,000","110,457,000","81,229,000","72,542,000","36,809,000","19,526,000","17,881,000","15,816,000","23,077,000","8,975,000","9,234,000","9,807,000","17,764,000","10,274,000","9,793,000","8,899,000","13,398,000","8,052,000","7,989,000","7,292,000","10,858,000","5,982,000","4,778,000","1,977,000","5,374,000","1,904,000","1,855,000","1,681,000","4,548,000",,,,"4,289,000",,,,,,,,,,,,"507,000",,,"511,000","507,000","508,000","510,000","511,000","5,007,000","3,523,000","509,000","511,000","504,000","506,000","508,000","511,000","480,000","487,000","497,000","511,000","430,000","453,000","481,000","511,000","1,340,000","2,092,000","2,206,000","2,324,000","1,930,000","1,963,000","2,061,000","2,176,000","1,789,000","742,000","544,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"13,250,000","13,152,000","13,372,000","13,372,000","13,371,000","13,272,000","13,273,000","13,075,000","13,059,000","12,868,000","7,463,000",,,"6,181,000",,,,"4,327,000",,,,"4,219,000",,,,"3,161,000",,,,"2,113,000",,,,"900,000",,,,"770,000",,,,"3,712,000",,,,,,,,,,,,,,,"511,000",,,,"511,000",,,,"511,000",,,,"511,000",,,,"511,000",,,,"511,000",,,,"2,324,000",,,,,,,
				OtherProperties,"62,801,000","55,568,000","53,443,000","54,430,000","56,654,000","55,199,000","54,894,000","58,242,000","62,584,000","64,130,000","50,130,000","81,229,000","72,542,000","9,101,000","19,526,000","17,881,000","15,816,000","8,491,000","8,975,000","9,234,000","9,807,000","6,810,000","10,274,000","9,793,000","8,899,000","4,937,000","8,052,000","7,989,000","7,292,000","4,118,000","5,982,000","4,778,000","1,977,000","3,746,000","1,904,000","1,855,000","1,681,000","3,778,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"27,860,000","27,784,000","26,588,000","25,178,000","22,330,000","21,823,000","21,087,000","20,705,000","20,863,000","21,526,000","44,003,000",,,"14,325,000",,,,"3,320,000",,,,,,,,,,,,"0",,,,"116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"36,203,000","36,073,000","35,965,000","35,759,000","35,410,000","35,289,000","35,200,000","34,988,000","34,643,000","33,852,000","8,861,000",,,"7,202,000",,,,"6,939,000",,,,"6,735,000",,,,"5,300,000",,,,"4,627,000",,,,"612,000",,,,,,,,"577,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-38,347,000","-37,061,000","-35,361,000","-33,123,000","-30,738,000","-28,350,000","-26,032,000","-23,747,000","-21,478,000","-19,267,000","-17,517,000",,,"-14,173,000",,,,"-10,645,000",,,,"-7,744,000",,,,"-5,306,000",,,,"-3,324,000",,,,"-3,562,000",,,,"-2,882,000",,,,"-2,352,000",,,,,,,,,,,,"-507,000",,,"-507,000","-503,000","-503,000","-503,000","-503,000","-494,000","-494,000","-494,000","-494,000","-484,000","-484,000","-484,000","-484,000","-450,000","-450,000","-450,000","-450,000","-354,000","-354,000","-354,000","-354,000","-1,152,000","-1,152,000","-1,152,000","-1,152,000","-548,000","-548,000","-548,000","-548,000","-87,000","-62,000","-283,000"
		GoodwillAndOtherIntangibleAssets,"208,656,000","209,919,000","211,181,000","46,735,000","47,998,000","49,261,000","49,937,000","51,185,000","52,433,000","53,682,000","54,930,000","56,179,000","57,427,000","58,675,000","59,941,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","84,190,000","84,190,000","6,290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,385,000","15,385,000","15,385,000","15,385,000","15,594,000","15,802,000","16,011,000","16,220,000","16,429,000","12,656,000",
			Goodwill,"136,110,000","136,110,000","136,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","6,290,000","6,290,000","6,290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,385,000",,,"15,385,000","15,594,000","15,802,000","16,011,000",,,,
			OtherIntangibleAssets,"72,546,000","73,809,000","75,071,000","46,735,000","47,998,000","49,261,000","49,937,000","51,185,000","52,433,000","53,682,000","54,930,000","56,179,000","57,427,000","58,675,000","59,941,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","58,200,000","77,900,000","77,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,385,000","15,385,000",,,,,"16,220,000","16,429,000","12,656,000",
		InvestmentsAndAdvances,"29,551,000","50,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,132,000","2,111,000","2,091,000","2,085,000","2,085,000","2,085,000","2,176,000","2,176,000","2,085,000","2,085,000","2,085,000","2,085,000","2,085,000","2,085,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"29,551,000","50,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,"50,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,000","7,000","13,000","51,000","70,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"57,201,000","50,990,000","47,602,000","49,237,000","46,362,000","26,769,000","25,207,000","23,605,000","21,911,000","20,314,000","19,643,000","16,461,000","11,314,000","4,299,000","4,551,000","2,905,000","2,724,000","1,971,000","1,551,000","1,672,000","1,028,000","1,329,000","1,874,000","2,374,000","2,117,000","2,146,000","231,000","231,000","417,000","416,000","418,000","420,000","234,000","323,000","101,000","104,000","110,000","117,000","125,000","133,000","135,000","212,000","377,000","378,000",,"77,900,000",,,,,,,"2,095,000","2,187,000",,,"2,523,000","2,909,000","2,955,000","3,026,000","2,917,000","3,084,000","3,092,000","3,100,000","3,650,000","4,628,000","4,784,000","4,945,000","3,303,000","3,303,000","3,297,000",,,,,,,,,,,"250,000","250,000","250,000","250,000","614,000","100,000","912,000"
TotalLiabilitiesNetMinorityInterest,"1,033,435,000","833,040,000","806,929,000","698,730,000","490,755,000","520,271,000","483,654,000","480,047,000","469,824,000","480,625,000","459,076,000","446,210,000","451,778,000","396,290,000","370,106,000","353,603,000","338,297,000","100,988,000","84,901,000","82,195,000","78,975,000","83,473,000","58,815,000","49,116,000","45,243,000","44,858,000","46,742,000","43,169,000","41,287,000","44,627,000","36,176,000","38,562,000","34,882,000","33,174,000","32,825,000","33,541,000","35,411,000","32,679,000","15,845,000","16,336,000","5,119,000","5,566,000","3,727,000","3,550,000","4,666,000","3,422,000","3,018,000","2,463,000","2,781,000","3,584,000","4,616,000","13,384,000","7,581,000","7,414,000","9,261,000","7,822,000","8,012,000","8,158,000","7,645,000","12,017,000","14,468,000","11,328,000","10,953,000","8,061,000","12,341,000","19,453,000","24,618,000","23,576,000","5,776,000","6,700,000","6,394,000","3,877,000","3,592,000","3,959,000","4,486,000","4,120,000","4,860,000","7,417,000","8,672,000","9,032,000","11,911,000","8,248,000","8,462,000","6,689,000","5,936,000","7,295,000","3,693,000","1,346,000"
	CurrentLiabilities,"125,249,000","135,166,000","112,501,000","99,656,000","81,397,000","118,807,000","83,902,000","78,754,000","71,532,000","85,240,000","85,392,000","86,030,000","94,252,000","79,732,000","57,419,000","45,642,000","34,806,000","44,656,000","28,766,000","26,272,000","23,271,000","27,989,000","23,458,000","32,320,000","25,543,000","22,259,000","46,698,000","43,067,000","41,125,000","19,630,000","21,278,000","21,818,000","19,998,000","16,456,000","19,822,000","18,101,000","20,272,000","15,747,000","6,545,000","6,486,000","4,136,000","4,477,000","3,682,000","3,492,000","4,463,000","3,339,000","3,018,000","2,463,000","2,781,000","3,584,000","4,616,000","13,384,000","4,877,000","4,377,000","5,698,000","3,870,000","3,682,000","3,828,000","3,150,000","7,010,000","9,681,000","6,226,000","6,076,000","3,405,000","4,870,000","4,019,000","3,938,000","4,147,000","5,048,000","6,030,000","5,763,000","3,307,000","2,946,000","3,221,000","3,664,000","3,213,000","3,892,000","6,465,000","7,089,000","7,413,000","10,256,000","6,558,000","6,736,000","4,927,000","4,138,000","5,462,000","3,693,000","1,346,000"
		PayablesAndAccruedExpenses,"97,667,000","91,566,000","80,718,000","76,634,000","63,711,000","80,660,000","57,296,000","56,929,000","50,875,000","53,559,000","59,323,000","66,394,000","68,540,000","55,995,000","45,560,000","37,641,000","29,754,000","31,813,000","21,516,000","21,114,000","19,923,000","20,324,000","16,748,000","19,279,000","17,103,000","14,161,000","17,552,000","14,693,000","13,836,000","14,890,000","12,731,000","16,267,000","13,271,000","10,141,000","10,616,000","11,354,000","13,811,000","10,288,000","4,112,000","5,368,000","3,357,000","3,412,000","3,052,000","3,083,000","3,997,000","2,706,000","2,448,000","1,854,000","2,043,000","2,853,000","3,669,000","11,314,000","2,679,000","1,796,000","2,123,000","1,319,000","1,407,000","1,337,000","1,094,000","4,819,000","8,302,000","4,010,000","4,237,000","3,173,000","2,958,000","2,189,000","2,229,000","2,300,000","3,505,000","4,747,000","4,891,000","2,614,000","660,000","2,738,000","3,150,000","2,689,000","3,224,000","5,221,000","3,197,000","6,812,000","9,394,000","5,372,000","5,836,000","4,262,000","3,391,000","4,632,000","3,350,000","1,144,000"
			Payables,"55,130,000","42,439,000","25,754,000","34,735,000","25,807,000","46,276,000","22,147,000","25,005,000","18,188,000","16,301,000","22,245,000","18,420,000","31,223,000","17,741,000","16,579,000","15,966,000","13,176,000","14,671,000","9,348,000","11,030,000","8,454,000","10,439,000","8,283,000","9,402,000","8,688,000","7,468,000","10,857,000","8,681,000","7,860,000","9,249,000","8,867,000","11,407,000","9,818,000","5,929,000","4,661,000","7,865,000","8,184,000","7,060,000","2,985,000","3,198,000","2,879,000","2,334,000","1,504,000","1,921,000","3,082,000","1,450,000","912,000","433,000","312,000","1,206,000","1,961,000","5,461,000","1,277,000","1,117,000","1,088,000","804,000","904,000","736,000","681,000","4,251,000","7,187,000","3,784,000","2,884,000","2,243,000","968,000","1,994,000","1,931,000","1,541,000","2,621,000","3,980,000","3,607,000","1,774,000","660,000","638,000","1,542,000","1,145,000","941,000","2,706,000","3,197,000","3,241,000","4,427,000","5,372,000","5,836,000","4,262,000","3,391,000","4,632,000","3,350,000","1,144,000"
				AccountsPayable,"48,571,000","35,784,000","23,531,000","31,081,000","22,422,000","42,853,000","22,147,000","25,005,000","18,188,000","13,184,000","20,415,000","17,031,000","30,223,000","17,741,000","16,579,000","15,966,000","13,176,000","14,671,000","9,348,000","11,030,000","8,454,000","10,439,000","8,283,000","9,402,000","8,688,000","7,468,000","10,857,000","8,681,000","7,860,000","9,249,000","8,867,000","11,407,000","9,818,000","5,929,000","4,661,000","7,865,000","8,184,000","7,060,000","2,985,000","3,198,000","2,879,000","2,334,000","1,504,000","1,921,000","3,082,000","1,450,000","912,000","433,000","312,000","581,000","711,000","2,667,000","1,277,000","1,117,000","1,088,000","804,000","904,000","736,000","681,000","4,251,000","7,187,000","3,784,000","2,884,000","2,243,000","968,000","1,994,000","1,931,000","1,541,000","2,621,000","3,980,000","3,607,000","1,774,000","660,000","638,000","1,542,000","1,145,000","941,000","2,706,000","3,197,000","3,241,000","4,427,000","5,372,000","5,836,000","4,262,000","3,391,000","4,632,000","3,350,000","1,144,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"625,000","1,250,000","2,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"625,000","1,250,000","2,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"6,559,000","6,655,000","2,223,000","3,654,000","3,385,000","3,423,000",,,,"3,117,000","1,830,000","1,389,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"42,537,000","49,127,000","54,964,000","41,899,000","37,904,000","34,384,000","35,149,000","31,924,000","32,687,000","37,258,000","37,078,000","47,974,000","37,317,000","38,254,000","28,981,000","21,675,000","16,578,000","17,142,000","12,168,000","10,084,000","11,469,000","9,885,000","8,465,000","9,877,000","8,415,000","6,693,000","6,695,000","6,012,000","5,976,000","5,641,000","3,864,000","4,860,000","3,453,000","4,212,000","5,955,000","3,489,000","5,627,000","3,228,000","1,127,000","2,170,000","478,000","1,078,000","1,548,000","1,162,000","915,000","1,256,000","1,536,000","1,421,000","1,731,000","1,647,000","1,708,000","5,853,000","1,402,000","679,000","1,035,000","515,000","503,000","601,000","413,000","568,000","1,115,000","226,000","1,353,000","930,000","1,990,000","195,000","298,000","759,000","884,000","767,000","1,284,000","840,000",,"2,100,000","1,608,000","1,544,000","2,283,000","2,515,000",,"3,571,000","4,967,000",,,,,,,
