name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
		Inventory,"259,614,000","251,272,000","234,403,000","221,640,000","226,840,000","218,410,000","206,044,000","178,093,000","161,858,000","153,642,000","148,500,000","137,112,000","131,655,000","126,402,000","121,156,000","108,585,000","117,075,000","105,912,000","93,274,000","81,071,000","72,096,000","70,088,000","58,443,000","58,284,000","34,348,000","36,707,000","34,666,000","31,960,000","32,526,000","30,011,000","30,771,000","31,655,000","35,330,000","33,140,000","35,179,000","37,432,000","38,744,000","40,783,000","40,438,000","25,845,000","21,802,000","22,760,000","24,502,000","18,540,000","19,279,000","20,634,000","18,866,000","17,622,000","20,059,000","16,884,000","14,731,000","16,805,000","18,890,000","21,319,000","21,458,000","24,694,000","28,634,000","24,333,000","23,640,000","22,410,000","26,089,000","26,149,000","22,883,000","19,870,000","18,855,000","21,855,000","19,440,000","16,691,000","18,476,000","15,855,000","11,793,000","10,746,000","7,604,000","8,438,000","8,494,000","10,735,000","12,072,000","12,759,000","14,780,000","14,540,000","15,025,000","13,433,000","12,503,000","12,840,000","15,532,000","16,432,000","17,838,000","15,975,000","13,574,000","11,200,000","13,300,000","12,400,000","11,100,000","9,300,000","7,600,000","9,100,000","9,800,000","10,000,000"
			RawMaterials,"167,403,000","159,780,000","148,747,000","141,774,000","148,279,000","138,266,000","124,628,000","111,225,000","95,054,000","89,191,000","85,434,000","84,561,000","82,858,000","79,771,000","73,104,000","61,748,000","63,290,000","67,268,000","57,647,000","48,645,000","39,039,000","35,776,000","33,603,000","31,205,000","14,827,000","15,994,000","15,859,000","15,864,000","15,244,000","13,691,000","12,845,000","13,755,000","16,062,000","15,978,000","16,368,000","17,512,000","15,638,000","16,431,000","18,467,000","11,246,000","9,617,000","8,934,000","8,886,000","7,314,000","6,234,000","7,336,000","5,728,000","6,287,000","6,217,000","5,433,000","5,684,000","5,991,000","6,940,000","8,385,000","8,094,000","8,822,000","9,116,000","8,799,000","9,388,000","9,806,000","9,810,000","9,403,000","7,797,000","6,032,000","6,285,000","6,988,000","8,401,000","5,885,000","6,993,000","6,021,000","3,313,000","1,698,000","2,061,000","2,182,000","3,072,000","3,642,000",,,,,"8,094,000","5,393,000","7,033,000","6,109,000","6,705,000",,,,,,,,,,,,,
			WorkInProcess,"66,755,000","64,706,000","63,380,000","58,087,000","54,667,000","59,220,000","57,066,000","49,647,000","49,127,000","48,465,000","46,450,000","38,525,000","36,472,000","34,240,000","30,540,000","30,841,000","29,910,000","25,977,000","24,963,000","22,567,000","22,964,000","19,536,000","15,401,000","15,967,000","14,817,000","13,916,000","13,490,000","11,190,000","12,994,000","12,263,000","14,324,000","12,677,000","14,848,000","11,775,000","11,956,000","13,432,000","13,684,000","14,128,000","13,648,000","8,979,000","7,484,000","9,095,000","8,872,000","7,554,000","8,943,000","7,427,000","7,012,000","6,326,000","5,591,000","7,595,000","5,227,000","6,240,000","8,460,000","8,891,000","7,595,000","9,488,000","10,807,000","8,728,000","8,886,000","9,109,000","12,767,000","11,566,000","9,646,000","9,666,000","9,559,000","10,978,000","7,127,000","7,471,000","8,511,000","6,630,000","5,778,000","3,272,000","1,910,000","1,994,000","2,079,000","3,149,000",,,,,"3,824,000","4,403,000","2,542,000","4,301,000","5,039,000",,,,,,,,,,,,,
			FinishedGoods,"25,456,000","26,786,000","22,276,000","21,779,000","23,894,000","20,924,000","24,350,000","17,221,000","17,677,000","15,986,000","16,616,000","14,026,000","12,325,000","12,391,000","17,512,000","15,996,000","23,875,000","12,667,000","10,664,000","9,859,000","10,093,000","14,776,000","9,439,000","11,112,000","4,704,000","6,797,000","5,317,000","4,906,000","4,288,000","4,057,000","3,602,000","5,223,000","4,420,000","5,387,000","6,855,000","6,488,000","9,422,000","10,224,000","8,323,000","5,620,000","4,701,000","4,731,000","6,744,000","3,672,000","4,102,000","5,871,000","6,126,000","5,009,000","8,251,000","3,856,000","3,820,000","4,574,000","3,490,000","4,043,000","5,769,000","6,384,000","8,711,000","6,806,000","5,366,000","3,495,000","3,512,000","5,180,000","5,440,000","4,172,000","3,011,000","3,889,000","3,912,000","3,335,000","2,972,000","3,204,000","2,702,000","5,776,000","3,633,000","4,262,000","3,343,000","3,944,000",,,,,"3,107,000","3,637,000","2,928,000","2,430,000","3,788,000",,,,,,,,,,,,,
		PrepaidAssets,"36,662,000","32,223,000","30,280,000","15,893,000","14,177,000","16,386,000","23,716,000","19,111,000","12,400,000","16,056,000","15,770,000","10,909,000","10,253,000","10,689,000","16,257,000","12,823,000","10,289,000","7,985,000","11,199,000","9,815,000","9,403,000","11,695,000","10,469,000","9,523,000","6,564,000","8,241,000","8,333,000","12,425,000","7,642,000","8,564,000","5,946,000","5,112,000","7,796,000","15,597,000","10,278,000","9,830,000","7,933,000","8,061,000","8,560,000","8,791,000","6,562,000","7,217,000","4,613,000","5,246,000","3,390,000","3,080,000","3,846,000","4,909,000","4,859,000","3,184,000","3,424,000","3,748,000","3,261,000","4,932,000","5,350,000","8,790,000","6,059,000","5,633,000","6,286,000","9,726,000","9,575,000","7,655,000","6,032,000","4,226,000","10,742,000","5,239,000","5,851,000","7,737,000","3,377,000","3,215,000","4,091,000","5,370,000","4,184,000","4,052,000","1,689,000","3,513,000","2,690,000","3,761,000","4,466,000","7,070,000","4,956,000","5,397,000","6,589,000","5,341,000","6,654,000",,,,,,,,,,,,,
		RestrictedCash,,,,,,"61,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"12,788,000","12,363,000","12,379,000","12,407,000","13,044,000","15,172,000","15,182,000","15,216,000","10,060,000","10,190,000","10,724,000","11,672,000","13,016,000","13,194,000","12,258,000","7,653,000","8,132,000","8,745,000","6,896,000","7,678,000","6,076,000","4,957,000","5,314,000","5,393,000",,,,,,,,,"361,000","361,000","1,084,000","1,637,000","6,496,000","6,496,000","6,496,000","6,495,000","3,196,000","2,664,000","2,664,000","2,664,000","2,507,000","3,819,000","3,819,000","3,819,000","4,463,000","4,778,000","4,778,000","4,778,000","5,621,000","5,621,000","5,621,000","5,621,000","3,206,000","3,206,000","3,206,000","3,206,000","1,909,000",,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"12,788,000","12,363,000","12,379,000","12,407,000","13,044,000","15,172,000","15,182,000","15,216,000","10,060,000","10,190,000","10,724,000","11,672,000","13,016,000","13,194,000","12,258,000","7,653,000","8,132,000","8,745,000","6,896,000","7,678,000","6,076,000","4,957,000","5,314,000","5,393,000",,,,,,,,,"361,000","361,000","1,084,000","1,637,000","6,496,000","6,496,000","6,496,000","6,495,000","3,196,000","2,664,000","2,664,000","2,664,000","2,507,000","3,819,000","3,819,000","3,819,000","4,463,000","4,778,000","4,778,000","4,778,000","5,621,000","5,621,000","5,621,000","5,621,000","3,206,000","3,206,000","3,206,000","3,206,000","1,909,000",,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,095,000","894,000","1,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,814,000","4,741,000","4,861,000","5,030,000","1,742,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,713,000","6,903,000",,,,"6,921,000","5,636,000","3,264,000","7,839,000","3,600,000","3,500,000","4,000,000","8,600,000","9,500,000","10,300,000","13,100,000","7,000,000","2,600,000"
	TotalNonCurrentAssets,"1,504,792,000","1,521,982,000","1,303,409,000","1,312,037,000","1,276,379,000","1,303,435,000","976,477,000","975,951,000","976,247,000","967,511,000","970,811,000","834,805,000","787,211,000","757,334,000","762,795,000","732,737,000","743,788,000","566,914,000","570,595,000","569,549,000","533,023,000","530,430,000","490,203,000","491,104,000","208,121,000","209,114,000","200,521,000","201,824,000","201,481,000","206,332,000","210,938,000","213,407,000","222,555,000","225,275,000","225,542,000","228,130,000","234,089,000","238,359,000","243,694,000","177,903,000","178,143,000","178,677,000","113,611,000","115,378,000","114,713,000","81,724,000","79,695,000","78,484,000","73,365,000","74,037,000","73,549,000","73,267,000","131,601,000","133,887,000","148,006,000","152,707,000","175,232,000","134,728,000","149,558,000","166,514,000","194,899,000","204,449,000","196,023,000","185,297,000","184,610,000","201,923,000","210,607,000","135,156,000","120,139,000","128,234,000","126,758,000","104,301,000","71,137,000","81,151,000","76,129,000","80,504,000","73,497,000","47,006,000","48,884,000","52,573,000","45,210,000","44,689,000","52,502,000","59,827,000","58,707,000","55,214,000","58,018,000","54,214,000","46,738,000","41,400,000","36,500,000","35,700,000","43,300,000","41,300,000","33,100,000","28,200,000","19,000,000","7,000,000"
		NetPPE,"194,679,000","199,359,000","196,491,000","194,897,000","194,123,000","204,522,000","156,724,000","148,350,000","139,776,000","122,522,000","117,258,000","60,001,000","55,857,000","53,130,000","50,829,000","50,980,000","51,291,000","51,640,000","51,603,000","51,643,000","47,356,000","39,379,000","31,376,000","28,337,000","13,512,000","13,324,000","13,493,000","13,226,000","12,391,000","12,968,000","13,343,000","14,144,000","15,226,000","16,145,000","14,565,000","15,019,000","16,631,000","18,261,000","19,738,000","15,929,000","15,351,000","14,452,000","14,221,000","14,520,000","12,792,000","11,061,000","10,631,000","10,298,000","9,271,000","8,283,000","7,524,000","7,960,000","8,539,000","9,927,000","10,466,000","11,183,000","11,233,000","12,243,000","13,408,000","14,764,000","30,226,000","30,741,000","31,982,000","32,091,000","31,514,000","31,018,000","30,617,000","29,484,000","28,479,000","27,601,000","25,972,000","25,866,000","24,960,000","24,977,000","25,666,000","26,349,000","26,923,000","27,099,000","27,561,000","27,961,000","27,998,000","28,120,000","28,629,000","28,793,000","28,135,000","28,490,000","28,606,000","27,574,000","25,908,000","24,900,000","25,000,000","25,300,000","23,600,000","13,600,000","10,400,000","8,500,000","7,100,000","6,300,000"
			GrossPPE,"194,679,000","199,359,000","196,491,000","352,228,000","194,123,000","204,522,000","156,724,000","280,155,000","139,776,000","122,522,000","117,258,000","172,963,000",,,,"145,697,000",,,,"130,469,000",,,,"108,549,000",,,,"86,562,000",,,,"81,354,000",,,,"74,824,000",,,,"68,721,000",,,,"61,811,000","62,628,000","61,258,000","63,224,000","61,561,000","59,151,000","66,385,000","75,284,000","74,435,000","74,333,000","76,362,000","75,426,000","74,739,000","74,041,000","72,617,000","71,972,000","71,053,000","92,038,000","89,704,000","88,183,000","85,712,000","75,813,000","75,317,000","74,916,000","73,783,000","65,554,000","64,676,000","63,047,000","62,941,000","56,527,000","56,544,000","51,332,000","57,916,000","53,243,000","53,419,000","53,881,000","54,281,000","53,609,000","53,731,000","54,240,000","54,404,000","28,135,000","49,419,000","49,535,000","47,109,000","44,116,000","42,100,000","40,900,000","40,000,000","38,300,000","25,800,000","21,100,000","20,700,000","18,500,000","17,000,000"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,350,000","3,350,000","3,350,000","3,350,000",,,,"3,350,000",,,,"3,315,000",,,,"3,315,000",,,,"2,997,000",,,,"2,985,000",,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,313,000",,,,"1,837,000","1,593,000","1,445,000","1,344,000","1,354,000","655,000","612,000","598,000","597,000","597,000","753,000","712,000","620,000","548,000","348,000","383,000","376,000","19,434,000","19,325,000","19,305,000","19,180,000",,,,"18,182,000",,,,"18,469,000",,,,"17,855,000",,,,"15,917,000",,,,"17,697,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,"222,533,000",,,,"182,668,000",,,,"147,317,000",,,,"124,145,000",,,,"111,377,000",,,,"100,034,000",,,,"82,559,000",,,,"77,596,000",,,,"71,924,000",,,,"66,408,000",,,,"59,974,000","61,035,000","59,813,000","61,880,000","60,207,000","58,496,000","65,773,000","74,686,000","73,838,000","73,736,000","75,609,000","74,714,000","74,119,000","73,493,000","72,269,000","71,589,000","70,677,000","68,821,000","66,949,000","65,528,000","63,182,000",,,,"52,251,000",,,,"41,157,000",,,,"36,746,000",,,,"34,024,000",,,,"33,722,000","28,135,000",,,,,,,,,,,,,
				OtherProperties,"194,679,000","199,359,000","196,491,000","66,373,000","194,123,000","204,522,000","156,724,000","60,613,000","139,776,000","122,522,000","117,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433,000","80,000",,,,,,,,,,,,,,,,,,"1,343,000",,,,,,,,,,,,,,,,,,
				Leases,,,,"63,322,000",,,,"36,874,000",,,,"25,646,000",,,,"21,552,000",,,,"19,092,000",,,,"8,515,000",,,,"4,003,000",,,,"3,758,000",,,,"2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,"-157,331,000",,,,"-131,805,000",,,,"-112,962,000",,,,"-94,717,000",,,,"-78,826,000",,,,"-80,212,000",,,,"-73,336,000",,,,"-67,210,000",,,,"-59,805,000",,,,"-52,792,000",,,,"-47,291,000","-49,836,000","-50,197,000","-52,593,000","-51,263,000","-49,880,000","-58,102,000","-67,760,000","-66,475,000","-65,794,000","-66,435,000","-64,960,000","-63,556,000","-62,808,000","-60,374,000","-58,564,000","-56,289,000","-61,812,000","-58,963,000","-56,201,000","-53,621,000","-44,299,000","-44,299,000","-44,299,000","-44,299,000","-37,075,000","-37,075,000","-37,075,000","-37,075,000","-31,567,000","-31,567,000","-25,666,000","-31,567,000","-26,320,000","-26,320,000","-26,320,000","-26,320,000","-25,611,000","-25,611,000","-25,611,000","-25,611,000",,"-20,929,000","-20,929,000","-19,535,000","-18,208,000","-17,200,000","-15,900,000","-14,700,000","-14,700,000","-12,200,000","-10,700,000","-12,200,000","-11,400,000","-10,700,000"
