name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989
OperatingCashFlow,"9,832,000,000","3,502,000,000","2,248,000,000","1,998,000,000","2,084,000,000","2,743,000,000","2,162,000,000","2,579,000,000","2,651,000,000","1,819,000,000","1,204,000,000","1,509,000,000","565,000,000","2,290,000,000","1,144,000,000","1,478,000,000","701,000,000","3,512,000,000","-336,000,000","908,000,000","590,000,000","2,285,000,000","10,000,000","1,664,000,000","971,000,000","1,912,000,000","1,342,000,000","1,213,000,000","1,241,000,000","1,893,000,000","1,322,000,000","1,169,000,000","982,000,000","1,686,000,000","969,000,000","680,000,000","929,000,000","1,712,000,000","1,258,000,000","815,000,000","903,000,000","1,818,000,000","849,000,000","1,308,000,000","860,000,000","1,584,000,000","446,000,000","1,215,000,000","796,000,000","1,230,000,000","551,000,000","459,000,000","898,000,000","532,000,000","766,000,000","757,000,000","698,000,000","1,293,000,000","913,000,000","475,000,000","803,000,000","1,459,000,000","756,000,000","683,000,000","665,000,000","1,457,000,000","1,084,000,000","352,000,000","783,000,000","1,157,000,000","721,000,000","502,000,000","737,000,000","1,288,000,000","472,000,000","687,000,000","573,000,000","965,000,000","-233,000,000","658,000,000","481,000,000","788,000,000","376,000,000","736,000,000","328,000,000","1,017,853,000","191,386,000","522,379,000","312,188,000","749,673,000","199,115,000","346,354,000","330,100,000","733,020,000","152,000,000","491,200,000","395,900,000","847,073,000","345,200,000","307,300,000","206,800,000","397,300,000","61,500,000","269,200,000","279,500,000","350,400,000","170,700,000","234,900,000","190,600,000","387,500,000","177,200,000","228,300,000","237,700,000","308,300,000","79,800,000","212,100,000","167,100,000","242,000,000","70,500,000","176,600,000","236,000,000","218,200,000","-112,300,000","251,800,000","163,100,000","222,900,000","47,200,000","193,100,000","324,200,000","344,800,000","67,100,000","-18,100,000","122,500,000"
	CashFlowFromContinuingOperatingActivities,"9,832,000,000","3,502,000,000","2,248,000,000","1,998,000,000","2,084,000,000","2,743,000,000","2,162,000,000","2,579,000,000","2,651,000,000","1,819,000,000","1,204,000,000","1,509,000,000","565,000,000","2,290,000,000","1,144,000,000","1,478,000,000","701,000,000","3,512,000,000","-336,000,000","908,000,000","590,000,000","2,285,000,000","10,000,000","1,664,000,000","971,000,000","1,912,000,000","1,342,000,000","1,213,000,000","1,241,000,000","1,893,000,000","1,322,000,000","1,169,000,000","982,000,000","1,686,000,000","969,000,000","680,000,000","929,000,000","1,712,000,000","1,258,000,000","815,000,000","903,000,000","1,818,000,000","849,000,000","1,308,000,000","860,000,000","1,584,000,000","446,000,000","1,215,000,000","796,000,000","1,230,000,000","551,000,000","459,000,000","898,000,000","532,000,000","766,000,000","757,000,000","698,000,000","1,293,000,000","913,000,000","475,000,000","803,000,000","1,459,000,000","756,000,000","683,000,000","665,000,000","1,457,000,000","1,084,000,000","352,000,000","783,000,000","1,157,000,000","721,000,000","502,000,000","737,000,000","1,288,000,000","472,000,000","687,000,000","573,000,000","965,000,000","-233,000,000","658,000,000","481,000,000","788,000,000","376,000,000","736,000,000","328,000,000","1,017,853,000","191,386,000","522,379,000","312,188,000","749,673,000","199,115,000","346,354,000","330,100,000","733,020,000","152,000,000","491,200,000","395,900,000","845,673,000","346,600,000","307,300,000","206,800,000","397,300,000","61,500,000","269,200,000","279,500,000","350,400,000","170,700,000","234,900,000","190,600,000","387,500,000","177,200,000","228,300,000","237,700,000","308,300,000","79,800,000","212,100,000","167,100,000","242,000,000","70,500,000","176,600,000","236,000,000","218,200,000","-112,300,000","251,800,000","163,100,000","222,900,000","47,200,000","193,100,000","324,200,000","343,500,000","67,100,000","-16,700,000","122,400,000"
		NetIncomeFromContinuingOperations,"3,826,000,000","558,000,000","1,112,000,000","1,044,000,000","1,112,000,000","1,868,000,000","892,000,000","1,226,000,000","1,245,000,000","-334,000,000","315,000,000","560,000,000","745,000,000","-1,969,000,000","739,000,000","935,000,000","835,000,000","1,127,000,000","2,074,000,000","775,000,000","596,000,000","1,020,000,000","562,000,000","700,000,000","715,000,000","-70,000,000","507,000,000","691,000,000","692,000,000","-752,000,000","580,000,000","616,000,000","606,000,000","730,000,000","378,000,000","500,000,000","489,000,000","303,000,000","361,000,000","438,000,000","459,000,000","550,000,000","521,000,000","497,000,000","464,000,000","558,000,000","231,000,000","283,000,000","380,000,000","419,000,000","239,000,000","345,000,000","181,000,000","-876,000,000","97,000,000","493,000,000","384,000,000","-241,000,000","393,000,000","479,000,000","494,000,000","610,000,000","420,000,000","511,000,000","475,000,000","568,000,000","428,000,000","471,000,000","339,000,000","448,000,000","317,000,000","354,000,000","330,000,000","412,000,000","207,000,000","91,000,000","128,000,000","280,000,000","147,000,000","245,000,000","158,000,000","236,000,000","120,000,000","230,000,000","124,000,000","113,218,000","108,689,000","193,804,000","168,660,000","245,036,000","113,100,000","171,200,000","159,000,000","221,333,000","77,900,000","182,700,000","149,400,000","165,855,000","82,000,000","107,000,000","143,300,000","132,500,000","63,000,000","103,700,000","62,000,000","115,400,000","27,200,000","89,900,000","75,300,000","87,200,000","63,100,000","86,200,000","61,100,000","80,700,000","31,200,000","59,600,000","32,900,000","49,100,000","10,500,000","38,000,000","12,200,000","35,800,000","-193,400,000","26,600,000","17,200,000","31,000,000","-105,600,000","37,400,000","43,100,000","43,200,000","5,200,000","37,000,000","30,400,000"
		OperatingGainsLosses,"1,578,000,000","1,318,000,000","0",,,"-835,000,000","0",,,,,,,,,,,,,,,"-24,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","79,000,000",,"27,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,400,000","-85,500,000","46,000,000","30,700,000","96,000,000","-75,400,000","1,700,000","9,400,000","11,700,000","17,000,000","14,800,000","16,200,000","19,400,000","16,900,000","6,200,000","4,500,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"1,578,000,000","1,318,000,000","0",,,"-1,228,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"3,970,000,000","1,018,000,000","986,000,000","995,000,000","971,000,000","975,000,000","956,000,000","936,000,000","926,000,000","927,000,000","908,000,000","901,000,000","879,000,000","866,000,000","851,000,000","828,000,000","808,000,000","802,000,000","786,000,000","756,000,000","751,000,000","754,000,000","762,000,000","740,000,000","739,000,000","667,000,000","663,000,000","653,000,000","648,000,000","657,000,000","652,000,000","651,000,000","651,000,000","649,000,000","652,000,000","647,000,000","639,000,000","622,000,000","599,000,000","592,000,000","573,000,000","543,000,000","543,000,000","518,000,000","509,000,000","499,000,000","493,000,000","502,000,000","479,000,000","488,000,000","488,000,000","487,000,000","495,000,000","496,000,000","496,000,000","491,000,000","492,000,000","499,000,000","492,000,000","482,000,000","473,000,000","464,000,000","449,000,000","430,000,000","399,000,000","403,000,000","391,000,000","386,000,000","368,000,000","371,000,000","368,000,000","363,000,000","360,000,000","365,000,000","340,000,000","336,000,000","334,000,000","340,000,000","1,688,000,000","-338,000,000","-339,000,000","2,383,000,000","-341,000,000","-342,000,000","-336,000,000","2,213,781,000","-325,823,000","-309,487,000","-302,697,000","2,011,163,000","-293,700,000","-285,300,000","-277,300,000","1,801,218,000","-263,700,000","-252,200,000","-250,200,000","1,680,531,000","-305,500,000","-208,900,000","-202,400,000","-200,500,000","-195,700,000","-191,000,000","-190,200,000","-184,500,000","-182,300,000","-178,700,000","-174,100,000","-168,700,000","-165,100,000","-161,600,000","-156,900,000","-154,300,000","-151,900,000","-148,000,000","-145,200,000","-148,700,000","-145,500,000","-143,200,000","-142,500,000","-156,200,000","-141,300,000","-140,300,000","-139,400,000","-142,500,000","-136,700,000","-129,500,000","-125,800,000","-125,200,000","-117,700,000","-118,000,000","-118,300,000"
			DepreciationAndAmortization,"3,970,000,000","1,018,000,000","986,000,000","995,000,000","971,000,000","975,000,000","956,000,000","936,000,000","926,000,000","927,000,000","908,000,000","901,000,000","879,000,000","866,000,000","851,000,000","828,000,000","808,000,000","802,000,000","786,000,000","756,000,000","751,000,000","754,000,000","762,000,000","740,000,000","739,000,000","667,000,000","663,000,000","653,000,000","648,000,000","657,000,000","652,000,000","651,000,000","651,000,000","649,000,000","652,000,000","647,000,000","639,000,000","622,000,000","599,000,000","592,000,000","573,000,000","543,000,000","543,000,000","518,000,000","509,000,000","499,000,000","493,000,000","502,000,000","479,000,000","488,000,000","488,000,000","487,000,000","495,000,000","496,000,000","496,000,000","491,000,000","492,000,000","499,000,000","492,000,000","482,000,000","473,000,000","464,000,000","449,000,000","430,000,000","399,000,000","403,000,000","391,000,000","386,000,000","368,000,000","371,000,000","368,000,000","363,000,000","360,000,000","365,000,000","340,000,000","336,000,000","334,000,000","340,000,000",,,,,,,,"2,213,781,000","-325,823,000","-309,487,000","-302,697,000","2,011,163,000","-293,700,000","-285,300,000","-277,300,000","1,801,218,000","-263,700,000","-252,200,000","-250,200,000","1,680,531,000","-305,500,000","-208,900,000","-202,400,000","-200,500,000","-195,700,000","-191,000,000","-190,200,000","-184,500,000","-182,300,000","-178,700,000","-174,100,000","-168,700,000","-165,100,000","-161,600,000","-156,900,000","-154,300,000","-151,900,000","-148,000,000","-145,200,000","-148,700,000","-145,500,000","-143,200,000","-142,500,000","-156,200,000","-141,300,000","-140,300,000","-139,400,000","-142,500,000","-136,700,000","-129,500,000","-125,800,000","-125,200,000","-117,700,000","-118,000,000","-118,300,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"492,000,000","482,000,000","473,000,000","464,000,000","449,000,000","430,000,000","399,000,000","403,000,000","391,000,000","386,000,000","368,000,000","371,000,000","368,000,000","363,000,000","360,000,000","365,000,000","340,000,000","336,000,000","334,000,000","340,000,000",,,,,,,,"2,213,781,000","-325,823,000","-309,487,000","-302,697,000","2,011,163,000","-293,700,000","-285,300,000","-277,300,000","1,801,218,000","-263,700,000","-252,200,000","-250,200,000","1,680,531,000","-305,500,000","-208,900,000","-202,400,000","-200,500,000","-195,700,000","-191,000,000","-190,200,000","-184,500,000","-182,300,000","-178,700,000","-174,100,000","-168,700,000","-165,100,000","-161,600,000","-156,900,000","-154,300,000","-151,900,000","-148,000,000","-145,200,000","-148,700,000","-145,500,000","-143,200,000","-142,500,000","-156,200,000","-141,300,000","-140,300,000","-139,400,000","-142,500,000","-136,700,000","-129,500,000","-125,800,000","-125,200,000","-117,700,000","-118,000,000","-118,300,000"
		DeferredTax,,,,,,,,,,,"594,000,000","470,000,000","694,000,000","-483,000,000","14,000,000","213,000,000","23,000,000","683,000,000","-1,241,000,000","230,000,000","97,000,000","435,000,000","154,000,000","147,000,000","173,000,000","-257,000,000","336,000,000","-68,000,000","20,000,000","-934,000,000","305,000,000","32,000,000","25,000,000","189,000,000","191,000,000","112,000,000","89,000,000","28,000,000","226,000,000","145,000,000","122,000,000","432,000,000","416,000,000","147,000,000","131,000,000","193,000,000","336,000,000","107,000,000","33,000,000","148,000,000","133,000,000","-2,000,000","52,000,000","228,000,000","-4,000,000","40,000,000","35,000,000","-27,000,000","121,000,000","-2,000,000","32,000,000","5,000,000","28,000,000","-9,000,000","13,000,000","114,000,000","9,000,000","95,000,000","-31,000,000","110,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-46,600,000","-46,700,000","10,700,000","7,400,000","-4,300,000","55,500,000","7,900,000","5,500,000","111,600,000","700,000","-28,000,000","16,800,000"
