name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalRevenue,"6,670,168,000","1,819,594,000","1,647,882,000","1,550,957,000","1,657,773,000","1,428,418,000","1,324,711,000","1,300,886,000","729,472,000","1,242,345,000","1,330,732,000","1,353,998,000","1,258,565,000","1,276,756,000","1,080,798,000","1,176,395,000","1,134,797,000","1,250,078,000","970,589,000","1,094,829,000","1,025,934,000","1,072,808,000","764,290,000","942,417,000","877,810,000","978,794,000","722,683,000","856,179,000","800,464,000","767,997,000","569,722,000","674,270,000","587,051,000","546,518,000","450,737,000","515,756,000","428,247,000","451,621,000","391,114,000","431,187,000","385,610,000","352,410,000","286,376,000","413,589,000","435,727,000","477,882,000","456,039,000","556,514,000","505,734,000","493,149,000","389,253,000","405,792,000","299,308,000","343,742,000","298,087,000","403,159,000","354,574,000","384,922,000","302,041,000","395,033,000","352,211,000","344,896,000","304,494,000","331,126,000","292,183,000","277,565,000","223,494,000","272,836,000","263,928,000","246,219,000","206,472,000","257,658,000","234,704,000","221,488,000","175,284,000","221,821,000","229,278,000","208,593,000","180,834,000","261,147,000","256,652,000","244,949,000","214,092,000","287,900,000","230,899,000","227,494,000","172,044,000","205,749,000","163,899,000","133,344,000","100,100,000","124,200,000","104,600,000","95,700,000"
	OperatingRevenue,"6,670,168,000","1,819,594,000","1,647,882,000","1,550,957,000","1,657,773,000","1,428,418,000","1,324,711,000","1,300,886,000","729,472,000","1,242,345,000","1,330,732,000","1,353,998,000","1,258,565,000","1,276,756,000","1,080,798,000","1,176,395,000","1,134,797,000","1,250,078,000","970,589,000","1,094,829,000","1,025,934,000","1,072,808,000","764,290,000","942,417,000","877,810,000","978,794,000","722,683,000","856,179,000","800,464,000","767,997,000","569,722,000","674,270,000","587,051,000","546,518,000","450,737,000","515,756,000","428,247,000","451,621,000","391,114,000","431,187,000","385,610,000","352,410,000","286,376,000","413,589,000","435,727,000","477,882,000","456,039,000","556,514,000","505,734,000","493,149,000","389,253,000","405,792,000","299,308,000","343,742,000","298,087,000","403,159,000","354,574,000","384,922,000","302,041,000","395,033,000","352,211,000","344,896,000","304,494,000","331,126,000","292,183,000","277,565,000","223,494,000","272,836,000","263,928,000","246,219,000","206,472,000","257,658,000","234,704,000","221,488,000","175,284,000","221,821,000","229,278,000","208,593,000","180,834,000","261,147,000","256,652,000","244,949,000","214,092,000","287,900,000","230,899,000","227,494,000","172,044,000","205,749,000","163,899,000","133,344,000","100,100,000","124,200,000","104,600,000","95,700,000"
CostOfRevenue,"3,432,452,000","995,431,000","847,230,000","781,513,000","808,280,000","748,796,000","676,284,000","675,765,000","360,906,000","694,677,000","692,983,000","700,934,000","648,730,000","686,247,000","565,119,000","612,529,000","573,840,000","666,974,000","516,506,000","574,842,000","537,613,000","596,310,000","408,078,000","512,439,000","461,556,000","546,642,000","392,829,000","469,173,000","425,856,000","435,457,000","312,093,000","369,772,000","317,676,000","306,115,000","250,092,000","285,235,000","233,353,000","258,889,000","227,153,000","241,605,000","212,659,000","195,578,000","170,635,000","236,988,000","291,021,000","283,624,000","270,427,000","301,975,000","267,214,000","255,346,000","199,368,000","221,648,000","176,373,000","218,041,000","203,061,000","231,628,000","197,381,000","212,750,000","174,789,000","223,363,000","200,183,000","195,857,000","176,561,000","184,823,000","161,448,000","159,190,000","130,457,000","157,363,000","152,392,000","145,039,000","123,990,000","153,067,000","139,281,000","131,781,000","116,149,000","143,183,000","139,683,000","118,275,000","111,271,000","152,347,000","150,866,000","142,425,000","128,996,000","165,305,000","131,724,000","125,425,000","95,602,000","117,269,000","93,425,000","78,517,000","56,900,000","70,400,000","60,700,000","58,200,000"
GrossProfit,"3,237,716,000","824,163,000","800,652,000","769,444,000","849,493,000","679,622,000","648,427,000","625,121,000","368,566,000","547,668,000","637,749,000","653,064,000","609,835,000","590,509,000","515,679,000","563,866,000","560,957,000","583,104,000","454,083,000","519,987,000","488,321,000","476,498,000","356,212,000","429,978,000","416,254,000","432,152,000","329,854,000","387,006,000","374,608,000","332,540,000","257,629,000","304,498,000","269,375,000","240,403,000","200,645,000","230,521,000","194,894,000","192,732,000","163,961,000","189,582,000","172,951,000","156,832,000","115,741,000","176,601,000","144,706,000","194,258,000","185,612,000","254,539,000","238,520,000","237,803,000","189,885,000","184,144,000","122,935,000","125,701,000","95,026,000","171,531,000","157,193,000","172,172,000","127,252,000","171,670,000","152,028,000","149,039,000","127,933,000","146,303,000","130,735,000","118,375,000","93,037,000","115,473,000","111,536,000","101,180,000","82,482,000","104,591,000","95,423,000","89,707,000","59,135,000","78,638,000","89,595,000","90,318,000","69,563,000","108,800,000","105,786,000","102,524,000","85,096,000","122,595,000","99,175,000","102,069,000","76,442,000","88,480,000","70,474,000","54,827,000","43,200,000","53,800,000","43,900,000","37,500,000"
OperatingExpense,"2,621,293,000","648,259,000","707,590,000","623,197,000","648,284,000","521,954,000","590,708,000","532,995,000","429,537,000","502,858,000","543,667,000","505,648,000","498,754,000","424,645,000","431,982,000","439,954,000","479,599,000","434,305,000","398,428,000","403,494,000","402,012,000","352,075,000","327,950,000","326,627,000","315,899,000","293,602,000","275,146,000","291,421,000","262,266,000","244,351,000","224,617,000","230,355,000","215,619,000","192,243,000","181,370,000","186,478,000","177,730,000","177,394,000","155,183,000","169,298,000","174,482,000","161,226,000","218,185,000","174,307,000","193,064,000","179,543,000","184,231,000","198,971,000","179,736,000","156,796,000","148,175,000","151,699,000","130,661,000","119,548,000","130,113,000","146,782,000","137,219,000","123,915,000","110,115,000","135,090,000","130,230,000","111,624,000","104,551,000","111,820,000","103,305,000","91,126,000","82,470,000","94,032,000","84,265,000","84,163,000","80,639,000","87,642,000","78,993,000","75,743,000","72,431,000","82,710,000","89,457,000","74,435,000","81,060,000","84,699,000","69,907,000","68,215,000","79,285,000","100,636,000","69,758,000","68,014,000","57,800,000","60,611,000","48,909,000","41,957,000","37,600,000","38,200,000","31,600,000","32,900,000"
	SellingGeneralAndAdministration,"2,646,452,000","648,259,000","715,095,000","630,716,000","652,382,000","527,991,000","595,664,000","536,211,000","432,133,000","508,106,000","548,333,000","511,933,000","505,095,000","429,846,000","436,832,000","444,814,000","484,949,000","439,827,000","404,726,000","406,411,000","405,233,000","356,305,000","332,933,000","329,597,000","319,206,000","296,227,000","279,067,000","293,733,000","265,896,000","246,233,000","226,796,000","232,425,000","217,455,000","195,265,000","184,260,000","188,127,000","179,154,000","179,164,000","162,287,000","169,298,000","174,482,000","161,226,000","218,185,000","174,307,000","193,064,000","179,543,000","184,231,000","198,971,000","179,736,000","156,796,000","148,175,000","151,699,000","130,661,000","119,548,000","130,914,000","147,373,000","137,449,000","124,755,000","110,902,000","136,088,000","131,423,000","112,825,000","105,753,000","113,179,000","103,864,000","92,120,000","84,026,000","96,030,000","86,255,000","84,503,000","82,807,000","88,715,000","80,026,000","77,131,000","74,472,000","84,114,000","89,911,000","74,706,000","81,673,000","84,806,000","70,224,000","68,323,000","78,714,000","100,700,000","69,745,000","68,231,000","55,901,000","59,042,000","47,571,000","40,765,000","36,700,000","37,300,000","30,400,000","32,000,000"
		GeneralAndAdministrativeExpense,"2,169,969,000","540,050,000","593,015,000","510,941,000","519,934,000","442,695,000","497,789,000","450,285,000","371,893,000","434,051,000","459,669,000","414,417,000","391,588,000","359,632,000","375,003,000","354,676,000","370,927,000","355,381,000","340,843,000","316,852,000","305,283,000","282,496,000","273,431,000","261,815,000","243,240,000","242,349,000","221,133,000","230,048,000","201,021,000","197,141,000","186,598,000","182,186,000","163,616,000","158,523,000","150,764,000","147,916,000","137,066,000","141,468,000","131,201,000","134,913,000","135,382,000","130,877,000","194,787,000","136,364,000","139,965,000","141,983,000","143,755,000","139,455,000","127,299,000","122,487,000","116,754,000","110,454,000","95,848,000","98,038,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"2,169,969,000","540,050,000","593,015,000","510,941,000","519,934,000","442,695,000","497,789,000","450,285,000","371,893,000","434,051,000","459,669,000","414,417,000","391,588,000","359,632,000","375,003,000","354,676,000","370,927,000","355,381,000","340,843,000","316,852,000","305,283,000","282,496,000","273,431,000","261,815,000","243,240,000","242,349,000","221,133,000","230,048,000","201,021,000","197,141,000","186,598,000","182,186,000","163,616,000","158,523,000","150,764,000","147,916,000","137,066,000","141,468,000","131,201,000","134,913,000","135,382,000","130,877,000","194,787,000","136,364,000","139,965,000","141,983,000","143,755,000","139,455,000","127,299,000","122,487,000","116,754,000","110,454,000","95,848,000","98,038,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"476,483,000","108,209,000","122,080,000","119,775,000","132,448,000","85,296,000","97,875,000","85,926,000","60,240,000","74,055,000","88,664,000","97,516,000","113,507,000","70,214,000","61,829,000","90,138,000","114,022,000","84,446,000","63,883,000","89,559,000","99,950,000","73,809,000","59,502,000","67,782,000","75,966,000","53,878,000","57,934,000","63,685,000","64,875,000","49,092,000","40,198,000","50,239,000","53,839,000","36,742,000","33,496,000","40,211,000","42,088,000","37,696,000","31,086,000","34,385,000","39,100,000","30,349,000","23,398,000","37,943,000","53,099,000","37,560,000","40,476,000","59,516,000","52,437,000","34,309,000","31,421,000","41,245,000","34,813,000","21,510,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,755,000","1,899,000","1,569,000","1,338,000","1,192,000","900,000","900,000","1,200,000","900,000"
