name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
		GainsLossesNotAffectingRetainedEarnings,"-235,100,000","15,700,000","42,600,000","64,500,000","19,900,000","92,300,000","78,585,000","73,677,000","37,497,000","25,008,000","35,599,000","26,381,000","-8,191,000","-33,622,000","-70,363,000","-51,315,000","-41,662,000","-3,145,000","8,164,000","6,490,000","2,851,000","-4,695,000","36,392,000","46,626,000","33,333,000","22,260,000","20,643,000","15,348,000","23,423,000","16,639,000","9,483,000","8,472,000","-11,131,000","-21,546,000","-14,504,000","-10,750,000","7,205,000","8,226,000","12,110,000","4,291,000","868,000","-4,593,000","-2,945,000","-5,795,000","-14,741,000","-9,422,000","-2,598,000","3,258,000","4,683,000","5,405,000","6,034,000","-1,939,000","-15,690,000","-28,491,000","-52,050,000","-46,135,000","-42,715,000","-28,744,000","-13,125,000","-3,154,000","-843,000","-5,147,000","-9,541,000","-13,063,000","-10,251,000","-10,056,000","-7,538,000","-5,815,000","-7,914,000"
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,318,000","-1,939,000","-3,008,000",,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,352,000",,"-12,682,000",,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,886,000",,,,,,,,,,,,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000","18,000",,,,,,,,,,
TotalCapitalization,"6,667,900,000","6,633,400,000","6,136,500,000","5,732,300,000","4,256,400,000","3,962,200,000","3,842,818,000","3,720,143,000","3,389,526,000","3,410,311,000","3,311,919,000","3,238,496,000","3,094,616,000","2,974,192,000","2,847,475,000","2,752,744,000","2,957,698,000","2,606,603,000","2,518,478,000","2,434,118,000","2,335,877,000","2,259,466,000","2,240,286,000","2,178,313,000","1,870,610,000","1,801,830,000","1,790,485,000","1,723,161,000","1,292,076,000","1,251,459,000","1,255,032,000","1,275,966,000","1,219,133,000","1,209,299,000","1,214,055,000","1,258,057,000","1,111,804,000","870,834,000","957,843,000","1,012,321,000","884,736,000","1,026,989,000","741,828,000","658,387,000","717,658,000","645,208,000","728,975,000","612,181,000","698,099,000","678,163,000","714,212,000","733,403,000","580,526,000","649,533,000","634,763,000","690,122,000","661,011,000","679,127,000","688,416,000","687,979,000","650,312,000","568,447,000","532,965,000","537,040,000","490,088,000","348,663,000","332,881,000","312,717,000","231,710,000"
PreferredStockEquity,"294,500,000","294,500,000","294,500,000",,,,,,,,,,,,,,,,,,,,,,,,"70,500,000","70,500,000","70,500,000","70,500,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","141,000,000","132,333,000","131,580,000","130,827,000","130,094,000","129,378,000","128,661,000","127,945,000","127,248,000","126,559,000","125,885,000","125,203,000",,,,,,,,,,,,,,,
CommonStockEquity,"5,011,600,000","4,962,600,000","4,514,000,000","4,034,500,000","3,712,700,000","3,413,500,000","3,224,046,000","3,102,414,000","2,999,633,000","3,016,748,000","2,923,063,000","2,851,264,000","2,720,620,000","2,613,734,000","2,488,393,000","2,391,684,000","2,293,763,000","2,229,698,000","2,145,627,000","2,058,674,000","1,968,992,000","1,891,529,000","1,857,354,000","1,796,210,000","1,660,163,000","1,591,502,000","1,513,198,000","1,444,244,000","980,830,000","930,428,000","862,122,000","816,664,000","753,805,000","714,251,000","685,288,000","658,525,000","640,295,000","618,616,000","557,011,000","531,120,000","513,045,000","495,683,000","491,255,000","483,320,000","469,995,000","471,347,000","489,670,000","446,480,000","447,118,000","447,780,000","475,719,000","495,078,000","301,053,000","370,294,000","477,875,000","525,441,000","493,960,000","501,518,000","515,895,000","519,451,000","511,245,000","408,579,000","393,070,000","367,110,000","356,338,000","244,223,000","238,253,000","222,489,000","137,082,000"
CapitalLeaseObligations,"154,900,000","142,800,000","115,000,000","102,400,000","84,600,000","79,900,000","78,613,000","76,904,000","78,733,000","78,112,000","79,803,000","76,191,000","77,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"3,363,100,000","3,629,800,000","3,300,800,000","2,697,600,000","3,414,700,000","3,115,000,000","2,925,059,000","2,805,554,000","2,702,399,000","2,719,140,000","2,625,069,000","2,552,883,000","2,421,852,000","2,314,579,000","2,188,840,000","2,091,733,000","1,993,413,000","1,928,950,000","1,844,470,000","1,757,029,000","1,666,859,000","1,588,635,000","1,553,762,000","1,491,921,000","1,356,201,000","1,286,148,000","1,277,931,000","1,214,769,000","1,025,698,000","975,015,000","976,928,000","931,189,000","868,028,000","827,877,000","798,317,000","770,957,000","752,129,000","729,853,000","669,023,000","638,167,000","619,202,000","600,951,000","595,633,000","578,142,000","563,174,000","562,883,000","579,584,000","534,551,000","533,565,000","532,604,000","551,378,000","568,527,000","372,883,000","395,497,000","317,327,000","284,706,000","252,594,000","259,338,000","272,775,000","282,051,000","273,836,000","260,349,000","246,347,000","221,792,000","264,327,000","239,059,000","233,033,000","217,214,000","131,751,000"
InvestedCapital,"6,738,200,000","6,685,300,000","6,182,400,000","5,789,900,000","4,261,400,000","3,967,200,000","3,852,818,000","3,730,143,000","3,389,526,000","3,410,311,000","3,311,919,000","3,238,496,000","3,094,616,000","3,209,192,000","2,847,475,000","2,827,744,000","2,957,698,000","2,996,603,000","2,518,478,000","2,434,118,000","2,335,877,000","2,339,466,000","2,240,286,000","2,178,313,000","1,870,610,000","1,951,830,000","2,020,012,000","1,722,090,000","1,296,805,000","1,361,128,000","1,234,697,000","1,196,907,000","1,139,457,000","1,097,205,000","1,105,555,000","1,117,057,000","970,804,000","848,551,000","816,843,000","871,321,000","743,736,000","885,989,000","600,828,000","599,192,000","586,078,000","587,345,000","598,881,000","482,803,000","569,438,000","579,570,000","656,964,000","851,844,000","774,641,000","1,110,450,000","1,389,638,000","1,356,722,000","1,306,391,000","1,168,457,000","985,941,000","720,479,000","678,312,000","579,447,000","584,965,000","537,040,000","506,172,000","355,663,000","388,691,000","422,441,000","310,827,000"
TangibleBookValue,"3,363,100,000","3,629,800,000","3,300,800,000","2,697,600,000","3,414,700,000","3,115,000,000","2,925,059,000","2,805,554,000","2,702,399,000","2,719,140,000","2,625,069,000","2,552,883,000","2,421,852,000","2,314,579,000","2,188,840,000","2,091,733,000","1,993,413,000","1,928,950,000","1,844,470,000","1,757,029,000","1,666,859,000","1,588,635,000","1,553,762,000","1,491,921,000","1,356,201,000","1,286,148,000","1,207,431,000","1,144,269,000","955,198,000","904,515,000","835,928,000","790,189,000","727,028,000","686,877,000","657,317,000","629,957,000","611,129,000","588,853,000","528,023,000","497,167,000","478,202,000","459,951,000","454,633,000","445,809,000","431,594,000","432,056,000","449,490,000","405,173,000","404,904,000","404,659,000","424,130,000","441,968,000","246,998,000","270,294,000","317,327,000","284,706,000","252,594,000","259,338,000","272,775,000","282,051,000","273,836,000","260,349,000","246,347,000","221,792,000","264,327,000","239,059,000","233,033,000","217,214,000","131,751,000"
TotalDebt,"1,881,500,000","1,865,500,000","1,783,400,000","1,857,800,000","633,300,000","633,600,000","707,385,000","704,633,000","468,626,000","471,675,000","468,659,000","463,423,000","451,746,000","595,458,000","359,082,000","436,060,000","663,935,000","766,905,000","372,851,000","375,444,000","366,885,000","447,937,000","382,932,000","382,103,000","210,447,000","360,328,000","506,814,000","277,846,000","315,975,000","430,700,000","372,575,000","380,243,000","385,652,000","382,954,000","420,267,000","458,532,000","330,509,000","229,935,000","259,832,000","340,201,000","230,691,000","390,306,000","109,573,000","115,872,000","116,083,000","115,998,000","109,211,000","36,323,000","122,320,000","131,790,000","181,245,000","356,766,000","473,588,000","740,156,000","911,763,000","831,281,000","812,431,000","666,939,000","470,046,000","201,028,000","167,067,000","170,868,000","191,895,000","169,930,000","149,834,000","111,440,000","150,438,000","199,952,000","173,745,000"
NetDebt,,"1,206,300,000","750,500,000",,,,,,"282,200,000",,,,,"96,886,000",,,"224,564,000","350,137,000",,,,"163,446,000","26,849,000",,,"135,688,000","181,404,000",,,"266,304,000","113,805,000","961,000","30,812,000","77,440,000","39,336,000","215,170,000",,"25,310,000","91,701,000","161,281,000","50,938,000","235,311,000",,,,,,,,,,,"249,273,000","603,365,000","774,009,000","660,940,000","679,537,000","562,289,000","341,147,000","78,142,000","37,412,000","27,147,000","88,614,000","32,435,000","8,105,000","290,000","59,820,000","106,778,000","86,711,000"
ShareIssued,"110,824,061","108,981,341","106,556,001","106,567,407","105,771,103","105,182,687","102,993,777","103,002,697","103,296,003","104,527,544","104,642,039","105,623,556","106,449,184","106,741,870","107,633,006","107,629,478","107,611,765","107,057,520","107,060,702","106,931,341","106,929,801","106,371,093","106,367,895","106,372,182","104,799,300","103,087,044","102,304,663","102,290,865","89,180,388","88,691,249","87,848,562","87,774,166","87,553,976","87,186,403","87,098,782","86,997,311","87,079,016","86,465,050","83,455,403","83,157,198","83,144,156","82,361,655","82,262,645","82,138,618","82,237,267","81,668,565","81,502,898","73,344,405","73,030,947","72,503,902","72,489,100","72,434,732","38,499,213","38,499,213","38,499,213","34,058,669","30,229,840","30,157,627","29,910,702","29,983,689","30,413,953","27,085,000","26,977,063","26,585,778","26,364,922","22,810,491","22,793,241","22,273,591","22,273,591"
OrdinarySharesNumber,"108,288,506","106,631,320","104,213,327","104,241,591","103,447,543","103,013,290","100,825,340","100,848,658","101,153,019","102,523,671","102,639,425","103,654,124","104,482,946","104,948,639","105,861,497","105,876,371","105,860,743","105,487,365","105,493,499","105,428,843","105,428,263","105,070,861","105,071,214","105,083,829","103,513,682","103,087,044","102,304,663","102,290,865","89,180,388","88,691,249","87,848,562","87,774,166","87,553,976","87,186,403","87,098,782","86,997,311","87,079,016","86,465,050","83,455,403","83,157,198","83,144,156","82,361,655","82,262,645","82,138,618","82,237,267","81,668,565","81,502,898","73,344,405","73,030,947","72,503,902","72,489,100","72,434,732","38,499,213","38,499,213","38,499,213","34,058,669","30,229,840","30,157,627","29,910,702","29,983,689","30,413,953","27,085,000","26,977,063","26,585,778","26,364,922","22,810,491","22,793,241","22,273,591","22,273,591"
PreferredSharesNumber,"12,000,000","4,800,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,"70,500","70,500","70,500","70,500","141,000","141,000","141,000","141,000","141,000","141,000","141,000","141,000","141,000","141,000","141,000","141,000","141,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000",,,,,,,,,,,,,,,,
TreasurySharesNumber,"2,535,555","2,350,021","2,342,674","2,325,816","2,323,560","2,169,397","2,168,437","2,154,039","2,142,984","2,003,873","2,002,614","1,969,432","1,966,238","1,793,231","1,771,509","1,753,107","1,751,022","1,570,155","1,567,203","1,502,498","1,501,538","1,300,232","1,296,681","1,288,353","1,285,618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
