name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
OperatingCashFlow,"177,717,000","35,247,000","49,427,000","48,704,000","44,339,000","25,422,000","35,071,000","30,444,000","53,186,000","33,269,000","48,454,000","38,427,000","25,555,000","23,681,000","21,519,000","44,505,000","15,211,000","34,430,000","24,883,000","10,925,000","15,566,000","9,561,000","4,569,000","8,935,000","1,590,000","3,297,000","4,163,000","883,000","-139,000","-1,777,000","-1,403,000","-5,929,000","-8,984,000","-11,060,000","-7,666,000","-8,602,000","-9,236,000","-11,554,000","-8,742,000","-9,229,000","-7,892,000","-10,157,000","-6,294,000","-6,604,000","-7,207,000","-7,295,000","-5,455,000","-6,426,000","-4,517,000","-5,887,000","-4,381,000","-3,728,000","-6,195,000","-3,664,000","-4,494,000","-3,952,000","-5,448,000","-4,468,000","-3,218,000","-1,364,000","-2,761,000","-3,621,000","-5,543,000","-5,460,000","-6,523,000","-5,712,000","-3,778,000","-3,338,000","-4,403,000","-5,715,000","-4,902,175","-3,439,828","-3,151,331","-2,224,589","-1,527,885","-1,912,379","-3,477,529","-3,085,093"
	CashFlowFromContinuingOperatingActivities,"177,717,000","35,247,000","49,427,000","48,704,000","44,339,000","25,422,000","35,071,000","30,444,000","53,186,000","33,269,000","48,454,000","38,427,000","25,555,000","23,681,000","21,519,000","44,505,000","15,211,000","34,430,000","24,883,000","10,925,000","15,566,000","9,561,000","4,569,000","8,935,000","1,590,000","3,297,000","4,163,000","883,000","-139,000","-1,777,000","-1,403,000","-5,929,000","-8,984,000","-11,060,000","-7,666,000","-8,602,000","-9,236,000","-11,554,000","-8,742,000","-9,229,000","-7,892,000","-10,157,000","-6,294,000","-6,604,000","-7,207,000","-7,295,000","-5,455,000","-6,426,000","-4,517,000","-5,887,000","-4,381,000","-3,728,000","-6,195,000","-3,664,000","-4,494,000","-3,952,000","-5,448,000","-4,468,000","-3,218,000","-1,364,000","-2,761,000","-3,621,000","-5,543,000","-5,460,000","-6,523,000","-5,712,000","-3,778,000","-3,338,000","-4,403,000","-5,715,000","-4,902,175","-3,439,828","-3,151,331","-2,224,589","-1,527,885","-1,912,379","-3,477,529","-3,085,093"
		NetIncomeFromContinuingOperations,"111,844,000","22,797,000","32,053,000","30,471,000","26,523,000","23,465,000","25,994,000","21,625,000","28,327,000","30,065,000","29,381,000","26,340,000","20,186,000","18,274,000","22,008,000","17,747,000","18,196,000","17,459,000","98,330,000","13,757,000","12,647,000","4,388,000","4,597,000","2,585,000","977,000","-19,000","959,000","-601,000","-1,936,000","-4,830,000","-3,895,000","-6,007,000","-7,551,000","-13,930,000","-11,124,000","-10,906,000","-11,897,000","-12,084,000",,,,,,,,"-7,101,000","-7,093,000","-7,105,000","-5,695,000","-6,073,000","-5,170,000","-4,668,000","-4,878,000","-5,450,000","-6,171,000","-5,565,000","-4,395,000","-3,930,000","-4,193,000","-3,428,000","-1,417,000","-2,535,000","-3,877,000","-6,402,000","-7,864,000","-6,730,000","-5,247,000","-5,223,000","-4,111,000","-5,512,000","-5,311,046","-4,088,765","-3,583,741","-2,550,929","-1,989,522","-2,129,403","-2,881,655","-2,811,782"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"473,000","-11,000","31,000","30,000","20,000","17,000","17,000","22,208","22,208",,,,
		DepreciationAmortizationDepletion,"3,126,000","802,000","797,000","771,000","756,000","743,000","562,000","564,000","509,000","602,000","561,000","575,000","526,000","509,000","73,000","58,000","57,000","48,000","48,000","36,000","9,000","13,000","15,000","21,000","24,000","27,000","28,000","30,000","57,000","40,000","37,000","39,000","37,000","28,000","21,000","20,000","19,000","14,000","4,000","15,000","5,000","3,000","2,000","0",,,"0","1,000","2,000","3,000","2,000","3,000","2,000","3,000","2,000","3,000","4,000","3,000","3,000","4,000","3,000","3,000","4,000","3,000","4,000","3,000","204,000","205,000","-11,000","306,000","357,436","197,322","540,132","515,023","4,179","5,588","6,392","6,392"
			DepreciationAndAmortization,"3,126,000","802,000","797,000","771,000","756,000","743,000","562,000","564,000","509,000","602,000","561,000","575,000","526,000","509,000","73,000","58,000","57,000","48,000","48,000","36,000","9,000","13,000","15,000","21,000","24,000","27,000","28,000","30,000","57,000","40,000","37,000","39,000","37,000","28,000","21,000","20,000","19,000","14,000","4,000","15,000","5,000","3,000","2,000","0",,,"0","1,000","2,000","3,000","2,000","3,000","2,000","3,000","2,000","3,000","4,000","3,000","3,000","4,000","3,000","3,000","4,000","3,000","4,000","3,000","204,000","205,000","-11,000","306,000","357,436","197,322","540,132","515,023","4,179","5,588","6,392","6,392"
				Depreciation,"3,126,000","802,000","797,000","771,000","756,000","743,000","562,000","564,000","509,000","602,000","561,000","575,000","526,000","509,000","73,000","58,000","57,000","48,000","48,000","36,000","9,000","13,000","15,000","21,000","24,000","27,000","28,000","30,000","57,000","40,000","37,000","39,000","37,000","28,000","21,000","20,000","19,000","14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000",,,,"0","0","0","531","4,179","5,588","6,392","6,392"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201,000","201,000","-11,000","306,000","357,436","197,322","540,132","514,492",,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201,000","201,000","-11,000","306,000","357,436","197,322","540,132","514,492",,,,
		DeferredTax,"-229,000","-9,935,000","2,299,000","4,108,000","3,299,000","-5,360,000","2,311,000","1,761,000","4,922,000","5,095,000","5,146,000","5,897,000","4,908,000","926,000","3,465,000","4,960,000","2,473,000","3,169,000",,,,,,,,,,,,,,,,,,,,,,"993,000","883,000","2,388,000",,"954,000","869,000","580,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
