name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,06/30/2016,03/31/2016
	OtherOperatingExpenses,"15,451,000","5,326,000","868,000","6,217,000","3,040,000","5,423,000","2,538,000","7,768,000","7,180,000","6,795,000","14,617,000","7,012,000","8,261,000","-2,667,000","-6,783,000","150,000","95,000","193,000","-3,574,000","1,326,000","973,000","1,453,000","1,955,000","2,212,000"
OperatingIncome,"852,443,000","462,452,000","277,329,000","111,692,000","970,000","-13,887,000","-6,734,000","-41,813,000","-42,007,000","-5,006,000","-34,473,000","-29,349,000","73,945,000","20,548,000","81,064,000","24,310,000","71,646,000","67,984,000","17,808,000","15,523,000","23,835,000","93,187,000","-23,872,000","-37,910,000"
NetNonOperatingInterestIncomeExpense,"-64,393,000","-12,899,000","-16,352,000","-17,284,000","-17,858,000","-17,826,000","-19,582,000","-18,011,000","-13,281,000","-16,627,000","-15,007,000","-17,084,000","-14,192,000","-13,219,000","-11,152,000","-8,047,000","-8,588,000","-9,074,000","-7,510,000","-8,555,000","-8,265,000","-11,437,000","-15,000","25,000"
	InterestIncomeNonOperating,"354,000","184,000","12,000","54,000","104,000","164,000","138,000","378,000","5,533,000","978,000","1,712,000","1,763,000","1,885,000","1,936,000","1,120,000","507,000","191,000","131,000","94,000","43,000","42,000","31,000","22,000","29,000"
	InterestExpenseNonOperating,"64,747,000","13,083,000","16,364,000","17,338,000","17,962,000","17,990,000","19,720,000","18,389,000","18,814,000","17,605,000","16,719,000","18,847,000","16,077,000","15,155,000","12,272,000","8,554,000","8,779,000","9,205,000","7,604,000","8,598,000","8,307,000","11,468,000","37,000","4,000"
OtherIncomeExpense,"-24,188,000","-8,925,000","-3,062,000","-10,507,000","-1,694,000","-983,000","131,628,000","-8,858,000","-182,980,000","-20,363,000","-191,068,000","-230,000","-36,453,000","-4,117,000","-79,507,000","-2,240,000","11,639,000","-544,000","29,208,000","-1,885,000","139,000","-34,132,000","-15,523,000","-15,862,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,"2,160,000",,
	EarningsFromEquityInterest,"-5,376,000","-1,361,000","-2,988,000","-643,000","-384,000","-134,000","-388,000","-1,295,000","-1,047,000","-743,000","-2,070,000","-1,845,000","-2,475,000","-484,000","-3,255,000","-1,624,000","-1,170,000",,"-1,233,000","-405,000","-490,000","-1,211,000","-1,198,000","-1,424,000"
	SpecialIncomeCharges,"-25,710,000","-9,361,000","-1,516,000","-11,676,000","-3,157,000","-2,615,000","132,900,000","-7,195,000","-182,121,000","-18,712,000","-181,578,000","3,138,000","-33,455,000","-2,767,000","-75,735,000","-462,000","13,079,000","-168,000","29,694,000","-1,531,000","607,000","-35,286,000","-14,387,000","-14,438,000"
		RestructuringAndMergernAcquisition,"25,710,000","9,361,000","1,516,000","11,676,000","3,157,000","2,555,000","4,675,000","3,624,000","20,383,000","-14,997,000","-3,241,000","-3,170,000","1,170,000","2,767,000","46,590,000","1,063,000","3,423,000","168,000","-29,686,000","839,000","-2,461,000","-4,357,000","11,746,000",
		ImpairmentOfCapitalAssets,"0","0","0","0","0","60,000","-137,575,000","3,571,000","161,738,000","33,709,000","184,819,000","32,000","5,826,000",,"0","0","0",,"0","-369,000","-642,000","0","2,641,000","496,000"
		WriteOff,,,,"0","0",,"-137,575,000","3,571,000",,,,"32,000","5,826,000",,,,,,"0","0","0",,"2,641,000",
		OtherSpecialCharges,,,,,,,,,,,"0",,"26,459,000",,"12,042,000",,,,"-8,000","1,061,000","2,496,000","39,643,000",,"13,942,000"
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,"601,000","16,502,000",,,"0",,,,
	OtherNonOperatingIncomeExpenses,"6,898,000","1,797,000","1,442,000","1,812,000","1,847,000","1,766,000","-884,000","-368,000","188,000","-908,000","-7,420,000","-1,523,000","-523,000","-866,000","-517,000","-154,000","-270,000","-376,000","747,000","51,000","22,000","205,000","62,000",
PretaxIncome,"763,862,000","440,628,000","257,915,000","83,901,000","-18,582,000","-32,696,000","105,312,000","-68,682,000","-238,268,000","-41,996,000","-240,548,000","-46,663,000","23,300,000","3,212,000","-9,595,000","14,023,000","74,697,000","58,366,000","39,506,000","5,083,000","15,709,000","47,618,000","-39,410,000","-53,747,000"
TaxProvision,"43,238,000","39,624,000","3,398,000","208,000","8,000","-5,000","36,000","-45,000","33,000","-2,188,000","-48,677,000","-3,102,000","-1,000,000","-4,778,000","-165,496,000","12,000","55,000","66,000","-76,348,000","-5,076,000","3,098,000","10,347,000","-11,804,000","-21,104,000"
NetIncomeCommonStockholders,"722,609,000","400,891,000","257,445,000","83,264,000","-18,991,000","-32,928,000","-100,153,000","-68,637,000","-238,301,000","-39,808,000","-140,941,000","-68,532,000","-113,661,000","6,815,000","156,542,000","11,894,000","73,788,000","56,941,000","96,641,000","10,159,000","12,611,000","37,271,000","-27,606,000","-32,643,000"
	NetIncome,"722,609,000","400,891,000","257,445,000","83,264,000","-18,991,000","-32,928,000","-100,153,000","-68,637,000","-238,301,000","-39,808,000","-140,941,000","-68,532,000","-113,661,000","6,815,000","156,542,000","11,894,000","73,788,000","56,941,000","96,641,000","10,159,000","12,611,000","37,271,000","-27,606,000","-32,643,000"
		NetIncomeIncludingNoncontrollingInterests,"722,609,000","400,891,000","257,445,000","83,264,000","-18,991,000","-32,928,000","-100,153,000","-68,637,000","-238,301,000","-39,808,000","-140,941,000","-68,532,000","-113,661,000","6,815,000","156,542,000","11,894,000","73,788,000","56,941,000","96,641,000","10,159,000","12,611,000","37,271,000","-27,606,000","-32,643,000"
			NetIncomeContinuousOperations,"720,624,000","401,004,000","254,517,000","83,693,000","-18,590,000","-32,691,000","105,276,000","-68,637,000","-238,301,000","-39,808,000","-191,871,000","-43,561,000","24,300,000","7,990,000","155,901,000","14,011,000","74,642,000","58,300,000","115,854,000","10,159,000","12,611,000","37,271,000","-27,606,000",
			NetIncomeDiscontinuousOperations,"1,985,000","-113,000","2,928,000","-429,000","-401,000","-237,000","-205,429,000","0","0","0","50,930,000","-24,971,000","-137,961,000","-1,175,000","641,000","-2,117,000","-854,000","-1,359,000",,"429,000",,,,
DilutedNIAvailtoComStockholders,"722,609,000","400,891,000","257,445,000","83,264,000","-18,991,000","-32,928,000","-100,153,000","-68,637,000","-238,301,000","-39,808,000","-140,941,000","-68,532,000","-113,661,000","6,815,000","156,542,000","11,894,000","73,788,000","56,941,000","96,641,000","10,159,000","12,611,000","37,271,000","-27,606,000","-32,643,000"
BasicEPS,,"21.58","13.93","4.51","-1.03","-1.79","-5.47","-3.75","-13.02","-2.18","-7.75","-3.6","-5.94","0.36","10.42","1.23","7.67","5.96",,"0.99","1.22","3.62","-2.68",
DilutedEPS,,"20.52","13.45","4.4","-1.03","-1.79","-5.47","-3.75","-13.02","-2.18","-7.75","-3.6","-5.94","0.35","9.89","1.15","7.16","5.53",,"0.93","1.16","3.47","-2.68",
BasicAverageShares,,"18,574,026","18,484,309","18,445,709","18,438,699","18,361,444","18,322,236","18,319,947","18,304,853","18,245,911","18,195,651","19,025,462","19,123,705","18,894,315","15,014,994","9,633,164","9,625,874","9,548,613",,"10,277,974","10,309,612","10,309,428","10,300,000","30,332,131"
DilutedAverageShares,,"19,540,642","19,135,326","18,913,352","18,438,699","18,361,444","18,322,236","18,319,947","18,304,853","18,245,911","18,195,651","19,025,462","19,420,471","19,538,629","15,822,037","10,384,513","10,306,043","10,292,607",,"10,896,856","10,874,175","10,728,281","10,300,000","30,332,131"
TotalOperatingIncomeAsReported,"826,733,000","453,091,000","275,813,000","100,016,000","-2,187,000","-16,502,000","126,166,000","-49,008,000","-224,128,000","-23,718,000","-216,051,000","-26,211,000","66,949,000","17,781,000","17,371,000","23,848,000","84,725,000","67,816,000","47,502,000","13,623,000","23,800,000","96,602,000","-26,513,000","-38,406,000"
TotalExpenses,"2,091,854,000","609,512,000","550,888,000","537,149,000","394,305,000","400,140,000","139,932,000","442,504,000","453,845,000","475,466,000","533,549,000","555,213,000","582,261,000","588,566,000","491,020,000","423,561,000","457,272,000","414,348,000","61,989,000","467,406,000","489,975,000","480,246,000","291,000,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"722,609,000","400,891,000","257,445,000","83,264,000","-18,991,000","-32,928,000","-100,153,000","-68,637,000","-238,301,000","-39,808,000","-140,941,000","-68,532,000","-113,661,000","6,815,000","156,542,000","11,894,000","73,788,000","56,941,000","96,641,000","10,159,000","12,611,000","37,271,000","-27,606,000","-32,643,000"
NormalizedIncome,"744,878,699.2","409,523,200.877","256,013,026.877","95,340,053.885","-16,285,390","-30,076,399.896","-27,578,569.28","-61,446,714.117","-105,352,670","-22,070,898.943","-47,036,902.697","-46,490,396.267","48,722,150","10,009,910","211,187,550","14,472,604.65","61,572,630.173","58,467,810.026","98,037,600","11,077,600","12,123,707.556","63,198,992.482","-17,528,163.867","-18,205,000"
InterestIncome,"354,000","184,000","12,000","54,000","104,000","164,000","138,000","378,000","5,533,000","978,000","1,712,000","1,763,000","1,885,000","1,936,000","1,120,000","507,000","191,000","131,000","94,000","43,000","42,000","31,000","22,000","29,000"
InterestExpense,"64,747,000","13,083,000","16,364,000","17,338,000","17,962,000","17,990,000","19,720,000","18,389,000","18,814,000","17,605,000","16,719,000","18,847,000","16,077,000","15,155,000","12,272,000","8,554,000","8,779,000","9,205,000","7,604,000","8,598,000","8,307,000","11,468,000","37,000","4,000"
NetInterestIncome,"-64,393,000","-12,899,000","-16,352,000","-17,284,000","-17,858,000","-17,826,000","-19,582,000","-18,011,000","-13,281,000","-16,627,000","-15,007,000","-17,084,000","-14,192,000","-13,219,000","-11,152,000","-8,047,000","-8,588,000","-9,074,000","-7,510,000","-8,555,000","-8,265,000","-11,437,000","-15,000","25,000"
EBIT,"828,609,000","453,711,000","274,279,000","101,239,000","-620,000","-14,706,000","125,032,000","-50,293,000","-219,454,000","-24,391,000","-223,829,000","-27,816,000","39,377,000","18,367,000","2,677,000","22,577,000","83,476,000","67,571,000","47,110,000","13,681,000","24,016,000","59,086,000","-39,373,000","-53,743,000"
EBITDA,"953,376,000"
ReconciledCostOfRevenue,"2,012,398,000","589,100,000","531,010,000","515,668,000","376,620,000","379,735,000","122,048,000","420,235,000","434,637,000","453,190,000","493,100,000","530,814,000","559,217,000","570,282,000","482,022,000","411,029,000","445,226,000","394,998,000","54,198,000","450,134,000","462,683,000","464,964,000","274,697,000","247,073,000"
ReconciledDepreciation,"124,767,000","33,783,000","33,628,000","27,499,000","29,857,000","32,307,000","1,884,000","52,958,000","51,358,000","55,330,000","-11,054,000","63,157,000","208,383,000","54,588,000","25,738,000","12,299,000","12,326,000","21,794,000","25,465,000","30,022,000","31,931,000","36,589,000",,"35,403,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"720,624,000","401,004,000","254,517,000","83,693,000","-18,590,000","-32,691,000","105,276,000","-68,637,000","-238,301,000","-39,808,000","-191,871,000","-43,561,000","24,300,000","7,990,000","155,901,000","14,011,000","74,642,000","58,300,000","115,854,000","10,159,000","12,611,000","37,271,000","-27,606,000",
TotalUnusualItemsExcludingGoodwill,"-25,710,000","-9,361,000","-1,516,000","-11,676,000","-3,157,000","-2,615,000","132,900,000","-7,195,000","-182,121,000","-18,712,000","-181,578,000","3,138,000","-33,455,000","-2,767,000","-75,735,000","-462,000","13,079,000","-168,000","29,694,000","-1,531,000","607,000","-33,126,000","-14,387,000","-14,438,000"
TotalUnusualItems,"-25,710,000","-9,361,000","-1,516,000","-11,676,000","-3,157,000","-2,615,000","132,900,000","-7,195,000","-182,121,000","-18,712,000","-181,578,000","3,138,000","-33,455,000","-2,767,000","-75,735,000","-462,000","13,079,000","-168,000","29,694,000","-1,531,000","607,000","-33,126,000","-14,387,000","-14,438,000"
NormalizedEBITDA,"979,086,000","496,855,000","309,423,000","140,414,000","32,394,000","20,216,000","-5,984,000","9,860,000","14,025,000","49,651,000","-42,251,000","32,203,000","281,215,000","75,722,000","104,150,000","35,338,000","82,723,000","89,533,000","42,881,000","45,234,000","55,340,000","128,801,000","-24,986,000","-3,902,000"
TaxRateForCalcs,"0.057","0.09","0.013","0.002","0.27","0","0","0.001","0.27","0.052","0.202","0.066","0.27","0.27","0.27","0.001","0.001","0.001","0.4","0.4","0.197","0.217","0.3","0"
TaxEffectOfUnusualItems,"-1,455,300.8","-841,799.123","-19,973.123","-28,946.115","-852,390","-399.896","45,430.72","-4,714.117","-49,172,670","-974,898.943","-36,743,902.697","208,603.733","-9,032,850","-747,090","-20,448,450","-395.35","9,630.173","-189.974","11,877,600","-612,400","119,707.556","-7,198,007.518","-4,309,163.867","0"
