name,ttm
OperatingCashFlow,"116,413,854"
FinancingCashFlow,"-40,131,461"
EndCashPosition,"91,641,262"
	ChangesInCash,"76,282,393"
	BeginningCashPosition,"15,358,869"
IssuanceOfDebt,"0"
FreeCashFlow,"116,413,854"
