name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
TotalRevenue,"46,890,000","25,722,000","8,617,000","10,286,000","2,265,000","6,189,000","5,650,000","13,114,000","6,217,000","3,647,000","2,719,000","4,141,000","-8,189,000","1,560,000","2,353,000","6,117,000","11,674,000","10,781,000","11,282,000","8,781,000","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"46,890,000","25,722,000","8,617,000","10,286,000","2,265,000","6,189,000","5,650,000","13,114,000","6,217,000","3,647,000","2,719,000","4,141,000","-8,189,000","1,560,000","2,353,000","6,117,000","11,674,000","10,781,000","11,282,000","8,781,000","0","0","0","0","0","0","0","0","0","0"
OperatingExpense,"169,825,000","46,833,000","45,633,000","44,212,000","33,147,000","30,210,000","24,480,000","20,886,000","24,434,000","23,344,000","20,018,000","21,308,000","23,218,000","16,208,000","17,765,000","15,506,000","20,913,000","19,010,000","14,795,000","13,761,000","15,131,000","14,273,000","11,397,000","7,138,000","7,091,000","7,040,000","5,001,000","4,021,000","3,083,000","2,689,000"
	SellingGeneralAndAdministration,"31,746,000","10,515,000","7,260,000","7,256,000","6,715,000","5,965,000","4,994,000","4,891,000","4,177,000","4,576,000","4,107,000","4,015,000","3,863,000","3,764,000","3,517,000","3,361,000","3,178,000","3,642,000","3,071,000","2,593,000","3,124,000","2,991,000","2,574,000","1,577,000","1,395,000","1,415,000","808,000","863,000","786,000","506,000"
		GeneralAndAdministrativeExpense,"31,746,000","10,515,000","7,260,000","7,256,000","6,715,000","5,965,000","4,994,000","4,891,000","4,177,000","4,576,000","4,107,000","4,015,000","3,863,000","3,764,000","3,517,000","3,361,000","3,178,000","3,642,000","3,071,000","2,593,000","3,124,000","2,991,000","2,574,000","1,577,000","1,395,000","1,415,000","808,000","863,000","786,000","506,000"
			OtherGandA,"31,746,000","10,515,000","7,260,000","7,256,000","6,715,000","5,965,000","4,994,000","4,891,000","4,177,000","4,576,000","4,107,000","4,015,000","3,863,000","3,764,000","3,517,000","3,361,000","3,178,000","3,642,000","3,071,000","2,593,000","3,124,000","2,991,000","2,574,000","1,577,000","1,395,000","1,415,000","808,000","863,000","786,000","506,000"
	ResearchAndDevelopment,"138,079,000","36,318,000","38,373,000","36,956,000","26,432,000","24,245,000","19,486,000","15,995,000","20,257,000","18,768,000","15,911,000","17,293,000","19,355,000","12,444,000","14,248,000","12,145,000","17,735,000","15,368,000","11,724,000","11,168,000","12,007,000","11,282,000","8,823,000","5,561,000","5,696,000","5,625,000","4,193,000","3,158,000","2,297,000","2,183,000"
OperatingIncome,"-122,935,000","-21,111,000","-37,016,000","-33,926,000","-30,882,000","-24,021,000","-18,830,000","-7,772,000","-18,217,000","-19,697,000","-17,299,000","-17,167,000","-31,407,000","-14,648,000","-15,412,000","-9,389,000","-9,239,000","-8,229,000","-3,513,000","-4,980,000","-15,131,000","-14,273,000","-11,397,000","-7,138,000","-7,091,000","-7,040,000","-5,001,000","-4,021,000","-3,083,000","-2,689,000"
NetNonOperatingInterestIncomeExpense,"509,000","168,000","122,000","122,000","97,000","102,000","-47,000","68,000","-2,000","283,000","655,000","656,000","604,000","728,000","748,000","654,000","576,000","568,000","461,000","155,000","152,000","172,000","149,000","54,000","27,000","12,000","17,000","1,000","0","1,000"
	InterestIncomeNonOperating,"509,000","168,000","122,000","122,000","97,000","102,000","80,000","87,000","207,000","526,000","824,000","656,000","604,000","728,000","748,000","654,000","576,000","568,000","461,000","155,000","152,000","172,000","149,000","54,000","27,000","12,000","17,000","1,000",,"1,000"
