name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
MarketCap,"5,484,554,017","5,720,091,260","7,971,658,760","6,511,475,670","6,578,382,200","5,606,617,770","5,134,815,660","3,156,176,840","3,019,499,340","2,794,101,480","3,443,027,040","3,028,474,350","3,546,036,416","3,330,788,515","2,470,115,400","2,823,510,843","2,039,147,218","1,686,423,963","1,839,869,907","1,912,012,661","1,613,922,600","1,509,212,550","1,237,972,471","1,398,371,300","1,236,764,130","999,557,550","1,106,261,520","1,101,033,300","1,351,941,210","1,270,935,900","1,186,225,920","980,396,463","1,050,950,135","1,046,346,684","893,643,873","825,027,065","705,512,962","647,339,277","498,762,000","462,896,868","491,656,671","510,063,653","548,767,604","456,600,258","516,327,969","509,507,871","477,248,574","427,553,140","380,245,516","453,226,424","373,816,624","352,653,844","339,492,675","245,112,246","382,294,623","408,520,319","409,452,305","661,476,789","932,464,418","984,188,600","706,882,901","610,168,200","528,966,918","507,951,565","381,775,689","309,448,474","313,936,788","255,252,023","228,458,639","185,390,009","278,672,603","334,296,162","363,623,600","489,856,826","385,252,880","379,066,420","222,579,043","73,895,349","58,612,745","128,517,831","153,036,522","162,215,140","192,833,345","163,227,414"
EnterpriseValue,"5,821,794,017","5,901,385,260","8,015,847,760","6,419,311,670","6,550,123,200","5,638,738,770","5,022,757,660","3,079,746,840","2,974,256,340","2,777,618,480","3,445,904,040","3,083,077,350","3,633,625,416","3,399,013,515","2,610,784,400","2,976,112,843","2,203,572,218","1,864,124,963","2,024,736,907","2,079,512,661","1,782,112,600","1,708,865,550","1,413,929,471","1,582,688,300","1,410,733,130","917,340,550","1,048,504,520","1,013,005,300","1,212,388,210","1,145,047,900","1,082,038,920","854,017,463","943,392,135","941,815,684","777,453,873","737,693,065","635,695,962","585,026,277","436,449,000","408,825,868","282,119,671","310,194,653","361,363,604","269,196,258","335,069,969","327,729,871","293,539,574","248,928,140","195,089,516","272,615,424","204,586,624","206,341,844","213,066,675","126,259,246","261,855,623","359,570,319","360,502,305","612,526,789","883,514,418","935,238,600","657,932,901","561,218,200","480,016,918","477,780,565","351,604,689","279,277,474","284,079,788","225,395,023","202,720,639","161,944,009","251,297,603","304,960,162","330,404,600","456,637,826","352,033,880","348,778,420","195,475,043","51,951,349","38,629,745","109,037,831","129,560,522","138,739,140","169,357,345","232,282,414"
PeRatio,"83.282","79.932","104.301","112.447","194.167","175.5","137.954","65.491","43.863","45.86","63.844","62.843","91.521","86.925","54.679","72.626","59.602","81.887",,,,"2,032.5","154.091","98.205","51.864","33.179","35.318","36.163","45.434","42.289","43.013","35.038","38.797","42.716","39.891","37.587","41.1","40.17","31.638","44.839","41.829","50.7","82.6","68.9","97.438","108.857","96.333","93.429","89.923","140.3","1,169","111.4","67.188","35.545","32.132","19.338","17.117","16.08","21.039","30.042","46.178","58.111","66.536","78.648","60.087","59.947",,,,"103","28.947","32.244","37.462","56.6","55.862",,,,,"11.231","11.095",,,
ForwardPeRatio,,"33.67","42.735","35.336","43.86","38.462","37.037","23.981","32.895","21.231","26.81","23.697","33.333","32.363","25.189","29.94","26.455","21.93","24.155","24.331","34.483","30.303","19.646","20.534","23.042","14.993","19.531","19.57","23.697","26.178","24.691","21.505","24.096","25.707","23.81","20.79","16.75","18.727","15.823","16.502","17.921","18.832","23.419","19.96","23.529","22.779","26.455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"16.168","12.601","14.979","13.245","10.96",,,,,,,,,,,,"1.455","1.373","1.196","1.338","1.427","1.321","1.156","0.931","1.041","0.879","0.917","0.995","0.991","0.826","0.705","0.831","0.886","1.028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.002","5.484","7.823","6.812","7.359","6.367","5.869","3.577","3.307","3.139","4.034","3.627","4.392","4.165","3.233","3.806","2.756","2.346","2.621","2.811","2.381","2.164","1.905","2.31","2.312","2.112","2.405","2.477","3.045","2.915","2.855","2.451","2.626","2.69","2.457","2.306","2.094","2.057","1.62","1.784","1.981","2.113","2.345","1.956","2.28","2.282","2.177","1.989","1.772","2.116","1.756","1.597","1.48","1.037","1.605","1.815","1.934","3.105","4.274","4.749","3.645","3.908","3.636","3.666","2.801","2.388","2.563","2.087","1.882","1.562","2.46","3.096","3.587","4.896","4.017","4.402","2.733","0.9","0.703","1.468","1.136","0.882","1.056","0.191"
PbRatio,"5.103","4.988","7.173","6.186","6.507","5.795","5.591","3.556","3.437","3.306","4.264","3.917","4.904","4.901","3.989","4.839","3.579","3.261","3.945","4.306","3.677","3.497","2.904","3.384","3.013","2.484","2.825","2.757","3.334","3.258","3.131","2.596","2.878","2.998","2.498","2.472","2.192","2.105","1.622","1.61","1.69","1.803","1.972","1.643","1.904","1.906","1.798","1.632","1.483","1.809","1.543","1.443","1.419","1.039","1.637","1.869","1.969","2.933","3.662","4.576","7.017","6.78","6.636","7.139","5.365","5.123","5.95","4.838","4.562","3.784","5.19","6.563","8.103","11.699","11.084","13.171","10.884","4.302","3.595","5.904","6.945","8.276","9.838",
EnterprisesValueRevenueRatio,"4.856","18.51","25.772","21.657","24.016","22.39","20.155","14.412","14.9","12.093","13.878","13.475","16.713","16.784","12.33","14.57","11.679","10.208","10.229","11.133","9.852","11.351","8.222","8.955","8.159","5.364","8.046","8.089","10.749","9.852","8.903","7.588","8.98","9.255","7.352","7.845","6.785","6.716","4.84","4.848","3.742","4.836","5.742","4.178","5.493","5.734","5.126","4.423","3.567","5.034","3.743","3.824","4.047","2.419","4.22","5.588","5.688","9.865","15.247","16.957","12.696","11.653","10.936","11.673","9.774","8.235","8.485","7.345","7.089","5.633","7.355","9.316","11.313","16.409","12.33","13.232","7.775","2.354","2.006","5.717","5.194","5.682","6.942","10.242"
EnterprisesValueEBITDARatio,"35.526","199.945","231.565","127.014","133.127","140.687","124.901","110.738","291.023","96.191","88.673","75.219","104.945","121.393","79.621","98.691","110.994","144.026","70.674","93.193","160.695","-356.906","99.042","80.601","96.586","56.192","54.746","49.806","79.517","71.165","56.827","45.16","54.415","64.658","50.029","48.516","44.986","67.704","31.422","27.003","51.965","51.959","43.743","39.472","54.289","113.756","100.321","39.195","34.401","75.059","49.015","63.666","57.307","154.54","27.385","57.266","52.483","87.755","122.489","151.358","129.847","128.513","87.931","136.548","139.305","145.079","97.288","96.529","196.055","-36.906","69.863","70.987","92.266","137.17","88.119","104.959","65.202","46.179","-12.042","-53.846","50.788","61.965","79.773","185.677"
