name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"4,434,000,000","2,887,000,000","1,377,000,000","1,792,000,000","-1,622,000,000","3,370,000,000","1,213,000,000","1,021,000,000","-1,062,000,000","4,654,000,000","-121,000,000","-108,000,000","-51,000,000","3,895,000,000","-177,000,000","1,379,000,000","-1,061,000,000","3,022,000,000","-16,000,000","598,000,000","741,000,000","1,435,000,000","381,000,000","1,069,000,000","1,859,000,000","3,106,000,000","-685,000,000","797,000,000","454,000,000","1,883,000,000","1,064,000,000","-17,000,000","182,000,000","2,664,000,000","-341,000,000","97,000,000","716,000,000","2,207,000,000","-183,000,000","1,011,000,000","-552,000,000","1,234,000,000","321,000,000","1,069,000,000","326,000,000","1,000,000,000","540,000,000","270,000,000","528,000,000","591,000,000","192,000,000","626,000,000","907,000,000","617,000,000","186,000,000","234,000,000","314,000,000","916,000,000","-1,319,000,000","840,000,000","432,000,000","984,000,000","-130,000,000","390,000,000","295,000,000","1,267,000,000","-532,000,000","1,372,000,000","637,000,000","1,004,300,000","152,100,000","253,700,000","128,300,000","839,200,000","12,600,000","-331,700,000","43,300,000","338,100,000","393,900,000","166,500,000","-203,000,000","248,100,000","77,600,000","401,200,000","-397,600,000","271,500,000","242,100,000","-128,000,000","-32,500,000","-579,200,000","601,300,000","-70,000,000","-368,100,000","686,900,000","-48,200,000","-369,500,000","47,900,000","222,100,000","-78,500,000","-113,800,000","-27,600,000","373,300,000","-112,800,000","33,400,000","-55,800,000","150,800,000","-194,000,000","69,400,000","-23,700,000","165,400,000"
	CashFlowFromContinuingOperatingActivities,"4,434,000,000","2,887,000,000","1,377,000,000","1,792,000,000","-1,622,000,000","3,370,000,000","1,213,000,000","1,021,000,000","-1,062,000,000","4,654,000,000","-121,000,000","-108,000,000","-51,000,000","3,895,000,000","-177,000,000","1,379,000,000","-1,061,000,000","3,022,000,000","-16,000,000","598,000,000","741,000,000","1,435,000,000","381,000,000","1,069,000,000","1,859,000,000","3,106,000,000","-685,000,000","797,000,000","454,000,000","1,883,000,000","1,064,000,000","-17,000,000","182,000,000","2,664,000,000","-341,000,000","97,000,000","716,000,000","2,207,000,000","-183,000,000","1,011,000,000","-552,000,000","1,234,000,000","321,000,000","1,069,000,000","326,000,000","1,000,000,000","540,000,000","270,000,000","528,000,000","591,000,000","192,000,000","626,000,000","907,000,000","617,000,000","186,000,000","234,000,000","314,000,000","917,000,000","-1,319,000,000","839,000,000","432,000,000","984,000,000","-127,000,000","332,000,000","295,000,000","1,267,000,000","-532,000,000","1,372,000,000","637,000,000","1,004,300,000","152,100,000","253,700,000","128,300,000","839,200,000","12,600,000","-331,700,000","43,300,000","337,700,000","394,000,000","166,700,000","-202,400,000","248,100,000","77,500,000","401,400,000","-397,500,000","271,500,000","247,700,000","-127,500,000","-31,900,000","-591,400,000","626,600,000","-70,000,000","-368,100,000","685,300,000","-48,200,000","-369,500,000","47,900,000","222,400,000","-78,400,000","-113,700,000","-25,700,000","388,900,000","-139,900,000","33,400,000","-55,800,000","151,600,000","-193,300,000","68,200,000","-25,800,000","181,700,000"
		NetIncomeFromContinuingOperations,"1,287,000,000","405,000,000","39,000,000","310,000,000","533,000,000","713,000,000","-6,174,000,000","627,000,000","494,000,000","1,078,000,000","242,000,000","-677,000,000","477,000,000","-744,000,000","526,000,000","553,000,000","-80,000,000","-1,085,000,000","961,000,000","56,000,000","365,000,000","3,623,000,000","646,000,000","324,000,000","560,000,000","444,000,000","647,000,000","630,000,000","589,000,000","144,000,000","511,000,000","477,000,000","411,000,000","366,000,000","64,000,000","404,000,000","424,000,000","259,000,000",,,,"0","0",,,"422,000,000","155,000,000","255,000,000","298,000,000","348,000,000","326,000,000","301,000,000","288,000,000","281,000,000","-20,000,000","327,000,000","235,000,000","307,000,000","201,000,000","247,000,000","235,000,000","257,000,000","243,000,000","229,000,000","184,000,000","220,000,000","207,000,000","154,000,000","170,000,000","259,000,000","-665,400,000","86,100,000","163,600,000","214,200,000","120,200,000","156,500,000","155,600,000","181,600,000","134,300,000","128,900,000","117,300,000","125,400,000","108,800,000","79,000,000","105,400,000","-169,900,000","1,700,000","61,900,000","63,600,000","-88,400,000","166,800,000","59,300,000","70,100,000","-8,800,000","42,200,000","9,400,000","42,100,000","35,700,000","42,000,000","39,600,000","37,600,000","37,700,000","38,000,000","28,100,000","30,100,000","38,000,000","32,900,000","31,700,000","32,800,000","39,600,000"
		OperatingGainsLosses,"-132,000,000","-15,000,000","-16,000,000",,,"-59,000,000","49,000,000","-1,000,000","2,000,000","-361,000,000","28,000,000","1,454,000,000","-4,000,000","25,000,000","-29,000,000","56,000,000","56,000,000","-37,000,000","-18,000,000","15,000,000","119,000,000","-3,966,000,000","0","0","113,000,000","0","-1,000,000",,,,,,,,,,,,,,"-81,000,000",,"27,000,000",,,,,,,,,,,,,,,"-11,000,000","37,000,000","75,000,000","-80,000,000","131,000,000","101,000,000","-94,000,000","-6,000,000","-7,000,000","88,000,000","-35,000,000","3,000,000","383,700,000","808,700,000","6,100,000","6,700,000","-25,900,000","14,500,000","39,100,000","700,000","20,300,000","10,300,000","27,000,000","20,000,000","25,900,000","-25,900,000","71,100,000","13,200,000","196,700,000","20,200,000","14,300,000","8,400,000","24,000,000","28,300,000","31,000,000","9,600,000","12,800,000","60,300,000","6,800,000","7,400,000","24,000,000","-100,000","2,300,000","2,800,000","2,400,000","144,600,000","-2,200,000","3,200,000","15,000,000","7,200,000","-1,500,000","-6,800,000",
			GainLossOnSaleOfBusiness,"-132,000,000","-15,000,000","-16,000,000","-101,000,000","0","-59,000,000","49,000,000","-1,000,000","2,000,000",,,,,"-7,000,000",,,,"-14,000,000","-108,000,000","-46,000,000","-1,000,000","-19,000,000","0","0","113,000,000","0","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"0",,,,,"0",,,"0","-394,000,000","28,000,000","1,454,000,000","-4,000,000","32,000,000","50,000,000","56,000,000","56,000,000","-23,000,000","90,000,000","61,000,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"760,000,000","162,000,000","185,000,000","195,000,000","218,000,000","221,000,000","227,000,000","222,000,000","217,000,000","231,000,000","228,000,000","234,000,000","229,000,000","235,000,000","239,000,000","240,000,000","235,000,000","254,000,000","234,000,000","236,000,000","227,000,000","247,000,000","204,000,000","217,000,000","242,000,000","214,000,000","220,000,000","222,000,000","229,000,000","224,000,000","250,000,000","259,000,000","284,000,000","229,000,000","159,000,000","162,000,000","154,000,000","163,000,000","146,000,000","142,000,000","140,000,000","143,000,000","137,000,000","136,000,000","135,000,000","-213,000,000","114,000,000","118,000,000","120,000,000","124,000,000","126,000,000","113,000,000","111,000,000","111,000,000","112,000,000","112,000,000","106,000,000","100,000,000","93,000,000","89,000,000","89,000,000","87,000,000","69,000,000","69,000,000","70,000,000","68,000,000","71,000,000","63,000,000","64,000,000","65,100,000","62,300,000","62,200,000","61,300,000","66,800,000","57,400,000","54,900,000","53,000,000","52,900,000","50,000,000","50,100,000","50,700,000","54,000,000","50,200,000","52,100,000","51,200,000","68,300,000","61,300,000","58,800,000","57,700,000","41,800,000","41,900,000","60,800,000","56,800,000","126,700,000","25,200,000","24,300,000","23,100,000","23,100,000","22,300,000","20,500,000","21,300,000","18,800,000","13,200,000","20,500,000","19,300,000","19,200,000","17,700,000","17,700,000","16,700,000","16,700,000"
			DepreciationAndAmortization,"760,000,000","162,000,000","185,000,000","195,000,000","218,000,000","221,000,000","227,000,000","222,000,000","217,000,000","231,000,000","228,000,000","234,000,000","229,000,000","235,000,000","239,000,000","240,000,000","235,000,000","254,000,000","234,000,000","236,000,000","227,000,000","247,000,000","204,000,000","217,000,000","242,000,000","214,000,000","220,000,000","222,000,000","229,000,000","224,000,000","250,000,000","259,000,000","284,000,000","229,000,000","159,000,000","162,000,000","154,000,000","163,000,000","146,000,000","142,000,000","140,000,000","143,000,000","137,000,000","136,000,000","135,000,000","-213,000,000","114,000,000","118,000,000","120,000,000","124,000,000","126,000,000","113,000,000","111,000,000","111,000,000","112,000,000","112,000,000","106,000,000","100,000,000","93,000,000","89,000,000","89,000,000","87,000,000","69,000,000","69,000,000","70,000,000","68,000,000","71,000,000","63,000,000","64,000,000","65,100,000","62,300,000","62,200,000","61,300,000","66,800,000","57,400,000","54,900,000","53,000,000","52,900,000","50,000,000","50,100,000","50,700,000","54,000,000","50,200,000","52,100,000","51,200,000","68,300,000","61,300,000","58,800,000","57,700,000","41,800,000","41,900,000","60,800,000","56,800,000","126,700,000","25,200,000","24,300,000","23,100,000","23,100,000","22,300,000","20,500,000","21,300,000","18,800,000","13,200,000","20,500,000","19,300,000","19,200,000","17,700,000","17,700,000","16,700,000","16,700,000"
				Depreciation,"279,000,000","64,000,000","67,000,000","68,000,000","80,000,000","84,000,000","83,000,000","79,000,000","75,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,400,000","27,600,000","28,100,000","27,400,000","31,000,000","24,300,000","24,400,000","25,100,000","25,000,000","24,000,000","24,700,000","27,500,000","30,800,000","28,600,000","29,400,000","29,400,000","30,200,000",,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"481,000,000","98,000,000","118,000,000","127,000,000","138,000,000","137,000,000","144,000,000","143,000,000","142,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,700,000","34,700,000","34,100,000","33,900,000","35,800,000","33,100,000","30,500,000","27,900,000","27,900,000","26,000,000","25,400,000","23,200,000","23,200,000","21,600,000","22,700,000","21,800,000","38,100,000",,,,,,,,,,,,,,,,,,,,,,,,
