name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"7,668,375,000","7,622,320,000","7,634,442,000","7,678,876,000","7,669,601,000","7,607,624,000","7,711,293,000","7,789,930,000","7,759,914,000","6,794,992,000","6,607,565,000","6,383,741,000","6,351,366,000","6,289,644,000","6,285,664,000","6,302,703,000","6,293,625,000","6,275,755,000","6,221,137,000","5,803,503,000","5,656,200,000","5,423,279,000","5,397,337,000","5,188,468,000","5,125,457,000","4,911,709,000","4,783,803,000","4,733,838,000","4,780,750,000","4,546,870,000","4,479,398,000","4,431,485,000","4,405,647,000","4,219,294,000","4,159,476,000","4,085,203,000","3,905,932,000","3,898,565,000","3,804,339,000","3,680,929,000","3,668,848,000","3,659,908,000","3,254,848,000","3,220,668,000","3,217,461,000","3,159,553,000","3,127,159,000","3,103,645,000","3,096,344,000","3,222,309,000","3,480,285,000","3,234,956,000","3,090,962,000","3,092,776,000","3,111,542,000","3,026,547,000","2,979,130,000","2,989,297,000","2,929,859,000","2,901,155,000","2,929,363,000","2,688,606,000","2,640,122,000","2,348,469,000","2,347,869,000","2,350,852,000","2,303,072,000","2,297,022,000","2,327,325,000","2,266,896,000","2,281,020,000","2,275,213,000","2,249,055,000","2,143,435,000","2,044,044,000","2,050,468,000","2,071,401,000","1,999,378,000","2,003,534,000","1,946,905,000","1,875,199,000","1,837,978,000","1,794,950,000","1,735,093,000","1,675,692,000","1,621,079,000","1,579,039,000","1,544,483,000","1,562,102,000","1,534,048,000","1,541,900,000","1,514,900,000","1,503,100,000","1,484,317,000","1,457,300,000","1,351,700,000","1,339,100,000","1,316,573,000","1,156,300,000","1,144,600,000","1,115,100,000","1,035,306,000","928,600,000","913,800,000","892,400,000","886,154,000","842,700,000","815,100,000","771,900,000","753,737,000","734,400,000","726,200,000","698,500,000","690,900,000","635,900,000","607,200,000","596,800,000","603,800,000","607,500,000","613,300,000","555,000,000","563,100,000","541,000,000","544,600,000","550,300,000","551,300,000","555,900,000","556,100,000","562,100,000","564,400,000","494,100,000","494,200,000","475,700,000","402,300,000","305,600,000","200,100,000"
	CurrentAssets,"596,523,000","577,751,000","589,274,000","698,089,000","1,208,460,000","1,216,954,000","1,297,103,000","1,384,305,000","1,394,955,000","537,493,000","576,304,000","478,700,000","433,060,000","502,456,000","515,784,000","505,153,000","470,265,000","493,297,000","497,447,000","506,429,000","392,545,000","378,576,000","470,386,000","371,821,000","373,235,000","363,269,000","354,884,000","344,755,000","490,251,000","352,397,000","328,281,000","322,549,000","354,676,000","373,982,000","403,144,000","373,767,000","295,313,000","299,156,000","285,493,000","215,262,000","201,129,000","199,925,000","156,649,000","150,384,000","126,334,000","129,607,000","189,242,000","183,258,000","184,992,000","306,845,000","576,148,000","325,959,000","182,605,000","184,255,000","218,622,000","182,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"157,944,000","162,132,000","177,591,000","304,268,000","779,901,000","798,329,000","863,279,000","980,039,000","994,688,000","127,432,000","162,543,000","105,903,000","43,003,000","64,087,000","41,872,000","56,116,000","64,407,000","15,188,000","22,850,000","96,326,000","20,112,000","23,368,000","101,281,000","18,622,000","19,716,000","21,046,000","12,864,000","22,175,000","171,437,000","47,951,000","23,917,000","41,312,000","75,699,000","88,927,000","127,831,000","108,366,000","31,274,000","36,988,000","147,680,000","82,774,000","69,182,000","67,806,000","22,070,000","19,848,000","10,001,000","15,797,000","9,174,000","23,557,000","22,594,000","135,389,000","408,428,000","170,059,000","22,460,000","15,223,000","48,991,000","20,281,000","57,205,000","50,691,000","40,479,000","11,718,000","15,987,000","11,495,000","77,005,000","14,042,000","4,792,000","8,639,000","16,573,000","13,625,000","27,645,000","30,475,000","23,437,000","45,103,000","27,940,000","34,968,000","33,656,000","18,609,000","18,113,000","23,123,000","24,652,000","18,723,000","17,325,000","17,563,000","14,636,000","31,475,000","11,143,000","11,357,000","13,726,000","18,686,000","13,711,000","11,738,000",,,,"17,230,000",,,,"17,043,000",,,,"11,041,000","600,000","500,000","500,000","10,821,000","3,700,000","3,500,000","3,600,000","7,595,000","3,700,000","3,700,000","3,900,000","4,000,000","4,200,000","5,200,000","520,500,000","35,600,000","61,300,000","44,600,000","16,300,000","487,100,000","495,900,000","496,700,000","496,200,000","494,000,000","488,300,000","483,100,000","478,500,000","476,300,000","443,000,000","437,300,000",,,,
			CashAndCashEquivalents,"157,944,000","162,132,000","177,591,000","304,268,000","779,901,000","798,329,000","863,279,000","980,039,000","994,688,000","127,432,000","162,543,000","105,903,000","43,003,000","64,087,000","41,872,000","56,116,000","64,407,000","15,188,000","22,850,000","96,326,000","20,112,000","23,368,000","101,281,000","18,622,000","19,716,000","21,046,000","12,864,000","22,175,000","171,437,000","47,951,000","23,917,000","41,312,000","75,699,000","88,927,000","127,831,000","108,366,000","31,274,000","36,988,000","147,680,000","82,774,000","69,182,000","67,806,000","22,070,000","19,848,000","10,001,000","15,797,000","9,174,000","23,557,000","22,594,000","135,389,000","408,428,000","170,059,000","22,460,000","15,223,000","48,991,000","20,281,000","27,654,000","50,691,000","10,281,000","11,718,000","15,987,000","11,495,000","66,424,000","14,042,000","4,792,000","8,639,000","16,573,000","13,625,000","27,645,000","30,475,000","23,437,000","45,103,000","27,940,000","34,968,000","33,656,000","18,609,000","18,113,000","23,123,000","24,652,000","18,723,000","17,325,000","17,563,000","14,636,000","31,475,000","11,143,000","11,357,000","13,726,000","18,686,000","13,711,000","11,738,000",,,,"17,230,000",,,,"17,043,000",,,,"11,041,000","0","0","0","10,521,000","0","0","0","3,995,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,609,000","18,113,000","23,123,000","24,652,000","18,723,000","17,325,000","17,563,000","14,636,000",,"11,143,000","11,357,000","13,726,000","18,686,000","13,711,000","11,738,000",,,,"17,230,000",,,,"17,043,000",,,,"11,041,000",,,,"10,521,000",,,,"3,995,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,551,000",,"30,198,000",,,,"10,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","500,000","500,000","300,000","3,700,000","3,500,000","3,600,000","3,600,000","3,700,000","3,700,000","3,900,000","4,000,000","4,200,000","5,200,000","520,500,000","35,600,000","61,300,000","44,600,000","16,300,000","487,100,000","495,900,000","496,700,000","496,200,000","494,000,000","488,300,000","483,100,000","478,500,000","476,300,000","443,000,000","437,300,000",,,,
		Receivables,"192,998,000","178,550,000","169,361,000","162,827,000","201,128,000","199,672,000","204,787,000","197,973,000","183,575,000","183,001,000","174,284,000","169,299,000","168,208,000","172,666,000","181,832,000","180,290,000","173,577,000","240,306,000","231,307,000","199,425,000","145,679,000","146,653,000","150,039,000","156,049,000","155,367,000","152,020,000","153,517,000","156,895,000","151,892,000","144,279,000","155,937,000","152,673,000","148,056,000","139,993,000","142,482,000","139,597,000","132,847,000","129,509,000","137,813,000","132,488,000","131,947,000","132,119,000","134,579,000","130,536,000","116,333,000","113,810,000","74,443,000","72,814,000","70,953,000","72,191,000","72,188,000","68,726,000","71,781,000","73,688,000","69,439,000","66,431,000","64,588,000","61,108,000","59,964,000","52,753,000","50,996,000","47,493,000","45,274,000","38,659,000","39,413,000","38,161,000","34,383,000","34,823,000","41,039,000","34,849,000","34,748,000","34,494,000","34,916,000","31,207,000","23,487,000","39,258,000","23,383,000","18,722,000","10,874,000","14,611,000","17,095,000","18,580,000","13,718,000","12,777,000","13,214,000","13,092,000","20,585,000","18,807,000","19,961,000","23,130,000","18,200,000",,,"17,873,000",,,,"18,794,000",,,,"17,294,000",,,,"16,102,000",,,,"18,801,000",,"35,900,000",,,,,,,,,,"7,700,000","6,200,000","6,400,000","6,700,000","8,200,000","6,300,000","6,900,000","7,100,000","8,000,000","5,900,000","6,900,000",,,,
			AccountsReceivable,"183,479,000","169,007,000","159,840,000","153,293,000","161,249,000","159,780,000","164,882,000","167,641,000","153,243,000","152,572,000","143,855,000","138,870,000","137,779,000","142,237,000","151,403,000","149,861,000","143,148,000","209,877,000","200,878,000","168,996,000","115,775,000","116,749,000","120,135,000","114,431,000","113,749,000","110,402,000","112,267,000","106,218,000","100,981,000","93,291,000","104,746,000","97,741,000","92,769,000","84,838,000","87,284,000","84,103,000","77,154,000","73,861,000","82,152,000","76,601,000","75,871,000","76,152,000","78,503,000","73,917,000","71,408,000","68,997,000",,,"70,953,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,200,000",,,"17,900,000",,,,"17,604,000",,,,"16,111,000",,,,"15,091,000",,,,"16,023,000",,"35,900,000",,,,,,,,,,"7,700,000","6,200,000","6,400,000","6,700,000","8,200,000","6,300,000","6,900,000","7,100,000","8,000,000","5,900,000","6,900,000",,,,
			NotesReceivable,"9,519,000","9,543,000","9,521,000","9,534,000","39,879,000","39,892,000","39,905,000","30,332,000","30,332,000","30,429,000","30,429,000","30,429,000","30,429,000","30,429,000","30,429,000","30,429,000","30,429,000","30,429,000","30,429,000","30,429,000","29,904,000","29,904,000","29,904,000","41,618,000","41,618,000","41,618,000","41,250,000","50,677,000","50,911,000","50,988,000","51,191,000","54,932,000","55,287,000","55,155,000","55,198,000","55,494,000","55,693,000","55,648,000","55,661,000","55,887,000","56,076,000","55,967,000","56,076,000","56,619,000","44,925,000","44,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,190,000",,,,"1,183,000",,,,"1,011,000",,,,"2,778,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
