name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-42,473,000","-15,200,000","-12,086,000","-8,690,000","-6,497,000","-5,137,000","-3,757,000","-6,612,000"
	CashFlowFromContinuingOperatingActivities,"-42,473,000","-15,200,000","-12,086,000","-8,690,000","-6,497,000","-5,137,000","-3,757,000","-6,613,000"
		NetIncomeFromContinuingOperations,"-42,159,000","-12,835,000","-11,634,000","-8,838,000","-8,852,000","-5,927,000","-4,907,000","-3,631,000"
		OperatingGainsLosses,"62,000","44,000","18,000","0","0","-4,000",,
			GainLossOnSaleOfPPE,,,"6,000","0",,,"0","0"
			GainLossOnInvestmentSecurities,"59,000","44,000","12,000","0","3,000","-4,000",,
		DepreciationAmortizationDepletion,"902,000","256,000","230,000","216,000","200,000","185,000","226,000","232,000"
			DepreciationAndAmortization,"902,000","256,000","230,000","216,000","200,000","185,000","226,000","232,000"
				Depreciation,"902,000","256,000","230,000","216,000","200,000","185,000","226,000","232,000"
		StockBasedCompensation,"3,716,000","1,594,000","1,297,000","554,000","271,000","185,000","179,000","191,000"
		OtherNonCashItems,"-1,000","-9,000","0","-50,000","58,000","-4,000",,
		ChangeInWorkingCapital,"-4,993,000","-4,250,000","-1,997,000","-572,000","1,826,000","428,000","748,000","-3,405,000"
			ChangeInPrepaidAssets,"-5,250,000","-1,660,000","-3,009,000","-962,000","381,000","15,000","-113,000","152,000"
			ChangeInPayablesAndAccruedExpense,"257,000","-2,590,000","1,012,000","390,000","1,445,000","413,000","861,000","-3,557,000"
				ChangeInPayable,"-402,000","-756,000","163,000","-721,000","912,000","700,000","116,000","-3,101,000"
					ChangeInAccountPayable,"-402,000","-756,000","163,000","-721,000","912,000","700,000","116,000","-3,101,000"
				ChangeInAccruedExpense,"659,000","-1,834,000","849,000","1,111,000","533,000","-287,000","745,000","-456,000"
InvestingCashFlow,"-27,552,000","-25,498,000","-819,000","-573,000","-662,000","-71,000","-132,000","-101,000"
	CashFlowFromContinuingInvestingActivities,"-27,552,000","-25,498,000","-819,000","-573,000","-662,000","-71,000","-132,000","-101,000"
		NetPPEPurchaseAndSale,"-2,653,000","-599,000","-819,000","-573,000","-662,000","-71,000","-132,000","-101,000"
			PurchaseOfPPE,"-2,653,000","-599,000","-819,000","-573,000","-662,000","-71,000","-132,000","-101,000"
		NetInvestmentPurchaseAndSale,,"-24,899,000",,,,"0",,
			PurchaseOfInvestment,,"-24,899,000",,,,"0",,
FinancingCashFlow,"78,787,000","17,000","80,142,000","-1,116,000","-256,000","87,489,000","5,133,000","4,799,000"
	CashFlowFromContinuingFinancingActivities,"78,787,000","17,000","80,142,000","-1,116,000","-256,000","87,489,000","5,133,000","4,799,000"
		NetPreferredStockIssuance,"-5,000","0","0","0","-5,000","87,233,000","5,058,000","4,849,000"
			PreferredStockIssuance,"-5,000","0","0","0","-5,000","87,233,000","5,058,000","4,849,000"
		ProceedsFromStockOptionExercised,"101,000","17,000","44,000","20,000","20,000","265,000","15,000","18,000"
		NetOtherFinancingCharges,,,"1,401,000","-1,136,000","-271,000","-9,000",,"-68,000"
EndCashPosition,"108,530,000","108,530,000","149,211,000","81,974,000","92,353,000","99,768,000","17,487,000","16,243,000"
	ChangesInCash,"8,762,000","-40,681,000","67,237,000","-10,379,000","-7,415,000","82,281,000","1,244,000","-1,914,000"
	BeginningCashPosition,"99,768,000","149,211,000","81,974,000","92,353,000","99,768,000","17,487,000","16,243,000","18,157,000"
CapitalExpenditure,"-2,653,000","-599,000","-819,000","-573,000","-662,000","-71,000","-132,000","-101,000"
IssuanceOfCapitalStock,"78,692,000","0","78,697,000","0","-5,000","87,233,000","5,058,000","4,849,000"
FreeCashFlow,"-45,126,000","-15,799,000","-12,905,000","-9,263,000","-7,159,000","-5,208,000","-3,889,000","-6,713,000"
