name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
		Inventory,"755,748,000","710,228,000","597,563,000","570,144,000","507,787,000","479,340,000","476,846,000","523,690,000","517,198,000","479,885,000","485,284,000","517,755,000","511,793,000","464,949,000","474,532,000","501,578,000","472,292,000","422,907,000","461,005,000","470,880,000","430,454,000","404,617,000","437,135,000","455,771,000","427,551,000","406,692,000","393,760,000","363,914,000","346,900,000","170,019,000",,,"125,703,000"
			RawMaterials,"236,095,000","208,837,000","179,390,000","162,989,000","134,959,000","126,695,000","114,391,000","117,868,000","112,671,000","105,854,000","106,500,000","109,603,000","118,608,000","113,660,000","112,227,000","122,226,000","110,389,000","94,975,000","108,026,000","111,640,000","92,282,000","95,399,000","106,874,000","102,910,000","89,928,000","89,131,000","89,659,000","88,184,000","71,863,000","39,446,000",,,"32,927,000"
			WorkInProcess,"357,332,000","327,234,000","319,525,000","307,555,000","283,067,000","270,562,000","233,826,000","257,656,000","291,028,000","271,798,000","259,031,000","265,794,000","272,469,000","222,499,000","252,891,000","258,168,000","221,137,000","204,634,000","220,935,000","227,133,000","198,339,000","180,735,000","222,695,000","241,276,000","228,626,000","189,912,000","203,309,000","169,273,000","137,306,000","66,347,000",,,"51,544,000"
			FinishedGoods,"162,321,000","174,157,000","98,648,000","99,600,000","89,761,000","82,083,000","128,629,000","148,166,000","113,499,000","102,233,000","119,753,000","142,358,000","120,716,000","128,790,000","109,414,000","121,184,000","140,766,000","123,298,000","132,044,000","132,107,000","139,833,000","128,483,000","107,566,000","111,585,000","108,997,000","127,649,000","100,792,000","106,457,000","137,731,000","64,226,000",,,"41,232,000"
		PrepaidAssets,"49,839,000","44,438,000","49,298,000","39,401,000","41,572,000","42,793,000","42,178,000","43,795,000","37,872,000","27,120,000","27,286,000","31,894,000","25,766,000","23,961,000","26,313,000","24,873,000","23,909,000","28,008,000","33,381,000","36,444,000","36,229,000","38,106,000","58,579,000","68,329,000","63,850,000","59,437,000","55,550,000","53,005,000","52,169,000","31,344,000",,,"12,721,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","143,072,000","146,669,000","150,208,000",,,,"4,419,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","143,072,000","146,669,000","150,208,000",,,,"4,419,000"
		OtherCurrentAssets,"70,685,000","58,437,000","44,606,000","47,755,000","51,810,000","46,010,000","44,514,000","38,180,000","38,305,000","36,488,000","33,205,000","34,365,000","36,141,000","34,113,000","30,845,000","34,550,000","30,815,000","29,056,000","28,712,000","31,808,000","26,264,000","46,017,000","48,092,000","43,863,000","41,384,000","24,827,000","22,532,000","24,927,000","26,538,000","7,436,000",,,"12,000"
	TotalNonCurrentAssets,"5,059,207,000","5,180,734,000","5,035,189,000","4,897,774,000","4,737,666,000","4,719,121,000","4,761,696,000","4,803,357,000","4,870,180,000","4,451,831,000","4,296,757,000","4,369,548,000","4,123,183,000","4,190,755,000","4,327,291,000","4,414,626,000","4,537,714,000","4,712,481,000","4,869,872,000","4,975,480,000","5,060,718,000","5,136,994,000","5,169,086,000","5,202,567,000","5,087,609,000","5,167,393,000","5,256,115,000","5,329,884,000","5,392,274,000","410,358,000","0","0","382,894,000"
		NetPPE,"1,253,591,000","1,266,805,000","1,276,810,000","1,270,727,000","1,266,031,000","1,232,374,000","1,224,853,000","1,235,676,000","1,259,203,000","1,278,988,000","1,296,103,000","1,309,471,000","1,366,513,000","1,397,589,000","1,401,865,000","1,368,588,000","1,374,112,000","1,417,141,000","1,443,392,000","1,440,105,000","1,391,932,000","1,335,767,000","1,240,050,000","1,160,953,000","1,046,888,000","1,012,836,000","972,328,000","940,070,000","883,371,000","228,579,000",,,"195,996,000"
			GrossPPE,"2,988,199,000","2,964,781,000","2,931,894,000","2,880,545,000","2,827,644,000","2,752,203,000","2,702,774,000",,"2,674,600,000","2,653,443,000","2,618,206,000","2,581,256,000","2,585,020,000","2,557,084,000","2,532,756,000","2,318,606,000","2,286,022,000","2,293,083,000","2,504,752,000","2,460,849,000","2,373,260,000","2,207,208,000","2,060,356,000","1,940,563,000","1,798,786,000","1,732,218,000","1,654,589,000","1,584,122,000","1,492,947,000","804,691,000",,,"748,897,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,"25,842,000",,,,"25,842,000",,,,"25,842,000",,,,"25,996,000",,,,"23,778,000",,,,"25,025,000",,,,"25,255,000",,,,"25,326,000",,,,"3,706,000"
				BuildingsAndImprovements,"432,305,000",,,,"411,180,000",,,,"404,075,000",,,,"416,209,000",,,,"389,234,000",,,,"384,784,000",,,,"337,875,000",,,,"253,224,000",,,,"140,393,000"
				MachineryFurnitureEquipment,"2,401,735,000",,,,"2,282,059,000",,,,"2,145,511,000",,,,"2,025,110,000",,,,"1,660,138,000",,,,"1,659,404,000",,,,"1,253,835,000",,,,"978,409,000",,,,"594,526,000"
				ConstructionInProgress,"128,317,000",,,,"108,563,000",,,,"99,172,000",,,,"117,705,000",,,,"212,872,000",,,,"304,047,000",,,,"181,821,000",,,,"235,988,000",,,,"10,272,000"
			AccumulatedDepreciation,"-1,734,608,000","-1,697,976,000","-1,655,084,000","-1,609,818,000","-1,561,613,000","-1,519,829,000","-1,477,921,000",,"-1,415,397,000","-1,374,455,000","-1,322,103,000","-1,271,785,000","-1,218,507,000","-1,159,495,000","-1,130,891,000","-950,018,000","-911,910,000","-875,942,000","-1,061,360,000","-1,020,744,000","-981,328,000","-871,441,000","-820,306,000","-779,610,000","-751,898,000","-719,382,000","-682,261,000","-644,052,000","-609,576,000","-576,112,000",,,"-552,901,000"
		GoodwillAndOtherIntangibleAssets,"3,450,420,000","3,542,951,000","3,349,602,000","3,394,526,000","3,253,863,000","3,307,151,000","3,354,508,000","3,353,524,000","3,423,166,000","3,011,109,000","2,756,924,000","2,809,071,000","2,582,099,000","2,637,248,000","2,769,741,000","2,903,127,000","3,034,225,000","3,167,518,000","3,303,925,000","3,439,765,000","3,574,477,000","3,708,012,000","3,831,076,000","3,950,576,000","3,948,212,000","4,063,063,000","4,190,925,000","4,320,786,000","4,447,815,000","140,434,000",,,"158,891,000"
			Goodwill,"2,775,634,000","2,824,856,000","2,734,116,000","2,737,626,000","2,642,708,000","2,650,912,000","2,639,943,000","2,615,178,000","2,614,274,000","2,415,802,000","2,305,136,000","2,300,912,000","2,173,889,000","2,173,889,000","2,173,889,000","2,173,889,000","2,173,889,000","2,173,889,000","2,173,889,000","2,173,889,000","2,173,914,000","2,173,914,000","2,174,918,000","2,174,639,000","2,135,697,000","2,135,697,000","2,135,697,000","2,136,773,000","2,140,586,000","103,901,000",,,"103,901,000"
			OtherIntangibleAssets,"674,786,000","718,095,000","615,486,000","656,900,000","611,155,000","656,239,000","714,565,000","738,346,000","808,892,000","595,307,000","451,788,000","508,159,000","408,210,000","463,359,000","595,852,000","729,238,000","860,336,000","993,629,000","1,130,036,000","1,265,876,000","1,400,563,000","1,534,098,000","1,656,158,000","1,775,937,000","1,812,515,000","1,927,366,000","2,055,228,000","2,184,013,000","2,307,229,000","36,533,000",,,"54,990,000"
		InvestmentsAndAdvances,"31,086,000","38,234,000","36,908,000","45,939,000","35,370,000","31,271,000","37,848,000","36,921,000","22,515,000","40,896,000","97,549,000","97,990,000","97,786,000","90,696,000","90,903,000","79,515,000","63,765,000","62,756,000","66,085,000","36,248,000","35,494,000","34,733,000","34,902,000","26,000,000","26,050,000","29,287,000","28,761,000","4,397,000","4,083,000","2,150,000",,,"3,841,000"
		OtherNonCurrentAssets,"324,110,000","332,744,000","371,869,000","186,582,000","182,402,000","148,325,000","144,487,000","177,236,000","165,296,000","120,838,000","146,181,000","153,016,000","76,785,000","65,222,000","64,782,000","63,396,000","65,612,000","65,066,000","56,470,000","59,362,000","58,815,000","58,482,000","63,058,000","65,038,000","66,459,000","62,207,000","64,101,000","64,631,000","57,005,000","39,195,000",,,"24,166,000"
TotalLiabilitiesNetMinorityInterest,"2,955,854,000","2,959,386,000","2,848,702,000","2,623,465,000","2,592,045,000","2,537,677,000","3,417,256,000","2,531,441,000","2,268,017,000","2,180,126,000","1,583,077,000","1,589,038,000","1,448,345,000","1,228,971,000","1,314,924,000","1,104,227,000","1,605,955,000","1,705,569,000","1,573,504,000","1,530,015,000","1,625,601,000","1,761,795,000","1,775,246,000","1,654,411,000","1,597,147,000","1,517,038,000","819,999,000","731,679,000","719,219,000","270,053,000","0","0","243,961,000"
	CurrentLiabilities,"675,127,000","673,427,000","902,495,000","703,708,000","681,581,000","613,898,000","1,477,017,000","509,332,000","539,003,000","491,205,000","449,629,000","452,146,000","435,614,000","413,932,000","462,383,000","403,364,000","441,279,000","384,518,000","423,002,000","361,918,000","418,828,000","548,596,000","557,445,000","420,333,000","373,801,000","300,685,000","355,474,000","335,496,000","325,310,000","219,753,000","0","0","219,973,000"
		PayablesAndAccruedExpenses,"568,101,000","585,777,000","806,258,000","601,214,000","568,928,000","516,108,000","482,986,000","418,258,000","464,755,000","426,197,000","386,281,000","393,378,000","393,823,000","366,839,000","410,514,000","352,748,000","380,375,000","332,441,000","396,935,000","345,872,000","386,830,000","424,952,000","535,916,000","405,987,000","343,253,000","299,970,000","352,183,000","334,654,000","314,339,000","198,030,000",,,"131,607,000"
			Payables,"327,915,000","357,879,000","521,569,000","352,143,000","313,868,000","301,576,000","242,147,000","225,905,000","246,954,000","239,180,000","213,936,000","224,735,000","233,307,000","229,266,000","229,009,000","219,143,000","213,193,000","192,046,000","212,750,000","215,033,000","216,246,000","287,953,000","323,696,000","263,478,000","205,364,000","188,521,000","204,857,000","206,071,000","182,468,000","130,461,000",,,"79,783,000"
				AccountsPayable,"327,915,000","357,879,000","521,569,000","352,143,000","313,868,000","301,576,000","242,147,000","225,905,000","246,954,000","239,180,000","213,936,000","224,735,000","233,307,000","229,266,000","229,009,000","219,143,000","213,193,000","192,046,000","212,750,000","215,033,000","216,246,000","287,953,000","323,696,000","263,478,000","205,364,000","188,521,000","204,857,000","206,071,000","182,468,000","130,461,000",,,"79,783,000"
			CurrentAccruedExpenses,"240,186,000","227,898,000","284,689,000","249,071,000","255,060,000","214,532,000","240,839,000","192,353,000","217,801,000","187,017,000","172,345,000","168,643,000","160,516,000","137,573,000","181,505,000","133,605,000","167,182,000","140,395,000","184,185,000","130,839,000","170,584,000","136,999,000","212,220,000","142,509,000","137,889,000","111,449,000","147,326,000","128,583,000","131,871,000","67,569,000",,,"51,824,000"
		CurrentDebtAndCapitalLeaseObligation,,,"5,545,000","5,237,000","5,092,000","5,091,000","905,086,000","6,587,000","6,893,000","5,302,000","4,233,000","1,732,000",,,,,,,,,,,,,,,,,,,,,"87,263,000"
			CurrentDebt,,,"5,545,000","5,237,000","5,092,000","5,091,000","905,086,000","6,587,000","6,893,000","5,302,000","4,233,000","1,732,000",,,,,,,,,,,,,,,,,,,,,"87,263,000"
		OtherCurrentLiabilities,"107,026,000","87,650,000","90,692,000","97,257,000","107,561,000","92,699,000","88,945,000","84,487,000","67,355,000","59,706,000","59,115,000","57,036,000","41,791,000","47,093,000","51,869,000","50,616,000","60,904,000","52,077,000","26,067,000","16,046,000","31,998,000","123,644,000","21,529,000","14,346,000","30,548,000","715,000","3,291,000","842,000","10,971,000","21,723,000",,,"1,103,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,280,727,000","2,285,959,000","1,946,207,000","1,919,757,000","1,910,464,000","1,923,779,000","1,940,239,000","2,022,109,000","1,729,014,000","1,688,921,000","1,133,448,000","1,136,892,000","1,012,731,000","815,039,000","852,541,000","700,863,000","1,164,676,000","1,321,051,000","1,150,502,000","1,168,097,000","1,206,773,000","1,213,199,000","1,217,801,000","1,234,078,000","1,223,346,000","1,216,353,000","464,525,000","396,183,000","393,909,000","50,300,000","0","0","23,988,000"
		LongTermDebtAndCapitalLeaseObligation,"2,047,098,000","2,046,951,000","1,740,552,000","1,741,548,000","1,742,550,000","1,743,794,000","1,764,396,000","1,869,502,000","1,567,231,000","1,568,554,000","1,016,063,000","1,018,614,000","919,270,000","714,402,000","735,098,000","558,280,000","983,290,000","1,088,730,000","989,692,000","989,420,000","989,154,000","988,886,000","988,625,000","988,372,000","988,130,000","987,888,000","75,000,000",,,,,,
			LongTermDebt,"2,047,098,000","2,046,951,000","1,740,552,000","1,741,548,000","1,742,550,000","1,743,794,000","1,764,396,000","1,869,502,000","1,567,231,000","1,568,554,000","1,016,063,000","1,018,614,000","919,270,000","714,402,000","735,098,000","558,280,000","983,290,000","1,088,730,000","989,692,000","989,420,000","989,154,000","988,886,000","988,625,000","988,372,000","988,130,000","987,888,000","75,000,000",,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,"333,000","6,978,000","21,932,000","37,155,000","63,084,000","58,879,000","74,168,000","89,279,000","131,511,000","139,253,000","146,927,000","163,644,000","152,160,000","143,103,000","303,183,000","309,694,000","310,189,000",,,,"884,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,"333,000","6,978,000","21,932,000","37,155,000","63,084,000","58,879,000","74,168,000","89,279,000","131,511,000","139,253,000","146,927,000","163,644,000","152,160,000","143,103,000","303,183,000","309,694,000","310,189,000",,,,"884,000"
		OtherNonCurrentLiabilities,"233,629,000","239,008,000","205,655,000","178,209,000","167,914,000","179,985,000","175,843,000","152,607,000","161,783,000","120,367,000","117,385,000","118,278,000","93,128,000","93,659,000","95,511,000","105,428,000","118,302,000","173,442,000","86,642,000","89,398,000","86,108,000","85,060,000","82,249,000","82,062,000","83,056,000","85,362,000","86,342,000","86,489,000","83,720,000","50,300,000",,,"23,104,000"
TotalEquityGrossMinorityInterest,"4,553,218,000","4,667,199,000","4,727,754,000","4,648,394,000","4,629,425,000","4,503,701,000","4,407,166,000","4,351,245,000","4,292,665,000","4,339,377,000","4,265,494,000","4,337,343,000","4,359,679,000","4,577,320,000","4,632,137,000","4,678,105,000","4,775,564,000","4,821,078,000","4,904,576,000","4,912,681,000","4,896,722,000","4,863,116,000","4,976,376,000","5,033,576,000","4,999,672,000","5,494,072,000","5,712,098,000","6,178,191,000","6,173,160,000","895,562,000","0","0","676,351,000"
	StockholdersEquity,"4,553,218,000","4,667,199,000","4,727,754,000","4,648,394,000","4,629,425,000","4,503,701,000","4,407,166,000","4,351,245,000","4,292,665,000","4,339,377,000","4,265,494,000","4,337,343,000","4,359,679,000","4,577,320,000","4,632,137,000","4,678,105,000","4,775,564,000","4,821,078,000","4,904,576,000","4,912,681,000","4,896,722,000","4,863,116,000","4,976,376,000","5,033,576,000","4,999,672,000","5,494,072,000","5,712,098,000","6,178,191,000","6,173,160,000","895,562,000","0","0","676,351,000"
		CapitalStock,"4,035,849,000","4,119,098,000","4,158,170,000","4,210,914,000","4,244,740,000","4,262,883,000","4,267,987,000","4,293,621,000","4,290,377,000","4,383,368,000","4,471,656,000","4,625,566,000","4,687,455,000","4,966,059,000","5,089,331,000","5,167,311,000","5,237,085,000","5,270,428,000","5,321,741,000","5,365,373,000","5,357,394,000","5,378,944,000","5,413,742,000","5,483,200,000","5,442,613,000","5,911,031,000","6,117,858,000","6,588,201,000","6,584,247,000","1,311,184,000","0","0","1,284,402,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0"
			CommonStock,"4,035,849,000","4,119,098,000","4,158,170,000","4,210,914,000","4,244,740,000","4,262,883,000","4,267,987,000","4,293,621,000","4,290,377,000","4,383,368,000","4,471,656,000","4,625,566,000","4,687,455,000","4,966,059,000","5,089,331,000","5,167,311,000","5,237,085,000","5,270,428,000","5,321,741,000","5,365,373,000","5,357,394,000","5,378,944,000","5,413,742,000","5,483,200,000","5,442,613,000","5,911,031,000","6,117,858,000","6,588,201,000","6,584,247,000","1,311,184,000","0","0","1,284,402,000"
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000",
		RetainedEarnings,"512,137,000","533,488,000","546,153,000","404,562,000","355,036,000","193,329,000","112,563,000","49,230,000","0","-37,148,000","-198,504,000","-281,542,000","-321,152,000","-382,669,000","-452,186,000","-484,270,000","-458,769,000","-446,268,000","-413,186,000","-449,105,000","-456,366,000","-512,274,000","-433,636,000","-445,483,000","-439,808,000","-415,606,000","-404,479,000","-408,927,000","-410,963,000","-417,445,000","0","0","-607,266,000"
		GainsLossesNotAffectingRetainedEarnings,"5,232,000","14,613,000","23,431,000","32,918,000","29,649,000","47,489,000","26,616,000","8,394,000","2,288,000","-6,843,000","-7,658,000","-6,681,000","-6,624,000","-6,070,000","-5,008,000","-4,936,000","-2,752,000","-3,082,000","-3,979,000","-3,587,000","-4,306,000","-3,554,000","-3,730,000","-4,141,000","-3,133,000","-1,353,000","-1,281,000","-1,083,000","-124,000","1,823,000","0","0","-785,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","-100,000",
TotalCapitalization,"6,600,316,000","6,714,150,000","6,468,306,000","6,389,942,000","6,371,975,000","6,247,495,000","6,171,562,000","6,220,747,000","5,859,896,000","5,907,931,000","5,281,557,000","5,355,957,000","5,278,949,000","5,291,722,000","5,367,235,000","5,236,385,000","5,758,854,000","5,909,808,000","5,894,268,000","5,902,101,000","5,885,876,000","5,852,002,000","5,965,001,000","6,021,948,000","5,987,802,000","6,481,960,000","5,787,098,000","6,178,191,000","6,173,160,000","895,562,000","0","0","676,351,000"
CommonStockEquity,"4,553,218,000","4,667,199,000","4,727,754,000","4,648,394,000","4,629,425,000","4,503,701,000","4,407,166,000","4,351,245,000","4,292,665,000","4,339,377,000","4,265,494,000","4,337,343,000","4,359,679,000","4,577,320,000","4,632,137,000","4,678,105,000","4,775,564,000","4,821,078,000","4,904,576,000","4,912,681,000","4,896,722,000","4,863,116,000","4,976,376,000","5,033,576,000","4,999,672,000","5,494,072,000","5,712,098,000","6,178,191,000","6,173,160,000","895,562,000","0","0","676,351,000"
NetTangibleAssets,"1,102,798,000","1,124,248,000","1,378,152,000","1,253,868,000","1,375,562,000","1,196,550,000","1,052,658,000","997,721,000","869,499,000","1,328,268,000","1,508,570,000","1,528,272,000","1,777,580,000","1,940,072,000","1,862,396,000","1,774,978,000","1,741,339,000","1,653,560,000","1,600,651,000","1,472,916,000","1,322,245,000","1,155,104,000","1,145,300,000","1,083,000,000","1,051,460,000","1,431,009,000","1,521,173,000","1,857,405,000","1,725,345,000","755,128,000","0","0","517,460,000"
WorkingCapital,"1,774,738,000","1,772,424,000","1,638,772,000","1,670,377,000","1,802,223,000","1,708,359,000","1,585,709,000","1,569,997,000","1,151,499,000","1,576,467,000","1,102,185,000","1,104,687,000","1,249,227,000","1,201,604,000","1,157,387,000","964,342,000","1,402,526,000","1,429,648,000","1,185,206,000","1,105,298,000","1,042,777,000","939,321,000","1,025,091,000","1,065,087,000","1,135,409,000","1,543,032,000","920,508,000","1,244,490,000","1,174,795,000","535,504,000","0","0","317,445,000"
InvestedCapital,"6,600,316,000","6,714,150,000","6,473,851,000","6,395,179,000","6,377,067,000","6,252,586,000","7,076,648,000","6,227,334,000","5,866,789,000","5,913,233,000","5,285,790,000","5,357,689,000","5,278,949,000","5,291,722,000","5,367,235,000","5,236,385,000","5,758,854,000","5,909,808,000","5,894,268,000","5,902,101,000","5,885,876,000","5,852,002,000","5,965,001,000","6,021,948,000","5,987,802,000","6,481,960,000","5,787,098,000","6,178,191,000","6,173,160,000","895,562,000","0","0","763,614,000"
TangibleBookValue,"1,102,798,000","1,124,248,000","1,378,152,000","1,253,868,000","1,375,562,000","1,196,550,000","1,052,658,000","997,721,000","869,499,000","1,328,268,000","1,508,570,000","1,528,272,000","1,777,580,000","1,940,072,000","1,862,396,000","1,774,978,000","1,741,339,000","1,653,560,000","1,600,651,000","1,472,916,000","1,322,245,000","1,155,104,000","1,145,300,000","1,083,000,000","1,051,460,000","1,431,009,000","1,521,173,000","1,857,405,000","1,725,345,000","755,128,000","0","0","517,460,000"
TotalDebt,"2,047,098,000","2,046,951,000","1,746,097,000","1,746,785,000","1,747,642,000","1,748,885,000","2,669,482,000","1,876,089,000","1,574,124,000","1,573,856,000","1,020,296,000","1,020,346,000","919,270,000","714,402,000","735,098,000","558,280,000","983,290,000","1,088,730,000","989,692,000","989,420,000","989,154,000","988,886,000","988,625,000","988,372,000","988,130,000","987,888,000","75,000,000",,,,,,"87,263,000"
NetDebt,"1,074,506,000","1,058,424,000","592,925,000","546,540,000","349,762,000","514,470,000","669,225,000","739,787,000","859,185,000","476,132,000","433,502,000","390,747,000","208,235,000","64,691,000","177,174,000","224,241,000","57,253,000","247,404,000","414,819,000","476,789,000","443,691,000","493,075,000","519,406,000","555,338,000","562,249,000","136,291,000",,,,,,,
ShareIssued,"106,303,000","108,668,000","110,461,000","111,210,000","112,557,000","113,299,000","114,111,000","114,354,000","114,625,000","115,738,000","116,294,000","117,943,000","119,063,000","123,001,000","125,046,000","125,598,000","126,322,000","126,473,000","127,137,000","127,225,000","126,464,000","126,331,000","126,995,000","127,817,000","127,386,000","137,051,000","140,976,000","149,431,000","149,059,000","148,468,717","148,468,717","148,468,717","148,468,717"
OrdinarySharesNumber,"106,303,000","108,668,000","110,461,000","111,210,000","112,557,000","113,299,000","114,111,000","114,354,000","114,625,000","115,738,000","116,294,000","117,943,000","119,063,000","123,001,000","125,046,000","125,598,000","126,322,000","126,473,000","127,137,000","127,225,000","126,464,000","126,331,000","126,995,000","127,817,000","127,386,000","137,051,000","140,976,000","149,431,000","149,059,000","148,468,717","148,468,717","148,468,717","148,468,717"
