name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"6,822,035,000","6,780,443,000","6,666,630,000","6,566,240,000","6,502,813,000","6,389,449,000","6,075,639,000","5,971,775,000","5,966,943,000","5,910,702,000","5,810,180,000","5,720,435,000","5,700,655,000","5,644,376,000","5,500,098,000","5,438,974,000","5,400,418,000","5,420,917,000","5,628,955,000","5,556,932,000","5,500,301,000","5,499,321,000","5,393,941,000","5,307,606,000","5,261,173,000","5,278,640,000","5,235,078,000","5,060,068,000","4,989,091,000","4,973,943,000","3,874,298,000","3,791,777,000","3,751,258,000","3,715,260,000","3,633,650,000","3,551,048,000","3,480,730,000","3,485,533,000","3,306,946,000","3,224,089,000","3,217,371,000","3,210,438,000","3,061,824,000","3,006,990,000","3,016,439,000","3,037,669,000","2,899,374,000","2,831,949,000","2,814,637,000","2,795,132,000","2,754,478,000","2,719,970,000","2,791,849,000","2,762,037,000","2,593,814,000","2,570,653,000","2,548,306,000","2,547,380,000","2,385,708,000","2,353,941,000","2,340,499,000","2,395,937,000","2,396,831,000","2,329,847,000","2,359,443,000","2,400,403,000","2,360,361,000","2,379,589,000","2,433,766,000","2,413,516,000","2,444,722,000","2,422,343,000","2,467,782,000","2,444,511,000","2,543,570,000","2,624,886,000","2,755,595,000","2,672,925,000","4,066,354,000","4,089,525,000","4,221,460,000","2,617,361,000","2,623,284,000","2,548,083,000","2,647,988,000","2,898,070,000","2,537,465,000","2,383,567,000","2,254,523,000","1,956,800,000","1,903,700,000","1,780,600,000","1,805,600,000","1,736,200,000","1,167,200,000","1,140,000,000","1,104,000,000","1,106,100,000","1,090,600,000","1,047,900,000","1,050,800,000","1,113,700,000","558,100,000","572,300,000","582,600,000","558,700,000","518,000,000","366,100,000","363,400,000","359,100,000","349,900,000","353,400,000","366,300,000"
	CurrentAssets,"398,849,000","437,795,000","387,278,000","347,732,000","358,711,000","308,680,000","281,328,000","263,586,000","330,302,000","301,727,000","265,822,000","252,994,000","288,131,000","277,685,000","247,222,000","231,920,000","258,034,000","296,359,000","253,713,000","248,017,000","244,652,000","280,195,000","238,339,000","237,991,000","250,476,000","286,660,000","315,836,000","312,165,000","317,943,000","350,885,000","320,480,000","290,657,000","316,917,000","320,956,000","280,661,000","246,081,000","265,378,000","303,128,000","287,124,000","233,607,000","263,856,000","290,199,000","269,014,000","244,076,000","271,032,000","303,054,000","253,778,000","225,096,000","252,423,000","264,827,000","237,412,000","260,374,000","349,151,000","313,417,000","278,254,000","284,523,000","271,137,000","278,354,000","252,406,000","226,904,000","228,886,000","268,474,000","248,517,000","234,104,000","260,134,000","313,493,000","279,560,000","320,543,000","371,832,000","347,678,000","431,227,000","415,077,000","456,950,000","430,478,000","555,573,000","577,100,000","639,690,000","556,358,000","687,876,000","667,435,000","768,409,000","628,546,000","645,585,000","632,728,000","755,571,000","1,000,991,000","656,543,000","531,813,000","396,597,000","383,600,000","355,700,000","274,400,000","268,800,000","267,200,000","98,900,000","121,200,000","133,300,000","156,400,000","161,100,000","129,600,000","142,200,000","197,700,000","87,900,000","93,700,000","107,400,000","90,600,000","58,300,000","31,900,000","36,300,000","36,200,000","28,300,000","30,400,000","39,300,000"
		CashCashEquivalentsAndShortTermInvestments,"13,645,000","2,820,000","8,577,000","5,942,000","8,925,000","5,811,000","3,512,000","7,464,000","56,393,000","5,145,000","5,046,000","4,217,000","3,959,000","7,860,000","6,912,000","5,569,000","4,742,000","8,473,000","7,868,000","16,859,000","12,433,000","5,079,000","5,063,000","8,969,000","9,027,000","11,980,000","10,135,000","32,868,000","12,109,000","20,362,000","17,731,000","16,934,000","19,481,000","16,557,000","10,921,000","7,793,000","6,884,000","9,822,000","18,196,000","8,105,000","7,792,000","5,928,000","5,994,000","4,540,000","7,180,000","6,234,000","6,561,000","6,149,000","7,128,000","4,344,000","6,043,000","22,963,000","83,246,000","11,292,000","8,575,000","24,242,000","33,755,000","12,773,000","18,253,000",,"1,546,000","1,930,000","1,685,000","3,005,000","11,961,000","2,691,000","20,268,000","49,674,000","77,314,000","17,058,000","111,170,000","101,557,000","96,050,000","15,183,000","74,869,000","106,223,000","96,714,000","45,569,000","75,214,000","79,717,000","120,518,000","53,528,000","84,496,000","76,616,000","71,273,000","91,601,000","115,339,000","77,466,000","42,874,000","29,700,000","38,500,000","38,900,000","26,100,000","30,900,000","11,200,000","9,900,000","17,900,000","14,300,000","10,200,000","26,800,000","30,800,000","36,800,000","1,600,000","3,400,000","5,100,000","4,600,000","8,900,000","2,000,000","3,300,000","2,600,000","1,800,000","2,300,000","7,900,000"
			CashAndCashEquivalents,"13,645,000","2,820,000","8,577,000","5,942,000","8,925,000","5,811,000","3,512,000","7,464,000","56,393,000","5,145,000","5,046,000","4,217,000","3,959,000","7,860,000","6,912,000","5,569,000","4,742,000","8,473,000","7,868,000","16,859,000","12,433,000","5,079,000","5,063,000","8,969,000","9,027,000","11,980,000","10,135,000","32,868,000","12,109,000","20,362,000","17,731,000","16,934,000","19,481,000","16,557,000","10,921,000","7,793,000","6,884,000","9,822,000","18,196,000","8,105,000","7,792,000","5,928,000","5,994,000","4,540,000","7,180,000","6,234,000","6,561,000","6,149,000","7,128,000","4,344,000","6,043,000","22,963,000","83,246,000","11,292,000","8,575,000","24,242,000","33,755,000","12,773,000","18,253,000",,"1,546,000","1,930,000","1,685,000","3,005,000","11,961,000","2,691,000","20,268,000","49,674,000","77,314,000","17,058,000","111,170,000","101,557,000","96,050,000","15,183,000","74,869,000","106,223,000","96,714,000","45,569,000","75,214,000","79,717,000","120,518,000","53,528,000","84,496,000","76,616,000","71,273,000","91,601,000","115,339,000","77,466,000","42,874,000","29,700,000","38,500,000","38,900,000","26,100,000","30,900,000","11,200,000","9,900,000","17,900,000","14,300,000","10,200,000","26,800,000","30,800,000","36,800,000","1,600,000","3,400,000","5,100,000","4,600,000","8,900,000","2,000,000","3,300,000","2,600,000","1,800,000","2,300,000","7,900,000"
		Receivables,"173,735,000","198,671,000","139,328,000","143,497,000","162,999,000","168,229,000","133,115,000","125,104,000","155,911,000","167,405,000","126,373,000","126,025,000","169,640,000","162,373,000","127,930,000","129,975,000","170,270,000","182,282,000","129,671,000","123,925,000","142,552,000","159,556,000","116,821,000","115,833,000","134,983,000","154,410,000","117,454,000","122,888,000","148,843,000","163,479,000","120,713,000","130,342,000","171,150,000","174,913,000","129,195,000","116,526,000","143,286,000","143,695,000","109,463,000","102,931,000","131,512,000","147,151,000","107,112,000","106,517,000","144,725,000","143,304,000","98,642,000","91,985,000","134,281,000","143,759,000","90,458,000","97,962,000","142,377,000","155,672,000","108,540,000","116,802,000","142,280,000","143,482,000","102,804,000","102,814,000","140,029,000","149,793,000","89,212,000","89,229,000","134,926,000","160,856,000","94,128,000","90,993,000","123,378,000","141,350,000","90,138,000","79,632,000","112,811,000","106,443,000","90,753,000","105,215,000","269,158,000","281,447,000","359,002,000","379,121,000","394,922,000","382,329,000","388,243,000","403,020,000","530,284,000","710,440,000","358,162,000","284,173,000","188,983,000","205,400,000","180,500,000","129,700,000","136,600,000","131,500,000","43,400,000","67,800,000","73,400,000","90,700,000","98,600,000","50,300,000","53,800,000","89,300,000","56,800,000","65,400,000","73,700,000","51,500,000","21,000,000","11,700,000","13,900,000","12,300,000","7,800,000","10,000,000","13,900,000"
			AccountsReceivable,"173,735,000","198,671,000","139,328,000","143,497,000","162,999,000","168,229,000","133,115,000","125,104,000","155,911,000","167,405,000","126,373,000","126,025,000","169,640,000","162,373,000","127,930,000","129,975,000","170,270,000","182,282,000","129,671,000","123,925,000","142,552,000","159,556,000","116,821,000","115,833,000","134,983,000","154,410,000","117,454,000","122,888,000","148,843,000","163,479,000","120,713,000","130,342,000","171,150,000","174,913,000","129,195,000","116,526,000","143,286,000","143,695,000","109,463,000","102,931,000","131,512,000","147,151,000","107,112,000","106,517,000","144,725,000","143,304,000","98,642,000","91,985,000","134,281,000","143,759,000","90,458,000","97,962,000","142,377,000","155,672,000","108,540,000","116,802,000","142,280,000","143,482,000","102,804,000","102,814,000","140,029,000","149,793,000","89,212,000","89,229,000","134,926,000","160,856,000","94,128,000","90,993,000","123,378,000","141,350,000","90,138,000","79,632,000","112,811,000","106,443,000","90,753,000","105,215,000","269,158,000","281,447,000","359,002,000","379,121,000","394,922,000","382,329,000","388,243,000",,"530,284,000","710,440,000","358,162,000","284,173,000","188,983,000","205,400,000","180,500,000","129,700,000","136,600,000","131,500,000","43,400,000","67,800,000","73,400,000","90,700,000","98,600,000","50,300,000","53,800,000","89,300,000","56,800,000","65,400,000","73,700,000","51,500,000","21,000,000","11,700,000","13,900,000","12,300,000","7,800,000","10,000,000","13,900,000"
				GrossAccountsReceivable,,"200,971,000",,,,"173,829,000",,,,"169,705,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-2,300,000",,,,"-5,600,000",,,,"-2,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"70,609,000","80,614,000","84,410,000","69,946,000","56,827,000","61,010,000","69,055,000","61,224,000","53,236,000","53,925,000","55,168,000","51,781,000","47,555,000","50,815,000","52,738,000","46,698,000","43,714,000","52,432,000","56,527,000","50,599,000","42,277,000","49,206,000","54,311,000","49,923,000","46,633,000","53,458,000","58,692,000","51,062,000","48,037,000","55,094,000","62,966,000","52,925,000","38,079,000","55,609,000","62,623,000","47,610,000","38,848,000","54,161,000","59,376,000","43,012,000","41,676,000","59,532,000","72,047,000","44,294,000","26,853,000","50,701,000","64,696,000","42,065,000","28,136,000","47,305,000","62,271,000","47,350,000","34,929,000","70,741,000","90,896,000","47,304,000","29,579,000","63,586,000","79,801,000","57,417,000","28,911,000","60,543,000","75,265,000","53,597,000","31,713,000","40,925,000","48,027,000","26,412,000","22,672,000","28,033,000","31,328,000","27,009,000","26,528,000","26,521,000","35,866,000","26,733,000","75,466,000","86,650,000","85,791,000","75,058,000","69,342,000","106,228,000","89,290,000","86,131,000","93,774,000","143,870,000","136,254,000","125,158,000","107,307,000","104,100,000","100,300,000","75,100,000","70,500,000","72,800,000","26,000,000","30,400,000","28,100,000","36,000,000","25,100,000","28,000,000","30,700,000","50,800,000","21,500,000","18,600,000","19,200,000","21,700,000","21,300,000","13,100,000","13,300,000","14,700,000","14,700,000","14,000,000","12,600,000"
		PrepaidAssets,"23,027,000","24,207,000","25,814,000","19,365,000","17,827,000","17,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,535,000","8,297,000",,,,,,"8,050,000","11,196,000","3,411,000","2,535,000","14,394,000","15,285,000","4,019,000","2,734,000","2,730,000",,,"3,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
