name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"519,758,000","132,402,000","135,749,000","128,738,000","122,869,000","117,842,000","112,330,000","113,587,000","91,119,000","108,508,000","107,556,000","108,646,000","103,542,000","104,881,000","104,413,000","110,630,000","113,648,000","105,041,000","96,650,000","100,008,000","104,176,000","101,606,000","93,098,000","96,273,000","103,820,000","100,570,000","95,770,000","99,388,000","98,896,000","83,644,000","89,339,000","96,271,000","95,662,000","83,496,000","81,010,000","92,963,000","88,341,000","71,808,000","74,323,000","87,130,000","81,974,000","76,233,000","60,710,000","69,698,000","75,148,000","57,359,000","64,843,000","75,702,000","74,290,000","61,799,000","56,436,000","60,814,000","67,763,000","65,324,000","67,646,000","68,826,000","74,660,000","68,420,000","57,198,000","62,782,000","62,173,000","52,663,000","43,333,000","62,980,000","62,405,000","61,036,000","50,596,000","54,194,000","57,432,000","54,432,000","48,518,000","53,340,000","53,550,000","49,602,000","48,285,000","48,613,000","47,516,000","39,575,000","40,325,000","45,952,000","43,586,000","37,454,000","33,559,000","35,575,000","33,949,000","35,454,000","34,129,000","39,508,000","35,845,000","36,907,000","36,400,000","37,600,000","38,500,000","38,400,000","34,500,000","39,400,000","36,400,000","33,500,000","31,800,000","33,200,000","34,100,000","31,700,000","28,300,000","30,500,000","30,500,000","26,600,000","26,200,000","25,900,000","28,600,000","27,900,000","26,500,000","25,900,000","25,800,000","20,900,000","20,500,000","21,200,000","21,300,000","21,600,000","19,700,000","19,900,000","21,800,000","20,700,000","18,900,000","19,000,000","21,600,000","19,000,000","18,500,000","19,300,000","20,500,000","18,800,000","17,300,000","18,200,000","18,700,000","18,100,000","17,600,000","18,900,000","18,500,000","16,100,000","16,200,000","17,000,000","16,900,000","16,600,000","14,000,000","15,600,000","16,500,000","14,800,000","13,200,000","13,800,000"
	OperatingRevenue,"519,758,000","132,402,000","135,749,000","128,738,000","122,869,000","117,842,000","112,330,000","113,587,000","91,119,000","108,508,000","107,556,000","108,646,000","103,542,000","104,881,000","104,413,000","110,630,000","113,648,000","105,041,000","96,650,000","100,008,000","104,176,000","101,606,000","93,098,000","96,273,000","103,820,000","100,570,000","95,770,000","99,388,000","98,896,000","83,644,000","89,339,000","96,271,000","95,662,000","83,496,000","81,010,000","92,963,000","88,341,000","71,808,000","74,323,000","87,130,000","81,974,000","76,233,000","60,710,000","69,698,000","75,148,000","57,359,000","64,843,000","75,702,000","74,290,000","61,799,000","56,436,000","60,814,000","67,763,000","65,324,000","67,646,000","68,826,000","74,660,000","68,420,000","57,198,000","62,782,000","62,173,000","52,663,000","43,333,000","62,980,000","62,405,000","61,036,000","50,596,000","54,194,000","57,432,000","54,432,000","48,518,000","53,340,000","53,550,000","49,602,000","48,285,000","48,613,000","47,516,000","39,575,000","40,325,000","45,952,000","43,586,000","37,454,000","33,559,000","35,575,000","33,949,000","35,454,000","34,129,000","39,508,000","35,845,000","36,907,000","36,400,000","37,600,000","38,500,000","38,400,000","34,500,000","39,400,000","36,400,000","33,500,000","31,800,000","33,200,000","34,100,000","31,700,000","28,300,000","30,500,000","30,500,000","26,600,000","26,200,000","25,900,000","28,600,000","27,900,000","26,500,000","25,900,000","25,800,000","20,900,000","20,500,000","21,200,000","21,300,000","21,600,000","19,700,000","19,900,000","21,800,000","20,700,000","18,900,000","19,000,000","21,600,000","19,000,000","18,500,000","19,300,000","20,500,000","18,800,000","17,300,000","18,200,000","18,700,000","18,100,000","17,600,000","18,900,000","18,500,000","16,100,000","16,200,000","17,000,000","16,900,000","16,600,000","14,000,000","15,600,000","16,500,000","14,800,000","13,200,000","13,800,000"
CostOfRevenue,"312,913,000","81,679,000","80,913,000","77,554,000","72,767,000","68,480,000","68,276,000","68,564,000","55,269,000","65,186,000","66,431,000","66,976,000","63,266,000","64,424,000","64,262,000","66,684,000","72,144,000","68,293,000","57,647,000","62,969,000","63,122,000","62,956,000","59,576,000","57,626,000","64,424,000","61,559,000","61,313,000","63,287,000","63,753,000","53,569,000","58,444,000","59,806,000","60,831,000","54,545,000","52,007,000","59,860,000","58,495,000","46,771,000","45,472,000","52,800,000","51,773,000","47,369,000","41,327,000","46,918,000","47,928,000","36,922,000","40,205,000","47,748,000","47,267,000","38,590,000","35,920,000","37,089,000","41,162,000","39,152,000","43,494,000","45,418,000","48,286,000","43,896,000","37,257,000","40,114,000","39,639,000","36,408,000","24,713,000","46,679,000","41,810,000","39,924,000","34,362,000","35,627,000","37,333,000","35,470,000","32,550,000","35,437,000","36,569,000","32,941,000","32,830,000","32,516,000","31,492,000","26,632,000","27,570,000","30,285,000","28,768,000","24,694,000","23,401,000","24,207,000","23,007,000","23,427,000","20,384,000","23,524,000","22,460,000","20,934,000","21,300,000","21,200,000","21,500,000","22,000,000","19,700,000","22,600,000","20,800,000","18,800,000","19,000,000","19,600,000","20,400,000","19,000,000","17,100,000","18,200,000","18,500,000","15,500,000","15,300,000","15,300,000","17,500,000","17,100,000","15,900,000","15,400,000","15,100,000","11,800,000","11,200,000","12,100,000","12,200,000","12,400,000","11,400,000","11,900,000","12,900,000","12,100,000","11,000,000","10,800,000","12,700,000","10,700,000","9,700,000","10,800,000","11,800,000","10,500,000","9,600,000","10,300,000","10,800,000",,,,,,,,,,,,,,,
GrossProfit,"206,845,000","50,723,000","54,836,000","51,184,000","50,102,000","49,362,000","44,054,000","45,023,000","35,850,000","43,322,000","41,125,000","41,670,000","40,276,000","40,457,000","40,151,000","43,946,000","41,504,000","36,748,000","39,003,000","37,039,000","41,054,000","38,650,000","33,522,000","38,647,000","39,396,000","39,011,000","34,457,000","36,101,000","35,143,000","30,075,000","30,895,000","36,465,000","34,831,000","28,951,000","29,003,000","33,103,000","29,846,000","25,037,000","28,851,000","34,330,000","30,201,000","28,864,000","19,383,000","22,780,000","27,220,000","20,437,000","24,638,000","27,954,000","27,023,000","23,209,000","20,516,000","23,725,000","26,601,000","26,172,000","24,152,000","23,408,000","26,374,000","24,524,000","19,941,000","22,668,000","22,534,000","16,255,000","18,620,000","16,301,000","20,595,000","21,112,000","16,234,000","18,567,000","20,099,000","18,962,000","15,968,000","17,903,000","16,981,000","16,661,000","15,455,000","16,097,000","16,024,000","12,943,000","12,755,000","15,667,000","14,818,000","12,760,000","10,158,000","11,368,000","10,942,000","12,027,000","13,745,000","15,984,000","13,385,000","15,973,000","15,100,000","16,400,000","17,000,000","16,400,000","14,800,000","16,800,000","15,600,000","14,700,000","12,800,000","13,600,000","13,700,000","12,700,000","11,200,000","12,300,000","12,000,000","11,100,000","10,900,000","10,600,000","11,100,000","10,800,000","10,600,000","10,500,000","10,700,000","9,100,000","9,300,000","9,100,000","9,100,000","9,200,000","8,300,000","8,000,000","8,900,000","8,600,000","7,900,000","8,200,000","8,900,000","8,300,000","8,800,000","8,500,000","8,700,000","8,300,000","7,700,000","7,900,000","7,900,000",,,,,,,,,,,,,,,
OperatingExpense,"127,007,000","31,861,000","31,975,000","31,744,000","31,427,000","31,615,000","27,092,000","25,509,000","23,186,000","27,307,000","24,782,000","25,225,000","25,243,000","26,130,000","25,341,000","28,212,000","25,153,000","26,774,000","25,852,000","24,628,000","24,463,000","25,181,000","24,427,000","24,705,000","24,474,000","26,205,000","24,947,000","22,477,000","22,961,000","23,022,000","22,742,000","20,482,000","20,610,000","21,261,000","18,654,000","19,230,000","19,686,000","20,312,000","20,036,000","20,219,000","18,846,000","18,676,000","17,353,000","14,791,000","14,943,000","15,199,000","14,979,000","14,518,000","14,041,000","14,463,000","13,066,000","13,057,000","13,944,000","14,704,000","14,056,000","14,221,000","14,624,000","14,655,000","12,775,000","12,904,000","13,118,000","11,985,000","7,148,000","14,363,000","12,900,000","13,429,000","12,324,000","12,228,000","12,544,000","12,820,000","12,316,000","11,323,000","11,614,000","12,063,000","11,230,000","11,317,000","12,598,000","11,274,000","10,952,000","11,071,000","10,838,000","9,944,000","9,024,000","9,310,000","9,890,000","10,206,000","11,571,000","12,198,000","11,914,000","12,385,000","11,300,000","12,100,000","12,100,000","12,600,000","11,300,000","12,800,000","11,900,000","12,000,000","10,300,000","10,500,000","10,500,000","10,500,000","8,700,000","9,900,000","9,600,000","9,600,000","9,400,000","8,900,000","9,100,000","9,000,000","9,100,000","8,900,000","9,000,000","8,000,000","8,100,000","8,300,000","8,200,000","8,100,000","9,000,000","7,500,000","7,700,000","7,600,000","7,600,000","7,600,000","7,500,000","7,200,000","8,200,000","7,200,000","7,000,000","6,800,000","6,700,000","6,600,000","6,300,000",,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"127,007,000","31,861,000","31,975,000","31,744,000","31,427,000","31,615,000","27,092,000","25,509,000","23,186,000","27,307,000","24,782,000","25,225,000","25,243,000","26,130,000","25,341,000","28,212,000","25,153,000","26,774,000","25,852,000","24,628,000","24,463,000","25,181,000","24,427,000","24,705,000","24,474,000","26,205,000","24,947,000","22,477,000","22,961,000","23,022,000","22,742,000","20,482,000","20,610,000","21,261,000","18,654,000","19,230,000","19,686,000","20,312,000","20,036,000","20,219,000","18,846,000","18,676,000","17,353,000","14,791,000","14,943,000","15,199,000","14,979,000","14,518,000","14,041,000","14,463,000","13,066,000","13,057,000","13,944,000","14,704,000","14,056,000","14,221,000","14,624,000","14,655,000","12,775,000","12,904,000","13,118,000","11,985,000","7,148,000","14,363,000","12,900,000","13,429,000","12,324,000","12,228,000","12,544,000","12,820,000","12,316,000","11,323,000","11,614,000","12,063,000","11,230,000","11,317,000","12,598,000","11,274,000","10,952,000","11,071,000","10,838,000","9,944,000","9,024,000","9,310,000","9,890,000","10,206,000","10,078,000","10,693,000","10,523,000","10,701,000","10,200,000","10,600,000","10,600,000","11,000,000","10,300,000","11,800,000","8,300,000","8,600,000","8,000,000","7,400,000","7,500,000","7,400,000","6,400,000","7,200,000","6,800,000","6,800,000","6,700,000","6,100,000","6,400,000","6,300,000","6,500,000","6,200,000","6,300,000","5,500,000","7,000,000","7,200,000","7,200,000","7,000,000","7,900,000","6,500,000","6,700,000","6,600,000","6,700,000","6,500,000","6,400,000","6,200,000","7,100,000","6,200,000","6,100,000","6,000,000","5,800,000","5,800,000","5,600,000",,,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,200,000","2,100,000","1,700,000","2,000,000","1,900,000","1,900,000","1,600,000","1,700,000","1,600,000","1,600,000","1,600,000","1,700,000","1,600,000","1,600,000","1,400,000","1,600,000","1,600,000","1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,493,000","1,505,000","1,391,000","1,684,000","1,100,000","1,500,000","1,500,000","1,600,000","1,000,000","1,000,000","1,400,000","1,300,000","600,000","1,100,000","1,100,000","1,200,000","700,000","1,000,000","1,200,000","1,200,000","1,100,000","1,100,000","1,100,000","1,100,000","1,200,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,000,000","1,100,000","1,100,000","1,000,000","1,000,000","1,000,000","900,000","1,100,000","1,100,000","1,000,000","1,100,000","1,000,000","900,000","800,000","900,000","800,000","700,000",,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,493,000","1,505,000","1,391,000","1,684,000","1,100,000","1,500,000","1,500,000","1,600,000","1,000,000","1,000,000","1,400,000","1,300,000","600,000","1,100,000","1,100,000","1,200,000","700,000","1,000,000","1,200,000","1,200,000","1,100,000","1,100,000","1,100,000","1,100,000","1,200,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,000,000","1,100,000","1,100,000","1,000,000","1,000,000","1,000,000","900,000","1,100,000","1,100,000","1,000,000","1,100,000","1,000,000","900,000","800,000","900,000","800,000","700,000",,,,,,,,,,,,,,,
OperatingIncome,"79,838,000","18,862,000","22,861,000","19,440,000","18,675,000","17,747,000","16,962,000","19,514,000","12,664,000","16,015,000","16,343,000","16,445,000","15,033,000","14,327,000","14,810,000","15,734,000","16,351,000","9,974,000","13,151,000","12,411,000","16,591,000","13,469,000","9,095,000","13,942,000","14,922,000","12,806,000","9,510,000","13,624,000","12,182,000","7,053,000","8,153,000","15,983,000","14,221,000","7,690,000","10,349,000","13,873,000","10,160,000","4,725,000","8,815,000","14,111,000","11,355,000","10,188,000","2,030,000","7,989,000","12,277,000","5,238,000","9,659,000","13,436,000","12,982,000","8,746,000","7,450,000","10,668,000","12,657,000","11,468,000","10,096,000","9,187,000","11,750,000","9,869,000","7,166,000","9,764,000","9,416,000","4,270,000","11,472,000","1,938,000","7,695,000","7,683,000","3,910,000","6,339,000","7,555,000","6,142,000","3,652,000","6,580,000","5,367,000","4,598,000","4,225,000","4,780,000","3,426,000","1,669,000","1,803,000","4,596,000","3,980,000","2,816,000","1,134,000","2,058,000","1,052,000","1,821,000","2,174,000","3,786,000","1,471,000","3,588,000","3,800,000","4,300,000","4,900,000","3,800,000","3,500,000","4,000,000","3,700,000","2,700,000","2,500,000","3,100,000","3,200,000","2,200,000","2,500,000","2,400,000","2,400,000","1,500,000","1,500,000","1,700,000","2,000,000","1,800,000","1,500,000","1,600,000","1,700,000","1,100,000","1,200,000","800,000","900,000","1,100,000","-700,000","500,000","1,200,000","1,000,000","300,000","600,000","1,400,000","1,100,000","600,000","1,300,000","1,700,000","1,500,000","1,000,000","1,300,000","1,600,000","18,100,000","-48,900,000","18,900,000","18,500,000","16,100,000","-46,400,000","17,000,000","16,900,000","16,600,000","-44,400,000","15,600,000","16,500,000","14,800,000","-40,100,000","13,800,000"
NetNonOperatingInterestIncomeExpense,"14,000","-13,000","48,000","-14,000","-7,000","-7,000","-12,000","46,000","-32,000","-31,000","27,000","-66,000","-85,000","-129,000","-163,000","-295,000","-409,000","-290,000","-222,000","-242,000","-147,000","-178,000","-210,000","-213,000","-228,000","-270,000","-276,000","-305,000","-319,000","-317,000","-260,000","-273,000","-311,000","-291,000","-254,000","-264,000","-332,000","-248,000","-269,000","-286,000","-238,000","-205,000","-306,000","-87,000","-96,000","-112,000","660,000","-95,000","-80,000","-100,000","165,000","-962,000","-307,000","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,"49,000",,,,,"46,000",,,"27,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,"13,000",,"14,000","7,000","7,000","12,000",,"32,000","31,000","-27,000","66,000","85,000","129,000","163,000","295,000","409,000","290,000","222,000","242,000","147,000","178,000","210,000","213,000","228,000","270,000","276,000","305,000","319,000","317,000","260,000","273,000","311,000","291,000","254,000","264,000","332,000","248,000","269,000","286,000","238,000","205,000","185,000","87,000","96,000","112,000",,,"80,000","100,000",,"962,000","307,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
