name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,03/31/1999
TotalRevenue,"1,603,018,000","417,600,000","377,834,000","413,395,000","394,189,000","340,669,000","264,912,000","271,470,000","219,999,000","178,461,000","170,632,000","190,061,000","187,103,000","165,876,000","145,844,000","139,239,000","117,324,000","98,596,000","78,007,000","77,205,000","75,729,000","70,622,000","62,467,000","68,578,000","71,144,000","72,345,000","61,312,000","65,936,000","72,161,000","73,364,000","43,881,000","73,992,000","80,883,000","86,529,000","77,291,000","86,480,000","97,072,000","96,043,000","83,242,000","90,968,000","93,571,000","88,924,000","69,572,000","76,067,000","78,255,000","74,295,000","63,025,000","67,282,000","66,660,000","60,585,000","46,220,000","45,006,000","40,713,000","33,680,000","25,458,000","27,281,000","27,537,000","25,169,000","19,804,000","21,846,000","22,041,000","20,089,000","15,307,000","19,642,000","19,954,000","19,183,000","10,264,000","10,985,000","10,555,000","8,326,000","5,898,000","7,268,000","7,357,000","6,817,000","5,840,000","6,775,000","6,417,000","6,347,000","4,487,000","3,058,000","3,028,000","1,772,000","1,145,000","1,221,000","1,332,000","1,324,000","901,934","1,090,189","930,877","975,000","1,347,000"
	OperatingRevenue,"1,603,018,000","417,600,000","377,834,000","413,395,000","394,189,000","340,669,000","264,912,000","271,470,000","219,999,000","178,461,000","170,632,000","190,061,000","187,103,000","165,876,000","145,844,000","139,239,000","117,324,000","98,596,000","78,007,000","77,205,000","75,729,000","70,622,000","62,467,000","68,578,000","71,144,000","72,345,000","61,312,000","65,936,000","72,161,000","73,364,000","43,881,000","73,992,000","80,883,000","86,529,000","77,291,000","86,480,000","97,072,000","96,043,000","83,242,000","90,968,000","93,571,000","88,924,000","69,572,000","76,067,000","78,255,000","74,295,000","63,025,000","67,282,000","66,660,000","60,585,000","46,220,000","45,006,000","40,713,000","33,680,000","25,458,000","27,281,000","27,537,000","25,169,000","19,804,000","21,846,000","22,041,000","20,089,000","15,307,000","19,642,000","19,954,000","19,183,000","10,264,000","10,985,000","10,555,000","8,326,000","5,898,000","7,268,000","7,357,000","6,817,000","5,840,000","6,775,000","6,417,000","6,347,000","4,487,000","3,058,000","3,028,000","1,772,000","1,145,000","1,221,000","1,332,000","1,324,000","901,934","1,090,189","930,877","975,000","1,347,000"
CostOfRevenue,"421,682,000","115,314,000","99,548,000","106,338,000","100,482,000","92,122,000","65,673,000","67,434,000","60,699,000","43,221,000","42,564,000","47,128,000","46,393,000","40,729,000","36,753,000","32,038,000","28,525,000","23,788,000","18,881,000","19,022,000","18,118,000","17,730,000","15,385,000","16,415,000","17,919,000","19,151,000","16,094,000","16,776,000","18,994,000","19,594,000","13,884,000","19,076,000","20,523,000","22,595,000","19,637,000","21,627,000","24,142,000","23,634,000","20,438,000","22,632,000","23,431,000","22,169,000","17,240,000","19,625,000","19,214,000","17,614,000","16,249,000","16,823,000","17,194,000","14,817,000","11,717,000","10,771,000","9,751,000","8,054,000","6,033,000","6,522,000","6,677,000","6,100,000","5,520,000","5,523,000","5,363,000","5,058,000","3,903,000","4,705,000","4,853,000","4,778,000","2,791,000","2,675,000","2,623,000","2,073,000","1,564,000","1,886,000","1,946,000","1,350,000","1,589,000","1,925,000","1,628,000","1,683,000","1,094,000","961,000","973,000","659,000","577,000","434,000","586,000","501,000","422,783","521,992","383,225","396,000","808,000"
GrossProfit,"1,181,336,000","302,286,000","278,286,000","307,057,000","293,707,000","248,547,000","199,239,000","204,036,000","159,300,000","135,240,000","128,068,000","142,933,000","140,710,000","125,147,000","109,091,000","107,201,000","88,799,000","74,808,000","59,126,000","58,183,000","57,611,000","52,892,000","47,082,000","52,163,000","53,225,000","53,194,000","45,218,000","49,160,000","53,167,000","53,770,000","29,997,000","54,916,000","60,360,000","63,934,000","57,654,000","64,853,000","72,930,000","72,409,000","62,804,000","68,336,000","70,140,000","66,755,000","52,332,000","56,442,000","59,041,000","56,681,000","46,776,000","50,459,000","49,466,000","45,768,000","34,503,000","34,235,000","30,962,000","25,626,000","19,425,000","20,759,000","20,860,000","19,069,000","14,284,000","16,323,000","16,678,000","15,031,000","11,404,000","14,937,000","15,101,000","14,405,000","7,473,000","8,310,000","7,932,000","6,253,000","4,334,000","5,382,000","5,411,000","5,467,000","4,251,000","4,850,000","4,789,000","4,664,000","3,393,000","2,097,000","2,055,000","1,113,000","568,000","787,000","746,000","823,000","479,151","568,197","547,652","579,000","539,000"
OperatingExpense,"962,807,000","247,199,000","231,449,000","251,886,000","232,273,000","195,748,000","161,271,000","159,477,000","131,201,000","111,707,000","109,361,000","122,671,000","113,355,000","100,432,000","89,288,000","89,734,000","71,689,000","60,125,000","49,640,000","47,956,000","46,301,000","44,283,000","40,468,000","43,210,000","48,201,000","46,926,000","39,684,000","41,185,000","44,504,000","47,258,000","21,798,000","48,977,000","52,948,000","55,238,000","50,632,000","57,504,000","62,289,000","63,831,000","59,205,000","59,408,000","65,542,000","60,618,000","50,659,000","49,771,000","50,054,000","46,630,000","41,641,000","41,411,000","40,210,000","37,567,000","29,503,000","28,672,000","26,174,000","21,610,000","18,094,000","18,363,000","18,451,000","17,007,000","13,484,000","14,766,000","15,233,000","12,792,000","32,807,000","12,967,000","12,560,000","11,351,000","6,731,000","7,044,000","6,778,000","5,341,000","3,758,000","4,855,000","4,429,000","4,548,000","3,769,000","4,149,000","3,818,000","3,220,000","3,394,000","1,323,000","1,378,000","811,000","508,000","624,000","502,000","432,000","195,397","528,526","559,077","406,000","1,013,000"
	SellingGeneralAndAdministration,"962,807,000","247,199,000","231,449,000","251,886,000","232,273,000","195,748,000","161,271,000","159,477,000","131,201,000","111,707,000","109,361,000","122,671,000","113,355,000","100,432,000","89,288,000","89,734,000","71,689,000","60,125,000","49,640,000","47,956,000","46,301,000","44,283,000","40,468,000","43,210,000","48,201,000","46,926,000","39,684,000","41,185,000","44,504,000","47,258,000","21,798,000","48,977,000","52,948,000","55,238,000","50,632,000","57,504,000","62,289,000","63,831,000","59,205,000","59,408,000","65,542,000","60,618,000","50,659,000","49,771,000","50,054,000","46,630,000","41,641,000","41,411,000","40,210,000","37,567,000","29,503,000","28,672,000","26,174,000","21,610,000","18,094,000","18,363,000","18,451,000","17,007,000","13,484,000","14,766,000","15,233,000","13,033,000","11,044,000","13,131,000","12,724,000","11,351,000","6,731,000","7,044,000","6,778,000","5,341,000","3,758,000","4,855,000","4,429,000","4,548,000","3,769,000","4,149,000","3,818,000","3,220,000","3,394,000","1,323,000","1,378,000","811,000","508,000","624,000","502,000","432,000","383,195","448,055","501,750","356,000","1,013,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000","58,000","31,202","80,471","57,327","50,000",
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000","58,000","31,202","80,471","57,327","50,000",
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-241,000","21,763,000","-164,000","-164,000",,,,,,,,,,,,,,,,,,,,"-55,000","-58,000",,,,,
OperatingIncome,"218,529,000","55,087,000","46,837,000","55,171,000","61,434,000","52,799,000","37,968,000","44,559,000","28,099,000","23,533,000","18,707,000","20,262,000","27,355,000","24,715,000","19,803,000","17,467,000","17,110,000","14,683,000","9,486,000","10,227,000","11,310,000","8,609,000","6,614,000","8,953,000","5,024,000","6,268,000","5,534,000","7,975,000","8,663,000","6,512,000","8,199,000","5,939,000","7,412,000","8,696,000","7,022,000","7,349,000","10,641,000","8,578,000","3,599,000","8,928,000","4,598,000","6,137,000","1,673,000","6,671,000","8,987,000","10,051,000","5,135,000","9,048,000","9,256,000","8,201,000","5,000,000","5,563,000","4,788,000","4,016,000","1,331,000","2,396,000","2,409,000","2,062,000","800,000","1,557,000","1,445,000","2,239,000","-21,403,000","1,970,000","2,541,000","3,054,000","742,000","1,266,000","1,154,000","912,000","576,000","527,000","982,000","919,000","482,000","701,000","971,000","1,444,000","-1,000","774,000","677,000","302,000","60,000","163,000","244,000","391,000","283,754","39,671","-11,425","173,000","-474,000"
