name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-982,000","-1,048,000","-1,113,000","-1,177,000","-1,240,000","-1,302,000","-1,352,000",,"390,000","264,000","141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"15,000,000","15,700,000","15,400,000","2,100,000","14,700,000","14,700,000","14,700,000","14,500,000","14,300,000","14,400,000","14,400,000","14,400,000","13,900,000"
TotalCapitalization,"2,887,340,000","3,098,795,000","2,985,023,000","3,037,927,000","2,999,810,000","3,198,319,000","3,708,921,000","3,666,040,000","3,503,133,000","3,590,597,000","3,662,352,000","3,732,546,000","3,199,094,000","2,593,062,000","2,377,797,000","2,371,947,000","2,312,510,000","1,471,591,000","1,476,121,000","1,465,129,000","1,429,410,000","1,414,340,000","1,260,866,000","1,263,748,000","1,272,640,000","1,286,565,000","1,285,744,000","1,288,428,000","1,286,830,000","1,277,567,000","1,276,835,000","1,275,755,000","1,280,930,000","637,598,000","632,464,000","626,658,000","628,447,000","632,988,000","579,209,000","589,061,000","581,607,000","577,020,000","606,839,000","598,252,000","650,813,000","643,287,000","645,770,000","637,699,000","630,573,000","482,398,000","540,541,000","474,769,000","475,222,000","484,108,000","478,759,000","423,285,000","339,271,000","341,892,000","338,061,000","346,690,000","349,451,000","348,576,000","343,881,000","294,112,000","291,075,000","249,554,000","290,297,000","284,002,000","279,467,000","276,225,000","286,419,000","240,945,000","211,879,000","184,709,000","181,874,000","176,146,000","171,387,000","167,711,000","166,332,000","160,032,000","154,371,000","151,710,000","152,904,000","148,632,000","136,301,000","152,375,000","154,681,000","151,184,000","151,233,000","123,200,000","116,900,000","122,300,000","121,900,000","101,700,000","101,300,000","96,600,000","96,100,000","89,200,000","88,000,000","80,000,000","71,400,000","69,700,000","68,300,000","62,200,000"
PreferredStockEquity,"173,000","173,000","173,000","173,000","173,000","173,000","173,000","173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,595,000","35,595,000","35,595,000","35,595,000","35,595,000","35,595,000","35,595,000",,"590,000","590,000","590,000","590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"2,498,162,000","2,709,898,000","2,694,266,000","2,747,424,000","2,709,559,000","2,708,317,000","2,660,712,000","2,618,053,000","2,425,450,000","2,513,102,000","2,525,031,000","2,512,295,000","2,459,465,000","1,924,581,000","1,880,029,000","1,864,870,000","1,831,077,000","1,046,329,000","1,041,371,000","1,030,869,000","1,015,631,000","1,001,032,000","1,000,964,000","989,201,000","980,978,000","995,367,000","995,012,000","988,134,000","986,916,000","978,025,000","977,673,000","976,969,000","982,513,000","438,239,000","433,671,000","428,429,000","430,773,000","435,863,000","442,949,000","433,436,000","426,104,000","421,639,000","415,986,000","407,521,000","399,894,000","392,490,000","395,001,000","386,712,000","379,206,000","282,088,000","339,641,000","273,869,000","274,322,000","273,208,000","213,949,000","213,475,000","214,461,000","212,082,000","208,251,000","203,905,000","202,841,000","199,416,000","194,071,000","186,802,000","183,765,000","179,358,000","177,401,000","171,106,000","166,190,000","162,758,000","160,857,000","152,693,000","123,437,000","118,501,000","115,376,000","114,382,000","109,433,000","105,492,000","104,322,000","97,757,000","91,905,000","88,979,000","89,724,000","85,157,000","84,605,000","78,352,000","74,558,000","70,456,000","70,455,000","68,800,000","69,800,000","70,200,000","74,700,000","73,400,000","72,900,000","68,100,000","67,500,000","65,500,000","64,300,000","62,100,000","60,300,000","58,600,000","57,200,000","51,000,000"
NetTangibleAssets,"1,522,502,000","1,731,199,000","1,712,342,000","1,762,120,000","1,720,701,000","1,715,745,000","1,664,257,000","1,617,561,000","1,420,592,000","1,503,873,000","1,516,975,000","1,498,870,000","1,443,152,000","1,148,729,000","1,100,767,000","1,088,464,000","1,056,879,000","732,998,000","727,163,000","715,256,000","698,475,000","682,239,000","680,430,000","671,857,000","666,026,000","678,535,000","676,170,000","667,218,000","663,861,000","652,748,000","646,708,000","643,614,000","646,702,000","366,859,000","361,371,000","355,208,000","356,631,000","360,685,000","366,583,000","355,858,000","347,301,000","341,525,000","370,019,000","360,058,000","352,751,000","343,691,000","344,267,000","334,042,000","324,598,000","217,924,000","275,586,000","209,333,000","209,305,000","207,711,000","147,381,000","146,424,000","146,923,000","144,058,000","139,769,000","140,598,000","139,077,000","137,026,000","131,224,000","123,521,000","144,269,000","139,557,000","137,296,000","130,697,000","125,476,000","122,045,000","119,516,000","111,142,000","123,437,000","118,501,000","115,376,000","114,382,000","109,433,000","105,492,000","104,322,000","97,757,000","91,905,000","88,979,000","89,724,000","85,157,000","84,605,000","78,352,000","74,558,000","70,456,000","70,455,000","68,800,000","69,800,000","70,200,000","74,700,000","73,400,000","72,900,000","68,100,000","67,500,000","65,500,000","64,300,000","62,100,000","60,300,000","58,600,000","57,200,000","51,000,000"
InvestedCapital,"2,887,167,000","3,098,622,000","2,984,850,000","3,037,754,000","2,999,637,000","3,298,146,000","3,858,948,000","3,665,867,000","3,858,133,000","3,960,797,000","4,006,952,000","4,350,596,000","4,138,794,000","3,641,662,000","3,394,047,000","3,114,847,000","3,334,510,000","2,216,591,000","2,050,121,000","2,067,129,000","1,951,910,000","1,931,840,000","1,862,366,000","1,820,748,000","1,738,640,000","1,590,565,000","1,617,744,000","1,549,428,000","1,621,830,000","1,620,567,000","1,471,835,000","1,475,755,000","1,497,530,000","849,098,000","704,464,000","654,658,000","628,447,000","710,988,000","638,709,000","589,061,000","581,607,000","577,020,000","571,244,000","565,557,000","615,218,000","631,192,000","651,375,000","637,104,000","639,978,000","597,599,000","554,951,000","539,179,000","539,632,000","538,518,000","548,759,000","510,035,000","537,080,000","542,729,000","467,761,000","423,459,000","374,951,000","348,576,000","371,290,000","379,712,000","333,675,000","292,154,000","290,297,000","291,612,000","293,541,000","300,739,000","291,419,000","275,945,000","211,879,000","184,709,000","181,874,000","176,146,000","171,387,000","169,261,000","166,332,000","160,032,000","154,371,000","151,710,000","153,936,000","164,664,000","164,333,000","158,375,000","177,334,000","189,127,000","188,093,000","162,400,000","170,300,000","149,900,000","139,200,000","121,200,000","114,100,000","112,900,000","106,000,000","116,400,000","109,300,000","111,600,000","106,600,000","97,100,000","97,200,000","92,100,000"
TangibleBookValue,"1,522,329,000","1,731,026,000","1,712,169,000","1,761,947,000","1,720,528,000","1,715,572,000","1,664,084,000","1,617,388,000","1,420,592,000","1,503,873,000","1,516,975,000","1,498,870,000","1,443,152,000","1,148,729,000","1,100,767,000","1,088,464,000","1,056,879,000","732,998,000","727,163,000","715,256,000","698,475,000","682,239,000","680,430,000","671,857,000","666,026,000","678,535,000","676,170,000","667,218,000","663,861,000","652,748,000","646,708,000","643,614,000","646,702,000","366,859,000","361,371,000","355,208,000","356,631,000","360,685,000","366,583,000","355,858,000","347,301,000","341,525,000","334,424,000","324,463,000","317,156,000","308,096,000","308,672,000","298,447,000","289,003,000","217,924,000","274,996,000","208,743,000","208,715,000","207,121,000","147,381,000","146,424,000","146,923,000","144,058,000","139,769,000","140,598,000","139,077,000","137,026,000","131,224,000","123,521,000","144,269,000","139,557,000","137,296,000","130,697,000","125,476,000","122,045,000","119,516,000","111,142,000","123,437,000","118,501,000","115,376,000","114,382,000","109,433,000","105,492,000","104,322,000","97,757,000","91,905,000","88,979,000","89,724,000","85,157,000","84,605,000","78,352,000","74,558,000","70,456,000","70,455,000","68,800,000","69,800,000","70,200,000","74,700,000","73,400,000","72,900,000","68,100,000","67,500,000","65,500,000","64,300,000","62,100,000","60,300,000","58,600,000","57,200,000","51,000,000"
TotalDebt,"389,005,000","388,724,000","290,584,000","290,330,000","290,078,000","589,829,000","1,198,236,000","1,047,814,000","1,432,683,000","1,447,695,000","1,481,921,000","1,838,301,000","1,679,329,000","1,717,081,000","1,514,018,000","1,249,977,000","1,503,433,000","1,170,262,000","1,008,750,000","1,036,260,000","936,279,000","930,808,000","861,402,000","831,547,000","757,662,000","595,198,000","622,732,000","561,294,000","634,914,000","642,542,000","494,162,000","498,786,000","515,017,000","410,859,000","270,793,000","226,229,000","197,674,000","275,125,000","195,760,000","155,625,000","155,503,000","155,381,000","155,258,000","158,036,000","215,324,000","238,702,000","256,374,000","250,392,000","260,772,000","315,511,000","215,310,000","265,310,000","265,310,000","265,310,000","334,810,000","296,560,000","322,619,000","330,647,000","259,510,000","219,554,000","172,110,000","149,160,000","177,219,000","192,910,000","149,910,000","112,796,000","112,896,000","120,506,000","127,351,000","137,981,000","130,562,000","123,252,000","88,442,000","66,208,000","66,498,000","61,764,000","61,954,000","63,769,000","62,010,000","62,275,000","62,466,000","62,731,000","64,212,000","79,507,000","79,728,000","80,023,000","102,776,000","118,671,000","117,638,000","93,600,000","100,500,000","79,700,000","64,500,000","47,800,000","41,200,000","44,800,000","38,500,000","50,900,000","45,000,000","49,500,000","46,300,000","38,500,000","40,000,000","41,100,000"
NetDebt,,,,,"57,513,000","98,548,000","684,562,000","208,656,000","943,008,000","1,049,835,000","892,664,000","1,520,346,000","1,397,388,000","1,456,098,000","1,240,227,000","679,476,000","1,169,216,000","971,385,000","832,680,000","855,028,000","753,407,000","752,020,000","706,120,000","614,764,000","624,973,000","454,205,000","443,775,000","425,480,000","497,864,000","510,445,000","345,781,000","340,217,000","373,286,000","337,987,000","195,865,000","154,835,000","120,941,000","192,378,000","133,584,000","83,405,000","44,654,000","59,039,000","5,840,000","94,988,000","130,871,000","178,302,000","177,064,000","116,631,000","140,272,000","270,082,000","144,559,000","185,359,000","101,775,000","117,184,000","281,404,000","230,033,000","263,410,000","272,671,000","209,962,000","164,583,000","117,285,000","90,101,000","126,677,000","124,934,000","96,581,000","61,795,000","68,490,000","69,684,000","86,520,000","104,940,000","90,302,000","73,588,000","54,677,000","35,423,000","34,534,000","31,025,000","29,459,000","33,756,000","29,771,000","35,839,000","38,365,000","33,500,000","26,674,000","55,856,000","59,233,000","57,534,000","82,696,000","91,723,000","97,030,000","73,900,000","80,200,000","46,100,000","28,500,000","6,800,000","12,500,000","15,500,000","9,400,000","29,400,000","18,400,000","25,600,000","17,600,000","16,000,000","20,800,000","22,400,000"
ShareIssued,"75,335,956","75,663,648","75,645,031","77,928,948","79,006,331","78,729,212","78,718,850","78,713,056","78,710,448","80,001,185","81,147,896","82,086,736","82,037,354","65,977,149","65,982,669","65,939,375","65,895,421","43,743,318","43,729,229","43,706,000","43,679,947","43,609,317","43,556,486","43,619,867","43,854,381","44,785,674","44,990,569","45,112,893","45,155,024","45,162,853","45,514,028","45,874,662","46,677,821","24,976,434","24,916,425","24,880,403","24,859,729","25,270,970","25,967,705","26,043,633","25,944,530","26,134,830","26,057,501","26,043,633","26,034,989","26,004,197","25,955,213","25,933,516","25,928,956","18,419,567","18,335,266","13,604,601","13,595,027","13,523,135","13,523,135","13,503,852","13,481,431","13,438,334","13,389,189","13,368,835","13,348,871","13,303,520","13,273,963","13,249,225","13,223,173","13,189,393","13,153,126","13,145,421","13,122,945","13,109,709","13,055,947","13,005,348","11,449,816","11,435,154","11,405,812","11,402,673","11,382,387","11,363,878","11,335,558","11,333,683","11,309,022","11,283,226","11,271,094","11,280,015","11,298,561","11,269,165","11,267,364","11,267,364","11,235,685","11,226,387","11,206,897","11,206,897","11,289,355","11,254,873","11,242,879","10,769,115","10,725,636","10,722,639","10,707,645","10,707,645","10,689,654","10,695,652","10,695,652","9,856,072"
