name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,07/31/1988,07/31/1987,07/31/1986
TotalAssets,"2,519,200,000","2,491,300,000","2,438,500,000","2,400,200,000","2,354,600,000","2,271,100,000","2,269,400,000","2,244,600,000","2,338,500,000","2,262,200,000","2,283,300,000","2,142,600,000","2,205,900,000","2,166,300,000","2,144,000,000","1,976,600,000","2,095,000,000","2,131,300,000","2,032,400,000","1,979,700,000","1,880,300,000","1,817,700,000","1,794,100,000","1,788,600,000","1,824,700,000","1,788,900,000","1,800,100,000","1,809,534,000","1,845,832,000","1,850,250,000","1,869,998,000","1,942,411,000","1,898,001,000","1,773,543,000","1,819,925,000","1,743,556,000","1,757,608,000","1,718,668,000","1,712,498,000","1,730,082,000","1,754,273,000","1,681,389,000","1,746,171,000","1,726,093,000","1,741,807,000","1,595,107,000","1,590,486,000","1,499,506,000","1,424,188,000","1,374,454,000","1,386,328,000","1,333,996,000","1,370,074,000","1,390,091,000","1,494,881,000","1,548,622,000","1,513,545,000","1,427,278,000","1,393,279,000","1,319,017,000","1,300,944,000","1,177,813,000","1,161,387,000","1,124,067,000","1,102,541,000","1,052,967,000","1,052,982,000","1,111,773,000","1,142,982,000","1,086,374,000","1,041,512,000","1,001,609,000","978,972,000","949,843,000","922,818,000","881,997,000","859,878,000","835,535,000","826,997,000","850,131,000","735,439,000","696,996,000","727,305,000","706,830,000","689,742,000","679,960,000","676,147,000","669,657,000","696,627,000","611,300,000","573,900,000","528,400,000","505,300,000","507,800,000","512,200,000","499,300,000","500,100,000","473,600,000","469,300,000","454,400,000","436,000,000","410,200,000","405,500,000","402,900,000","388,400,000","384,800,000","380,300,000","381,000,000","382,600,000","357,400,000","346,500,000","337,400,000","320,500,000","300,500,000","302,900,000","300,200,000","279,200,000","276,500,000","285,000,000","286,300,000","257,800,000","263,000,000","254,100,000","253,200,000","254,400,000","255,400,000","250,800,000","245,900,000","230,400,000","219,000,000","213,500,000","204,800,000","193,500,000","200,800,000","191,300,000"
	CurrentAssets,"1,367,300,000","1,314,200,000","1,295,800,000","1,244,000,000","1,198,700,000","1,126,300,000","1,143,600,000","1,096,700,000","1,220,500,000","1,121,200,000","1,159,100,000","1,122,600,000","1,173,600,000","1,157,700,000","1,170,400,000","1,125,700,000","1,249,200,000","1,279,900,000","1,204,300,000","1,151,000,000","1,084,000,000","1,025,200,000","993,000,000","1,009,700,000","1,028,900,000","1,006,700,000","1,013,400,000","1,030,716,000","1,052,702,000","1,061,689,000","1,068,224,000","1,225,277,000","1,167,595,000","1,072,226,000","1,120,926,000","1,055,662,000","1,073,330,000","1,032,840,000","1,048,413,000","1,085,662,000","1,099,776,000","1,029,686,000","1,090,751,000","1,066,582,000","1,082,296,000","958,370,000","937,450,000","860,215,000","786,799,000","727,216,000","725,102,000","676,767,000","673,228,000","698,220,000","789,079,000","853,757,000","808,132,000","752,318,000","732,037,000","673,644,000","650,727,000","594,407,000","586,970,000","561,405,000","561,676,000","548,106,000","557,661,000","618,822,000","645,102,000","620,525,000","589,287,000","557,380,000","520,393,000","498,981,000","481,280,000","454,705,000","426,757,000","431,596,000","428,583,000","456,484,000","413,337,000","389,167,000","420,039,000","407,227,000","398,000,000","390,278,000","389,322,000","375,479,000","401,259,000","356,900,000","350,600,000","311,500,000","285,100,000","285,800,000","294,000,000","287,300,000","293,400,000","274,600,000","280,900,000","268,800,000","259,700,000","253,500,000","250,200,000","250,800,000","251,000,000","252,200,000","248,600,000","247,900,000","253,000,000","236,200,000","228,500,000","220,300,000","210,700,000","193,700,000","197,200,000","196,000,000","175,400,000","174,600,000","181,100,000","187,400,000","169,800,000","174,600,000","169,800,000","169,400,000","175,300,000","176,600,000","172,500,000","168,500,000","154,700,000","143,800,000","139,600,000","130,800,000","122,600,000","128,400,000","125,600,000"
		CashCashEquivalentsAndShortTermInvestments,"168,700,000","170,400,000","200,800,000","222,800,000","215,300,000","207,300,000","270,000,000","236,600,000","326,500,000","211,100,000","210,000,000","177,800,000","203,800,000","191,200,000","199,900,000","204,700,000","317,300,000","362,200,000","349,600,000","308,400,000","295,900,000","296,300,000","262,200,000","243,200,000","247,400,000","231,900,000","207,800,000","217,368,000","250,400,000","257,218,000","267,600,000","423,619,000","390,766,000","360,272,000","383,429,000","323,888,000","329,688,000","284,483,000","289,010,000","318,151,000","308,046,000","272,315,000","302,213,000","273,494,000","335,321,000",,"267,601,000","232,000,000","208,361,000","180,606,000","188,189,000","143,687,000","133,237,000","76,029,000","69,067,000","83,357,000","53,277,000","49,006,000","39,892,000","55,237,000","48,209,000","35,334,000","50,269,000","45,467,000","72,946,000","76,362,000","93,331,000","134,066,000","146,214,000","129,277,000","118,741,000","99,504,000","94,435,000","83,195,000","78,998,000","67,070,000","49,760,000","59,101,000","58,052,000","45,586,000","70,771,000","52,500,000","57,530,000","36,136,000","34,554,000","27,427,000","27,061,000","24,149,000","55,921,000","49,400,000","56,400,000","41,900,000","20,800,000","19,800,000","20,300,000","16,100,000","20,100,000","6,300,000","26,300,000","14,300,000","21,900,000","26,400,000","26,300,000","30,900,000","30,200,000","27,600,000","28,200,000","28,600,000","37,300,000","37,300,000","29,300,000","22,900,000","32,800,000","31,700,000","31,800,000","32,100,000","26,900,000","25,100,000","28,600,000","31,100,000","31,200,000","28,700,000","30,200,000","35,100,000","32,000,000","31,400,000","30,800,000","38,400,000","23,400,000","15,400,000","9,400,000","6,200,000","7,300,000","28,900,000","35,800,000"
			CashAndCashEquivalents,"168,700,000","170,400,000","200,800,000","222,800,000","215,300,000","207,300,000","270,000,000","236,600,000","326,500,000","211,100,000","210,000,000","177,800,000","203,800,000","191,200,000","199,900,000","204,700,000","317,300,000","362,200,000","349,600,000","308,400,000","295,900,000","296,300,000","262,200,000","243,200,000","247,400,000","222,100,000","197,900,000","189,898,000","222,338,000","228,998,000","192,454,000","296,418,000","238,222,000","259,119,000","247,530,000","224,138,000","263,988,000","216,608,000","204,770,000","225,789,000","189,020,000","180,930,000","302,213,000","273,494,000","263,493,000",,"267,601,000","232,000,000","208,361,000","180,606,000","188,189,000","143,687,000","133,237,000","76,029,000","69,067,000","83,357,000","53,277,000","49,006,000","39,892,000","55,237,000","48,209,000","35,334,000","50,269,000","45,467,000","72,946,000","76,362,000","93,331,000","134,066,000","146,214,000","129,277,000","118,741,000","99,504,000","94,435,000","83,195,000","78,998,000","67,070,000","49,760,000","59,101,000","58,052,000","45,586,000","70,771,000","52,500,000","57,530,000","36,136,000","34,554,000","27,427,000","27,061,000","24,149,000","55,921,000","49,400,000","56,400,000","41,900,000","20,800,000","19,800,000","20,300,000","16,100,000","20,100,000","6,300,000","26,300,000","14,300,000","21,900,000","26,400,000","26,300,000","30,900,000","30,200,000","27,600,000","28,200,000","28,600,000","37,300,000","37,300,000","29,300,000","22,900,000","32,800,000","31,700,000","31,800,000","32,100,000","26,900,000","25,100,000","28,600,000","31,100,000","31,200,000","28,700,000","30,200,000","35,100,000","32,000,000","31,400,000","30,800,000","38,400,000","23,400,000","15,400,000","9,400,000","6,200,000","7,300,000","28,900,000","35,800,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,"0","0","9,800,000","9,900,000","27,470,000","28,062,000","28,220,000","75,146,000","127,201,000","152,544,000","101,153,000","135,899,000","99,750,000","65,700,000","67,875,000","84,240,000","92,362,000","119,026,000","91,385,000",,,"71,828,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"585,500,000","553,400,000","545,100,000","552,700,000","541,300,000","492,900,000","465,100,000","455,300,000","460,500,000","475,800,000","501,500,000","529,500,000","534,300,000","515,300,000","542,400,000","534,600,000","530,600,000","509,900,000","483,000,000","497,700,000","459,200,000","408,400,000","415,000,000","452,400,000","426,000,000","402,700,000","429,200,000","460,027,000","422,801,000","431,498,000","429,000,000","474,157,000","453,151,000","395,342,000","420,883,000","430,766,000","437,414,000","407,528,000","415,059,000","438,796,000","453,488,000","408,462,000","439,571,000","445,700,000","421,751,000","376,321,000","380,131,000","358,917,000","324,673,000","287,978,000","283,502,000","280,187,000","277,277,000","326,871,000","388,177,000","413,863,000","419,849,000","365,832,000","393,368,000","357,341,000","357,867,000","322,916,000","312,452,000","312,214,000","302,183,000","279,675,000","271,367,000","294,016,000","292,174,000","288,699,000","279,531,000","274,120,000","251,109,000","246,435,000","240,798,000","226,815,000","224,395,000","226,083,000","221,956,000","251,417,000","205,841,000","199,862,000","221,253,000","230,046,000","216,729,000","217,039,000","208,332,000","202,361,000","208,535,000","184,600,000","181,600,000","178,400,000","172,400,000","162,700,000","166,700,000","161,900,000","157,700,000","157,700,000","153,900,000","161,400,000","147,900,000","134,400,000","134,800,000","137,100,000","145,000,000","138,400,000","143,100,000","137,200,000","138,500,000","126,200,000","127,800,000","122,200,000","112,900,000","104,000,000","106,300,000","103,300,000","98,000,000","97,800,000","99,500,000","99,100,000","90,900,000","92,700,000","89,700,000","83,900,000","83,800,000","87,100,000","86,100,000","76,400,000","81,200,000","77,600,000","82,100,000","70,900,000","66,000,000","57,400,000","54,600,000"
			AccountsReceivable,"585,500,000","553,400,000","545,100,000","552,700,000","541,300,000","492,900,000","465,100,000","455,300,000","460,500,000","475,800,000","501,500,000","529,500,000","534,300,000","515,300,000","542,400,000","534,600,000","530,600,000","509,900,000","483,000,000","497,700,000","459,200,000","408,400,000","415,000,000","452,400,000","426,000,000","402,700,000","429,200,000","460,027,000","422,801,000","431,498,000","429,000,000","474,157,000","453,151,000","395,342,000","420,883,000","430,766,000","437,414,000","407,528,000","415,059,000","438,796,000","453,488,000","408,462,000","439,571,000","445,700,000","421,751,000","376,321,000","380,131,000","358,917,000","324,673,000","287,978,000","283,502,000","280,187,000","277,277,000","326,871,000","388,177,000","413,863,000","419,849,000","365,832,000","393,368,000","357,341,000","357,867,000","322,916,000","312,452,000","312,214,000","302,183,000","279,675,000","271,367,000","294,016,000","292,174,000","288,699,000","279,531,000","274,120,000","251,109,000","246,435,000","240,798,000","226,815,000","224,395,000","226,083,000","221,956,000","251,417,000","205,841,000","199,862,000","221,253,000","230,046,000","216,729,000",,,"202,361,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"591,200,000","559,000,000","551,700,000","559,700,000","548,700,000","501,200,000","473,300,000","461,500,000","465,800,000","480,800,000","506,400,000","534,300,000","540,000,000","521,500,000","548,700,000","542,900,000","538,700,000","518,400,000","491,700,000","506,400,000","468,300,000","417,000,000","424,500,000","461,000,000","434,200,000","409,200,000","435,100,000","466,774,000","430,538,000","438,376,000","435,786,000","480,920,000","460,251,000","402,373,000","427,980,000","437,806,000","444,542,000","414,565,000","421,645,000","445,214,000","460,379,000","415,133,000","446,559,000","452,608,000","428,637,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,700,000","-5,600,000","-6,600,000","-7,000,000","-7,400,000","-8,300,000","-8,200,000","-6,200,000","-5,300,000","-5,000,000","-4,900,000","-4,800,000","-5,700,000","-6,200,000","-6,300,000","-8,300,000","-8,100,000","-8,500,000","-8,700,000","-8,700,000","-9,100,000","-8,600,000","-9,500,000","-8,600,000","-8,200,000","-6,500,000","-5,900,000","-6,747,000","-7,737,000","-6,878,000","-6,786,000","-6,763,000","-7,100,000","-7,031,000","-7,097,000","-7,040,000","-7,128,000","-7,037,000","-6,586,000","-6,418,000","-6,891,000","-6,671,000","-6,988,000","-6,908,000","-6,886,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
