name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","703,000","686,000","377,000","415,000","611,000",,,,"3,844,000","3,224,000",,,"5,930,000","6,246,000","2,706,000",,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","851,000","1,100,000","1,100,000",,,,,,,,,,,
			DuefromRelatedPartiesCurrent,"1,480,000","2,074,000","1,513,000","734,000","1,079,000","986,000","3,766,000","295,000","4,391,000","5,832,000","6,689,000","4,318,000","1,965,000","1,729,000","9,921,000","8,042,000","6,016,000","5,689,000","6,082,000","6,765,000","4,267,000","3,009,000","731,000","2,255,000","1,875,000","409,000","3,703,000","1,097,000","545,000",,"66,000","305,000","132,000","703,000","18,000",,"373,000",,"680,000","3,750,000","3,844,000",,"0","3,224,000","3,224,000",,,,"2,706,000",,,,,,,,,,,,
			OtherReceivables,"94,135,000","82,455,000","644,150,000","431,633,000","423,307,000","12,801,000","25,327,000","33,254,000","15,460,000","27,528,000","32,512,000","41,954,000","34,673,000","41,382,000","55,857,000","46,106,000","52,474,000","32,502,000","22,840,000","7,486,000","3,109,000","2,058,000","2,188,000","295,000","497,000","435,000","237,000","401,000","2,240,000","1,421,000","8,925,000","8,504,000","9,228,000","8,830,000","5,334,000","992,000","252,000","612,000","151,000",,,,"101,000",,"20,000",,,,,,"0",,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,"-3,792,000","-3,565,000","-3,526,000","-3,114,000","-2,752,000","-2,760,000","-2,238,000","-1,514,000","-1,461,000","-1,360,000","-766,000","-696,000","-824,000","-796,000","-661,000","-800,000","-628,000","-599,000","-556,000","-255,000","-178,000","-86,000","-69,000","-89,000","-795,000","-973,000","-788,000","-728,000","-415,000","-331,000","-275,000","-275,000","-371,000","-371,000","-371,000","-371,000",,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,968,000","2,638,000","2,216,000","13,312,000","2,331,000","12,467,000","12,934,000","12,907,000",,"12,896,000",,,,,,,,,,,,,,,,
		PrepaidAssets,"10,881,000","14,965,000","15,843,000","119,600,000","93,012,000","87,462,000","88,460,000","106,725,000","125,807,000","109,155,000","112,309,000","146,139,000","87,942,000","79,477,000","71,598,000","242,239,000","47,163,000","27,813,000","25,673,000","51,977,000","5,066,000","4,005,000","9,563,000","14,116,000","3,193,000","7,428,000","4,140,000","4,375,000","6,962,000","20,098,000","1,628,000","1,753,000","1,711,000","2,006,000","2,785,000","1,855,000","3,826,000","3,586,000","1,175,000","961,000","1,482,000","1,110,000","2,785,000","2,039,000","1,718,000","1,353,000","894,000","955,000","1,768,000","981,000","2,538,000","4,504,000","766,000","65,867","102,081","874,856","178,109","186,499","10,500",,
		RestrictedCash,"345,985,000","345,951,000","345,943,000","1,335,000","8,532,000","1,235,000","1,410,000","471,000","471,000","471,000","471,000","2,635,000","7,491,000","838,000","468,000","467,000","23,371,000","19,711,000","9,269,000","5,632,000","518,000","3,294,000","78,287,000","12,108,000","52,000","51,000","124,000","502,000","25,654,000","7,657,000","3,578,000","132,000","80,000","325,000","2,538,000","1,225,000","230,000","7,923,000","6,767,000","100,000","256,000",,"5,373,000",,"113,000","0","195,000","1,895,000","0","459,000","24,956,000","7,227,000","23,221,000","136,658","95,521","937,126","855,351","3,401,744","403,721,472",,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"41,474,000",,,,,,,,"4,645,000","4,645,000","4,645,000","6,420,000","3,649,000","3,637,000","3,870,000","3,870,000","4,192,000","4,095,000","3,339,000","4,114,000","4,765,000","4,895,000","4,471,000","4,460,000","5,128,000","5,128,000","4,999,000","5,463,000","3,270,000","5,459,000","10,047,000","8,475,000","5,561,000",,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,"41,474,000",,,,,,,,"4,645,000","4,645,000","4,645,000","6,420,000","3,649,000","3,637,000","3,870,000","3,870,000","4,192,000","4,095,000","3,339,000","4,114,000","4,765,000","4,895,000","4,471,000","4,460,000","5,128,000","5,128,000","4,999,000","5,463,000","3,270,000","5,459,000","10,047,000","8,475,000","5,561,000",,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,"0","9,145,000","36,000","36,000","37,000","39,000","39,000","2,022,000","4,117,000","3,152,000","4,906,000","4,906,000","13,964,000","5,430,000","11,553,000","10,239,000","10,196,000",,"10,286,000",,,,"12,839,000",,,,,"14,929,000",,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"1,058,000",,,,,"2,813,000","4,917,000","4,974,000","5,276,000","15,906,000","372,000","5,164,000","16,567,000","14,801,000","19,519,000","211,000","15,072,000","16,675,000","21,433,000","27,715,000",,"0",,,"507,583",,"0",
	TotalNonCurrentAssets,"3,658,581,000","4,204,682,000","3,261,065,000","2,934,565,000","2,998,163,000","2,025,149,000","1,627,188,000","1,683,696,000","1,492,368,000","1,802,162,000","1,445,727,000","1,434,066,000","1,537,285,000","1,577,571,000","1,474,000,000","1,366,794,000","1,206,162,000","1,149,374,000","1,041,141,000","1,146,760,000","155,519,000","123,216,000","122,042,000","84,903,000","86,260,000","85,011,000","73,728,000","71,136,000","70,928,000","69,000,000","58,607,000","45,024,000","17,157,000","16,985,000","22,415,000","17,053,000","16,391,000","16,625,000","17,678,000","17,725,000","17,310,000","17,912,000","17,586,000","22,200,000","19,054,000","19,794,000","21,493,000","20,210,000","11,396,000","11,969,000","10,335,000","7,907,000","7,742,000","407,778,407","407,196,544","405,406,096","406,426,921","402,948,395","0","89,811","32,500"
		NetPPE,"73,657,000","69,839,000","73,455,000","75,380,000","75,813,000","60,484,000","55,500,000","56,923,000","58,436,000","60,536,000","62,813,000","64,940,000","66,730,000","15,523,000","11,143,000","11,195,000","11,467,000","11,977,000","13,105,000","13,450,000","5,409,000","5,785,000","5,765,000","475,000","519,000","592,000","651,000","729,000","803,000","776,000","862,000","956,000","995,000","1,090,000","1,066,000","1,335,000","1,036,000","970,000","897,000","960,000","827,000","916,000","1,059,000","1,241,000","1,225,000","1,369,000","1,474,000","1,484,000","1,385,000","1,411,000","1,394,000","1,134,000","1,054,000",,,,,,,,
			GrossPPE,"73,657,000","92,083,000","73,455,000","75,380,000","75,813,000","79,314,000","55,500,000","56,923,000","58,436,000","79,042,000","62,813,000","64,940,000","66,730,000","35,308,000","11,143,000","11,195,000","11,467,000","19,996,000","13,105,000","13,450,000","5,409,000","10,805,000","5,765,000","475,000","519,000","4,259,000","651,000","729,000","803,000","4,063,000","862,000","956,000","995,000","4,039,000","1,066,000","1,335,000","1,036,000","3,691,000",,,,"3,055,000",,,,"2,808,000",,,,"2,365,000",,"2,579,000","2,394,000",,,,,,,,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0",,,,,,,,
				MachineryFurnitureEquipment,,"21,348,000",,,,"19,778,000",,,,"19,178,000",,,,"23,795,000",,,,"12,162,000",,,,"8,480,000",,,,"3,948,000",,,,"3,819,000",,,,"3,743,000",,,,"3,409,000",,,,"2,907,000",,,,"2,685,000",,,,"2,242,000",,"2,467,000","2,282,000",,,,,,,,
				OtherProperties,"73,657,000","56,969,000","73,455,000","75,380,000","75,813,000","48,799,000","55,500,000","56,923,000","58,436,000","47,809,000","62,813,000","64,940,000","66,730,000","15,523,000","11,143,000","11,195,000","11,467,000","11,977,000","13,105,000","13,450,000","5,409,000","5,785,000","5,765,000","475,000","519,000","592,000","651,000","729,000","803,000",,"862,000","956,000","995,000","388,000","1,066,000","1,335,000","1,036,000",,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"13,766,000",,,,"10,737,000",,,,"12,055,000",,,,"11,513,000",,,,"7,834,000",,,,"2,325,000",,,,"311,000",,,,"244,000",,,,"296,000",,,,"282,000",,,,"148,000",,,,"123,000",,,,"123,000",,"112,000","112,000",,,,,,,,
			AccumulatedDepreciation,,"-22,244,000",,,,"-18,830,000",,,,"-18,506,000",,,,"-19,785,000",,,,"-8,019,000",,,,"-5,020,000",,,,"-3,667,000",,,,"-3,287,000",,,,"-2,949,000",,,,"-2,721,000",,,,"-2,139,000",,,,"-1,439,000",,,,"-954,000",,"-1,445,000","-1,340,000",,,,,,,,
		GoodwillAndOtherIntangibleAssets,"574,381,000","458,219,000","434,658,000","436,309,000","439,246,000","417,791,000","421,562,000","427,037,000","436,197,000","444,222,000","300,050,000","302,946,000","311,722,000","314,726,000","171,140,000","151,849,000","153,559,000","155,719,000","160,575,000","112,368,000","88,142,000","90,069,000","93,547,000","39,073,000","39,184,000","39,296,000","39,409,000","39,520,000","39,636,000","30,356,000","30,504,000","30,747,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,828,000","5,868,000","5,909,000","5,950,000","5,990,000","6,030,000","6,070,000","6,111,000","6,151,000","6,192,000",,,,,,,,
			Goodwill,"362,466,000","250,568,000","237,961,000","236,005,000","233,807,000","227,046,000","227,046,000","227,046,000","223,697,000","223,697,000","220,562,000","220,181,000","223,243,000","223,368,000","120,129,000","99,246,000","98,771,000","98,771,000","100,903,000","67,335,000","48,903,000","48,903,000","52,634,000","34,528,000","34,528,000","34,528,000","34,528,000","34,528,000","34,528,000","27,557,000","27,639,000","27,816,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000","5,688,000",,,,,,,,
			OtherIntangibleAssets,"211,915,000","207,651,000","196,697,000","200,304,000","205,439,000","190,745,000","194,516,000","199,991,000","212,500,000","220,525,000","79,488,000","82,765,000","88,479,000","91,358,000","51,011,000","52,603,000","54,788,000","56,948,000","59,672,000","45,033,000","39,239,000","41,166,000","40,913,000","4,545,000","4,656,000","4,768,000","4,881,000","4,992,000","5,108,000","2,799,000","2,865,000","2,931,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","140,000","180,000","221,000","262,000","302,000","342,000","382,000","423,000","463,000","504,000",,,,,,,,
		InvestmentsAndAdvances,"2,992,852,000","3,662,251,000","2,737,469,000","2,418,796,000","2,480,339,000","1,542,776,000","1,135,903,000","1,185,407,000","961,949,000","1,265,882,000","1,046,823,000","1,030,211,000","1,116,044,000","1,204,923,000","1,264,816,000","1,174,528,000","1,011,909,000","952,449,000","825,987,000","987,535,000","41,093,000","16,579,000","9,028,000","24,644,000","25,610,000","25,543,000","17,548,000","13,682,000","10,614,000","17,955,000","16,164,000","2,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"45,978,000","39,190,000","37,713,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"2,946,874,000","3,623,061,000","2,699,756,000","2,418,796,000","2,480,339,000","1,542,776,000","1,135,903,000","1,185,407,000","961,949,000","1,265,882,000","1,046,823,000","1,030,211,000","1,116,044,000","1,204,923,000","1,264,816,000","1,174,528,000","1,011,909,000","952,449,000","825,987,000","987,535,000","41,093,000","16,579,000","9,028,000","24,644,000","25,610,000","25,543,000","17,548,000","13,682,000","10,614,000","17,955,000","16,164,000","2,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"2,946,874,000","3,623,061,000","2,699,756,000","2,418,796,000","2,480,339,000","1,542,776,000","1,135,903,000","1,185,407,000","961,949,000","1,265,882,000","1,046,823,000","1,030,211,000","1,116,044,000","1,204,923,000","1,264,816,000","1,174,528,000","1,011,909,000","952,449,000","825,987,000","987,535,000","41,093,000","16,579,000","9,028,000","24,644,000","25,610,000","25,543,000","17,548,000","13,682,000","10,614,000","17,955,000","16,164,000","2,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"497,000","4,506,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","497,000","645,000",,,,,,,,"0","2,415,000",,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"2,867,000","2,848,000","4,085,000","4,080,000","2,765,000","4,098,000","14,223,000","14,329,000","35,786,000","31,522,000","36,041,000","35,969,000","42,789,000","42,399,000","26,901,000","29,222,000","29,227,000","29,229,000","41,474,000","33,407,000","18,894,000","8,619,000","11,509,000","18,722,000","18,841,000","18,992,000","15,505,000","15,457,000","19,246,000","19,181,000","9,666,000","9,236,000","9,554,000","8,739,000","9,484,000","9,484,000","9,252,000","9,484,000","10,311,000","9,915,000","9,915,000","10,504,000","9,972,000","11,866,000","11,135,000","11,372,000","13,404,000","12,088,000","3,238,000","3,238,000","2,049,000",,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"2,867,000","2,848,000","4,085,000","4,080,000","2,765,000","4,098,000","14,223,000","14,329,000","35,786,000","31,522,000","36,041,000","35,969,000","42,789,000","42,399,000","26,901,000","29,222,000","29,227,000","29,229,000","41,474,000","33,407,000","18,894,000","8,619,000","11,509,000","18,722,000","18,841,000","18,992,000","15,505,000","15,457,000","19,246,000","19,181,000","9,666,000","9,236,000","9,554,000","8,739,000","9,484,000","9,484,000","9,252,000","9,484,000","10,311,000","9,915,000","9,915,000","10,504,000","9,972,000","11,866,000","11,135,000","11,372,000","13,404,000","12,088,000","3,238,000","3,238,000","2,049,000",,,,,,,,,,
		OtherNonCurrentAssets,"14,824,000","11,525,000","11,398,000",,,,,,,,,,,,,,,,"0",,"1,981,000","2,164,000","2,193,000","1,989,000","2,106,000","588,000","615,000","1,748,000","629,000","732,000","1,411,000","1,100,000","780,000","831,000","886,000","406,000","275,000","343,000","642,000","1,022,000","740,000","664,000","727,000","850,000","826,000","1,144,000","665,000","648,000","743,000","1,250,000","781,000","622,000","496,000",,,,,,,,
TotalLiabilitiesNetMinorityInterest,"4,206,582,000","4,801,718,000","3,954,644,000","3,344,980,000","3,345,991,000","2,123,770,000","1,900,101,000","1,959,053,000","1,867,875,000","1,927,927,000","1,807,487,000","1,701,805,000","1,654,061,000","1,699,050,000","1,651,755,000","1,612,893,000","1,158,664,000","1,121,058,000","951,440,000","1,101,341,000","92,928,000","114,226,000","117,760,000","35,136,000","14,955,000","23,100,000","29,370,000","34,174,000","30,808,000","41,911,000","26,423,000","30,631,000","68,149,000","77,828,000","70,857,000","72,846,000","81,237,000","84,758,000","79,131,000","80,470,000","85,794,000","84,614,000","99,162,000","79,571,000","80,263,000","81,177,000","78,155,000","89,220,000","76,441,000","79,673,000","107,726,000","49,080,000","91,276,000","122,660,886","122,714,614","122,450,780","123,524,772","123,153,947","122,287,134","191,000","188,500"
	CurrentLiabilities,"398,602,000","517,753,000","430,100,000","295,332,000","344,669,000","253,850,000","202,604,000","182,466,000","190,206,000","204,062,000","192,500,000","165,628,000","167,525,000","185,802,000","94,812,000","87,774,000","66,823,000","79,054,000","67,425,000","69,881,000","57,087,000","78,798,000","109,056,000","26,692,000","11,248,000","18,243,000","18,839,000","22,393,000","25,743,000","38,243,000","20,789,000","21,144,000","16,777,000","26,246,000","19,266,000","19,713,000","28,219,000","31,419,000","28,648,000","28,263,000","33,581,000","32,394,000","46,933,000","27,373,000","28,059,000","28,966,000","25,935,000","35,270,000","22,485,000","35,110,000","63,128,000","45,944,000","87,099,000","327,374","555,661","612,784","2,122,633","2,269,438","1,559,644","191,000","188,500"
		PayablesAndAccruedExpenses,"243,093,000","368,246,000","281,790,000","226,934,000","276,154,000","185,199,000","132,039,000","111,449,000","116,497,000","136,941,000","124,115,000","97,531,000","97,566,000","116,736,000","91,607,000","84,174,000","63,304,000","75,913,000","64,244,000","66,150,000","53,272,000","73,426,000","43,152,000","25,496,000","10,076,000","16,730,000","17,551,000","21,071,000","13,717,000","13,111,000","13,794,000","12,137,000","9,118,000","11,623,000","9,154,000","8,776,000","16,304,000","17,750,000","13,126,000","12,328,000","16,026,000","13,736,000","19,304,000","8,988,000","11,436,000","12,343,000","9,555,000","10,409,000","6,364,000","9,638,000","13,758,000","31,124,000","65,261,000","327,140","555,427","612,784","1,159,835","155,689","263,172","16,000","13,500"
			Payables,"136,653,000","164,092,000","4,204,000","6,331,000","8,990,000","16,721,000","5,003,000","4,918,000","13,045,000","6,227,000","9,053,000","3,699,000","6,645,000","8,074,000","3,706,000","11,188,000","5,558,000","4,228,000","5,290,000","3,577,000","28,724,000","39,183,000","15,469,000","17,077,000","1,468,000","3,074,000","17,551,000","21,071,000","13,717,000","13,111,000","13,794,000","12,137,000","9,118,000","11,623,000","9,154,000","8,776,000","16,304,000","17,750,000","13,126,000","12,328,000","16,026,000","13,736,000","19,304,000","8,988,000","11,436,000","12,343,000","9,555,000","10,409,000","6,364,000","9,638,000","13,758,000","18,285,000","51,470,000",,"555,427",,,,,,
				AccountsPayable,"8,634,000","6,326,000","4,028,000","6,101,000","7,487,000","2,722,000","4,226,000","4,301,000","6,858,000","4,477,000","6,239,000","2,136,000","5,217,000","5,646,000","2,278,000","3,790,000","3,180,000","2,650,000","4,046,000","3,184,000","2,498,000","2,703,000","4,188,000","1,084,000","1,466,000","1,123,000","17,551,000","21,071,000","13,717,000","12,233,000","12,574,000","12,137,000","9,118,000","11,578,000","9,120,000","8,715,000","16,058,000","16,886,000","13,126,000","12,328,000","16,026,000",,,"8,988,000","11,436,000",,,,"6,364,000",,,,,,"555,427",,,,,,
				TotalTaxPayable,"96,386,000","59,882,000",,,,,,,,,,,,,,,,,,,"15,429,000","16,062,000","900,000","34,000","2,000","1,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"77,625,000","39,776,000",,,,,,,,,,,,,,,,,,,"15,260,000","9,691,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"31,633,000","28,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,"0","176,000","230,000","1,503,000","327,000","777,000","617,000","1,061,000","1,750,000","2,814,000","1,563,000","1,428,000","2,428,000","1,428,000","7,398,000","2,378,000","1,578,000","1,244,000","393,000","416,000","10,037,000",,"0","0","166,000","0","0","0","213,000","0","0","0","45,000",,"46,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,"69,398,000",,,,"13,672,000",,,"5,126,000",,,,,,,,,,"0",,"10,381,000","10,381,000","10,381,000","15,959,000",,,,,,"665,000","1,220,000",,,"0","34,000","15,000","246,000","864,000",,,,,,,,,,,,,,,,,"0",,,,,,
			CurrentAccruedExpenses,"106,440,000","204,154,000","277,586,000","220,603,000","267,164,000","168,478,000","127,036,000","106,531,000","103,452,000","130,714,000","115,062,000","93,832,000","90,921,000","108,662,000","87,901,000","72,986,000","57,746,000","71,685,000","58,954,000","62,573,000","24,548,000","34,243,000","27,683,000","8,419,000","8,608,000","13,656,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","12,839,000","13,791,000","327,140",,"612,784","1,159,835","155,689","263,172","16,000","13,500"
		CurrentDebtAndCapitalLeaseObligation,"80,000,000","80,000,000","80,000,000",,,,,,,,,,,,,,,,"728,201,000",,,,"60,822,000",,,"272,000","70,000","127,000","10,854,000","25,132,000","6,995,000","9,007,000","7,659,000","14,623,000","10,112,000","10,937,000","11,915,000","13,669,000","12,705,000","13,373,000","14,817,000","15,250,000","24,195,000","15,746,000","13,456,000","13,765,000","13,454,000","13,454,000","13,454,000","22,853,000","23,935,000","12,405,000","19,538,000",,,,,,,"175,000","175,000"
