name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
			ChangeInOtherCurrentAssets,,,,,"249,157,000","-1,007,144,000","-266,277,000","68,128,000","-743,186,000","-210,201,000","-1,490,000","-77,676,000","3,724,000","-19,327,000","-27,345,000","-16,565,000","-20,051,000","-13,444,000","-19,857,000","-4,061,000","-8,306,000","6,105,000","-11,975,000","4,302,000","6,014,000","-13,327,000","-8,768,000","276,000","-7,943,000","3,210,000","-1,430,000","-6,461,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,"7,698,000","8,064,000","9,222,000","14,843,000","3,165,000","4,808,000","-5,452,000","4,695,000","-368,000","28,847,000","1,809,000","8,879,000","4,567,000","18,236,000","1,534,000","1,713,000","-1,723,000","742,000","1,253,000"
			ChangeInOtherWorkingCapital,"-29,452,000","12,132,000","455,161,000","290,116,000","220,283,000","-1,027,543,000","-342,193,000","18,063,000","-832,661,000","-255,177,000","-36,589,000","-135,340,000","-32,203,000","-125,879,000","18,034,000","-65,074,000","-76,521,000","-58,338,000","-29,134,000","-21,386,000","-38,544,000","-8,135,000","-14,049,000","-4,819,000","-8,683,000","-16,600,000","-6,812,000","-9,876,000","-5,930,000","294,000","-2,233,000","-563,000"
InvestingCashFlow,"-22,243,000","1,130,613,000","-54,260,000","-323,580,000","-775,016,000","-158,023,000","-74,923,000","-229,418,000","-187,678,000","-114,617,000","391,871,000","-200,923,000","-25,368,000","-70,387,000","-130,593,000","-609,208,000","-150,554,000","-15,493,000","19,898,000","-104,765,000","-85,350,000","-170,394,000","-2,313,000","-15,214,000","-23,880,000","-81,326,000","-9,750,000","-10,966,000","-10,111,000","-14,269,000","-11,206,000","5,023,000"
	CashFlowFromContinuingInvestingActivities,"-22,243,000","1,130,613,000","-54,260,000","-323,580,000","-775,016,000","-158,023,000","-74,923,000","-229,418,000","-187,678,000","-114,617,000","391,871,000","-200,923,000","-25,368,000","-70,387,000","-130,593,000","-609,208,000","-150,554,000","-15,493,000","19,898,000","-104,765,000","-85,350,000","-170,394,000","-2,313,000","-15,214,000","-23,880,000","-81,326,000","-9,750,000","-10,966,000","-10,111,000","-14,269,000","-11,206,000","5,023,000"
		NetPPEPurchaseAndSale,"-141,358,000","-41,187,000","-36,292,000","-31,400,000","-32,479,000","-34,149,000","-52,049,000","-29,792,000","-30,424,000","-26,137,000","-16,672,000","-15,664,000","-11,994,000","-18,168,000","-24,030,000","-14,030,000","-15,060,000","-8,083,000","-6,472,000","-5,742,000","-7,375,000","-6,508,000","-5,463,000","-3,834,000","-8,313,000","-7,527,000","-6,948,000","-9,964,000","-10,101,000","-10,419,000","-7,533,000","-6,621,000"
			PurchaseOfPPE,"-141,358,000","-41,187,000","-36,292,000","-31,400,000","-32,479,000","-34,149,000","-52,049,000","-29,792,000","-30,424,000","-26,137,000","-16,672,000","-15,664,000","-11,994,000","-18,168,000","-24,030,000","-14,030,000","-15,060,000","-8,083,000","-6,472,000","-5,742,000","-7,375,000","-6,508,000","-5,759,000","-3,834,000","-8,313,000","-7,527,000","-6,948,000","-9,964,000","-10,101,000","-10,419,000","-7,533,000","-6,621,000"
		NetIntangiblesPurchaseAndSale,"0","0","0","0","0","-170,000,000",,,,,"33,016,000","0","0","0","0","0","0","-1,584,000","0","0","0","0","0","0","0","-400,000","-1,176,000","0","-10,000","-100,000","0","0"
			PurchaseOfIntangibles,"0","0","0","0","0","-170,000,000",,,,,,"0","0","0","0","0","0","-1,584,000","0","0","0","0","0","0","0","-400,000","-1,176,000","0","-10,000","-100,000","0","0"
			SaleOfIntangibles,,,,,"359,252,000","18,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"406,733,000","570,703,000","0","334,000","-164,304,000","0","-50,000,000","-10,867,000","-5,612,000","-12,742,000","309,324,000","0","-9,124,000","-11,248,000","0","-571,000","-110,773,000","-1,055,000","-315,000","-25,000,000","0","-1,600,000","-1,360,000","0","0","0","0","-750,000","0","-3,750,000","0","11,644,000"
			PurchaseOfBusiness,,,"0","334,000","-164,304,000","0","-50,000,000","-10,867,000","-5,612,000","-12,742,000","0","0","-9,124,000","-11,248,000","0","-571,000","-110,773,000","-1,055,000","-315,000","-25,000,000","0","-1,600,000","-1,360,000","0","0","0","0","-750,000","0","-3,750,000",,
			SaleOfBusiness,"570,703,000","570,703,000",,"42,419,000","359,252,000","18,973,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","11,644,000"
		NetInvestmentPurchaseAndSale,"-284,704,000","604,011,000","-17,968,000","-292,514,000","-578,233,000","46,126,000","27,126,000","-188,759,000","-151,642,000","-75,738,000","99,219,000","-185,259,000","-4,250,000","-40,971,000","-106,563,000","-594,607,000","-24,721,000","-4,771,000","26,685,000","-74,023,000","-77,975,000","-162,286,000","4,529,000","-11,360,000","-7,427,000","-73,086,000",,,,"0",,
			PurchaseOfInvestment,"-2,929,355,000","-226,476,000","-372,074,000","-964,473,000","-1,366,332,000","-549,042,000","-497,202,000","-528,540,000","-481,781,000","-508,368,000","-320,723,000","-553,637,000","-214,686,000","-230,286,000","-289,382,000","-694,036,000","-114,803,000","-50,221,000","-59,426,000","-171,429,000","-132,204,000","-181,851,000","-25,663,000","-36,858,000","-29,159,000","-73,086,000",,,,"0",,
			SaleOfInvestment,"2,644,651,000","830,487,000","354,106,000","671,959,000","788,099,000","595,168,000","524,328,000","339,781,000","330,139,000","432,630,000","419,942,000","368,378,000","210,436,000","189,315,000","182,819,000","99,429,000","90,082,000","45,450,000","86,111,000","97,406,000","54,229,000","19,565,000","30,192,000","25,498,000",,,,,,,,
		NetOtherInvestingChanges,,"-2,914,000",,,,,,,,,,,,,,,,,,,,,"-19,000","-20,000","-8,140,000","-313,000","-1,626,000",,,,"-3,673,000","0"
FinancingCashFlow,"563,890,000","-968,556,000","653,294,000","-112,607,000","1,930,355,000","180,992,000","983,771,000","-35,388,000","448,692,000","918,120,000","-12,665,000","-43,804,000","-15,553,000","-26,852,000","-174,983,000","-101,073,000","788,773,000","3,038,000","23,812,000","3,342,000","50,196,000","377,583,000","47,967,000","32,808,000","14,816,000","-4,850,000","282,554,000","-26,424,000","6,884,000","1,749,000","52,704,000","100,171,000"
	CashFlowFromContinuingFinancingActivities,"563,890,000","-968,556,000","653,294,000","-112,607,000","1,930,355,000","180,992,000","983,771,000","-35,388,000","448,692,000","918,120,000","-12,665,000","-43,804,000","-15,553,000","-26,852,000","-174,983,000","-101,073,000","788,773,000","3,038,000","23,812,000","3,342,000","50,196,000","377,583,000","47,967,000","32,808,000","14,816,000","-4,850,000","282,554,000","-26,424,000","6,884,000","1,749,000","52,704,000","100,171,000"
		NetIssuancePaymentsOfDebt,"353,417,000","-1,351,736,000","-228,125,000","-98,025,000","2,031,303,000","300,114,000","1,120,901,000","25,732,000","447,764,000","986,241,000",,"2,568,000","-1,284,000","-1,284,000","-150,620,000","-71,330,000","854,953,000","-665,000","-419,000","-386,000","-387,000","428,003,000","-168,000",,,,"0","-30,000,000",,,"0","0"
			NetLongTermDebtIssuance,"353,417,000","-1,351,736,000","-228,125,000","-98,025,000","2,031,303,000","300,114,000","1,120,901,000","25,732,000","447,764,000","986,241,000",,"2,568,000","-1,284,000","-1,284,000","-150,620,000","-71,330,000","854,953,000","-665,000","-419,000","-386,000","-387,000","428,003,000","-168,000",,,,"0","-30,000,000",,,"0","0"
				LongTermDebtIssuance,"2,342,507,000","183,440,000","-3,000","0","2,159,070,000","494,300,000","1,120,901,000","25,732,000","447,764,000","986,241,000",,"0",,,"0","0","855,663,000","0","0","0","0","428,250,000",,,,,"0","0",,,"0","0"
				LongTermDebtPayments,"-1,989,090,000","-1,535,176,000","-228,122,000","-98,025,000","-127,767,000","-194,186,000",,,,,,"2,568,000","-1,284,000","-1,284,000","-150,620,000","-71,330,000","-710,000","-665,000","-419,000","-386,000","-387,000","-247,000","-168,000",,,,"0","-30,000,000",,,"0","0"
			NetShortTermDebtIssuance,,,,,,,"-9,402,000","25,732,000",,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,"-9,402,000","25,732,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,952,000","0",,,"49,926,000","98,822,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,952,000","0",,,"49,926,000","98,822,000"
		ProceedsFromStockOptionExercised,"97,921,000","4,093,000","41,853,000","12,711,000","39,264,000","32,891,000","187,980,000","28,515,000","46,679,000","130,906,000","36,733,000","14,860,000","41,593,000","25,328,000","39,070,000","27,581,000","147,970,000","31,354,000","50,615,000","22,026,000","50,583,000","41,716,000","48,135,000","32,808,000","14,940,000","556,000","1,631,000","3,576,000","6,884,000","1,749,000","1,430,000","1,349,000"
		NetOtherFinancingCharges,"112,552,000","379,087,000","839,566,000","-27,293,000","-140,212,000","-152,013,000","-325,110,000","-89,635,000","-45,751,000","-199,027,000","-49,398,000","-61,232,000","-55,862,000","-50,896,000","-63,433,000","-57,324,000","-214,150,000","-27,651,000","-26,384,000","-18,298,000","0","-92,136,000","0","0","-124,000","-5,406,000",,,,,,
EndCashPosition,"7,365,430,000","7,365,622,000","6,975,090,000","4,602,449,000","4,670,891,000","3,118,885,000","3,201,863,000","2,160,066,000","2,006,208,000","2,009,917,000","1,098,706,000","653,870,000","662,863,000","569,329,000","632,847,000","765,070,000","1,428,372,000","776,076,000","735,081,000","693,510,000","753,701,000","740,990,000","452,030,000","437,900,000","342,436,000","370,646,000","470,775,000","174,083,000","197,940,000","200,970,000","225,300,000","206,324,000"
	ChangesInCash,"1,648,093,000","391,480,000","774,088,000","-61,223,000","1,550,892,000","-74,772,000","1,029,574,000","147,904,000","-12,115,000","924,799,000","440,322,000","-5,980,000","92,471,000","-64,795,000","-129,156,000","-662,653,000","657,198,000","39,598,000","41,104,000","-61,696,000","11,438,000","251,187,000","26,550,000","95,600,000","-29,324,000","-101,687,000","297,498,000","-23,761,000","-3,016,000","-23,470,000","19,652,000","68,379,000"
	EffectOfExchangeRateChanges,"192,000","-948,000","7,245,000","-7,219,000","1,114,000","-8,206,000","12,223,000","5,954,000","8,406,000","-13,588,000","4,514,000","-3,013,000","1,063,000","1,277,000","-3,067,000","-649,000","-4,902,000","1,397,000","467,000","1,505,000","1,273,000","1,058,000","-2,974,000","-136,000","1,114,000","1,558,000","-806,000","-96,000","-14,000","-860,000","-676,000","-618,000"
	BeginningCashPosition,"5,717,337,000","6,975,090,000","4,602,449,000","4,670,891,000","3,118,885,000","3,201,863,000","2,160,066,000","2,006,208,000","2,009,917,000","1,098,706,000","653,870,000","662,863,000","569,329,000","632,847,000","765,070,000","1,428,372,000","776,076,000","735,081,000","693,510,000","753,701,000","740,990,000","488,745,000","437,900,000","342,436,000","370,646,000","470,775,000","174,083,000","197,940,000","200,970,000","225,300,000","206,324,000","138,563,000"
CapitalExpenditure,"-141,358,000","-41,187,000","-36,292,000","-31,400,000","-32,479,000","-204,149,000","-52,049,000","-29,792,000","-30,424,000","-26,137,000","-16,672,000","-15,664,000","-11,994,000","-18,168,000","-24,030,000","-14,030,000","-15,060,000","-9,667,000","-6,472,000","-5,742,000","-7,375,000","-6,508,000","-5,759,000","-3,834,000","-8,313,000","-7,927,000","-8,124,000","-9,964,000","-10,111,000","-10,519,000","-7,533,000","-6,621,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"281,209,000","0",,,"49,926,000","98,822,000"
IssuanceOfDebt,"2,342,507,000","183,440,000","-3,000","0","2,159,070,000","494,300,000","1,120,901,000","25,732,000","447,764,000","986,241,000",,"0",,,"0","0","855,663,000","0","0","0","0","428,250,000",,,,,"0","0",,,"0","0"
RepaymentOfDebt,"-1,989,090,000","-1,535,176,000","-228,122,000","-98,025,000","-127,767,000","-194,186,000",,,,,,"2,568,000","-1,284,000","-1,284,000","-150,620,000","-71,330,000","-710,000","-665,000","-419,000","-386,000","-387,000","-247,000","-168,000",,,,"0","-30,000,000",,,"0","0"
FreeCashFlow,"965,088,000","188,236,000","138,762,000","343,564,000","363,074,000","-301,890,000","68,677,000","382,918,000","-303,553,000","95,159,000","44,444,000","223,083,000","121,398,000","14,276,000","152,390,000","33,598,000","3,919,000","42,386,000","-9,078,000","33,985,000","39,217,000","37,490,000","-24,863,000","74,172,000","-28,573,000","-23,438,000","16,570,000","3,665,000","-9,900,000","-21,469,000","-29,379,000","-43,436,000"
