name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
TotalRevenue,"471,567,000","117,279,000","102,003,000","115,830,000","136,455,000","89,022,000","121,703,000","65,316,000","55,221,000","25,354,000","53,665,000","46,230,000","39,148,000","56,949,000","60,232,000","25,556,000","35,202,000","30,872,000","189,564,000","63,731,000","33,750,000","29,568,000","39,003,000","31,853,000","33,336,000","42,499,000","52,227,000","20,780,000","43,384,000","18,666,000","30,377,000","14,606,000","18,385,000","11,966,000","12,498,933","16,013,164","14,453,810","11,833,540","21,793,549","5,334,323","7,757,175","7,440,179","2,411,167","22,942,428","23,188,948","7,543,894","3,572,524","3,396,507","3,213,353","3,441,731","6,443,893","3,028,885","1,426,156","2,772,371","3,062,176","2,462,226","1,434,219","1,805,518","1,337,909","942,881","708,516","810,215","426,326","362,477","119,662","73,281","55,862","25,644","45,703",,,,,,"2,319","12,606","7,960","2,820","34,333","16,741","7,827","28,868"
	OperatingRevenue,"471,567,000","117,279,000","102,003,000","115,830,000","136,455,000","89,022,000","121,703,000","65,316,000","55,221,000","25,354,000","53,665,000","46,230,000","39,148,000","56,949,000","60,232,000","25,556,000","35,202,000","30,872,000","189,564,000","63,731,000","33,750,000","29,568,000","39,003,000","31,853,000","33,336,000","42,499,000","52,227,000","20,780,000","43,384,000","18,666,000","30,377,000","14,606,000","18,385,000","11,966,000","12,498,933","16,013,164","14,453,810","11,833,540","21,793,549","5,334,323","7,757,175","7,440,179","2,411,167","22,942,428","23,188,948","7,543,894","3,572,524","3,396,507","3,213,353","3,441,731","6,443,893","3,028,885","1,426,156","2,772,371","3,062,176","2,462,226","1,434,219","1,805,518","1,337,909","942,881","708,516","187,086","426,326","362,477","119,662","73,281","55,862","25,644","45,703",,,,,,"25,705","0","0","0","34,333","16,741","7,827","25,000"
CostOfRevenue,"79,116,000","15,922,000","21,587,000","18,589,000","23,018,000","18,219,000","26,272,000","5,568,000","5,740,000","5,787,000","16,687,000","22,333,000","1,877,000","4,649,000","5,622,000","626,000","836,000","3,052,000","7,488,000","8,332,000","7,788,000","7,544,000","8,002,000","9,134,000","8,308,000","7,762,000","8,427,000","6,180,000","8,144,000","6,494,000","6,147,000","5,141,000","5,924,000","5,520,000","3,540,128","682,713","1,283,949","738,971","653,884","226,635","143,120","70,761","56,159","11,723","178,235","11,717","888,870","7,214","83,539","5,660","159,952","102,638","45,097","4,204","127,288","130,720","37,126","37,190","29,229","59,454","75,518","76,228","41,399","356,093","16,538","22,959","20,853","10,091","21,024",,,,,,"13,988","9,022","676","817","35,784","3,623","7,472","2,795"
GrossProfit,"392,451,000","101,357,000","80,416,000","97,241,000","113,437,000","70,803,000","95,431,000","59,748,000","49,481,000","19,567,000","36,978,000","23,897,000","37,271,000","52,300,000","54,610,000","24,930,000","34,366,000","27,820,000","182,076,000","55,399,000","25,962,000","22,024,000","31,001,000","22,719,000","25,028,000","34,737,000","43,800,000","14,600,000","35,240,000","12,172,000","24,230,000","9,465,000","12,461,000","6,446,000","8,958,805","15,330,451","13,169,861","11,094,569","21,139,665","5,107,688","7,614,055","7,369,418","2,355,008","22,930,705","23,010,713","7,532,177","2,683,654","3,389,293","3,129,814","3,436,071","6,283,941","2,926,247","1,381,059","2,768,167","2,934,888","2,331,506","1,397,093","1,768,328","1,308,680","883,427","632,998","733,987","384,927","6,384","103,124","50,322","35,009","15,553","24,679",,,,,,"-11,669","3,584","7,284","2,003","-1,451","13,118","355","26,073"
OperatingExpense,"91,614,000","25,687,000","23,882,000","21,655,000","20,390,000","20,068,000","17,807,000","19,449,000","19,926,000","22,790,000","69,040,000","48,434,000","51,248,000","49,334,000","54,681,000","50,404,000","54,439,000","51,532,000","56,147,000","47,322,000","51,440,000","49,550,000","53,576,000","45,462,000","46,751,000","50,906,000","38,335,000","37,837,000","31,009,000","26,083,000","28,081,000","28,491,000","27,401,000","31,665,000","30,282,165","33,824,307","35,290,509","29,590,342","25,546,778","25,137,525","21,662,153","22,509,816","20,783,126","17,777,872","19,914,782","17,191,763","20,567,421","15,822,934","15,281,892","15,224,217","18,960,139","16,865,847","18,464,779","17,526,909","19,961,835","13,531,225","12,771,663","12,601,794","11,236,110","9,193,080","6,465,712","4,814,398","5,053,732","3,832,421","3,518,097","3,723,362","3,614,060","3,781,351","2,970,337","3,270,911","2,527,940","3,263,231","2,089,126","1,207,552","43,049","13,046","12,133","11,077","19,410","25,728","18,629","13,715"
	SellingGeneralAndAdministration,"53,098,000","13,834,000","13,774,000","13,169,000","12,321,000","11,059,000","10,427,000","11,702,000","10,975,000","12,632,000","23,929,000","17,979,000","17,338,000","18,006,000","18,031,000","14,864,000","14,353,000","13,556,000","14,771,000","13,329,000","13,101,000","12,615,000","12,227,000","11,599,000","11,221,000","10,806,000","10,589,000","10,226,000","9,814,000","9,399,000","8,353,000","8,587,000","8,752,000","10,250,000","9,356,971","8,135,118","7,299,754","7,555,905","6,979,034","5,634,034","5,580,424","6,618,707","5,866,921","4,263,520","4,567,666","3,405,966","4,634,392","3,374,069","3,357,486","3,757,013","4,109,845","3,703,099","3,903,642","3,486,822","3,179,353","3,450,450","3,846,175","4,157,603","3,947,650","2,840,683","2,381,827","1,985,034","2,374,984","1,403,405","1,603,172","1,531,292","1,202,481","608,090","797,388","808,621","827,178","664,896","567,550","510,971",,,,,,,,
	ResearchAndDevelopment,"38,516,000","11,853,000","10,108,000","8,486,000","8,069,000","9,009,000","7,380,000","7,747,000","8,951,000","10,158,000","45,111,000","30,455,000","33,910,000","31,328,000","36,650,000","35,540,000","40,086,000","37,976,000","41,376,000","33,993,000","38,339,000","36,935,000","41,349,000","33,863,000","35,530,000","40,100,000","27,746,000","27,611,000","21,195,000","16,684,000","19,728,000","19,904,000","18,649,000","21,415,000","20,925,194","25,689,189","27,990,755","22,034,437","18,567,744","19,503,491","16,081,729","15,891,109","14,916,205","13,514,352","15,347,116","13,785,797","15,933,029","12,448,865","11,924,406","11,467,204","14,850,294","13,162,748","14,561,137","14,040,087","16,782,482","10,080,775","8,925,488","8,444,191","7,288,460","6,352,397","4,083,885","2,829,364","2,678,748","2,429,016","1,914,925","2,192,070","2,411,579","3,173,261","2,172,949","2,462,290","1,700,762","2,598,335","1,521,576","696,581",,,,,,,,
OperatingIncome,"300,837,000","75,670,000","56,534,000","75,586,000","93,047,000","50,735,000","77,624,000","40,299,000","29,555,000","-3,223,000","-32,062,000","-24,537,000","-13,977,000","2,966,000","-71,000","-25,474,000","-20,073,000","-23,712,000","125,929,000","8,077,000","-25,478,000","-27,526,000","-22,575,000","-22,743,000","-21,723,000","-16,169,000","5,465,000","-23,237,000","4,231,000","-13,911,000","-3,851,000","-19,026,000","-14,940,000","-25,219,000","-21,323,360","-18,493,856","-22,120,648","-18,495,773","-4,407,113","-20,029,837","-14,048,098","-15,140,398","-18,428,118","5,152,833","3,095,931","-9,659,586","-17,883,767","-12,433,641","-12,152,078","-11,788,146","-12,676,198","-13,939,600","-17,083,720","-14,758,742","-17,026,947","-11,199,719","-11,374,570","-10,833,466","-9,927,430","-8,309,653","-5,832,714","-4,080,411","-4,668,805","-3,826,037","-3,414,973","-3,673,040","-3,579,051","-3,765,798","-2,945,658","-3,270,911","-2,527,940","-3,263,231","-2,089,126","-1,207,552","-54,718","-9,462","-4,849","-9,074","-20,861","-12,610","-18,274","12,358"
NetNonOperatingInterestIncomeExpense,"-7,320,000","-1,759,000","-2,055,000","-1,754,000","-1,752,000","-1,965,000","-5,036,000","-4,990,000","-5,004,000","-5,348,000","-3,731,000","-2,078,000","-2,613,000","-3,205,000","-3,755,000","-4,286,000","-4,770,000","-5,230,000","-5,458,000","-5,538,000","-5,540,000","-5,448,000","-5,599,000","-5,253,000","-5,249,000","-3,876,000","-1,302,000","-1,301,000","-1,299,000","-1,299,000","-1,378,000","-1,376,000","-1,451,000","-1,376,000","-727,628","-849,936","-848,995","-847,584","-13,159","23,991","26,979","21,217","6,944","12,360","20,357","23,869","23,126","24,065","1,155","669","11,346","29,318","23,695","33,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,159","23,991",,,,,,,,,,,"11,346","29,318","23,695","33,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,
