name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"170,100,000","45,631,000","42,880,000","41,357,000","40,232,000","41,936,000","38,655,000","38,294,000","34,591,000","34,145,000"
	OperatingRevenue,"170,100,000","45,631,000","42,880,000","41,357,000","40,232,000","41,936,000","38,655,000","38,294,000","34,591,000","34,145,000"
CostOfRevenue,"72,711,000","18,907,000","17,808,000","17,993,000","18,003,000","18,070,000","17,495,000","18,063,000","16,578,000","17,511,000"
GrossProfit,"97,389,000","26,724,000","25,072,000","23,364,000","22,229,000","23,866,000","21,160,000","20,231,000","18,013,000","16,634,000"
OperatingExpense,"152,220,000","42,410,000","41,917,000","34,806,000","33,087,000","33,739,000","23,696,000","21,351,000","20,188,000","22,465,000"
	SellingGeneralAndAdministration,"91,964,000","25,444,000","25,914,000","20,148,000","20,458,000","21,386,000","13,087,000","10,851,000","10,000,000","11,670,000"
		GeneralAndAdministrativeExpense,"50,560,000","14,728,000","15,516,000","9,838,000","10,478,000","12,450,000","6,963,000","5,106,000","4,871,000","5,248,000"
			OtherGandA,"50,560,000","14,728,000","15,516,000","9,838,000","10,478,000","12,450,000","6,963,000","5,106,000","4,871,000","5,248,000"
		SellingAndMarketingExpense,"41,404,000","10,716,000","10,398,000","10,310,000","9,980,000","8,936,000","6,124,000","5,745,000","5,129,000","6,422,000"
	ResearchAndDevelopment,"54,239,000","15,105,000","14,411,000","13,453,000","11,270,000","10,993,000","9,208,000","9,098,000","8,778,000","9,384,000"
	DepreciationAmortizationDepletionIncomeStatement,"6,017,000","1,861,000","1,592,000","1,205,000","1,359,000","1,360,000","1,401,000","1,402,000","1,410,000","1,411,000"
		DepreciationAndAmortizationInIncomeStatement,"6,017,000","1,861,000","1,592,000","1,205,000","1,359,000","1,360,000","1,401,000","1,402,000","1,410,000","1,411,000"
OperatingIncome,"-54,831,000","-15,686,000","-16,845,000","-11,442,000","-10,858,000","-9,873,000","-2,536,000","-1,120,000","-2,175,000","-5,831,000"
NetNonOperatingInterestIncomeExpense,"429,000","-1,000","86,000","113,000","128,000","-2,839,000","-1,256,000","-1,119,000","-1,101,000","-1,167,000"
	InterestIncomeNonOperating,,,"91,000","115,000","131,000","103,000","0","1,000","1,000","16,000"
	InterestExpenseNonOperating,"11,000","1,000","5,000","2,000","3,000","2,942,000","1,256,000","1,120,000","1,102,000","1,183,000"
