name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"4,438,208,000","1,504,617,000","1,245,198,000","1,015,535,000","672,858,000","1,040,260,000","487,537,000","291,197,000","-20,248,000","663,818,000","803,812,000","806,972,000","783,396,000","721,508,000","955,267,000","860,748,000","753,802,000","886,191,000","731,125,000","431,409,000","446,371,000","470,201,000","262,031,000","366,167,000","218,819,000","278,902,000","441,609,000","498,680,000","394,622,000","522,190,000","1,077,864,000","845,398,000","741,791,000","690,662,000","584,842,000","821,508,000","698,834,000","458,111,000","484,168,000","377,067,000","405,886,000","364,944,000","398,101,000","240,848,000","233,331,000","195,635,000","157,827,000","105,115,000","199,537,000","190,688,000","159,863,000","133,502,000","42,390,000","40,103,000","129,983,000","291,962,000","173,164,000","124,806,000","112,292,000","114,847,000","115,194,000","48,315,000","39,080,000","23,223,000","17,322,000","14,229,000","16,461,000","21,042,000","14,316,000","13,427,000","21,406,000","10,279,000","14,111,000","1,201,000","14,813,000","8,759,000","18,687,000","16,442,000","22,370,000","11,633,000","22,295,000","13,392,000","11,741,000","7,346,000","10,579,000","-5,762,000"
	CashFlowFromContinuingOperatingActivities,"4,438,208,000","1,504,617,000","1,245,198,000","1,015,535,000","672,858,000","1,040,260,000","487,537,000","291,197,000","-20,248,000","663,818,000","803,812,000","806,972,000","783,396,000","721,508,000","955,267,000","860,748,000","753,802,000","886,191,000","731,125,000","431,409,000","446,371,000","470,201,000","262,031,000","366,167,000","218,819,000","278,902,000","441,609,000","498,680,000","394,622,000","522,190,000","1,077,864,000","845,398,000","741,791,000","690,662,000","584,842,000","821,508,000","698,834,000","458,111,000","484,168,000","377,067,000","405,886,000","364,944,000","398,101,000","240,848,000","233,331,000","195,635,000","157,827,000","105,115,000","199,537,000","190,688,000","159,863,000","133,502,000","42,390,000","40,103,000","129,983,000","291,962,000","173,164,000","124,806,000","112,292,000","114,847,000","115,194,000","48,315,000","39,080,000","23,223,000","17,322,000","14,229,000","16,461,000","21,042,000","14,316,000","13,427,000","21,406,000","10,279,000","14,111,000","1,201,000","14,813,000","8,759,000","18,687,000","16,442,000","22,370,000","11,633,000","22,295,000","13,392,000","11,741,000","7,346,000","10,579,000","-5,762,000"
		NetIncomeFromContinuingOperations,"2,007,484,000","601,351,000","746,138,000","370,521,000","289,474,000","260,275,000","-95,063,000","-81,583,000","-242,131,000","-186,784,000","194,108,000","157,422,000","236,450,000","186,493,000","199,120,000","314,170,000","242,464,000","233,946,000","841,914,000","10,621,000","-63,557,000","469,000","27,669,000","-109,621,000","-119,401,000","-198,326,000","-139,676,000","-82,424,000","403,000","-131,971,000","114,048,000","533,521,000","103,538,000","226,234,000","132,824,000","167,498,000","323,270,000","140,627,000","220,511,000","44,096,000","405,684,000","69,094,000","-112,064,000","439,143,000","239,194,000","-137,201,000","-45,028,000","39,077,000","101,741,000","72,465,000","49,514,000","34,929,000","13,508,000","-26,613,000","416,000","105,256,000","127,307,000","87,971,000","60,892,000","56,372,000","-142,498,000","53,814,000",,"10,708,000","6,967,000","992,000","-13,973,000","3,033,000","3,848,000","9,432,000","-25,183,000","3,585,000","4,092,000","-2,526,000","-13,465,000","2,782,000","7,664,000","14,686,000","6,488,000","11,287,000","4,689,000","15,316,000","606,000","4,303,000","2,031,000","-3,020,000"
		OperatingGainsLosses,"413,804,000","453,533,000","-167,658,000","82,001,000","45,928,000","14,059,000","1,075,000","8,701,000","-45,671,000","-13,129,000","15,733,000","34,408,000","-44,414,000","13,934,000","-33,432,000","6,171,000","10,733,000","-6,019,000","-46,417,000","-623,000","-24,044,000","-41,517,000","-123,648,000","-16,121,000","19,928,000","-1,972,000","4,260,000","-34,897,000","-2,654,000","-11,390,000","93,057,000","-454,703,000","196,246,000","14,908,000","92,582,000","163,100,000","-203,459,000","77,885,000","-75,893,000","-192,965,000","-17,387,000","-49,539,000","-1,260,000","576,000","1,548,000","-13,753,000","4,348,000","2,025,000","-32,970,000","33,000","1,475,000","10,000","229,000","4,763,000","2,314,000","4,830,000","1,591,000","232,000","606,000","1,125,000","891,000","-61,000",,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"418,814,000","453,698,000","-166,008,000","85,030,000","46,094,000","14,070,000","-22,052,000","7,901,000",,,"16,915,000","29,289,000","-44,778,000","14,186,000","-25,022,000","548,000","17,443,000","-5,978,000","7,450,000","2,939,000","-23,265,000","-45,155,000","51,612,000","-9,963,000","116,835,000","-1,863,000","4,479,000","-34,610,000","17,919,000","-9,320,000","94,609,000","-473,809,000","198,381,000","6,410,000","92,558,000","163,425,000","-203,808,000","78,021,000","-6,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,854,490,000","469,711,000","447,977,000","464,789,000","472,013,000","508,327,000","595,569,000","458,161,000","291,942,000","536,786,000","553,848,000","482,673,000","486,622,000","496,561,000","488,442,000","468,459,000","446,658,000","455,559,000","471,123,000","424,905,000","393,425,000","381,385,000","387,287,000","414,259,000","442,570,000","465,451,000","460,296,000","447,942,000","447,190,000","391,026,000","398,038,000","363,635,000","325,523,000","281,115,000","270,708,000","246,090,000","233,175,000","215,464,000","194,339,000","185,992,000","164,094,000","150,273,000","125,563,000","105,097,000","84,422,000","76,762,000","69,427,000","61,904,000","59,238,000","52,179,000","51,189,000","49,748,000","53,691,000","54,257,000","52,627,000","39,290,000","28,088,000","28,568,000","27,650,000","25,056,000","23,349,000","20,206,000",,"7,828,000","10,774,000","11,744,000","15,520,000","9,357,000","8,146,000","9,450,000","8,864,000","5,915,000","8,126,000","8,475,000","13,740,000","7,563,000","7,024,000","5,242,000","5,905,000","5,780,000","4,709,000","5,551,000","6,596,000","4,106,000","4,240,000","5,443,000"
			DepreciationAndAmortization,"1,844,065,000","459,286,000","447,977,000","464,789,000","472,013,000","508,327,000","595,569,000","458,161,000","291,942,000","536,786,000","553,848,000","482,673,000","486,622,000","496,561,000","488,442,000","468,459,000","446,658,000","455,559,000","471,123,000","424,905,000","393,425,000","381,385,000","387,287,000","414,259,000","442,570,000","465,451,000","460,296,000","447,942,000","447,190,000","391,026,000","398,038,000","363,635,000","325,523,000","281,115,000","270,708,000","246,090,000","233,175,000","215,464,000",,,,,,,,,,,,,,,,,"52,627,000","39,290,000","28,088,000","28,568,000","27,650,000","25,056,000","23,349,000","20,206,000",,"7,828,000","10,774,000","11,744,000","15,520,000","9,357,000","8,146,000","9,450,000",,,,,,,,,,,,,,,,
				Depreciation,"1,844,065,000","459,286,000","447,977,000","464,789,000","472,013,000","508,327,000","595,569,000","458,161,000","291,942,000","536,786,000","553,848,000","482,673,000","486,622,000","496,561,000","488,442,000","468,459,000","446,658,000","455,559,000","471,123,000","424,905,000","393,425,000","381,385,000","387,287,000","414,259,000","442,570,000","465,451,000","460,296,000","447,942,000","447,190,000","391,026,000","398,038,000","363,635,000","325,523,000","281,115,000","270,708,000","246,090,000","233,175,000","215,464,000",,,,,,,,,,,,,,,,,,,,,"27,480,000","24,897,000","23,188,000","20,039,000",,"7,420,000","10,337,000","11,299,000","15,077,000","8,958,000","7,757,000","9,048,000",,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,000","159,000","161,000","167,000",,"408,000","437,000","445,000","443,000","399,000","389,000","402,000",,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,000","159,000","161,000","167,000",,"408,000","437,000","445,000","443,000","399,000","389,000","402,000",,,,,,,,,,,,,,,,
			Depletion,,"10,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"534,184,000","94,982,000","228,614,000","115,641,000","94,947,000","80,528,000","-30,844,000","-13,972,000","-72,143,000","-50,012,000","35,303,000","49,747,000","75,649,000","51,990,000","62,866,000","105,244,000","75,232,000","71,536,000","113,119,000","6,771,000","-37,855,000","6,021,000","49,420,000","-65,266,000","-72,638,000","-121,352,000","-82,796,000","-48,755,000","4,136,000","-54,026,000","79,940,000","314,166,000","59,256,000","131,315,000","82,022,000","93,981,000","184,028,000","82,590,000","81,751,000","32,805,000","249,888,000","40,850,000","-79,151,000","262,117,000","146,391,000","-84,154,000","-38,806,000","20,665,000","55,084,000","40,416,000","24,339,000","19,788,000","8,251,000","-16,259,000","32,263,000","51,041,000","60,358,000","40,453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"534,184,000","94,982,000","228,614,000","115,641,000","94,947,000","80,528,000","-30,844,000","-13,972,000","-72,143,000","-50,012,000","35,303,000","49,747,000","75,649,000","51,990,000","62,866,000","105,244,000","75,232,000","71,536,000","113,119,000","6,771,000","-37,855,000","6,021,000","49,420,000","-65,266,000","-72,638,000","-121,352,000","-82,796,000","-48,755,000","4,136,000","-54,026,000","79,940,000","314,166,000","59,256,000","131,315,000","82,022,000","93,981,000","184,028,000","82,590,000","81,751,000","32,805,000","249,888,000","40,850,000","-79,151,000","262,117,000","146,391,000","-84,154,000","-38,806,000","20,665,000","55,084,000","40,416,000","24,339,000","19,788,000","8,251,000","-16,259,000","32,263,000","51,041,000","60,358,000","40,453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"51,182,000","24,248,000","7,379,000","7,945,000","11,610,000","11,436,000","12,965,000","18,518,000","23,929,000","222,529,000","19,348,000","20,199,000","21,339,000","25,316,000","38,495,000","23,769,000","29,162,000","33,784,000","27,551,000","35,130,000","123,317,000","51,372,000","34,564,000","57,689,000","66,112,000","78,927,000","81,001,000","96,698,000","76,871,000","147,561,000","393,803,000","85,561,000","79,316,000","58,208,000","58,548,000","42,167,000","79,712,000","40,081,000","29,121,000","27,375,000","35,871,000","29,907,000","42,143,000","26,225,000","19,242,000","20,848,000","15,564,000","14,698,000","19,514,000","15,175,000","13,203,000","11,791,000","23,275,000","35,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,558,000","163,425,000","-203,808,000","78,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"75,503,000","29,257,000","18,255,000","14,372,000","13,619,000","16,927,000","16,527,000","16,331,000","15,314,000","16,441,000","14,891,000","12,870,000","12,176,000","12,107,000","14,027,000","11,731,000","10,562,000","10,916,000","13,378,000","11,919,000","9,133,000","11,438,000","13,824,000","13,228,000","11,840,000","9,206,000","11,544,000","12,861,000","16,166,000","11,263,000","14,934,000","13,402,000","14,978,000","11,039,000","10,430,000","10,462,000","9,756,000","9,242,000","8,253,000","7,499,000","7,790,000","5,515,000","4,830,000","4,245,000","3,855,000","3,642,000","3,095,000","2,626,000","3,118,000","2,852,000","2,814,000","3,172,000","2,705,000","2,717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"-713,655,000",,,,"368,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
