name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004
			ChangeInPrepaidAssets,"-1,507,000","-2,963,000","-830,000","-3,354,000","5,640,000","-2,498,000","-2,764,000","-3,559,000","3,223,000","-5,834,000","-2,798,000","-746,000","-363,000","-325,000","17,000","-1,200,000","-683,000","155,000","-1,323,000","620,000","-2,305,000","-747,000","401,000","-869,000","953,000","1,359,000","354,000","-1,954,000","1,319,000","1,393,000","-876,000","-2,836,000","3,981,000","-586,000","46,000","-404,000","2,076,000","99,000","900,000","-601,000","628,000","-3,284,000","-1,845,000","-153,000","-321,000","1,176,000","816,000","379,000","-1,299,000","-939,000","932,000","-1,000","-1,694,000","633,000","1,189,000","-1,148,000","-288,000","-490,000","-551,000","-968,000","313,000","-929,000","274,000","707,000","-964,000","-153,000","-7,000","590,000","-586,000","-135,000","-364,000","161,000","-20,000"
			ChangeInPayablesAndAccruedExpense,"-5,180,000","-7,288,000","1,831,000","-6,345,000","6,622,000","2,101,000","6,240,000","-10,087,000","2,536,000","-9,169,000","8,799,000","-17,633,000","15,548,000","-254,000","3,347,000","-13,429,000","2,704,000","-5,338,000","2,736,000","-7,195,000","20,619,000","-265,000","1,335,000","-2,475,000","1,777,000","-2,262,000","-1,553,000","-918,000","551,000","-290,000","-5,905,000","-233,000","4,546,000","-589,000","2,133,000","1,155,000","95,000","-3,273,000","-49,000","-6,812,000","3,216,000","2,565,000","2,509,000","-1,617,000","3,201,000","311,000","1,732,000","-7,676,000","7,230,000","-1,404,000","-1,078,000","-3,226,000","3,862,000","2,093,000","-1,709,000","387,000","2,849,000","392,000","1,928,000","-2,829,000","391,000","-4,115,000",,,"853,000","1,725,000","1,398,000","-1,303,000","2,011,000","513,000","697,000","-621,000","311,000"
				ChangeInPayable,"-5,180,000","-7,288,000","1,831,000","-6,345,000","6,622,000","2,101,000","6,240,000","-10,087,000","2,536,000","-9,169,000","8,799,000","-17,633,000","15,548,000","-254,000","3,347,000","-13,429,000","2,704,000","-5,338,000","2,736,000","-7,195,000","20,619,000","-265,000","1,335,000","-2,475,000","1,777,000","-2,262,000","-1,553,000","-918,000","551,000","-290,000","-5,905,000","-233,000","4,546,000","-589,000","2,133,000","1,155,000","95,000","-3,273,000","-48,000",,,,,,,,,,"7,230,000","-1,404,000","-1,078,000","-3,226,000","3,862,000",,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-5,180,000","-7,288,000","1,831,000","-6,345,000","6,622,000","2,101,000","6,240,000","-10,087,000","2,536,000","-9,169,000","8,799,000","-17,633,000","15,548,000","-254,000","3,347,000","-13,429,000","2,704,000","-5,338,000","2,736,000","-7,195,000","20,619,000","-265,000","1,335,000","-2,475,000","1,777,000","-2,262,000","-1,553,000","-918,000","551,000","-290,000","-5,905,000","-233,000","4,546,000","-589,000","2,133,000","1,155,000","95,000","-3,273,000","-48,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,019,000","0","1,563,000",,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,757,000","-933,000","675,000","-55,000","313,000","-900,000","617,000","-356,000","232,000","407,000",,"411,000","-4,000","89,000","-143,000","-207,000","-183,000","-305,000","-576,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,319,000","1,393,000","-891,000","-2,931,000","3,980,000",,,,"6,461,000","-571,000","901,000","-601,000","-41,000","-3,284,000","-1,845,000","-153,000","-4,787,000","1,176,000",,,,"-939,000",,,,,,"-6,757,000","-7,361,000",,,"120,000",,,,,,,,,,,,,
InvestingCashFlow,"-24,678,000","-2,593,000","-3,849,000","-9,092,000","-9,144,000","-1,382,000","-1,361,000","-1,824,000","-1,479,000","-11,742,000","-48,583,000","-1,541,000","168,427,000","463,000","-48,654,000","-37,682,000","-744,000","-1,690,000","-721,000","-501,000","-743,000","-412,000","-915,000","-481,000","-3,681,000","-2,745,000","-400,000","-743,000","-1,251,000","-4,269,000","-2,515,000","-5,258,000","-4,023,000","-1,817,000","-4,438,000","-6,769,000","-4,412,000","-11,387,000","-8,732,000","2,293,000","-150,920,000","-16,705,000","-8,451,000","-284,000","-1,282,000","-3,455,000","-49,758,000","5,875,000","5,144,000","-12,051,000","-7,586,000","2,716,000","-5,733,000","-418,000","-3,102,000","-6,446,000","-18,386,000","9,626,000","-11,371,000","-6,063,000","-15,677,000","-42,374,000","-2,917,000","5,926,000","-11,361,000","-2,771,000","-1,513,000","-3,452,000","-3,875,000","514,000","-9,916,000","-260,000","-354,000"
	CashFlowFromContinuingInvestingActivities,"-24,678,000","-2,593,000","-3,849,000","-9,092,000","-9,144,000","-1,382,000","-1,361,000","-1,824,000","-1,479,000","-11,742,000","-48,583,000","-1,541,000","-815,000","463,000","-48,654,000","-37,682,000","-744,000","-1,690,000","-721,000","-501,000","-743,000","-412,000","-915,000","-481,000","-3,681,000","-2,745,000","-400,000","-743,000","-1,251,000","-4,269,000","-2,515,000","-5,258,000","-4,023,000","-1,817,000","-4,438,000","-6,769,000","-4,412,000","-11,387,000","-8,732,000","2,293,000","-150,920,000","-16,705,000","-8,451,000","-284,000","-1,282,000","-3,455,000","-49,758,000","5,875,000","5,144,000","-12,051,000","-7,586,000","2,716,000","-5,733,000","-418,000","-3,102,000","-6,446,000","-18,386,000","9,626,000","-11,371,000","-6,063,000","-15,677,000","-42,374,000","-2,917,000","5,926,000","-11,361,000","-2,771,000","-1,513,000","-3,452,000","-3,875,000","514,000","-9,916,000","-260,000","-354,000"
		NetPPEPurchaseAndSale,"-3,878,000","-1,106,000","-1,131,000","-1,021,000","-620,000","-1,382,000","-1,361,000","-1,824,000","-1,479,000","-1,742,000","-2,623,000","-1,391,000","-815,000","-887,000","-734,000","-682,000","-744,000","-425,000","-721,000","-501,000","-743,000","-412,000","-1,365,000","-481,000","-431,000","-727,000","-425,000","-743,000","-902,000","-3,515,000","-2,419,000","-5,104,000","-2,768,000","-1,812,000","-4,288,000","-2,903,000","-4,412,000","-2,921,000","-3,819,000","-968,000","-613,000","-821,000","-1,517,000","459,000","-985,000","-483,000","-827,000","-662,000","-1,648,000","-1,443,000","-1,021,000","-930,000","-889,000","14,167,000","-5,756,000","-11,883,000","1,552,000","-2,221,000","-2,245,000","-3,797,000","-2,837,000","-2,374,000","-538,000","-1,590,000","-3,633,000","-874,000","-1,010,000","-559,000","-931,000","-371,000","-265,000","-258,000","-302,000"
			PurchaseOfPPE,"-3,878,000","-1,106,000","-1,131,000","-1,021,000","-620,000","-1,382,000","-1,361,000","-1,824,000","-1,479,000","-1,742,000","-2,623,000","-1,391,000","-815,000","-887,000","-734,000","-682,000","-744,000","-425,000","-721,000","-501,000","-743,000","-412,000","-1,365,000","-481,000","-431,000","-727,000","-425,000","-743,000","-902,000","-3,515,000","-2,419,000","-5,104,000","-2,768,000","-1,812,000","-4,288,000","-2,903,000","-4,412,000","-2,921,000","-3,819,000","-968,000","-613,000","-821,000","-517,000","-541,000","-985,000","-483,000","-827,000","-662,000","-1,648,000","-1,443,000","-1,021,000","-930,000","-889,000","14,167,000","-5,756,000","-11,883,000","1,552,000","-2,221,000","-2,245,000","-3,797,000","-2,837,000","-2,374,000","-538,000","-1,590,000","-3,633,000","-874,000","-1,010,000","-559,000","-931,000","-371,000","-265,000","-258,000","-302,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,"0","0","0","0","0","0","-200,000","-150,000","0","0",,,"0","-1,265,000",,,"0","0",,,"-3,250,000","-18,000","0","0","-349,000","-754,000","-96,000","-154,000","-1,255,000","-30,000","780,000","-930,000","-150,000","-1,451,000","-57,000","858,000",,"-1,200,000",,,"-2,000","-1,084,000",,,"-69,000","8,000","-5,350,000","0","0",,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,"0","0","0","0","0","0","-200,000","-150,000","0","0",,,"0","-1,265,000",,,"0","0",,,"-3,250,000","-18,000","0","0","-349,000","-754,000","-96,000","-154,000","-1,255,000","-30,000","780,000","-930,000","-150,000",,,,,"-200,000",,,"-2,000","-1,084,000",,,"-69,000","8,000",,,"0",,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0",,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-3,600,000","0","0","-3,600,000","0","0","0",,"0","-10,000,000","-45,760,000","0","0","0","-47,920,000","-37,000,000",,,,,,"0",,,,,,,"0","0","0","0","0","0","-930,000","-3,239,000","150,000","-10,316,000","-15,166,000","858,000",,,,,,,,,,,,,,,,,,,,,"-393,000",,,,,"-800,000",,,,,,,
			PurchaseOfBusiness,"-3,600,000","0","0","-3,600,000","0","0","0",,"0","-10,000,000","-45,760,000","0","0","0","-47,920,000","-37,000,000",,,,,,"0",,,,,,,"0","0","0","0","0","0","-930,000","-3,239,000","150,000","-10,316,000","-15,166,000","858,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,"169,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,"0","0",,,"0","1,350,000",,,"0","0","0",,"0","0","450,000",,"0","-2,000,000",,,"0","0","0","0","0","25,000","0","303,000","0","0","9,452,000","2,403,000","94,560,000","-15,684,000","-7,634,000","-743,000","-295,000","-1,706,000","-48,931,000","6,537,000","6,861,000","-10,616,000","-1,215,000","3,646,000","-4,844,000","2,561,000","2,654,000","5,369,000","-12,157,000","11,633,000","785,000","-2,768,000","-14,077,000","-14,173,000","3,668,000","7,516,000","-10,121,000","-1,097,000","1,090,000","-2,893,000","-2,944,000","783,000","-9,650,000","-2,000","-2,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","-2,000,000",,,"0",,,,"0","0","-25,000","0","0","0","-172,000","-4,962,000","-5,291,000","-40,671,000","-35,349,000","-42,303,000","-18,486,000","-21,716,000","-120,209,000","-8,065,000","-4,602,000","-20,011,000","-7,993,000","-9,830,000","-9,687,000","-11,512,000","-7,336,000","-5,447,000","33,193,000","-7,268,000","-10,699,000","-17,733,000","-21,020,000","-20,255,000","-5,883,000","-25,096,000","-12,921,000","-6,397,000","-3,610,000","-8,409,000","-4,942,000","-1,664,000","-9,650,000","-2,000","-3,000"
			SaleOfInvestment,,,,,,,,,"0","0",,,"0","1,350,000",,,"0","0","0",,"0","0","450,000",,"0","0",,,"0","0","0","0","0","25,000","25,000","303,000","0","0","9,624,000","7,365,000","99,851,000","24,987,000","27,715,000","41,560,000","18,191,000","20,010,000","71,278,000","14,602,000","11,463,000","9,395,000","6,778,000","13,476,000","4,843,000","14,073,000","9,990,000","10,816,000",,"18,901,000","11,484,000","14,965,000","6,943,000","6,082,000","9,551,000","32,612,000","2,800,000","5,300,000","4,700,000","5,516,000","1,998,000",,,,"1,000"
		NetOtherInvestingChanges,,"-1,487,000","-2,718,000","-4,471,000",,,,,,,,,,,,,,,,,,,,,,,"25,000",,,,,"-154,000","-1,255,000",,,,"0","2,500,000","801,000",,"-7,500,000",,,,"0",,,,,,,,,,"0","68,000","10,913,000","214,000","-9,911,000","502,000","1,630,000","-2,508,000",,,,,,,"0","102,000",,,"-50,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,"169,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
