name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
	InterestExpenseNonOperating,"25,138,000","6,448,000","6,423,000","6,126,000","6,141,000","6,193,000","5,466,000","5,202,000","4,990,000","4,963,000","4,935,000","4,401,000","3,543,000","3,453,000","3,402,000","3,082,000","2,815,000","2,832,000","2,778,000","2,634,000","2,193,000","2,157,000","1,718,995","1,554,668","1,486,820","1,254,849","1,199,382","1,064,369","947,362","949,369","728,155","501,094","405,797","374,040","286,150","276,044","276,047","280,400","287,469","246,585","255,479","217,454","219,610","203,625"
OtherIncomeExpense,"-2,871,000","1,056,000","-1,384,000","-755,000","-1,788,000","620,000","-1,582,000","-348,000","-1,012,000","867,000","-631,000","-513,000","-404,000","336,000","-1,190,000","5,757,000","-1,509,000","-406,000","-444,000","-554,000","-495,000","-283,000","-458,163","-339,406","-16,005","-583","6,853","14,233","-157,207","-151,250","56,943","191,632","-427,812","-42,663","-72,618","-59,970","-4,266","-16,871","-33,904","-103,070","-2,081","-10,205","-6,990","-62,587"
	GainOnSaleOfSecurity,"-2,715,000","-976,000","-696,000","-1,000","-1,042,000","-798,000","-1,319,000","-195,000","-567,000","-99,000","-174,000","-134,000","13,000","-32,000","-715,000","6,247,000",,,"57,000","-78,000",,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"-77,000","-29,000","-19,000","-19,000","-11,000","-13,000","-11,000","-19,000","-8,000","34,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"117,000","49,000","68,000","0","0","0","2,000","1,000","0","66,000","0","17,000","-7,000","0","-66,000","-33,000","-1,060,000","-263,000","-59,000","-22,000","-37,000","-9,000","-3,676","-122,841","-24,648","-95,224","-56,161","14,233","-157,207","-170,680","31,041","182,794","-427,812","-43,412","-72,618","-59,970","-4,266","-16,871","-33,971","-103,314","-3,555","-12,654","-902","-76,581"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,"134,000","59,000","22,000","37,000","9,000","3,676","122,841","24,648","95,224","56,161","62,190","178,016","170,680","185,466","114,140","177,334","43,412","72,618","59,970","4,266","16,871","33,971","103,314","3,555","12,654","902",
		WriteOff,"0",,,,,,,,,,"0","0","0",,"1,000","33,000","1,060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"-49,000",,,,"804,000","-2,000","-1,000","458,000","-66,000","0","-17,000","7,000","458,000","65,000","458,000",,"129,000",,,,,,,,,"0","-76,423","-20,809",,"-216,507","-296,934","250,478",,,,,,,,,,"0",
		GainOnSaleOfPPE,"-328,000",,,,,,,"-195,000","-567,000","-99,000","-174,000","-134,000","13,000","-32,000","-715,000","6,247,000",,,"57,000","-78,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-196,000","2,012,000","-737,000","-735,000","-735,000","1,431,000","-254,000","-135,000","-437,000","866,000","-457,000","-396,000","-410,000","368,000","-409,000","-457,000","-449,000","-143,000","-442,000","-454,000","-458,000","-274,000","-454,487","-216,565","8,643","94,641",,,,"19,430","25,902","8,838",,"749",,,,,"67","244","1,474","2,449","-6,088",
PretaxIncome,"4,147,000","1,187,000","1,988,000","1,503,000","-531,000","554,000","91,000","1,581,000","182,000","3,101,000","958,000","523,000","174,000","108,000","-1,083,000","6,020,000","-1,852,000","-318,000","-215,000","-247,000","255,000","173,000","83,034","34,601","115,860","239,992","367,864","206,395","-30,289","24,574","61,069","107,232","-294,471","27,541","20,981","90,166","77,194","106,705","256,117","59,682","303,489","281,404","222,085","-231,458"
TaxProvision,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"6,399","6,857","6,623","6,623","1,328,297","85,406","46,838","59,189","13,152","19,251","139,016","128,900","-3,070","0"
NetIncomeCommonStockholders,"-9,289,000","-2,737,000","-1,444,000","-1,639,000","-3,469,000","-2,211,000","-2,415,000","-837,000","-2,078,000","934,000","-639,000","-644,000","-720,000","-496,000","-1,301,000","5,593,000","-1,745,000","-297,000","-189,000","-221,000","227,000","152,000","73,990","31,883","107,813","234,416","367,864","206,395","-30,289","24,574","54,670","100,375","-301,094","20,918","-1,307,316","4,760","30,356","47,516","331,980","40,431","164,473","152,504","147,157","-231,458"
	NetIncome,"4,120,000","1,178,000","1,977,000","1,495,000","-530,000","553,000","114,000","1,568,000","184,000","3,059,000","946,000","517,000","173,000","105,000","-1,014,000","5,683,000","-1,742,000","-297,000","-189,000","-221,000","227,000","152,000","73,990","31,883","107,813","234,416","367,864","206,395","-30,289","24,574","54,670","100,375","-301,094","20,918","-1,307,316","4,760","30,356","47,516","242,965","40,431","164,473","152,504","225,155","-231,458"
		NetIncomeIncludingNoncontrollingInterests,"4,147,000","1,187,000","1,988,000","1,503,000","-531,000","554,000","91,000","1,581,000","182,000","3,101,000","958,000","523,000","174,000","108,000","-1,083,000","6,020,000","-1,852,000","-318,000","-215,000","-247,000","255,000","173,000","83,034","34,601","115,860","239,992","367,864","206,395","-30,289","24,574","54,670","100,375","-301,094","20,918","-1,307,316","4,760","30,356","47,516","242,965","40,431","164,473","152,504","225,155","-231,458"
			NetIncomeContinuousOperations,"4,147,000","1,187,000","1,988,000","1,503,000","-531,000","554,000","91,000","1,581,000","182,000","3,101,000","958,000","523,000","174,000","108,000","-1,083,000","6,020,000","-1,852,000","-318,000","-215,000","-247,000","255,000","173,000","83,034","34,601","115,860","239,992","367,864","206,395","-30,289","24,574","54,670","100,375","-301,094","20,918","-1,307,316","4,760","30,356","47,516","242,965","40,431","164,473","152,504","225,155","-231,458"
		MinorityInterests,"-27,000","-9,000","-11,000","-8,000","1,000","-1,000","23,000","-13,000","2,000","-42,000","-12,000","-6,000","-1,000","-3,000","69,000","-337,000","110,000","21,000","26,000","26,000","-28,000","-21,000","-9,044","-2,718","-8,047","-5,576",,,,,,,,,,,,,,,,,,
	PreferredStockDividends,"13,383,000","3,912,000","3,421,000","3,111,000","2,939,000","2,764,000","2,485,000","2,405,000","2,262,000","2,125,000","1,585,000","1,161,000","893,000","601,000","287,000","90,000","3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"26,000","3,000","0","23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-9,289,000","-2,737,000","-1,444,000","-1,639,000","-3,469,000","-2,211,000","-2,415,000","-837,000","-2,078,000","934,000","-639,000","-644,000","-720,000","-496,000","-1,301,000","5,593,000","-1,745,000","-297,000","-189,000","-221,000","227,000","152,000","73,990","31,883","107,813","234,416","367,864","206,395","-30,289","24,574","54,670","100,375","-301,094","20,918","-1,307,316","4,760","30,356","47,516","331,980","40,431","164,473","152,504","147,157","-231,458"
BasicEPS,,"-0.08",,"-0.05","-0.12","-0.08",,"-0.04","-0.1","0.04",,"-0.03","-0.04","-0.03",,"0.35","-0.11","-0.02",,"-0.02","0.02","0.01",,"0.003","0.01","0.02",,"0.02","-0.004","0.003",,"0.02","-0.05","0.003",,"0.001","0.005","0.01",,"0.015","0.06","0.055",,
DilutedEPS,,"-0.08",,"-0.05","-0.12","-0.08",,"-0.04","-0.1","0.04",,"-0.03","-0.04","-0.03",,"0.35","-0.11","-0.02",,"-0.02","0.02","0.01",,"0.003","0.01","0.02",,"0.02","-0.004","0.003",,"0.02","-0.05","0.003",,"0.001","0.005","0.01",,"0.015","0.06","0.055",,
BasicAverageShares,,"34,285,002",,"31,362,423","29,360,515","26,874,630",,"21,991,291","21,418,455","21,262,080",,"20,763,615","18,641,738","18,028,826",,"16,057,957","15,506,512","13,957,732",,"12,271,925","11,850,624","10,395,736",,"10,018,331","9,992,941","9,992,941",,"9,060,314","8,439,855","7,753,717",,"6,605,264","6,530,264","6,530,264",,"6,530,264","6,530,264","5,249,898",,"2,750,000","2,750,000","2,750,000",,
DilutedAverageShares,,"34,285,002",,"31,362,423","29,360,515","26,874,630",,"21,991,291","21,418,455","21,262,080",,"20,763,615","18,641,738","18,028,826",,"16,057,957","15,506,512","13,957,732",,"12,271,925","11,850,624","10,395,736",,"10,018,331","9,992,941","9,992,941",,"9,060,314","8,439,855","7,753,717",,"6,605,264","6,530,264","6,530,264",,"6,530,264","6,530,264","5,249,898",,"2,750,000","2,750,000","2,750,000",,
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,"3,345,000","2,472,000","2,786,000","2,948,000","2,919,000","2,906,000","2,604,000","2,256,516","1,805,834","1,594,037","1,400,200","1,551,943","1,167,653","894,671","954,513","545,729","301,583","357,477","395,184","293,936","348,616","338,423","376,478","542,947","305,619","556,976","496,073","447,066","-28,424"
TotalExpenses,"47,071,000","13,364,000","13,005,000","11,207,000","9,495,000","9,907,000","7,985,000","6,858,000","6,454,000","8,083,000","6,965,000","5,575,000","4,241,000","4,605,000","4,521,000","4,672,000","8,922,000","6,325,000","3,805,000","3,623,000","3,053,000","3,137,000","2,660,133","2,540,499","2,625,756","2,187,253","1,800,226","1,853,710","1,711,166","1,500,531","1,614,481","1,361,952","1,031,124","1,057,040","811,149","587,510","607,067","521,234","339,839","439,528","251,369","304,748","333,637","718,385"
NetIncomeFromContinuingAndDiscontinuedOperation,"4,120,000","1,178,000","1,977,000","1,495,000","-530,000","553,000","114,000","1,568,000","184,000","3,059,000","946,000","517,000","173,000","105,000","-1,014,000","5,683,000","-1,742,000","-297,000","-189,000","-221,000","227,000","152,000","73,990","31,883","107,813","234,416","367,864","206,395","-30,289","24,574","54,670","100,375","-301,094","20,918","-1,307,316","4,760","30,356","47,516","242,965","40,431","164,473","152,504","225,155","-231,458"
NormalizedIncome,"5,678,800","1,734,200","2,435,440","1,495,730","512,000","1,135,540","1,075,410","1,709,620","597,910","3,083,090","1,073,020","602,410","168,620","128,360","-233,000","1,146,780","-682,000","-34,000","-187,000","-121,000","249,200","157,400","76,195.6","105,587.6","122,601.8","291,550.4","392,870.8","192,162","126,918","126,982","26,881.573","-70,730.153","-23,016.2","53,911.12","-1,260,114.3","43,740.5","33,128.9","58,482.15","275,191.537","110,420.081","166,783.75","160,729.1","225,741.3","-154,877"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,688","1,593",,"1,086","971","4,327","5,648","13,195","17,594","14,818","10,627","572","404","518","336","717","591"
InterestExpense,"25,138,000","6,448,000","6,423,000","6,126,000","6,141,000","6,193,000","5,466,000","5,202,000","4,990,000","4,963,000","4,935,000","4,401,000","3,543,000","3,453,000","3,402,000","3,082,000","2,815,000","2,832,000","2,778,000","2,634,000","2,193,000","2,157,000","1,718,995","1,554,668","1,486,820","1,254,849","1,199,382","1,064,369","947,362","949,369","728,155","501,094","405,797","374,040","286,150","276,044","276,047","280,400","287,469","246,585","255,479","217,454","219,610","203,625"
NetInterestIncome,"-25,138,000","-6,448,000","-6,423,000","-6,126,000","-6,141,000","-6,193,000","-5,466,000","-5,202,000","-4,990,000","-4,963,000","-4,935,000","-4,401,000","-3,543,000","-3,453,000","-3,402,000","-3,082,000","-2,815,000","-2,832,000","-2,778,000","-2,634,000","-2,193,000","-2,157,000","-1,718,995","-1,554,668","-1,486,820","-1,254,849","-1,247,093","-1,037,681","-945,769","-949,369","-727,069","-500,123","-401,470","-368,392","-272,955","-258,450","-261,229","-269,773","-286,897","-246,181","-254,961","-217,118","-218,893","-203,034"
EBIT,"29,285,000","7,635,000","8,411,000","7,629,000","5,610,000","6,747,000","5,557,000","6,783,000","5,172,000","8,064,000","5,893,000","4,924,000","3,717,000","3,561,000","2,319,000","9,102,000","963,000","2,514,000","2,563,000","2,387,000","2,448,000","2,330,000","1,802,029","1,589,269","1,602,680","1,494,841","1,567,246","1,270,764","917,073","973,943","789,224","608,326","111,326","401,581","307,131","366,210","353,241","387,105","543,586","306,267","558,968","498,858","441,695","-27,833"
EBITDA,"58,941,000"
ReconciledCostOfRevenue,"2,632,000","680,000","393,000","675,000","884,000","462,000","311,000","274,000","741,000","521,000","534,000","536,000","586,000","816,000","662,000","620,000","319,000","428,000","418,000","256,000","242,000","248,000","170,257","160,913","158,578","180,203","175,127","191,739","156,405","205,766","149,590","137,858","81,480","65,585","47,432","24,564","28,972","18,495","8,848","65,807","25,892","10,045","34,945","10,390"
ReconciledDepreciation,"29,656,000","8,369,000","8,015,000","6,965,000","6,307,000","6,018,000","4,657,000","3,922,000","3,819,000","4,257,000","3,838,000","3,419,000","2,936,000","2,597,000","2,570,000","2,375,000","2,241,000","2,189,000","2,114,000","2,052,000","1,599,000","1,472,000","1,443,720","1,431,846","1,334,973","976,710","800,612","809,445","711,803","791,632","669,875","447,252","330,486","288,031","213,345","171,751","177,323","160,036","168,223","119,272","91,620","95,365","119,440","136,891"
NetIncomeFromContinuingOperationNetMinorityInterest,"4,120,000","1,178,000","1,977,000","1,495,000","-530,000","553,000","114,000","1,568,000","184,000","3,059,000","946,000","517,000","173,000","105,000","-1,014,000","5,683,000","-1,742,000","-297,000","-189,000","-221,000","227,000","152,000","73,990","31,883","107,813","234,416","367,864","206,395","-30,289","24,574","54,670","100,375","-301,094","20,918","-1,307,316","4,760","30,356","47,516","242,965","40,431","164,473","152,504","225,155","-231,458"
TotalUnusualItemsExcludingGoodwill,"-2,598,000","-927,000","-628,000","-1,000","-1,042,000","-798,000","-1,317,000","-194,000","-567,000","-33,000","-174,000","-117,000","6,000","-32,000","-781,000","6,214,000","-1,060,000","-263,000","-2,000","-100,000","-37,000","-9,000","-3,676","-122,841","-24,648","-95,224","-41,678","14,233","-157,207","-170,680","31,041","182,794","-427,812","-43,412","-72,618","-59,970","-4,266","-16,871","-33,971","-103,314","-3,555","-12,654","-902","-76,581"
TotalUnusualItems,"-2,598,000","-927,000","-628,000","-1,000","-1,042,000","-798,000","-1,317,000","-194,000","-567,000","-33,000","-174,000","-117,000","6,000","-32,000","-781,000","6,214,000","-1,060,000","-263,000","-2,000","-100,000","-37,000","-9,000","-3,676","-122,841","-24,648","-95,224","-41,678","14,233","-157,207","-170,680","31,041","182,794","-427,812","-43,412","-72,618","-59,970","-4,266","-16,871","-33,971","-103,314","-3,555","-12,654","-902","-76,581"
NormalizedEBITDA,"61,539,000","16,931,000","17,054,000","14,595,000","12,959,000","13,596,000","11,531,000","10,899,000","9,582,000","12,354,000","9,905,000","8,460,000","6,647,000","6,190,000","5,670,000","5,263,000","4,265,000","4,966,000","4,679,000","4,539,000","4,084,000","3,811,000","3,249,425","3,143,956","2,962,301","2,566,775","2,409,536","2,065,976","1,786,083","1,936,255","1,428,058","872,784","869,624","733,024","593,094","597,931","534,830","564,012","745,780","530,092","654,143","606,877","562,037","185,639"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0.27","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0.4","0.105","0.064","0.35","0.24","0.35","0.35","0.35","0.35","0.051","0.323","0.35","0.35","0.35","0"
TaxEffectOfUnusualItems,"-1,039,200","-370,800","-169,560","-270","0","-215,460","-355,590","-52,380","-153,090","-8,910","-46,980","-31,590","1,620","-8,640","0","1,677,780","0","0","0","0","-14,800","-3,600","-1,470.4","-49,136.4","-9,859.2","-38,089.6","-16,671.2","0","0","-68,272","3,252.573","11,688.847","-149,734.2","-10,418.88","-25,416.3","-20,989.5","-1,493.1","-5,904.85","-1,744.463","-33,324.919","-1,244.25","-4,428.9","-315.7","0"
