name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015
TotalEquityGrossMinorityInterest,"511,829,000","500,715,000","480,656,000","458,483,000","431,062,000","411,689,000","254,667,000","238,190,000","229,520,000","221,416,000","207,190,000","203,731,000","201,680,000","198,326,000","223,224,000","242,219,000","235,683,000","216,762,000","193,794,000","174,738,000","162,120,000","141,659,000","131,444,000","74,678,000"
	StockholdersEquity,"511,829,000","500,715,000","480,656,000","458,483,000","431,062,000","411,689,000","254,667,000","238,190,000","229,520,000","221,416,000","207,190,000","203,731,000","201,680,000","198,326,000","223,224,000","242,219,000","235,683,000","216,762,000","193,794,000","174,738,000","162,120,000","141,659,000","131,444,000","74,678,000"
		CapitalStock,"3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","142,728,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","142,728,000"
			CommonStock,"3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","0"
		AdditionalPaidInCapital,"420,513,000","417,438,000","412,246,000","408,626,000","404,046,000","399,311,000","254,811,000","248,882,000","247,023,000","242,318,000","236,044,000","233,508,000","231,793,000","228,358,000","227,079,000","225,363,000","221,897,000","214,697,000","211,193,000","206,427,000","203,670,000","196,049,000","193,747,000","3,004,000"
		RetainedEarnings,"182,891,000","174,852,000","159,993,000","141,456,000","118,591,000","103,953,000","91,432,000","80,884,000","74,073,000","70,674,000","62,722,000","61,799,000","61,463,000","59,945,000","56,460,000","46,823,000","18,783,000","2,062,000","-17,402,000","-31,692,000","-41,552,000","-54,392,000","-62,305,000","-71,054,000"
		TreasuryStock,"91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","91,578,000","89,979,000","60,317,000","29,970,000","5,000,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,"0","-8,000","-24,000",,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"795,324,000","785,968,000","639,466,000","616,113,000","590,638,000","603,211,000","448,134,000","433,603,000","401,879,000","390,720,000","376,440,000","386,739,000","386,634,000","390,443,000","405,289,000","419,044,000","416,725,000","397,009,000","260,356,000","212,946,000","200,196,000","179,603,000","164,913,000","132,716,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,"142,728,000"
CommonStockEquity,"511,829,000","500,715,000","480,656,000","458,483,000","431,062,000","411,689,000","254,667,000","238,190,000","229,520,000","221,416,000","207,190,000","203,731,000","201,680,000","198,326,000","223,224,000","242,219,000","235,683,000","216,762,000","193,794,000","174,738,000","162,120,000","141,659,000","131,444,000","-68,050,000"
CapitalLeaseObligations,"34,417,000","29,987,000","8,916,000","9,605,000","9,699,000","10,400,000","11,207,000","12,397,000","13,394,000","14,573,000","15,311,000","16,608,000","17,210,000",,,,,,,,,,,
NetTangibleAssets,"91,349,000","74,886,000","276,093,000","250,532,000","219,721,000","196,957,000","39,638,000","19,823,000","7,817,000","-3,621,000","-21,187,000","-27,982,000","-25,088,000","-31,579,000","-10,508,000","3,562,000","-2,255,000","-26,042,000","60,298,000","69,119,000","54,698,000","32,420,000","20,401,000","-26,468,000"
WorkingCapital,"265,497,000","254,468,000","368,542,000","342,782,000","319,945,000","333,680,000","177,901,000","162,032,000","128,308,000","113,080,000","103,220,000","110,433,000","115,125,000","123,821,000","136,438,000","148,374,000","154,303,000","131,233,000","110,034,000","92,319,000","78,695,000","56,020,000","42,298,000","24,860,000"
InvestedCapital,"802,824,000","793,468,000","645,091,000","624,863,000","599,388,000","611,961,000","456,884,000","442,353,000","410,629,000","399,470,000","385,190,000","395,489,000","395,384,000","399,193,000","414,039,000","427,794,000","423,288,000","403,499,000","261,536,000","212,946,000","200,196,000","179,603,000","170,704,000","-5,462,000"
TangibleBookValue,"91,349,000","74,886,000","276,093,000","250,532,000","219,721,000","196,957,000","39,638,000","19,823,000","7,817,000","-3,621,000","-21,187,000","-27,982,000","-25,088,000","-31,579,000","-10,508,000","3,562,000","-2,255,000","-26,042,000","60,298,000","69,119,000","54,698,000","32,420,000","20,401,000","-169,196,000"
TotalDebt,"325,412,000","322,740,000","173,351,000","175,985,000","178,025,000","210,672,000","213,424,000","216,560,000","194,503,000","192,627,000","193,311,000","208,366,000","210,914,000","200,867,000","190,815,000","185,575,000","187,605,000","186,737,000","67,742,000","38,208,000","38,076,000","37,944,000","39,260,000","62,588,000"
NetDebt,"256,479,000","217,258,000","36,397,000","24,666,000",,,"123,298,000","147,194,000","139,526,000","117,442,000","147,825,000","150,302,000","162,093,000","157,033,000","157,794,000","122,156,000","123,809,000","117,943,000","25,755,000",,,,"8,584,000","38,400,000"
ShareIssued,"33,066,346","32,988,599","32,847,173","32,763,998","32,508,213","32,344,516","27,598,111","27,306,438","27,244,118","27,056,147","26,919,842","26,851,528","26,807,568","26,574,037","26,563,213","27,149,767","26,279,335","25,892,162","25,537,585","25,056,188","24,770,889","23,857,381","23,857,381","23,600,009"
OrdinarySharesNumber,"28,628,907","28,551,160","28,409,734","28,326,559","28,070,774","27,907,077","23,160,672","22,868,999","22,806,679","22,618,708","22,482,403","22,414,089","22,370,129","22,234,508","23,881,249","25,892,162","26,083,585","25,892,162","25,537,585","25,056,188","24,770,889","23,857,381","23,857,381","23,600,009"
TreasurySharesNumber,"4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,437,439","4,339,529","2,681,964","1,257,605","195,750",,,,,,,
