name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
OperatingCashFlow,"107,519,000","43,964,000","12,930,000","16,449,000","34,176,000","60,939,000","34,318,000","11,140,000","-20,392,000","13,415,000","45,809,000","22,440,000","11,394,000","-13,970,000","31,239,000","16,530,000","-1,947,000","18,053,000","24,325,000","6,611,000","-5,837,000","-6,609,000","-4,034,000","11,623,000","3,243,000","7,093,000","16,131,000","19,345,000","-2,039,000","13,008,000","12,794,000","16,676,000","1,652,000","4,310,000","9,339,486","10,863,245","7,703,685","4,519,584","3,259,050","9,873,657","9,721,831","3,662,675","2,628,381","5,482,292","4,798,378","4,356,714","3,144,668","-23,201","4,275,985","-6,665,927","4,657,193","-2,720,236","-2,346,377","10,526,706","3,506,946","4,931,562","-979,922","659,421","7,241,285","9,599,423","2,565,249","-5,483,124","-2,057,613","3,446,168","4,130,405","1,962,862","1,431,660","431,688","-2,203,531","1,407,887","8,030,033","9,100,045","9,455,686","3,718,416","2,276,084","1,743,049","530,434","-183,021","-209,530","227,313","-301,114","-551,178","790,604","-170,354","-1,401,291","226,155"
	CashFlowFromContinuingOperatingActivities,"107,519,000","43,964,000","12,930,000","16,449,000","34,176,000","60,939,000","34,318,000","11,140,000","-20,392,000","13,415,000","45,809,000","22,440,000","11,394,000","-13,970,000","31,239,000","16,530,000","-1,947,000","18,053,000","24,325,000","6,611,000","-5,837,000","-6,609,000","-4,034,000","11,623,000","3,243,000","7,093,000","16,131,000","19,345,000","-2,039,000","13,008,000","12,794,000","16,676,000","1,652,000","4,310,000","9,339,486","10,863,245","7,703,685","4,519,584","3,259,050","9,873,657","9,721,831","3,662,675","2,628,381","5,482,292","4,798,378","4,356,714","3,144,668","-23,201","4,275,985","-6,665,927","4,657,193","-2,720,236","-2,346,377","10,526,706","3,506,946","4,931,562","-979,922","659,421","7,241,285","9,599,423","2,565,249","-5,483,124","-2,057,613","3,446,168","4,130,405","1,962,862","1,431,660","431,688","-2,203,531","1,407,887","8,030,033","9,100,045","9,455,686","3,718,416","2,276,084","1,743,049","530,434","-183,021","-209,530","227,313","-301,114","-551,178","790,604","-170,354","-1,401,291","226,155"
		NetIncomeFromContinuingOperations,"42,770,000","54,871,000","-13,508,000","48,524,000","-47,117,000","-47,917,000","25,834,000","-873,000","-30,759,000","4,074,000","-12,379,000","6,104,000","738,000","6,419,000","2,083,000","5,711,000","8,485,000","12,926,000","-2,071,000","422,000","2,276,000","4,580,000","6,341,000","3,843,000","3,650,000","3,463,000","5,104,000","1,521,000","6,103,000","7,205,000","5,086,000","7,557,000","3,884,000","3,391,000","5,375,053","5,113,592","4,457,534","3,297,821",,,"3,442,246","3,803,818",,,"-2,294,832","19,732","-196,963","-2,335,478","-1,359,389","-492,605","4,366,073","-3,176,016","-723,404","-467,759","3,785,813","650,377","-2,015,736","1,216,587","4,678,676","6,154,038","3,699,208","494,554","2,317,028","2,395,898","-9,606,584","805,979","108,774","277,014","509,048","168,021","4,957,309","6,126,041","4,490,419","3,551,039","2,801,822","1,075,791","347,059","229,018","67,497","-68,896","80,596","129,706","432,488","-72,352","117,255","37,638"
		OperatingGainsLosses,"-22,707,000","146,000","11,194,000","6,691,000","-40,738,000","56,000","361,000","263,000","888,000","530,000","150,000","878,000","1,321,000","260,000","27,000","2,186,000","173,000","34,000",,,,,"2,000","64,000","20,000","-23,000","3,000","38,000","26,000","139,000","4,000","85,000","48,000","95,000","57,180","1,787","15,493","66,540","-186,539","166,314","163,008","212,635","-1,518,483","490,284","2,120,641","315,771","-1,048,966","329,182","828,860","11,932","3,716","2,753","25,923","34,437","92,891","16,417","6,160","55,630","45,019","0",,,,,"-469,425","432,136","1,404,747","550,572","410,250","273,004","2,980,309","4,107,593","2,716,921","2,745,503","3,899,897","493,694","71,676","4,749","26,808","7,486",,,,,,
			GainLossOnSaleOfPPE,"328,000","146,000","34,000","31,000","117,000","56,000","361,000","263,000","888,000","530,000","150,000","878,000","1,321,000","260,000","27,000","2,186,000","173,000","34,000","1,118,000","0","0","0","2,000","64,000","20,000","-23,000","3,000","38,000","26,000","139,000","4,000","85,000","48,000","95,000","57,180","1,787","15,493","66,540","50,280","126,963","104,949","73,226",,"69,132","711,629","45,409",,"48,737","22,510","11,932",,"2,753","25,923","34,437",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"11,160,000","6,660,000","-40,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"20,158,000","5,755,000","5,274,000","4,838,000","4,291,000","4,291,000","3,531,000","3,133,000","2,930,000","2,881,000","3,165,000","2,709,000","2,687,000","2,800,000","2,389,000","3,065,000","2,750,000","2,411,000","2,364,000","2,277,000","1,796,000","1,604,000","914,000","901,000","942,000","901,000","981,000","948,000","745,000","617,000","949,000","1,101,000","1,105,000","1,162,000","1,094,663","1,088,071","1,529,507","1,418,759","1,405,261","1,718,546","1,728,933","1,666,510","1,983,931","1,995,032","2,049,488","2,068,092","2,043,690","2,114,897","1,588,171","1,540,157","1,226,143","924,382","769,081","714,806","692,247","646,776","641,871","656,879","677,965","672,170","601,778","569,324","548,480","505,046","526,329","516,740","527,364","479,319","439,278","266,777","216,167","80,262","133,664","121,700","113,422","106,418","92,022","81,706","74,483","64,424","53,313","63,282","77,773","43,284","32,943","42,499"
			DepreciationAndAmortization,"20,158,000","5,755,000","5,274,000","4,838,000","4,291,000","4,291,000","3,531,000","3,133,000","2,930,000","2,881,000","3,165,000","2,709,000","2,687,000","2,800,000","2,389,000","3,065,000","2,750,000","2,411,000","2,364,000","2,277,000","1,796,000","1,604,000","914,000","901,000","942,000","901,000","981,000","948,000","745,000","617,000","949,000","1,101,000","1,105,000","1,162,000","1,094,663","1,088,071","1,529,507","1,418,759","1,405,261","1,718,546","1,728,933","1,666,510","1,983,931","1,995,032","2,049,488","2,068,092","2,043,690","2,114,897","1,588,171","1,540,157","1,226,143","924,382","769,081","714,806","692,247","646,776","641,871","656,879","677,965","672,170","601,778","569,324","548,480","505,046","526,329","516,740","527,364","479,319","439,278","266,777","216,167","80,262","133,664","121,700","113,422","106,418","92,022","81,706","74,483","64,424","53,313","63,282","77,773","43,284","32,943","42,499"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,286",,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,996",,,,
